Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Jaylen Brown,SF,BOS,8600,38.35,10,30,47.96,25.57,1,88.0,3.8,42.18,291,104,-3,0,39.0,@NYK,4.5,154,231.5,113.5,1.0694444444444444,0.8611111111111112,0.0,38.5,36.0,7.25,0.1883116883116883,0.8611111111111112,0.2,0.3333333333333333,0.1881045653407833,4.0,0.5833333333333334,4.0,0.0
Paolo Banchero,PF,ORL,8500,45.03,30,30,57.46,37.17,1,89.0,5.1,42.9,242,124,6,0,45.3,vs ATL,-5.5,-225,235.5,120.5,1.2214285714285715,0.7714285714285715,0.0,42.75,35.0,5.0,0.1169590643274853,1.2285714285714286,0.1538461538461538,0.3428571428571428,0.1838349464639408,4.0,0.4166666666666667,3.0,1.0
Evan Mobley,PF/C,CLE,8400,41.93,3,30,49.52,26.45,1,88.0,29.7,46.12,39,140,-3,0,39.6,@BKN,-11.5,-650,230.5,121.0,1.25,0.7777777777777778,0.0,45.0,36.0,4.75,0.1055555555555555,0.9722222222222222,0.25,0.1388888888888889,0.1829982727873867,2.0,0.2,4.0,1.0
Jalen Brunson,PG,NYK,8400,38.21,2,30,55.81,31.81,1,90.0,7.0,39.67,160,111,-3,0,43.5,vs BOS,-4.5,-185,231.5,118.0,1.0294117647058822,0.8823529411764706,0.0,35.0,34.0,4.0,0.1142857142857142,1.1764705882352942,0.5714285714285714,0.4705882352941176,0.1704043270097011,3.0,0.25,4.0,1.0
Jalen Johnson,SF/PF,ATL,8300,38.93,2,30,54.85,29.74,1,87.0,7.8,41.14,144,111,0,0,44.1,@ORL,5.5,185,235.5,115.0,1.292857142857143,0.9428571428571428,0.0,45.25,35.0,4.25,0.0939226519337016,0.9428571428571428,0.1428571428571428,0.2857142857142857,0.1385578483717708,1.0,0.3,3.0,1.0
Jaren Jackson Jr.,PF/C,MEM,8200,37.03,5,30,42.56,24.41,1,87.0,1.6,35.93,474,93,-3,0,37.3,vs MIA,-3.5,-155,232.5,118.0,1.4444444444444444,0.8888888888888888,0.0,39.0,27.0,1.5,0.0384615384615384,1.3333333333333333,0.6666666666666666,0.2222222222222222,0.1465949955264215,1.0,0.0,8.0,0.0
Bam Adebayo,PF/C,MIA,8100,42.25,19,30,51.81,34.06,1,88.0,10.3,43.1,108,124,8,0,40.8,@MEM,3.5,130,232.5,114.5,0.9264705882352942,0.6176470588235294,0.0,31.5,34.0,5.25,0.1666666666666666,1.0,0.4444444444444444,0.2058823529411764,0.1431096239442121,2.0,0.0,2.0,1.0
Darius Garland,PG,CLE,8000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,36.8,@BKN,-11.5,-650,230.5,121.0,,,,,,,,,,,,,,,
Derrick White,PG,BOS,7900,33.36,27,30,45.16,26.9,1,88.0,2.4,37.98,384,95,0,0,34.3,@NYK,4.5,154,231.5,113.5,1.1642857142857144,0.8285714285714286,0.0,40.75,35.0,4.75,0.1165644171779141,0.8571428571428571,0.7272727272727273,0.3714285714285714,0.1808989114901624,3.0,0.0769230769230769,3.0,0.0
Amen Thompson,PG/SG,HOU,7700,36.51,22,30,43.36,26.61,1,86.0,6.5,36.43,138,99,-1,0,35.0,vs DET,-6.5,-250,227.5,117.0,0.8333333333333334,0.6923076923076923,0.0,32.5,39.0,1.25,0.0384615384615384,0.6923076923076923,0.875,0.2051282051282051,0.1071245121897532,1.0,0.375,4.0,0.0
Franz Wagner,SF,ORL,7600,39.33,17,30,48.25,35.19,1,90.0,13.9,38.76,69,123,2,0,41.5,vs ATL,-5.5,-225,235.5,120.5,1.1666666666666667,0.8888888888888888,0.0,42.0,36.0,1.5,0.0357142857142857,0.8333333333333334,0.3333333333333333,0.25,0.2048763207109237,1.0,0.1111111111111111,4.0,0.0
Norman Powell,SG,MIA,7500,30.46,2,30,37.02,16.26,1,85.0,1.6,33.32,378,76,4,0,31.5,@MEM,3.5,130,232.5,114.5,1.3819444444444444,0.9722222222222222,0.0,49.75,36.0,5.25,0.1055276381909547,1.0555555555555556,0.3,0.2777777777777778,0.1746800320258632,1.0,0.3,3.0,1.0
Cam Thomas,SG,BKN,7400,32.84,22,30,44.89,23.86,1,80.0,12.0,32.84,68,90,-1,0,35.3,vs CLE,11.5,470,230.5,109.5,0.84375,0.7916666666666666,0.0,20.25,24.0,2.0,0.0987654320987654,1.0416666666666667,0.2222222222222222,0.4583333333333333,0.1482124538841776,2.0,0.1818181818181818,3.0,0.0
Jalen Duren,C,DET,7400,33.0,3,30,45.73,23.95,1,86.0,1.4,31.54,408,84,1,0,32.4,@HOU,6.5,205,227.5,110.5,1.475,0.85,0.0,29.5,20.0,7.5,0.2542372881355932,1.1,0.0,0.15,0.1651527663088355,4.0,0.6666666666666666,4.0,1.0
Alexandre Sarr,C,WAS,7300,30.82,18,30,38.86,20.76,1,86.0,1.6,30.6,366,78,3,0,29.2,@DAL,9.5,350,228.5,109.5,,,,,,,,,,,,,,,
Ty Jerome,PG,MEM,7200,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,23.0,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
Kristaps Porzingis,PF/C,ATL,7200,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,32.5,@ORL,5.5,185,235.5,115.0,1.4134615384615383,0.9230769230769232,0.0,36.75,26.0,3.0,0.0816326530612244,1.0769230769230769,0.5,0.2307692307692307,0.1286276013972165,1.0,0.0,4.0,1.0
De'Aaron Fox,PG,SAS,7200,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,42.5,@NOP,-4.5,-175,234.5,119.5,,,,,,,,,,,,,,,
Cooper Flagg,PG/SF,DAL,7100,32.19,11,30,35.41230000000001,24.5,1,37.0,14.0,35.84,53,72,-1,0,0.0,vs WAS,-9.5,-455,228.5,119.0,0.71875,0.40625,0.0,23.0,32.0,2.0,0.0869565217391304,0.84375,0.125,0.125,0.3334772691938127,3.0,0.5,3.0,0.0
Santi Aldama,SF/PF,MEM,7100,26.16,16,30,31.36,16.67,2,81.0,1.6,26.59,299,64,-1,0,27.6,vs MIA,-3.5,-155,232.5,118.0,0.8541666666666666,0.375,0.0,20.5,24.0,2.0,0.0975609756097561,0.75,0.4,0.0833333333333333,1.0,2.0,0.0,6.0,0.0
Jordan Poole,PG/SG,NOP,7000,33.13,14,30,36.33,19.04,1,83.0,0.6,32.52,357,79,1,0,34.4,vs SAS,4.5,145,234.5,115.0,0.6935483870967742,0.6129032258064516,0.0,21.5,31.0,0.0,0.0,0.4516129032258064,0.6666666666666666,0.1612903225806451,0.2286245161579183,2.0,0.0,2.0,1.0
Desmond Bane,SG,ORL,6900,36.05,12,30,49.26,24.02,1,88.0,10.7,35.66,78,100,3,0,38.0,vs ATL,-5.5,-225,235.5,120.5,1.0909090909090908,0.9090909090909092,0.0,36.0,33.0,1.5,0.0416666666666666,1.0303030303030305,0.2727272727272727,0.2727272727272727,0.2033377917623236,1.0,0.2222222222222222,2.0,1.0
Stephon Castle,PG/SG,SAS,6800,34.97,15,30,48.0,28.22,1,87.0,13.8,34.76,58,104,0,0,27.4,@NOP,-4.5,-175,234.5,119.5,1.4396551724137931,1.137931034482759,0.0,41.75,29.0,5.25,0.1257485029940119,1.206896551724138,0.2,0.3448275862068966,0.1134126183121434,1.0,0.2,3.0,1.0
Trey Murphy III,SG/SF,NOP,6700,30.62,28,30,43.28,21.65,1,88.0,9.4,34.54,77,89,5,0,37.0,vs SAS,4.5,145,234.5,115.0,0.8203125,0.53125,0.0,26.25,32.0,4.75,0.1809523809523809,0.75,0.5555555555555556,0.09375,0.0546896363139185,4.0,0.6666666666666666,2.0,1.0
Josh Hart,SF/PF,NYK,6700,21.51,3,30,41.15,17.21,2,86.0,1.6,23.9,290,59,1,0,37.6,vs BOS,-4.5,-185,231.5,118.0,,,,,,,,,,,,,,,
Payton Pritchard,PG/SG,BOS,6600,34.87,7,30,36.41,11.56,1,78.0,5.2,33.67,133,75,2,0,26.6,@NYK,4.5,154,231.5,113.5,0.777027027027027,0.5405405405405406,0.0,28.75,37.0,2.0,0.0695652173913043,0.6756756756756757,0.5555555555555556,0.2162162162162162,0.1126225984746414,3.0,0.125,3.0,1.0
Onyeka Okongwu,C,ATL,6600,36.43,11,30,50.49,24.2,1,87.0,2.8,32.95,283,90,4,0,32.2,@ORL,5.5,185,235.5,115.0,0.9166666666666666,0.6333333333333333,0.0,27.5,30.0,1.25,0.0454545454545454,0.6333333333333333,0.25,0.1,0.1848428835489834,4.0,0.6666666666666666,3.0,0.0
CJ McCollum,PG/SG,WAS,6500,32.61,15,30,43.34,19.5,1,87.0,6.1,32.91,116,84,1,0,35.0,@DAL,9.5,350,228.5,109.5,0.7241379310344828,0.4137931034482758,0.0,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Porter Jr.,PF,BKN,6500,29.73,10,30,32.70326400000001,12.34,1,86.0,5.3,30.74,114,71,0,0,31.2,vs CLE,11.5,470,230.5,109.5,1.02,0.68,0.0,25.5,25.0,3.25,0.1274509803921568,0.8,0.4545454545454545,0.08,1.0,1.0,0.5,3.0,1.0
Ausar Thompson,SF,DET,6500,30.02,5,30,39.66,17.56,1,86.0,1.9,32.17,331,76,0,0,23.9,@HOU,6.5,205,227.5,110.5,1.0984848484848484,0.5757575757575758,0.0,36.25,33.0,0.0,0.0,0.6666666666666666,0.0,0.0909090909090909,0.1640689089417556,2.0,0.3333333333333333,4.0,0.0
Devin Vassell,SF,SAS,6500,28.67,10,30,40.89,22.55,1,87.0,2.5,32.05,264,80,1,0,29.8,@NOP,-4.5,-175,234.5,119.5,0.8790322580645161,0.5483870967741935,0.0,27.25,31.0,0.0,0.0,0.5806451612903226,0.3333333333333333,0.064516129032258,1.0,2.0,0.0,3.0,1.0
OG Anunoby,SF/PF,NYK,6400,31.36,13,30,43.97,19.75,1,86.0,4.7,30.38,144,79,5,0,32.2,vs BOS,-4.5,-185,231.5,118.0,1.381578947368421,0.7894736842105263,0.0,52.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dyson Daniels,PG/SG,ATL,6400,31.75,20,30,47.41,26.43,1,86.0,3.0,30.35,234,85,-1,0,35.3,@ORL,5.5,185,235.5,115.0,0.5760869565217391,0.391304347826087,0.0,13.25,23.0,3.25,0.2452830188679245,0.5217391304347826,0.5,0.0434782608695652,0.0,4.0,1.0,3.0,1.0
Khris Middleton,SF/PF,WAS,6300,30.04,16,30,34.09,15.22,1,87.0,6.1,30.14,97,75,2,0,24.8,@DAL,9.5,350,228.5,109.5,1.2241379310344829,0.9655172413793104,0.0,35.5,29.0,2.0,0.056338028169014,0.8620689655172413,0.3333333333333333,0.2068965517241379,0.1024006971982839,1.0,0.3333333333333333,2.0,1.0
Anfernee Simons,SG,BOS,6300,26.03,3,30,40.87,24.63,2,85.0,4.4,28.72,137,77,-2,0,32.3,@NYK,4.5,154,231.5,113.5,0.765625,0.4375,0.0,24.5,32.0,4.0,0.1632653061224489,0.5,0.8,0.1875,0.1596227483601444,2.0,0.1666666666666666,3.0,0.0
Mikal Bridges,SG/SF,NYK,6200,33.52,1,30,38.69,23.62,1,87.0,7.8,28.03,80,86,1,0,30.3,vs BOS,-4.5,-185,231.5,118.0,1.2651515151515151,0.6666666666666666,0.0,41.75,33.0,3.25,0.0778443113772455,0.7272727272727273,0.4,0.1818181818181818,0.0673574736867262,1.0,0.3333333333333333,2.0,1.0
Kyshawn George,SF/PF,WAS,6100,24.62,22,30,37.89,15.27,1,84.0,1.7,26.31,271,62,0,0,21.3,@DAL,9.5,350,228.5,109.5,1.3984375,0.84375,0.0,44.75,32.0,3.25,0.0726256983240223,1.09375,0.2727272727272727,0.28125,0.2364267908258689,1.0,0.2222222222222222,4.0,0.0
Zach Edey,C,MEM,6000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,24.8,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
Jarrett Allen,C,CLE,6000,30.95,22,30,39.62,12.6,1,86.0,2.5,31.92,246,72,3,0,32.1,@BKN,-11.5,-650,230.5,121.0,0.5,0.2142857142857142,0.0,14.0,28.0,0.0,0.0,0.5357142857142857,0.0,0.0714285714285714,1.0,3.0,0.5,4.0,0.0
Davion Mitchell,PG/SG,MIA,6000,24.7,29,30,39.79,22.83,1,79.0,1.7,27.54,276,69,15,0,20.9,@MEM,3.5,130,232.5,114.5,1.3714285714285714,0.8285714285714286,0.0,48.0,35.0,2.0,0.0416666666666666,0.6571428571428571,0.5714285714285714,0.1428571428571428,0.1662648364924031,3.0,0.2,5.0,1.0
Herbert Jones,SG/SF,NOP,5900,27.31,25,30,34.97,18.53,1,83.0,6.7,26.33,78,70,7,0,24.3,vs SAS,4.5,145,234.5,115.0,1.1458333333333333,0.6111111111111112,0.0,41.25,36.0,2.75,0.0666666666666666,0.6944444444444444,0.4,0.1111111111111111,0.075479529073374,2.0,0.5,3.0,0.0
Max Strus,SF,CLE,5800,0.0,27,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.6,@BKN,-11.5,-650,230.5,121.0,,,,,,,,,,,,,,,
Andrew Wiggins,SF/PF,MIA,5800,28.62,11,30,43.92,19.8,1,84.0,28.1,33.53,22,97,2,0,31.3,@MEM,3.5,130,232.5,114.5,0.890625,0.625,0.0,28.5,32.0,-0.5,-0.0175438596491228,0.78125,0.5,0.25,0.083728694618741,4.0,0.5,3.0,0.0
Tobias Harris,PF,DET,5800,26.56,9,30,37.29,18.77,1,85.0,6.1,27.83,87,72,2,0,28.4,@HOU,6.5,205,227.5,110.5,0.875,0.4117647058823529,0.0,29.75,34.0,3.25,0.1092436974789916,0.5882352941176471,0.3333333333333333,0.088235294117647,0.3780718336483935,1.0,0.3333333333333333,2.0,1.0
Yves Missi,C,NOP,5800,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,24.9,vs SAS,4.5,145,234.5,115.0,0.7717391304347826,0.391304347826087,0.0,17.75,23.0,3.25,0.1830985915492957,0.6956521739130435,0.0,0.0869565217391304,1.0,1.0,0.0,3.0,0.0
Jalen Suggs,PG/SG,ORL,5700,24.26,19,30,42.44,16.27,1,83.0,1.7,20.28,248,57,1,0,31.2,vs ATL,-5.5,-225,235.5,120.5,1.5294117647058822,1.0588235294117647,0.0,26.0,17.0,2.0,0.0769230769230769,0.7647058823529411,1.0,0.2352941176470588,0.0860064440559491,1.0,0.5,4.0,0.0
Nic Claxton,C,BKN,5700,23.7,7,30,36.5,17.03,1,88.0,6.4,27.7,78,68,1,0,27.2,vs CLE,11.5,470,230.5,109.5,1.065217391304348,0.8695652173913043,0.0,24.5,23.0,0.0,0.0,0.782608695652174,0.25,0.1739130434782608,0.1429111434140678,2.0,0.0,3.0,1.0
De'Andre Hunter,SF/PF,CLE,5600,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,25.9,@BKN,-11.5,-650,230.5,121.0,,,,,,,,,,,,,,,
Bilal Coulibaly,SF/PF,WAS,5500,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,27.2,@DAL,9.5,350,228.5,109.5,,,,,,,,,,,,,,,
Caris LeVert,SG/SF,DET,5500,0.0,6,30,0.0,0.0,4,0.0,1.7,0.0,0,0,0,0,24.3,@HOU,6.5,205,227.5,110.5,0.6785714285714286,0.5238095238095238,0.0,14.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Smith Jr.,SF/PF,HOU,5500,24.74,8,30,31.27,13.04,1,84.0,1.7,25.98,226,60,-1,0,24.3,vs DET,-6.5,-250,227.5,117.0,0.6011904761904762,0.3809523809523809,0.0,25.25,42.0,1.5,0.0594059405940594,0.4523809523809524,0.4285714285714285,0.0476190476190476,1.0,1.0,0.0,4.0,1.0
D'Angelo Russell,PG,DAL,5400,18.01,25,30,38.69,10.63,2,84.0,2.0,21.57,211,47,2,0,26.7,vs WAS,-9.5,-455,228.5,119.0,0.8333333333333334,0.6666666666666666,0.0,12.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wendell Carter Jr.,C,ORL,5400,27.0,5,30,33.4,16.85,1,84.0,2.5,26.21,187,66,4,0,24.1,vs ATL,-5.5,-225,235.5,120.5,0.7833333333333333,0.4,0.0,23.5,30.0,5.75,0.2446808510638297,0.6666666666666666,0.5,0.2,0.5676020019476715,4.0,1.0,3.0,1.0
Kel'el Ware,C,MIA,5200,21.92,19,30,34.74,12.89,1,81.0,2.0,22.81,207,53,6,0,23.0,@MEM,3.5,130,232.5,114.5,1.1428571428571428,0.5714285714285714,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bub Carrington,PG,WAS,5200,25.66,16,30,41.4,17.07,1,84.0,7.0,24.45,68,66,4,0,23.6,@DAL,9.5,350,228.5,109.5,0.8017241379310345,0.4827586206896552,0.0,23.25,29.0,1.25,0.053763440860215,0.4827586206896552,0.25,0.0689655172413793,1.0,1.0,0.0,2.0,1.0
Jaylen Wells,SF,MEM,5200,22.96,18,30,24.0,9.71,1,81.0,2.2,22.93,165,51,-2,0,19.0,vs MIA,-3.5,-155,232.5,118.0,0.9553571428571428,0.7142857142857143,0.0,26.75,28.0,1.5,0.0560747663551401,0.6428571428571429,0.5714285714285714,0.1071428571428571,0.0859845227858985,3.0,0.0,4.0,1.0
Zaccharie Risacher,SF,ATL,5200,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,21.1,@ORL,5.5,185,235.5,115.0,1.0238095238095235,0.7619047619047619,0.0,21.5,21.0,0.0,0.0,0.7142857142857143,0.8,0.0952380952380952,1.0,2.0,0.0,2.0,1.0
Dylan Harper,PG/SG,SAS,5100,23.2,25,30,25.519199150897624,21.5,2,46.0,5.1,23.5,72,52,-1,0,0.0,@NOP,-4.5,-175,234.5,119.5,0.9347826086956522,0.9130434782608696,0.0,21.5,23.0,0.0,0.0,1.0434782608695652,0.125,0.1739130434782608,0.1468370022198824,2.0,0.25,4.0,0.0
Jose Alvarado,PG,NOP,5000,10.08,22,30,33.08,8.06,2,81.0,1.4,4.43,119,21,-2,0,23.7,vs SAS,4.5,145,234.5,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJ Washington,SF/PF,DAL,5000,26.84,20,30,38.22,19.81,1,84.0,34.8,29.54,14,94,4,0,32.0,vs WAS,-9.5,-455,228.5,119.0,,,,,,,,,,,,,,,
Tari Eason,SF/PF,HOU,5000,20.55,11,30,29.04,13.71,2,86.0,2.5,22.03,143,54,3,0,26.4,vs DET,-6.5,-250,227.5,117.0,0.5,0.3181818181818182,0.0,11.0,22.0,1.25,0.1136363636363636,0.6363636363636364,0.75,0.0,0.0,0.0,0.0,7.0,0.0
Neemias Queta,C,BOS,5000,24.53,2,30,26.980060800000008,2.58,1,61.0,2.5,24.65,152,43,2,0,12.0,@NYK,4.5,154,231.5,113.5,1.04,0.76,0.0,26.0,25.0,2.75,0.1057692307692307,0.84,0.0,0.12,0.5882352941176467,2.0,0.0,4.0,0.0
Isaiah Stewart,C,DET,4900,20.66,1,30,32.65,11.25,2,85.0,1.7,19.67,179,49,-2,0,18.7,@HOU,6.5,205,227.5,110.5,1.78,0.88,0.0,44.5,25.0,7.25,0.1629213483146067,1.16,0.0,0.08,1.0,4.0,1.0,5.0,0.0
Tre Johnson,PG/SG,WAS,4900,21.43,18,30,29.25,17.14,2,50.0,1.7,19.88,173,45,1,0,0.0,@DAL,9.5,350,228.5,109.5,1.125,0.8461538461538461,0.0,29.25,26.0,0.0,0.0,0.8076923076923077,0.6666666666666666,0.1538461538461538,0.1115380263360069,2.0,0.0,2.0,0.0
Egor Demin,PG,BKN,4900,24.11,14,30,26.25,19.28,2,47.0,0.8,19.64,172,47,1,0,0.0,vs CLE,11.5,470,230.5,109.5,1.193181818181818,0.8181818181818182,0.0,26.25,22.0,1.25,0.0476190476190476,0.6818181818181818,1.0,0.1363636363636363,0.390625,1.0,0.0,4.0,0.0
Day'Ron Sharpe,C,BKN,4900,20.21,8,30,36.2,11.36,2,78.0,2.5,19.78,149,47,3,0,21.8,vs CLE,11.5,470,230.5,109.5,1.6428571428571428,1.3571428571428572,0.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sochan,PF,SAS,4900,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,25.5,@NOP,-4.5,-175,234.5,119.5,,,,,,,,,,,,,,,
Chris Boucher,PF/C,BOS,4900,18.36,13,30,26.0,7.37,2,70.0,1.1,18.28,154,38,-1,0,19.1,@NYK,4.5,154,231.5,113.5,0.90625,0.4375,0.0,14.5,16.0,0.0,0.0,0.625,1.0,0.1875,0.1423487544483985,3.0,0.0,3.0,0.0
Keldon Johnson,SF/PF,SAS,4800,22.75,23,30,34.66,18.59,2,86.0,4.2,25.13,94,64,4,0,23.1,@NOP,-4.5,-175,234.5,119.5,0.91,0.52,0.0,22.75,25.0,0.0,0.0,0.4,0.0,0.08,1.0,3.0,0.5,4.0,0.0
Dereck Lively II,C,DAL,4800,23.23,27,30,34.2,10.2,1,82.0,5.4,24.01,72,55,3,0,25.3,vs WAS,-9.5,-455,228.5,119.0,1.05,0.8,0.0,10.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotty Pippen Jr.,PG,MEM,4800,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,24.2,vs MIA,-3.5,-155,232.5,118.0,,,,,,,,,,,,,,,
Reed Sheppard,PG/SG,HOU,4800,17.69,6,30,27.39,1.08,2,64.0,1.1,19.56,155,32,0,0,10.1,vs DET,-6.5,-250,227.5,117.0,0.7678571428571429,0.5357142857142857,0.0,21.5,28.0,0.0,0.0,0.6428571428571429,0.5555555555555556,0.0357142857142857,0.0,4.0,1.0,8.0,0.0
Jaime Jaquez Jr.,SF,MIA,4800,18.44,19,30,32.75,0.0,2,81.0,4.2,22.3,84,38,6,0,18.8,@MEM,3.5,130,232.5,114.5,0.8333333333333334,0.5333333333333333,0.0,25.0,30.0,4.5,0.18,0.5666666666666667,0.3333333333333333,0.1333333333333333,0.1029097487524587,1.0,0.25,4.0,0.0
Mitchell Robinson,C,NYK,4800,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,17.4,vs BOS,-4.5,-185,231.5,118.0,,,,,,,,,,,,,,,
Daniel Gafford,C,DAL,4700,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.5,vs WAS,-9.5,-455,228.5,119.0,,,,,,,,,,,,,,,
Ronald Holland II,SF/PF,DET,4700,18.46,18,30,24.76,1.55,2,78.0,1.7,21.71,153,38,-1,0,12.2,@HOU,6.5,205,227.5,110.5,1.2592592592592593,0.8888888888888888,0.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
