Player,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Aaron Gordon,1.7692307692307692,1.3846153846153846,0.0,69.0,39.0,5.5,0.07971014492753623,0.717948717948718,0.25,0.5897435897435898,0.20921042644334845,4,0.391304347826087,2.0,1
Aaron Nesmith,0.5092592592592593,0.2222222222222222,0.0,13.75,27.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.07407407407407407,1.0,1,0.5,3.0,0
Aaron Wiggins,1.0625,0.6666666666666666,0.0,38.25,36.0,11.25,0.29411764705882354,0.6111111111111112,0.6666666666666666,0.3055555555555556,0.0997026250680524,3,0.2727272727272727,6.0,0
Ajay Mitchell,0.9802631578947368,0.8157894736842105,0.0,37.25,38.0,8.5,0.22818791946308725,0.7631578947368421,0.2222222222222222,0.4473684210526316,0.19127812576394915,4,0.47058823529411764,5.0,0
Al Horford,0.8362068965517241,0.5862068965517241,0.0,24.25,29.0,7.0,0.28865979381443296,0.3793103448275862,0.3333333333333333,0.1724137931034483,0.12116531130060965,2,0.2,5.0,0
Andrew Nembhard,0.6029411764705882,0.5882352941176471,0.0,10.25,17.0,0.0,0.0,0.7058823529411765,0.4,0.23529411764705882,0.5328183015946412,2,0.0,3.0,0
Ben Sheppard,0.9358974358974359,0.48717948717948717,0.0,36.5,39.0,10.0,0.273972602739726,0.46153846153846156,0.8,0.1794871794871795,0.08259388441599881,3,0.42857142857142855,6.0,0
Bennedict Mathurin,1.1277777777777778,0.9111111111111111,0.0,50.75,45.0,9.5,0.18719211822660098,1.0222222222222221,0.4166666666666667,0.5333333333333333,0.1976346635927521,4,0.5416666666666666,2.0,1
Branden Carlson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1
Brandin Podziemski,0.5514705882352942,0.38235294117647056,0.0,18.75,34.0,0.0,0.0,0.4411764705882353,0.5714285714285714,0.14705882352941177,0.14159239330744258,2,0.0,4.0,0
Brooks Barnhizer,0.4107142857142857,0.14285714285714285,0.0,5.75,14.0,0.0,0.0,0.35714285714285715,0.0,0.07142857142857142,0.0,3,0.0,3.0,0
Bruce Brown,0.881578947368421,0.3684210526315789,0.0,16.75,19.0,0.0,0.0,0.3684210526315789,0.0,0.10526315789473684,1.0,2,0.5,2.0,0
Buddy Hield,0.8043478260869565,0.6086956521739131,0.0,18.5,23.0,0.0,0.0,0.6086956521739131,0.8571428571428571,0.21739130434782608,0.1333301197802594,2,0.0,3.0,0
Cameron Johnson,0.4296875,0.25,0.0,13.75,32.0,0.0,0.0,0.34375,1.0,0.0625,1.0,3,0.5,2.0,1
Chet Holmgren,0.9102564102564102,0.5128205128205128,0.0,35.5,39.0,5.75,0.1619718309859155,0.6153846153846154,0.6666666666666666,0.28205128205128205,0.1608424508150461,4,0.5454545454545454,5.0,1
Chris Youngblood,0.5833333333333334,0.5,0.0,3.5,6.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,2,0.0,3.0,1
Christian Braun,0.34210526315789475,0.2631578947368421,0.0,13.0,38.0,0.75,0.057692307692307696,0.3157894736842105,0.3333333333333333,0.07894736842105263,0.04160599126274184,1,0.3333333333333333,2.0,1
