LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1463020,Michael Porter Jr.,PF,BKN,6700,32.95,43.75,0,12,30,35.98,13.24,1,87,5.6,34.47,124,80,3,0,36.5,vs PHI,1061724,4.5,164,232.5,114.0,
1463021,Immanuel Quickley,PG,TOR,6700,31.92,18.5,0,24,30,44.54,25.15,1,87,5.9,32.66,124,89,6,0,31.5,vs MEM,1134175,-4.5,-185,238.5,121.5,
1463022,Dyson Daniels,SG,ATL,6600,28.94,36.5,0,19,30,43.5,22.47,1,86,10.9,33.39,64,87,0,0,25.2,@CLE,1357745,6.5,200,230.5,112.0,
1463023,Grayson Allen,SG/SF,PHX,6500,29.17,26.75,0,28,30,35.47,12.49,1,83,12.6,29.97,49,74,9,0,32.4,vs SAS,842296,5.5,185,227.5,111.0,
1463024,Mikal Bridges,SG,NYK,6400,36.02,30.75,0,6,30,41.91,23.84,1,87,3.6,30.92,194,88,1,0,39.2,vs CHI,846400,-7.5,-285,234.5,121.0,
1463025,Onyeka Okongwu,C,ATL,6400,35.86,14.75,0,14,30,48.93,23.88,2,87,2.2,31.87,339,88,2,0,34.5,@CLE,1185367,6.5,200,230.5,112.0,
1463026,Devin Vassell,SF,SAS,6400,29.25,10.25,0,14,30,40.05,21.82,1,87,4.8,31.98,135,81,5,0,29.7,@PHX,1132051,-5.5,-225,227.5,116.5,
1463027,Collin Sexton,PG/SG,CHA,6300,36.41,32,0,14,30,38.05,20.7,1,86,28.6,37.01,25,113,4,0,27.1,vs UTA,1061642,1.5,105,232.5,115.5,
1463028,Santi Aldama,PF/C,MEM,6300,27.42,24,0,17,30,32.51,17.28,2,82,7,31.05,82,74,2,0,28.6,@TOR,1177024,4.5,154,238.5,117.0,
1463029,Jalen Green,SG,PHX,6200,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,0,vs SAS,1271706,5.5,185,227.5,111.0,
1463030,OG Anunoby,SF,NYK,6200,33.73,36.5,0,16,30,42.47,19.15,1,86,5.9,32.41,114,84,6,0,34.7,vs CHI,900535,-7.5,-285,234.5,121.0,
1463031,De'Andre Hunter,SF,CLE,6200,30.43,37.25,0,12,30,35.76,15.15,1,86,3.1,29.46,191,72,-1,0,30.7,vs ATL,942857,-6.5,-245,230.5,118.5,
1463032,Jakob Poeltl,C,TOR,6200,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,16.9,vs MEM,844478,-4.5,-185,238.5,121.5,
1463033,Quentin Grimes,PG/SG,PHI,6100,31.81,55.75,0,28,30,47.53,27.1,2,81,3.7,32.28,184,86,6,0,30.8,@BKN,1132827,-4.5,-198,232.5,118.5,
1463034,Matas Buzelis,PF,CHI,6100,27.06,26.25,0,29,30,39.92,17.29,1,79,7.9,30.96,76,73,4,0,26.3,@NYK,1501940,7.5,230,234.5,113.5,
1463035,Nickeil Alexander-Walker,PG/SF,ATL,6000,26.76,26.75,0,3,30,33.9,10.23,1,80,7.6,28.76,71,64,7,0,30.3,@CLE,1067668,6.5,200,230.5,112.0,
1463036,Max Strus,SF,CLE,6000,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,vs ATL,936502,-6.5,-245,230.5,118.5,
1463037,Kelly Oubre Jr.,SF,PHI,5900,31.79,37.25,0,2,30,42.1,21.27,1,86,16.6,32.19,38,92,1,0,33.7,@BKN,843271,-4.5,-198,232.5,118.5,
1463038,Zach Edey,C,MEM,5900,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,@TOR,1231414,4.5,154,238.5,117.0,
1463039,Jarrett Allen,C,CLE,5800,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,28.3,vs ATL,956574,-6.5,-245,230.5,118.5,
1463040,Jared McCain,PG/SG,PHI,5800,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,@BKN,1458807,-4.5,-198,232.5,118.5,
1463041,Tre Jones,PG,CHI,5700,27.4,26.5,0,25,30,40.34,22.78,1,87,7.3,29.54,76,80,6,0,31.1,@NYK,1132030,7.5,230,234.5,113.5,
1463042,Dylan Harper,PG/SG,SAS,5700,27.24,12.75,0,7,30,36.37,19.93,2,76,7.9,26.5,65,70,-3,0,28.2,@PHX,1519362,-5.5,-225,227.5,116.5,
1463043,Isaiah Collier,PG,UTA,5600,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,0,@CHA,1463591,-1.5,-125,232.5,117.0,
1463044,Josh Hart,SF/PF,NYK,5600,23.36,30.75,0,7,30,37.77,16.85,2,86,1.7,21.64,232,59,-3,0,16,vs CHI,741892,-7.5,-285,234.5,121.0,
1463045,Royce O'Neale,SF/PF,PHX,5500,24.24,29.5,0,24,30,32.6,7.93,1,83,4.8,28.27,98,58,10,0,29.7,vs SAS,604479,5.5,185,227.5,111.0,
1463046,Ty Jerome,PG,MEM,5500,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,@TOR,942866,4.5,154,238.5,117.0,
1463047,Collin Gillespie,PG,PHX,5400,25.66,28,0,17,30,38.29,14.34,2,72,6.2,28.46,81,63,5,0,29.4,vs SAS,1070352,5.5,185,227.5,111.0,
1463048,Dillon Brooks,SF,PHX,5400,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,34,vs SAS,854601,5.5,185,227.5,111.0,
1463049,Nic Claxton,C,BKN,5400,30.84,42.25,0,25,30,35.35,16.68,1,88,7.4,27.1,68,75,5,0,25.6,vs PHI,1061682,4.5,164,232.5,114.0,
1463050,Cedric Coward,SG/SF,MEM,5300,29.88,25.25,0,17,30,38.23,20.02,2,78,3.4,25.75,146,70,-1,0,29.1,@TOR,1351367,4.5,154,238.5,117.0,
1463051,Kon Knueppel,SG/SF,CHA,5300,24.03,43,0,11,30,30.91,13.42,1,67,5.1,28.66,87,58,2,0,22.2,vs UTA,1519132,1.5,105,232.5,115.5,
1463052,Jaylon Tyson,SG/SF,CLE,5000,28.43,26.75,0,18,30,29.55,1.17,1,57.99999999999999,4.3,24.23,96,44,6,0,18.9,vs ATL,1342747,-6.5,-245,230.5,118.5,
1463053,Jeremy Sochan,PF,SAS,5000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,0,@PHX,1342728,-5.5,-225,227.5,116.5,
1463054,Ryan Kalkbrenner,C,CHA,4900,25.18,22.5,0,27,30,31.22,17.62,1,73,12.2,28.5,34,69,6,0,24.4,vs UTA,1236052,1.5,105,232.5,115.5,
1463055,Scotty Pippen Jr.,PG,MEM,4900,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,@TOR,1176798,4.5,154,238.5,117.0,
1463056,Keldon Johnson,SF/PF,SAS,4900,20.79,25.25,0,5,30,32.02,17.17,2,86,2.8,22.93,133,58,-3,0,22.3,@PHX,1134174,-5.5,-225,227.5,116.5,
1463057,Julian Champagnie,SG/SF,SAS,4900,23.35,20.75,0,29,30,29.84,14.04,1,80,5.4,23.78,70,58,5,0,20.9,@PHX,1176070,-5.5,-225,227.5,116.5,
1463058,Jaylen Wells,SF,MEM,4800,20.54,16.75,0,14,30,24.48,10.84,1,81,2,24.4,167,51,0,0,18.6,@TOR,1423140,4.5,154,238.5,117.0,
1463059,Zaccharie Risacher,SF,ATL,4800,18.49,21,0,21,30,32.5,5.9,1,77,1.4,21.41,174,41,3,0,15,@CLE,1432544,6.5,200,230.5,112.0,
1463060,Harrison Barnes,PF,SAS,4800,19.65,24,0,7,30,33.75,14.28,1,82,2,22.42,182,52,-2,0,17.7,@PHX,552336,-5.5,-225,227.5,116.5,
1463061,Sam Merrill,SG,CLE,4700,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,26.4,vs ATL,953106,-6.5,-245,230.5,118.5,
1463062,Kentavious Caldwell-Pope,SG,MEM,4700,22.09,15.5,0,21,30,26.8,10.23,1,82,1.7,21.44,165,50,4,0,22.6,@TOR,602730,4.5,154,238.5,117.0,
1463063,Kyle Filipowski,PF,UTA,4700,27.48,10.25,0,24,30,43.95,15.15,2,81,9.7,24.44,47,67,3,0,16.9,@CHA,1403609,-1.5,-125,232.5,117.0,
1463064,Lonzo Ball,PG/SG,CLE,4600,23.57,21,0,9,30,26.84,14.78,2,84,4.3,23.52,79,59,-1,0,20.4,vs ATL,946714,-6.5,-245,230.5,118.5,
1463065,Jock Landale,C,MEM,4600,20.69,26.5,0,26,30,24.6,9.83,1,64,2.9,24.18,110,46,8,0,20.4,@TOR,850308,4.5,154,238.5,117.0,
1463066,Egor Demin,PG,BKN,4600,17.33,10,0,25,30,24.57,10.18,2,59,0.6,17.42,136,36,0,0,17.4,vs PHI,1523978,4.5,164,232.5,114.0,
1463067,Kevin Huerter,SG,CHI,4500,25.61,19.75,0,11,30,32.43,19.04,2,80,3.4,23.76,108,64,0,0,27.1,@NYK,944785,7.5,230,234.5,113.5,
1463068,Dominick Barlow,PF/C,PHI,4500,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,19,@BKN,1419291,-4.5,-198,232.5,118.5,
1463069,Luke Kornet,C,SAS,4500,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,26.8,@PHX,745923,-5.5,-225,227.5,116.5,
1463070,Dean Wade,SF/PF,CLE,4500,14.44,25.5,0,15,30,18.48,3.9,2,77,1.7,15.48,109,31,1,0,16.1,vs ATL,880677,-6.5,-245,230.5,118.5,
1463071,Ayo Dosunmu,SG/SF,CHI,4400,0,0,0,5,30,0,0,4,0,0,0,0,0,0,0,25.9,@NYK,1133782,7.5,230,234.5,113.5,
1463072,Mitchell Robinson,C,NYK,4400,19.44,11.75,0,13,30,26.36,9.92,1,83,1.7,19.36,143,45,5,0,20.3,vs CHI,1076265,-7.5,-285,234.5,121.0,
1463073,Grant Williams,PF/C,CHA,4400,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,0,vs UTA,949273,1.5,105,232.5,115.5,
1463074,Brandon Clarke,C,MEM,4400,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,@TOR,892914,4.5,154,238.5,117.0,
1463075,Craig Porter Jr.,PG,CLE,4400,16.9,18.25,0,9,30,23.43,4.51,2,61,1.7,16.73,126,31,2,0,16.3,vs ATL,1236197,-6.5,-245,230.5,118.5,
1463076,Kelly Olynyk,C,SAS,4300,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,0,@PHX,514882,-5.5,-225,227.5,116.5,
1463077,Ryan Dunn,PF,PHX,4300,24.61,27.75,0,19,30,33.35,11.02,1,75,9.5,22.91,37,56,9,0,23.8,vs SAS,1406029,5.5,185,227.5,111.0,
1463078,Miles McBride,PG,NYK,4300,13.81,20.5,0,22,30,19.22,6.69,2,76,1.7,19.72,113,36,1,0,21.3,vs CHI,1175084,-7.5,-285,234.5,121.0,
1463079,Day'Ron Sharpe,C,BKN,4300,22.38,5,0,30,30,29.66,13.28,2,79,4.6,19.89,67,52,2,0,20.8,vs PHI,1243725,4.5,164,232.5,114.0,
1463080,Brice Sensabaugh,SG/SF,UTA,4300,15.4,10.25,0,23,30,35.85,13.21,2,78,1.1,11.36,135,36,3,0,16,@CHA,1408260,-1.5,-125,232.5,117.0,
1463081,Luke Kennard,SG/SF,ATL,4300,14.87,25,0,12,30,20.53,7.12,2,80,1.1,21.48,122,40,-1,0,15.6,@CLE,887661,6.5,200,230.5,112.0,
1463082,Ace Bailey,SG/SF,UTA,4300,14.82,9,0,21,30,18,6.2,2,55.00000000000001,1.7,18.96,111,32,3,0,12.1,@CHA,1519363,-1.5,-125,232.5,117.0,
1463083,Larry Nance Jr.,PF/C,CLE,4300,18.48,15.5,0,30,30,23.23,7.24,1,77,5.4,21.43,50,44,4,0,11.9,vs ATL,603640,-6.5,-245,230.5,118.5,
1463084,Tre Mann,PG/SG,CHA,4200,26.86,19.5,0,30,30,30.96,9.29,2,73,40.2,28.82,9,79,5,0,17.3,vs UTA,1175356,1.5,105,232.5,115.5,
1463085,Adem Bona,C,PHI,4200,23.58,9.75,0,29,30,36.91,14.06,1,79,4.6,23.52,77,57,3,0,11.5,@BKN,1350567,-4.5,-198,232.5,118.5,
1463086,Jusuf Nurkic,C,UTA,4100,31.24,20.75,0,23,30,34.18,15.13,1,82,40.5,32.44,10,101,3,0,23,@CHA,830642,-1.5,-125,232.5,117.0,
1463087,Moussa Diabate,C,CHA,4100,20.02,35.5,0,21,30,26.28,9.38,2,75,2,21.15,138,45,3,0,21.6,vs UTA,1324359,1.5,105,232.5,115.5,
1463088,Terance Mann,SF,BKN,4100,24.23,34.75,0,26,30,25.62,10.81,1,81,3.2,21.11,91,52,3,0,22,vs PHI,879504,4.5,164,232.5,114.0,
1463089,Svi Mykhailiuk,SG,UTA,4100,15.47,11,0,12,30,24.02,5.55,1,61,1.2,17.4,117,32,3,0,15.6,@CHA,843265,-1.5,-125,232.5,117.0,
1463090,Collin Murray-Boyles,PF/C,TOR,4100,17.07,38.25,0,15,30,27.41,4.84,1,56.00000000000001,3.4,21.48,80,35,1,0,16.1,vs MEM,1465110,-4.5,-185,238.5,121.5,
1463091,Andre Drummond,C,PHI,4100,22.94,18.5,0,18,30,33.21,9.79,2,79,9.8,24.1,34,56,0,0,16.8,@BKN,614746,-4.5,-198,232.5,118.5,
1463092,Mouhamed Gueye,PF/C,ATL,4100,14.31,7.25,0,27,30,28.11,7.2,2,67,1.7,15.6,119,32,3,0,15.6,@CLE,1325101,6.5,200,230.5,112.0,
1463093,Ziaire Williams,SG/SF,BKN,4000,13.9,22.75,0,25,30,28.61,11.23,2,75,1.7,11.58,108,33,-1,0,17.2,vs PHI,1231313,4.5,164,232.5,114.0,
1463094,Gradey Dick,SG/SF,TOR,4000,10.53,13.5,0,19,30,27.49,5.64,2,80,1.7,10.09,96,24,2,0,11.8,vs MEM,1416377,-4.5,-185,238.5,121.5,
1463095,Sion James,SG,CHA,4000,17.96,27.25,0,30,30,20.1,11.15,1,75,1.2,20.76,118,45,6,0,15.6,vs UTA,1232338,1.5,105,232.5,115.5,
1463096,Vince Williams Jr.,SG/SF,MEM,4000,10.62,26.25,0,22,30,22.13,3.53,2,84,2,17.44,100,30,0,0,15.5,@TOR,1134869,4.5,154,238.5,117.0,
1463097,Walter Clayton Jr.,PG,UTA,4000,15.95,9.5,0,24,30,24.07,7.03,2,53,1.7,12.8,106,28,3,0,15.6,@CHA,1338969,-1.5,-125,232.5,117.0,
1463098,Keaton Wallace,PG/SG,ATL,3900,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,10.1,@CLE,1063166,6.5,200,230.5,112.0,
1463099,Tyrese Proctor,PG,CLE,3900,5.78,7.5,0,9,30,10.52,2.88,2,54,1.7,9.14,50,14,-3,0,6.7,vs ATL,1403594,-6.5,-245,230.5,118.5,
1463100,Noah Clowney,PF/C,BKN,3800,14.21,8.25,0,26,30,21.84,8.38,2,74,2,17.38,102,35,2,0,12.3,vs PHI,1401380,4.5,164,232.5,114.0,
1463101,Vit Krejci,SG/SF,ATL,3800,4.46,7.5,0,12,30,26.44,3.57,2,80,1.7,9.14,76,16,-2,0,15.5,@CLE,1257428,6.5,200,230.5,112.0,
1463102,Isaac Okoro,SF,CHI,3800,9.72,14.75,0,10,30,17.66,4.62,1,81,1.7,16.8,84,29,1,0,11.1,@NYK,1193432,7.5,230,234.5,113.5,
1463103,Tyrese Martin,SG/SF,BKN,3600,24.37,9.5,0,7,30,27.76,12.24,1,76,9.8,19.22,26,54,-2,0,16.2,vs PHI,1134107,4.5,164,232.5,114.0,
1463104,Jamal Shead,PG,TOR,3600,16.65,18.75,0,20,30,31.89,13.32,2,80,2.6,18.22,92,44,2,0,18,vs MEM,1231795,-4.5,-185,238.5,121.5,
1463105,Sandro Mamukelashvili,C,TOR,3500,16.09,6.75,0,7,30,28.87,7.75,2,66,4.1,18.05,54,36,3,0,16.6,vs MEM,1060351,-4.5,-185,238.5,121.5,
1463106,Patrick Williams,SF/PF,CHI,3500,16.97,23,0,21,30,27.55,7.77,2,81,7.5,18.09,29,42,5,0,19,@NYK,1174904,7.5,230,234.5,113.5,
1463107,Cam Spencer,PG/SG,MEM,3500,25.33,18.5,0,2,30,27.863,0,1,56.99999999999999,40.2,25.01,7,55,-2,0,17,@TOR,1177001,4.5,154,238.5,117.0,
1463108,Landry Shamet,SG/SF,NYK,3500,9.54,13.25,0,18,30,13.56,0,2,69,1.7,9.89,58,17,5,0,11.4,vs CHI,893100,-7.5,-285,234.5,121.0,
1463109,Ben Saraf,PG,BKN,3500,7.3,0,0,25,30,19.01,2.89,2,49,1.7,14.3,71,19,-1,0,11,vs PHI,1590554,4.5,164,232.5,114.0,
1463110,Josh Green,SF,CHA,3500,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,0,vs UTA,1193670,1.5,105,232.5,115.5,
1463111,Luke Travers,SF,CLE,3500,4.4,0,0,20,30,9.64,0,2,41,1.7,2.87,30,5,5,0,4.3,vs ATL,1352114,-6.5,-245,230.5,118.5,
1463112,Guerschon Yabusele,PF/C,NYK,3400,12.36,1.25,0,13,30,34.29,9.14,2,79,1.7,4.38,87,24,-1,0,7.9,vs CHI,920087,-7.5,-285,234.5,121.0,
1463113,Danny Wolf,PF/C,BKN,3400,0,0,0,26,30,0,0,4,0,0,0,0,0,0,0,0,vs PHI,1415928,4.5,164,232.5,114.0,
1463114,Javon Small,PG,MEM,3400,18.61,2.25,0,21,30,24.75,4.75,2,49,6.7,17.4,31,32,0,0,14.8,@TOR,1324003,4.5,154,238.5,117.0,
1463115,Tidjane Salaun,SF/PF,CHA,3400,10.54,0,0,18,30,25.16,9.38,2,76,1.7,10.68,79,27,4,0,11.2,vs UTA,1504463,1.5,105,232.5,115.5,
1463116,Jalen Smith,C,CHI,3300,14.48,19.25,0,13,30,27.48,6.05,2,75,4.6,18.67,44,36,0,0,16.7,@NYK,1133792,7.5,230,234.5,113.5,
1463117,Jordan Clarkson,PG/SG,NYK,3300,14.47,19.5,0,18,30,34.21,11.39,2,84,1.7,14,103,37,-5,0,11.6,vs CHI,551975,-7.5,-285,234.5,121.0,
1463118,Justin Edwards,SF,PHI,3300,8.51,7.5,0,23,30,34.88,8.15,2,79,1.7,13.4,94,27,4,0,6.2,@BKN,1465002,-4.5,-198,232.5,118.5,
1463119,Taylor Hendricks,SF/PF,UTA,3300,16.82,25.25,0,5,30,26.8,8.17,1,78,20.9,17.04,10,45,0,0,10.6,@CHA,1405861,-1.5,-125,232.5,117.0,
1463120,Liam McNeeley,SF/PF,CHA,3300,9.74,5.75,0,30,30,13.99,1.01,2,22,1.7,13.94,62,15,5,0,7.5,vs UTA,1522910,1.5,105,232.5,115.5,
1463121,Thomas Bryant,C,CLE,3300,6.51,5.25,0,16,30,11.06,0.28,2,66,1.7,9.99,46,14,-2,0,5.9,vs ATL,896601,-6.5,-245,230.5,118.5,
1463122,Charles Bassey,C,MEM,3200,0,0,0,28,30,0,0,2,0,0,0,0,0,0,0,0,@TOR,1138669,4.5,154,238.5,117.0,
1463123,KJ Simpson,PG,CHA,3200,0,18.5,0,30,30,0,0,2,0,1.7,5.61,0,0,0,0,0,vs UTA,1323636,1.5,105,232.5,115.5,
1463124,Ochai Agbaji,SG/SF,TOR,3200,14.06,6,0,21,30,28.44,9.27,2,80,2.3,9.96,73,31,0,0,9.9,vs MEM,1132831,-4.5,-185,238.5,121.5,
1463125,Bismack Biyombo,C,SAS,3200,4.61,2.75,0,29,30,22.03,3.69,2,69,1.7,10.04,59,16,0,0,3.4,@PHX,599797,-5.5,-225,227.5,116.5,
1463126,Jabari Walker,SF/PF,PHI,3200,7.38,6.5,0,2,30,20.16,3.41,1,73,0.6,13.61,66,22,-4,0,9.4,@BKN,1232517,-4.5,-198,232.5,118.5,
1463127,John Konchar,SG/SF,MEM,3200,10.29,2.5,0,22,30,19.49,5.44,2,69,1.7,15.52,73,27,1,0,12.5,@TOR,852907,4.5,154,238.5,117.0,
1463128,Oso Ighodaro,C,PHX,3200,12.97,13.75,0,19,30,19.83,9.45,2,68,1.7,12.73,73,30,0,0,10.9,vs SAS,1232477,5.5,185,227.5,111.0,
1463129,Cody Williams,PF,UTA,3200,6.55,4,0,23,30,13.48,5.42,2,72,1.7,6.3,42,16,4,0,5.8,@CHA,1458830,-1.5,-125,232.5,117.0,
1463130,Nigel Hayes-Davis,SF/PF,PHX,3100,7.53,0.25,0,15,30,14.03,1.64,2,50,1.7,7.94,46,13,0,0,7.2,vs SAS,742123,5.5,185,227.5,111.0,
1463131,Tyler Kolek,PG,NYK,3100,8.18,0,0,22,30,17.39,3.52,2,54,1.7,2.91,44,11,0,0,7.4,vs CHI,1232325,-7.5,-285,234.5,121.0,
1463132,Jalen Wilson,SG/SF,BKN,3100,10.86,1.5,0,25,30,29.86,7.89,2,80,1.7,11.6,81,28,-1,0,12,vs PHI,1174884,4.5,164,232.5,114.0,
1463133,Nolan Traore,PG,BKN,3100,0,0,0,25,30,0,0,4,0,0,1.25,0,0,0,0,9.1,vs PHI,1590550,4.5,164,232.5,114.0,
1463134,Jamison Battle,SF/PF,TOR,3100,3.09,0,0,21,30,27.68,2.47,2,75,1.7,6.76,58,11,1,0,12.6,vs MEM,1174935,-4.5,-185,238.5,121.5,
1463135,Jordan McLaughlin,PG,SAS,3100,5.87,15.5,0,7,30,13.03,1.75,2,57.99999999999999,1.7,9.89,45,14,-2,0,7.2,@PHX,844465,-5.5,-225,227.5,116.5,
1463136,Trendon Watford,PF,PHI,3100,11.42,39.25,0,23,30,31.45,9.14,2,73,1.5,15.17,90,32,4,0,6,@BKN,1176529,-4.5,-198,232.5,118.5,
