LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1474094,Al Horford,PF/C,GSW,4700,19.23,22,0,8,30,25.3,11.85,2,86,2.5,20.4,122,49,2,0,16,@NOP,280587,-10.5,-550,226.5,118.5,
1474095,Tari Eason,SF/PF,HOU,4700,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,23.3,vs ORL,1235198,-7.5,-310,224.5,116.0,
1474096,Tristan da Silva,SF/PF,ORL,4700,21.6,32.5,0,7,30,28.35,5.37,1,76,8.4,25.19,42,50,4,0,19.9,@HOU,1232528,7.5,250,224.5,108.5,
1474097,Dereck Lively II,C,DAL,4600,15.21,10.25,0,24,30,32.76,9.96,2,82,2.2,19.38,141,41,1,0,17.9,vs POR,1401780,3.5,136,237.5,117.0,
1474098,Anthony Black,PG/SG,ORL,4600,19.43,31.25,0,15,30,28.26,12.27,1,76,22.5,27.26,15,64,4,0,20.9,@HOU,1401385,7.5,250,224.5,108.5,
1474099,Kyle Filipowski,PF/C,UTA,4600,24,22.75,0,18,30,39.5,10.6,2,82,8.4,22.62,47,56,5,0,19.7,vs CHI,1403609,4.5,160,244.5,120.0,
1474100,Reed Sheppard,PG/SG,HOU,4600,22.75,30.75,0,12,30,31.26,9.49,2,70,16,23.77,22,55,3,0,24.6,vs ORL,1465031,-7.5,-310,224.5,116.0,
1474101,Svi Mykhailiuk,SG,UTA,4500,19.95,17.5,0,19,30,29.65,9.35,1,62,1.7,17.96,152,39,2,0,18,vs CHI,843265,4.5,160,244.5,120.0,
1474102,Yves Missi,C,NOP,4400,6.79,23.25,0,2,30,33.5,5.43,2,83,1.4,8.72,108,20,-3,0,15.1,vs GSW,1458495,10.5,410,226.5,108.0,
1474103,Quinten Post,C,GSW,4400,7.02,13.25,0,8,30,22.96,3.39,2,71,1.7,8.45,85,16,5,0,14,@NOP,1193672,-10.5,-550,226.5,118.5,
1474104,Mouhamed Gueye,PF/C,ATL,4400,13.21,0.75,0,8,30,26.67,4.71,2,69,2.8,22.44,98,35,3,0,16.1,@PHX,1325101,1.5,105,226.5,112.5,
1474105,Buddy Hield,SG/SF,GSW,4300,11.9,23.5,0,16,30,19.01,7.61,2,80,2.3,14.36,85,31,3,0,12.4,@NOP,697086,-10.5,-550,226.5,118.5,
1474106,Vit Krejci,SG/SF,ATL,4200,19.47,15.75,0,4,30,30.38,4.78,2,80,2,14.54,135,36,5,0,19.8,@PHX,1257428,1.5,105,226.5,112.5,
1474107,Klay Thompson,SG/SF,DAL,4200,18.85,29.75,0,13,30,25.8,10.86,2,84,1.7,17.76,131,45,-3,0,16.8,vs POR,457611,3.5,136,237.5,117.0,
1474108,Moritz Wagner,C,ORL,4200,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,0,@HOU,882387,7.5,250,224.5,108.5,
1474109,Luke Kennard,SG/SF,ATL,4100,17.24,1.25,0,4,30,21.83,9.77,2,80,1.7,16.75,114,40,1,0,17.4,@PHX,887661,1.5,105,226.5,112.5,
1474110,Jordan Goodwin,SG/SF,PHX,4100,18.92,27.75,0,24,30,24.09,3.34,2,72,10.5,21.1,25,41,11,0,15.8,vs ATL,1062104,-1.5,-125,226.5,114.0,
1474111,Keaton Wallace,PG/SG,ATL,4000,13.29,9.75,0,3,30,31.49,1.51,2,72,2.3,15.26,104,26,-3,0,14,@PHX,1063166,1.5,105,226.5,112.5,
1474112,Jalen Smith,C,CHI,4000,23.18,25,0,25,30,30.74,7.17,2,75,23,21.58,13,56,-3,0,20.6,@UTA,1133792,-4.5,-192,244.5,124.5,
1474113,Oso Ighodaro,C,PHX,4000,13.26,1.5,0,20,30,21.76,5.67,2,70,2.3,11.01,80,26,1,0,12.5,vs ATL,1232477,-1.5,-125,226.5,114.0,
1474114,Jose Alvarado,PG,NOP,3900,16.01,23.25,0,7,30,31.32,9.58,2,81,11.9,21.86,23,48,-2,0,16.2,vs GSW,1060919,10.5,410,226.5,108.0,
1474115,Nick Richards,C,PHX,3900,10.09,10.25,0,21,30,16.42,4.95,2,78,2.3,11.16,64,24,2,0,9.8,vs ATL,1067853,-1.5,-125,226.5,114.0,
1474116,Josh Okogie,SG,HOU,3800,20.78,9,0,28,30,23.11,11.89,1,72,7.7,18.74,31,48,3,0,17.3,vs ORL,941460,-7.5,-310,224.5,116.0,
1474117,Brice Sensabaugh,SG/SF,UTA,3800,14.35,29,0,10,30,33.88,7.78,2,78,2.3,14.25,103,33,3,0,14.6,vs CHI,1408260,4.5,160,244.5,120.0,
1474118,Isaac Okoro,SF,CHI,3700,18.51,21,0,21,30,23.58,5.36,1,81,6.5,17.31,34,40,6,0,17,@UTA,1193432,-4.5,-192,244.5,124.5,
1474119,Taylor Hendricks,PF,UTA,3700,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,11.9,vs CHI,1405861,4.5,160,244.5,120.0,
1474120,Goga Bitadze,C,ORL,3700,14.21,14.5,0,10,30,23.03,6.72,2,78,2,15.73,98,33,-2,0,17.6,@HOU,1172132,7.5,250,224.5,108.5,
1474121,Jonathan Isaac,PF/C,ORL,3600,10.78,11,0,3,30,13.43,1.85,2,77,2,15.35,71,25,-3,0,7.8,@HOU,940823,7.5,250,224.5,108.5,
1474122,Steven Adams,C,HOU,3600,19.74,18.25,0,26,30,28.24,13.2,2,77,5.1,19.46,48,49,3,0,23.1,vs ORL,679478,-7.5,-310,224.5,116.0,
1474123,Moussa Cisse,C,DAL,3600,17.41,8.25,0,24,30,21.59,2.8,2,69,1.1,7.85,84,24,3,0,12.2,vs POR,1231606,3.5,136,237.5,117.0,
1474124,Gary Payton II,PG/SG,GSW,3600,11.56,9.75,0,16,30,14.15,2.6,2,77,1.4,14.4,72,26,1,0,8.9,@NOP,846407,-10.5,-550,226.5,118.5,
1474125,Patrick Williams,SF/PF,CHI,3500,17.8,12.75,0,10,30,26.34,9.54,2,82,9.7,17.47,22,45,3,0,17.8,@UTA,1174904,-4.5,-192,244.5,124.5,
1474126,Aaron Holiday,PG/SG,HOU,3500,3.55,12.25,0,12,30,17.03,2.62,2,66,2.3,8.73,45,13,-3,0,6.7,vs ORL,884087,-7.5,-310,224.5,116.0,
1474127,Kris Murray,SG/SF,POR,3400,15.25,22.25,0,5,30,24.75,8.41,2,74,6.3,17.8,31,38,7,0,12.6,@DAL,1231166,-3.5,-162,237.5,120.5,
1474128,Jett Howard,SF/PF,ORL,3400,5.66,15,0,24,30,11.65,0.82,2,55.00000000000001,2.3,10.24,41,13,-1,0,4.7,@HOU,1408232,7.5,250,224.5,108.5,
1474129,Dorian Finney-Smith,C,HOU,3400,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,0,vs ORL,606701,-7.5,-310,224.5,116.0,
1474130,Zach Collins,C,CHI,3400,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,@UTA,955887,-4.5,-192,244.5,124.5,
1474131,Walter Clayton Jr.,PG/SG,UTA,3400,10.96,0,0,19,30,21.91,8.37,2,65,2.3,5.49,57,21,2,0,15.1,vs CHI,1338969,4.5,160,244.5,120.0,
1474132,Cody Williams,SF,UTA,3300,3.4,2.5,0,10,30,10.42,2.72,2,71,2.3,7.28,30,12,4,0,5.7,vs CHI,1458830,4.5,160,244.5,120.0,
1474133,Tyus Jones,PG,ORL,3300,7.21,7.5,0,10,30,16.41,1.93,2,84,2.3,12.74,52,21,0,0,6.3,@HOU,842297,7.5,250,224.5,108.5,
1474134,Kevon Looney,C,NOP,3300,10.01,0,0,2,30,16.16,3.47,2,79,2.3,13.39,57,25,-3,0,11.5,vs GSW,846499,10.5,410,226.5,108.0,
1474135,Caleb Martin,PF,DAL,3300,8.6,2.75,0,13,30,13.68,1.78,2,82,0.6,4.56,44,14,-1,0,5.9,vs POR,842969,3.5,136,237.5,117.0,
1474136,Jaden Hardy,PG/SG,DAL,3200,5.56,0,0,9,30,20.37,1.29,2,66,1.7,1.81,44,7,-1,0,7.9,vs POR,1357748,3.5,136,237.5,117.0,
1474137,Clint Capela,C,HOU,3200,7.49,0,0,26,30,21.7,6.98,2,87,0.6,9.61,62,23,-1,0,11.2,vs ORL,830647,-7.5,-310,224.5,116.0,
1474138,Asa Newell,PF,ATL,3200,3.17,9.75,0,8,30,23.99,0,2,28.999999999999996,2.3,5.81,46,6,3,0,11.1,@PHX,1524332,1.5,105,226.5,112.5,
1474139,Robert Williams,C,POR,3200,8.61,19.75,0,19,30,23.25,8.44,2,79,8.3,15.28,18,31,-3,0,11.5,@DAL,954390,-3.5,-162,237.5,120.5,
1474140,Pat Spencer,PG/SG,GSW,3200,3.99,6,0,5,30,17.29,1.77,2,42,2.3,2.51,33,6,7,0,11.5,@NOP,1176145,-10.5,-550,226.5,118.5,
1474141,Jordan Hawkins,SG/SF,NOP,3200,9.45,13.5,0,1,30,21.2,3.14,2,72,2.3,10.93,58,21,-3,0,7.4,vs GSW,1327798,10.5,410,226.5,108.0,
1474142,Kyle Anderson,SF/PF,UTA,3200,5.2,0,0,10,30,27.47,4.16,2,79,2,0,52,17,0,0,14.6,vs CHI,697720,4.5,160,244.5,120.0,
1474143,Karlo Matkovic,PF/C,NOP,3200,11.55,14.5,0,2,30,25.86,5.39,2,82,1.4,12.63,80,27,-5,0,9.3,vs GSW,1349638,10.5,410,226.5,108.0,
1474144,Jevon Carter,PG/SG,CHI,3200,9.31,0,0,29,30,20.35,3.96,2,62,2.3,5.81,49,16,5,0,11.9,@UTA,843794,-4.5,-192,244.5,124.5,
1474145,Kevin Love,C,UTA,3100,9.49,26,0,18,30,18.07,3.09,2,72,6,14.76,22,25,6,0,12.7,vs CHI,395374,4.5,160,244.5,120.0,
1474146,Sidy Cissoko,SG,POR,3100,12.69,4.5,0,5,30,13.959000000000001,0,2,62,2.6,10.72,45,19,-3,0,6.2,@DAL,1432656,-3.5,-162,237.5,120.5,
1474147,Micah Peavy,SF/PF,NOP,3100,5.1,2.75,0,1,30,9.02,2.85,2,54,2.3,6.91,28,12,-5,0,5.9,vs GSW,1241591,10.5,410,226.5,108.0,
1474148,Trayce Jackson-Davis,C,GSW,3100,4.44,4.75,0,8,30,17.96,1.76,2,74,0,2.58,0,0,10,0,10.8,@NOP,1187569,-10.5,-550,226.5,118.5,
1474149,Caleb Houstan,SF/PF,ATL,3000,2.37,0,0,12,30,17.09,0,2,56.99999999999999,0,0.55,0,0,-3,0,5,@PHX,1324361,1.5,105,226.5,112.5,
1474150,Dwight Powell,C,DAL,3000,4.65,0,0,24,30,13.17,0,2,65,0,0.54,0,0,-1,0,6.7,vs POR,552309,3.5,136,237.5,117.0,
1474151,Eli Ndiaye,PF/C,ATL,3000,0,0,0,16,30,0,0,2,0,0,0,0,0,0,0,0,@PHX,1502180,1.5,105,226.5,112.5,
1474152,Duop Reath,C,POR,3000,4.72,0,0,19,30,15.53,0.72,2,69,0.9,6.04,39,10,2,0,6.6,@DAL,948115,-3.5,-162,237.5,120.5,
1474153,Gui Santos,PF,GSW,3000,3.52,3.5,0,16,30,10.12,0.31,2,63,0,1.08,0,0,3,0,4.7,@NOP,1391940,-10.5,-550,226.5,118.5,
1474154,Trentyn Flowers,SG,CHI,3000,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,0,@UTA,1502167,-4.5,-192,244.5,124.5,
1474155,Oscar Tshiebwe,C,UTA,3000,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,1175089,4.5,160,244.5,120.0,
1474156,John Tonje,SG/SF,UTA,3000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,1176674,4.5,160,244.5,120.0,
1474157,EJ Harkless,PG/SG,UTA,3000,2.25,0,0,18,30,14.57,1.21,2,51,1.2,1.28,27,4,6,0,5.3,vs CHI,1136744,4.5,160,244.5,120.0,
1474158,Walker Kessler,C,UTA,3000,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,38.4,vs CHI,1243728,4.5,160,244.5,120.0,
1474159,Georges Niang,SF/PF,UTA,3000,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,679381,4.5,160,244.5,120.0,
1474160,CJ Huntley,PF/C,PHX,3000,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,0,vs ATL,1231292,-1.5,-125,226.5,114.0,
1474161,Nigel Hayes-Davis,SF/PF,PHX,3000,0,0,0,19,30,0,0,2,0,1.4,3.51,0,0,0,0,4.6,vs ATL,742123,-1.5,-125,226.5,114.0,
1474162,Khaman Maluach,C,PHX,3000,3.08,0,0,21,30,6.75,1.11,2,38,0,1.05,0,0,-1,0,3.9,vs ATL,1465506,-1.5,-125,226.5,114.0,
1474163,Rasheer Fleming,SF/PF,PHX,3000,3.2,0,0,20,30,6.32,1.39,2,20,0.6,0,14,6,1,0,3.9,vs ATL,1405622,-1.5,-125,226.5,114.0,
1474164,Koby Brea,SG,PHX,3000,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,5.5,vs ATL,1243633,-1.5,-125,226.5,114.0,
1474165,Isaiah Livers,PF,PHX,3000,5.21,13.25,0,20,30,15.5,3.19,2,71,2.6,9.44,35,16,3,0,6.3,vs ATL,1067672,-1.5,-125,226.5,114.0,
1474166,Ryan Nembhard,PG,DAL,3000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,5.6,vs POR,1323621,3.5,136,237.5,117.0,
1474167,Miles Kelly,SG,DAL,3000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,-0.5,vs POR,1324019,3.5,136,237.5,117.0,
1474168,Dante Exum,PG,DAL,3000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,0,vs POR,830636,3.5,136,237.5,117.0,
1474169,Kyrie Irving,PG,DAL,3000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,0,vs POR,551768,3.5,136,237.5,117.0,
1474170,DeAndre Jordan,C,NOP,3000,0,0,0,2,30,0,0,2,0,0,0,0,0,0,0,10.5,vs GSW,398142,10.5,410,226.5,108.0,
1474171,Hunter Dickinson,C,NOP,3000,0,0,0,2,30,0,0,4,0,0,0,0,0,0,0,3,vs GSW,1232015,10.5,410,226.5,108.0,
1474172,Bryce McGowens,SG/SF,NOP,3000,0,11.25,0,1,30,0,0,2,0,1.2,1.56,0,0,0,0,3,vs GSW,1324323,10.5,410,226.5,108.0,
1474173,Trey Alexander,PG/SG,NOP,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs GSW,1323633,10.5,410,226.5,108.0,
1474174,Dejounte Murray,PG/SG,NOP,3000,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,0,vs GSW,884168,10.5,410,226.5,108.0,
1474175,Jeff Green,PF/C,HOU,3000,5.72,0,0,11,30,14.01,0,2,68,1.2,1.78,32,6,-1,0,3.7,vs ORL,266367,-7.5,-310,224.5,116.0,
1474176,Kevon Harris,SG/SF,HOU,3000,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs ORL,956839,-7.5,-310,224.5,116.0,
1474177,Isaiah Crawford,SF/PF,HOU,3000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,0,vs ORL,1176631,-7.5,-310,224.5,116.0,
1474178,Jae'Sean Tate,SF/PF,HOU,3000,0,0,0,11,30,0,0,2,0,2.3,5.59,0,0,0,0,2.6,vs ORL,844040,-7.5,-310,224.5,116.0,
1474179,JD Davison,PG,HOU,3000,3.79,0,0,12,30,10.15,0.57,2,55.00000000000001,0.9,0.45,22,4,-3,0,3.9,vs ORL,1323515,-7.5,-310,224.5,116.0,
