LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1456977,Quentin Grimes,SG,PHI,6500,28.97,35.25,0,21,30,56.64,23.18,2,81,10.7,30.17,70,82,6,0,22.3,vs CHA,1132827,-4.5,-192,236.5,120.5,
1456978,Jalen Green,PG/SG,PHX,6400,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,@DEN,1271706,12.5,550,233.5,110.5,
1456979,Bennedict Mathurin,SG/SF,IND,6400,35.7,36.25,0,2,30,39.265401350190736,3.43,1,80,39,35.57,18,93,1,0,52.3,@MEM,1239596,2.5,114,240.5,119.0,
1456980,Isaiah Hartenstein,C,OKC,6400,27.38,34,0,4,30,30.123225526212497,14.72,1,86,7.3,33.02,79,75,2,0,25.8,@ATL,1057004,-8.5,-325,237.5,123.0,
1456981,VJ Edgecombe,SG/SF,PHI,6000,29.93,42,0,5,30,50.75,23.95,1,42,28.2,31.79,24,78,2,0,50.8,vs CHA,1519361,-4.5,-192,236.5,120.5,
1456982,Matas Buzelis,PF,CHI,6000,26.11,7.75,0,1,30,39.41,15.69,1,79,7,30.64,82,69,0,0,34.5,@ORL,1501940,6.5,205,233.5,113.5,
1456983,Zach Edey,C,MEM,6000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs IND,1231414,-2.5,-135,240.5,121.5,
1456984,Cameron Johnson,SF/PF,DEN,6000,29.04,24,0,20,30,42.56,23.73,1,87,3.7,27.88,161,78,-1,0,13.8,vs PHX,843005,-12.5,-800,233.5,123.0,
1456985,Jared McCain,PG/SG,PHI,5800,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,vs CHA,1458807,-4.5,-192,236.5,120.5,
1456986,Aaron Nesmith,SF/PF,IND,5800,27.82,21.75,0,12,30,31.31,14.82,1,83,9.6,27.3,52,70,3,0,13.8,@MEM,1134264,2.5,114,240.5,119.0,
1456987,Grayson Allen,SG/SF,PHX,5700,27.42,34,0,4,30,30.73,9.36,1,83,3.7,28.87,134,62,9,0,36.3,@DEN,842296,12.5,550,233.5,110.5,
1456988,Jalen Suggs,PG/SG,ORL,5700,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,23.1,vs CHI,1241585,-6.5,-250,233.5,120.0,
1456989,Christian Braun,SG/SF,DEN,5600,25.13,31.75,0,12,30,39.01,16.46,1,82,4,26.05,126,64,2,0,13,vs PHX,1174878,-12.5,-800,233.5,123.0,
1456990,Wendell Carter Jr.,C,ORL,5400,26.83,27.25,0,16,30,33.48,16.92,1,84,1.7,28.46,240,68,3,0,24.8,vs CHI,1060912,-6.5,-250,233.5,120.0,
1456991,Kelly Oubre Jr.,SF,PHI,5400,23.56,26.75,0,17,30,39.17,20.89,1,86,1.7,27.65,244,68,3,0,18.5,vs CHA,843271,-4.5,-192,236.5,120.5,
1456992,Jaylen Wells,SG/SF,MEM,5300,21.64,8.25,0,17,30,24.17,10.05,1,81,1.7,22.9,182,50,4,0,21.6,vs IND,1423140,-2.5,-135,240.5,121.5,
1456993,Ayo Dosunmu,SG/SF,CHI,5300,24.32,19.75,0,1,30,31.29,16.8,2,84,1.1,21.89,205,59,1,0,24.3,@ORL,1133782,6.5,205,233.5,113.5,
1456994,Dillon Brooks,SF,PHX,5100,26.98,32.75,0,16,30,30.41,14.78,1,82,6.8,27.82,64,68,7,0,37,@DEN,854601,12.5,550,233.5,110.5,
1456995,Collin Sexton,PG/SG,CHA,5100,35.3,37,0,24,30,39.62,20.16,1,86,2.9,25.12,176,77,2,0,22.8,@PHI,1061642,4.5,160,236.5,116.0,
1456996,Obi Toppin,PF,IND,5100,27.18,26.75,0,23,30,30.32,11.43,2,82,3.7,29.22,120,64,5,0,34.3,@MEM,1076274,2.5,114,240.5,119.0,
1456997,Zaccharie Risacher,SF/PF,ATL,5000,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,21.5,vs OKC,1432544,8.5,260,237.5,114.5,
1456998,Aaron Wiggins,SF/PF,OKC,5000,22.95,18.25,0,22,30,25.245,1.67,2,77,10.3,23.6,35,47,4,0,25.8,@ATL,1133788,-8.5,-325,237.5,123.0,
1456999,Isaiah Jackson,C,IND,5000,20.27,11.25,0,9,30,21.13,5.18,2,66,3.1,10.6,84,31,1,0,0.3,@MEM,1245934,2.5,114,240.5,119.0,
1457000,Kon Knueppel,SG/SF,CHA,4900,14.86,19.25,0,28,30,19.25,11.89,2,40,2.3,16.82,109,31,0,0,19.3,@PHI,1519132,4.5,160,236.5,116.0,
1457001,T.J. McConnell,PG,IND,4900,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,551787,2.5,114,240.5,119.0,
1457002,Scotty Pippen Jr.,PG,MEM,4900,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs IND,1176798,-2.5,-135,240.5,121.5,
1457003,Kentavious Caldwell-Pope,SG/SF,MEM,4800,24.22,24.5,0,28,30,28.03,8.53,1,82,6,21.75,59,53,5,0,23.9,vs IND,602730,-2.5,-135,240.5,121.5,
1457004,Luguentz Dort,SG,OKC,4800,21.92,13.5,0,23,30,27.49,10.98,1,82,4.9,24.82,73,55,8,0,21.8,@ATL,1134693,-8.5,-325,237.5,123.0,
1457005,Ajay Mitchell,PG,OKC,4600,22.99,38.25,0,6,30,25.29104355555556,0.21,2,71,2.3,19.91,136,38,5,0,31.1,@ATL,1340238,-8.5,-325,237.5,123.0,
1457006,Jock Landale,C,MEM,4600,18.39,20,0,5,30,20.48,5.14,1,63,3.7,23.99,78,40,0,0,15.1,vs IND,850308,-2.5,-135,240.5,121.5,
1457007,Tre Jones,PG,CHI,4500,28.54,40.25,0,15,30,38.18,16.98,1,87,14.6,27.02,29,78,7,0,30.8,@ORL,1132030,6.5,205,233.5,113.5,
1457008,Royce O'Neale,SF/PF,PHX,4500,24.28,15.5,0,15,30,27.84,9.91,2,82,2.3,24.41,150,55,-1,0,24.3,@DEN,604479,12.5,550,233.5,110.5,
1457009,Cason Wallace,PG/SG,OKC,4500,21.62,19.25,0,13,30,25.64,9.8,1,83,1.7,22.4,157,50,5,0,38.8,@ATL,1408195,-8.5,-325,237.5,123.0,
1457010,Jalen Smith,C,CHI,4500,14.12,23.25,0,10,30,27.69,6.03,2,75,1.7,17.68,134,34,-1,0,9.8,@ORL,1133792,6.5,205,233.5,113.5,
1457011,Ryan Dunn,SF/PF,PHX,4400,23.46,25.25,0,23,30,33.35,12.15,1,75,8.3,21.5,42,54,1,0,34.5,@DEN,1406029,12.5,550,233.5,110.5,
1457012,Kevin Huerter,SG/SF,CHI,4400,20.12,30.75,0,4,30,37.42,17.55,2,80,14.4,21.95,24,61,0,0,27.8,@ORL,944785,6.5,205,233.5,113.5,
1457013,Alex Caruso,SG/SF,OKC,4400,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,22,@ATL,697644,-8.5,-325,237.5,123.0,
1457014,Brandon Clarke,C,MEM,4400,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs IND,892914,-2.5,-135,240.5,121.5,
1457015,Moussa Diabate,C,CHA,4300,21.18,12.5,0,30,30,23.96,6.51,2,75,1.7,20.27,141,43,2,0,27.3,@PHI,1324359,4.5,160,236.5,116.0,
1457016,Nickeil Alexander-Walker,SG/SF,ATL,4300,24.57,30.25,0,1,30,27.79,6.05,1,79,37.7,26.99,9,71,1,0,26.6,vs OKC,1067668,8.5,260,237.5,114.5,
1457017,Cedric Coward,SG,MEM,4300,20.97,45.5,0,15,30,26.5,16.78,2,60,2.3,18.91,124,46,2,0,25.9,vs IND,1351367,-2.5,-135,240.5,121.5,
1457018,Moritz Wagner,C,ORL,4300,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,882387,-6.5,-250,233.5,120.0,
1457019,Jonas Valanciunas,C,DEN,4200,16.84,21.75,0,25,30,25.63,5.8,2,83,2.3,16.9,108,37,6,0,16.8,vs PHX,599780,-12.5,-800,233.5,123.0,
1457020,Vince Williams Jr.,SG/SF,MEM,4100,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,0,vs IND,1134869,-2.5,-135,240.5,121.5,
1457021,Grant Williams,PF/C,CHA,4000,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,@PHI,949273,4.5,160,236.5,116.0,
1457022,Mason Plumlee,C,CHA,4000,2.97,1.5,0,30,30,25.53,2.37,2,80,0,0,0,0,2,0,0,@PHI,510790,4.5,160,236.5,116.0,
1457023,Anthony Black,PG/SG,ORL,4000,18.6,28.75,0,29,30,30.89,11.8,2,75,7.8,20.72,36,48,3,0,16.3,vs CHI,1401385,-6.5,-250,233.5,120.0,
1457024,Cam Spencer,PG,MEM,3900,8.73,21,0,15,30,20.98,0,2,49,2.3,10.11,68,14,5,0,9.5,vs IND,1177001,-2.5,-135,240.5,121.5,
1457025,Tidjane Salaun,PF,CHA,3800,10.67,11.25,0,28,30,25.19,8.53,2,76,1.4,11.49,90,28,2,0,17.5,@PHI,1504463,4.5,160,236.5,116.0,
1457026,Adem Bona,C,PHI,3800,18.55,6.5,0,28,30,40.48,14.84,2,79,1.4,15.92,142,45,4,0,4.3,vs CHA,1350567,-4.5,-192,236.5,120.5,
1457027,Tim Hardaway Jr.,SG/SF,DEN,3800,13.82,6,0,2,30,31.56,10.63,2,80,2,14.51,114,36,1,0,15.5,vs PHX,551771,-12.5,-800,233.5,123.0,
1457028,Patrick Williams,PF,CHI,3800,15.01,27.75,0,3,30,26.8,7.01,2,81,2.3,13,91,32,5,0,14.5,@ORL,1174904,6.5,205,233.5,113.5,
1457029,Goga Bitadze,C,ORL,3800,15.36,16.75,0,22,30,25.09,2.78,2,77,1.4,18.13,111,33,-1,0,20.6,vs CHI,1172132,-6.5,-250,233.5,120.0,
1457030,Ben Sheppard,SG/SF,IND,3800,22.75,22.25,0,26,30,25.025000000000002,1.64,1,74,18.2,23.29,15,49,5,0,36.5,@MEM,1175324,2.5,114,240.5,119.0,
1457031,Jaylin Williams,C,OKC,3800,14.27,10.25,0,20,30,15.699453000000004,1.73,2,75,0.9,15.93,87,28,5,0,7.8,@ATL,1231367,-8.5,-325,237.5,123.0,
1457032,Javon Small,PG,MEM,3800,15.14,29,0,3,30,23,6,2,56.00000000000001,4,16.98,52,31,3,0,14.5,vs IND,1324003,-2.5,-135,240.5,121.5,
1457033,Bruce Brown,PG/SG,DEN,3700,16.36,23.25,0,2,30,32.09,8.82,2,83,2,15.84,119,38,5,0,16.8,vs PHX,941834,-12.5,-800,233.5,123.0,
1457034,Jordan Goodwin,PG/SG,PHX,3700,1,8.25,0,22,30,17.01,0.8,2,73,2.3,4.31,36,5,-1,0,0,@DEN,1062104,12.5,550,233.5,110.5,
1457035,Isaiah Joe,SG/SF,OKC,3700,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,@ATL,1134010,-8.5,-325,237.5,123.0,
1457036,Jonathan Isaac,PF/C,ORL,3600,7.9,5.25,0,13,30,22.04,2.12,2,78,1.2,7.49,67,16,0,0,1.6,vs CHI,940823,-6.5,-250,233.5,120.0,
1457037,Tre Mann,PG/SG,CHA,3500,18.3,11.75,0,27,30,35.19,14.68,2,74,8.1,17.91,31,48,2,0,26.8,@PHI,1175356,4.5,160,236.5,116.0,
1457038,Collin Gillespie,PG,PHX,3500,18.57,10.5,0,4,30,33.27,13.11,2,70,16.2,23.42,16,54,2,0,20,@DEN,1070352,12.5,550,233.5,110.5,
1457039,Dominick Barlow,PF/C,PHI,3500,23.68,6.5,0,5,30,23.75,3.22,1,65,42.9,26.09,6,62,9,0,31.5,vs CHA,1419291,-4.5,-192,236.5,120.5,
1457040,Peyton Watson,PF,DEN,3500,12.49,12,0,4,30,16.49,6.73,2,80,2.3,12.98,64,30,3,0,7,vs PHX,1326502,-12.5,-800,233.5,123.0,
1457041,Tyus Jones,PG,ORL,3500,24.7,3,0,24,30,25.75,11.88,1,85,13.6,23.19,19,63,9,0,9.1,vs CHI,842297,-6.5,-250,233.5,120.0,
1457042,Jay Huff,C,IND,3500,9.66,4.5,0,9,30,22.91,0,2,66,2.3,11.22,67,18,3,0,13.3,@MEM,942843,2.5,114,240.5,119.0,
1457043,Oso Ighodaro,C,PHX,3500,21.37,7.75,0,17,30,23.5,11.56,1,69,1.7,21.47,116,47,3,0,13,@DEN,1232477,12.5,550,233.5,110.5,
1457044,Taelon Peter,PG/SG,IND,3500,12.5,0,0,19,30,13.750000000000002,6.5,2,0,1.7,15.42,73,18,0,0,6.5,@MEM,1243726,2.5,114,240.5,119.0,
1457045,Ryan Kalkbrenner,C,CHA,3400,19.31,27.75,0,23,30,28.75,15.45,1,48,13.4,23.82,18,49,5,0,28.8,@PHI,1236052,4.5,160,236.5,116.0,
1457046,Luke Kennard,PG/SG,ATL,3400,13.9,9.5,0,23,30,19.78,6.13,2,79,0.9,20,91,37,-3,0,15.8,vs OKC,887661,8.5,260,237.5,114.5,
1457047,Khaman Maluach,C,PHX,3400,7.1,9.5,0,2,30,7.8100000000000005,3,2,0,0,7.57,0,0,0,0,0,@DEN,1465506,12.5,550,233.5,110.5,
1457048,Tristan da Silva,SF/PF,ORL,3400,11.52,15.25,0,13,30,22.98,0.96,2,76,7.3,16.16,24,27,2,0,25.9,vs CHI,1232528,-6.5,-250,233.5,120.0,
1457049,Isaac Okoro,SF,CHI,3400,11.52,6.5,0,15,30,18.98,5.27,1,81,4.4,15.62,36,31,7,0,11.3,@ORL,1193432,6.5,205,233.5,113.5,
1457050,Jabari Walker,PF,PHI,3400,13.63,8,0,21,30,25.05,5.45,2,73,7,15.7,26,32,6,0,11,vs CHA,1232517,-4.5,-192,236.5,120.5,
1457051,Justin Edwards,SF,PHI,3300,9.27,10.75,0,21,30,35.33,7.41,2,80,2.3,5.01,71,20,5,0,0,vs CHA,1465002,-4.5,-192,236.5,120.5,
1457052,Trendon Watford,PF,PHI,3300,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,vs CHA,1176529,-4.5,-192,236.5,120.5,
1457053,Nick Richards,C,PHX,3300,16.29,8,0,2,30,27.7,10.21,2,78,2.6,17.21,78,40,-2,0,11.8,@DEN,1067853,12.5,550,233.5,110.5,
1457054,Andre Drummond,C,PHI,3300,4.33,30.25,0,28,30,31.56,3.47,2,79,0.3,5.39,68,12,3,0,1.3,vs CHA,614746,-4.5,-192,236.5,120.5,
1457055,Orlando Robinson,C,ORL,3200,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,1176770,-6.5,-250,233.5,120.0,
1457056,Jarace Walker,PF,IND,3200,20.48,21.75,0,23,30,22.95,1.11,2,63,25.9,23.3,8,46,3,0,25.5,@MEM,1402709,2.5,114,240.5,119.0,
1457057,Kyle Lowry,PG,PHI,3200,2.74,0,0,26,30,19.22,2.19,2,80,2.3,2.58,34,7,8,0,0,vs CHA,266394,-4.5,-192,236.5,120.5,
1457058,Julian Strawther,SG/SF,DEN,3200,5.77,5,0,2,30,12.93,2.01,2,72,2,1.52,32,8,5,0,0,vs PHX,1241584,-12.5,-800,233.5,123.0,
1457059,Josh Green,SF,CHA,3200,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,0,@PHI,1193670,4.5,160,236.5,116.0,
1457060,Olivier-Maxence Prosper,PF,MEM,3200,14.44,2.5,0,7,30,20.07,5.4,2,61,2.6,11,56,25,3,0,14.6,vs IND,1232483,-2.5,-135,240.5,121.5,
1457061,Nigel Hayes-Davis,PF,PHX,3200,11.66,12.75,0,15,30,14.95,1.96,2,80,2.3,12.92,55,24,0,0,2.5,@DEN,742123,12.5,550,233.5,110.5,
1457062,Ousmane Dieng,PF,OKC,3200,5,2,0,19,30,11.5,0,2,57.99999999999999,1.2,8.1,39,11,1,0,1.3,@ATL,1375876,-8.5,-325,237.5,123.0,
1457063,KJ Simpson,PG,CHA,3100,0,0,0,28,30,0,0,4,0,0.6,0,0,0,0,0,0,@PHI,1323636,4.5,160,236.5,116.0,
1457064,John Konchar,SF,MEM,3100,4.22,28.25,0,7,30,17.96,3.6,2,69,1.2,4.16,41,10,0,0,7.5,vs IND,852907,-2.5,-135,240.5,121.5,
1457065,Eric Gordon,SG/SF,PHI,3100,4.58,0,0,21,30,25.07,3.67,2,79,2.3,2.35,43,10,8,0,0,vs CHA,401085,-4.5,-192,236.5,120.5,
1457066,Mouhamed Gueye,C,ATL,3100,13.86,26,0,25,30,27.2,6.73,1,66,38.5,28.04,6,56,2,0,15.5,vs OKC,1325101,8.5,260,237.5,114.5,
1457067,Sion James,PG,CHA,3100,6.48,14.5,0,27,30,12,5.18,2,0,2.3,10.11,39,11,2,0,12,@PHI,1232338,4.5,160,236.5,116.0,
1457068,Tony Bradley,C,IND,3100,6.31,6.5,0,9,30,18.81,0,2,51,1.2,8,51,11,1,0,4,@MEM,950065,2.5,114,240.5,119.0,
1457069,Brooks Barnhizer,PF,OKC,3100,3.74,1.25,0,22,30,5.75,0,2,36,2,8.38,28,8,1,0,2.9,@ATL,1324660,-8.5,-325,237.5,123.0,
1457070,Antonio Reeves,SF,CHA,3000,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,0,@PHI,1193678,4.5,160,236.5,116.0,
1457071,Gregory Jackson,PF,MEM,3000,5.71,0,0,7,30,18.01,3.83,2,75,0.9,6.51,45,14,-1,0,9.5,vs IND,1405584,-2.5,-135,240.5,121.5,
1457072,Vit Krejci,SG/SF,ATL,3000,5.15,22,0,23,30,25.75,4.22,2,81,0.9,12.48,65,20,-2,0,9,vs OKC,1257428,8.5,260,237.5,114.5,
1457073,Isaiah Livers,SG,PHX,3000,0,3.5,0,12,30,0,0,2,0,0,0,0,0,0,0,0,@DEN,1067672,12.5,550,233.5,110.5,
1457074,Asa Newell,PF,ATL,3000,2.05,28,0,20,30,5.5,1.64,2,0,1.8,10.19,27,7,-3,0,5.5,vs OKC,1524332,8.5,260,237.5,114.5,
1457075,Noa Essengue,PF,CHI,3000,0,0,0,3,30,0,0,2,0,0,0,0,0,0,0,0,@ORL,1500958,6.5,205,233.5,113.5,
1457076,Caleb Houstan,PF,ATL,3000,2.41,0,0,29,30,21.17,1.05,2,56.99999999999999,0,1.86,0,0,-3,0,0,vs OKC,1324361,8.5,260,237.5,114.5,
1457077,James Wiseman,C,IND,3000,11.11,9.5,0,18,30,34.29,8.77,1,77,0,17.26,0,0,3,0,0,@MEM,1175120,2.5,114,240.5,119.0,
1457078,Johnny Furphy,SG/SF,IND,3000,0,0,0,17,30,0,0,4,0,1.2,0,0,0,0,0,0,@MEM,1475759,2.5,114,240.5,119.0,
1457079,Rasheer Fleming,PF,PHX,3000,2.33,6,0,12,30,5,1.86,2,0,0.6,3.73,17,4,0,0,0,@DEN,1405622,12.5,550,233.5,110.5,
1457080,Hunter Sallis,SG,PHI,3000,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,0,vs CHA,1343005,-4.5,-192,236.5,120.5,
1457081,Johni Broome,C,PHI,3000,0,0,0,21,30,0,0,2,0,0,0,0,0,0,0,0,vs CHA,1231975,-4.5,-192,236.5,120.5,
1457082,PJ Hall,C,MEM,3000,2.7,-0.5,0,1,30,9.25,1.06,2,6,0,1.12,0,0,3,0,13.3,vs IND,1232490,-2.5,-135,240.5,121.5,
1457083,Hunter Tyson,SF/PF,DEN,3000,2.27,0,0,2,30,16.25,0,2,47,0.3,1.39,30,3,-4,0,0,vs PHX,1132015,-12.5,-800,233.5,123.0,
1457084,Tamar Bates,SG,DEN,3000,0,0,0,9,30,0,0,4,0,0,0,0,0,0,0,0,vs PHX,1333783,-12.5,-800,233.5,123.0,
1457085,Spencer Jones,SG,DEN,3000,3.35,1.5,0,2,30,9.3,0,2,43,2.3,4.35,22,6,3,0,1.5,vs PHX,1176586,-12.5,-800,233.5,123.0,
1457086,DaRon Holmes II,C,DEN,3000,0,3.5,0,25,30,0,0,2,0,0,0,0,0,0,0,0,vs PHX,1334228,-12.5,-800,233.5,123.0,
1457087,Jalen Pickett,PG,DEN,3000,2.75,2,0,9,30,24.78,0,2,60,0.3,0.62,42,3,-1,0,0,vs PHX,1136567,-12.5,-800,233.5,123.0,
1457088,Zeke Nnaji,PF/C,DEN,3000,2.27,3.5,0,4,30,14.56,0.54,2,65,0,0,0,0,2,0,0,vs PHX,1193676,-12.5,-800,233.5,123.0,
1457089,N'Faly Dante,C,ATL,3000,2.67,8,0,5,30,22.2,2.14,2,56.99999999999999,2.3,9.36,45,11,-4,0,3.3,vs OKC,1194079,8.5,260,237.5,114.5,
1457090,Jacob Toppin,PF,ATL,3000,3.79,2,0,29,30,9.75,0,2,35,0,3.8,0,0,3,0,0,vs OKC,1176741,8.5,260,237.5,114.5,
1457091,Nikola Djurisic,SF,ATL,3000,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,0,vs OKC,1373332,8.5,260,237.5,114.5,
1457092,Eli Ndiaye,C,ATL,3000,0,0,0,5,30,0,0,4,0,0,0,0,0,0,0,0,vs OKC,1502180,8.5,260,237.5,114.5,
1457093,Keaton Wallace,PG,ATL,3000,5.31,6.75,0,30,30,27.83,0,2,70,1.8,11.17,67,14,-5,0,4.6,vs OKC,1063166,8.5,260,237.5,114.5,
1457094,Colin Castleton,C,ORL,3000,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,vs CHI,1133800,-6.5,-250,233.5,120.0,
1457095,Jett Howard,SF,ORL,3000,4.16,3.5,0,20,30,11.93,1.32,2,55.00000000000001,2,4.45,31,8,2,0,3.5,vs CHI,1408232,-6.5,-250,233.5,120.0,
1457096,Jamal Cain,PF,ORL,3000,2.72,0,0,20,30,25.53,1.66,2,54,0.3,0,42,7,1,0,0,vs CHI,1060409,-6.5,-250,233.5,120.0,
