LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1477238,Andre Drummond,C,PHI,6400,31.83,18,0,6,30,35.5,13.16,1,79,20.8,33.71,31,85,2,0,25.8,@MIL,614746,-2.5,-125,223.5,113.0,
1477239,Kevin Porter Jr.,PG,MIL,6400,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,16,vs PHI,1135158,2.5,105,223.5,110.5,
1477240,Keegan Murray,PF,SAC,6400,20.23,16.25,0,19,30,35.06,19.75,2,86,2,23.51,252,60,0,0,0,@MEM,1231161,3.5,130,234.5,115.5,
1477241,Cedric Coward,SF,MEM,6300,26.68,31.5,0,20,30,36.73,22.47,1,88,27.9,33.12,22,99,4,0,29.6,vs SAC,1351367,-3.5,-155,234.5,119.0,
1477242,Kelly Oubre Jr.,SF,PHI,6200,0,0,0,5,30,0,0,4,0,0,0,0,0,0,0,29.4,@MIL,843271,-2.5,-125,223.5,113.0,
1477243,Quentin Grimes,PG/SG,PHI,6100,30.84,26,0,5,30,41.88,21.25,2,82,17.2,29.21,36,87,4,0,31.1,@MIL,1132827,-2.5,-125,223.5,113.0,
1477244,VJ Edgecombe,SG,PHI,6000,31.79,31,0,18,30,42.61,23.89,1,80,19.5,31.32,33,94,-2,0,33.3,@MIL,1519361,-2.5,-125,223.5,113.0,
1477245,Jalen Suggs,PG,ORL,6000,31.8,46.25,0,24,30,35.29,13.9,1,84,27.7,30.9,21,90,7,0,28,vs LAC,1241585,-5.5,-225,218.5,112.0,
1477246,Zach Edey,C,MEM,5900,26.7,25.5,0,27,30,40.46,19.6,1,81,6.8,32.83,87,76,5,0,28.3,vs SAC,1231414,-3.5,-155,234.5,119.0,
1477247,Santi Aldama,PF/C,MEM,5800,34.62,45.75,0,27,30,35.68,22.1,1,82,46.8,36.41,13,124,14,0,28.2,vs SAC,1177024,-3.5,-155,234.5,119.0,
1477248,Luke Kornet,C,SAS,5800,21.39,11.25,0,10,30,29.34,6.94,1,71,3.4,27.51,134,49,4,0,21.8,vs ATL,745923,-1.5,-115,233.5,117.5,
1477249,Dennis Schroder,PG/SG,SAC,5700,28.22,15,0,17,30,40.15,16.79,2,84,6,26.99,91,70,-1,0,28.4,@MEM,739958,3.5,130,234.5,115.5,
1477250,Dylan Harper,PG/SG,SAS,5700,0,0,0,26,30,0,0,4,0,0,0,0,0,0,0,25.6,vs ATL,1519362,-1.5,-115,233.5,117.5,
1477251,Ty Jerome,PG/SG,MEM,5500,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,0,vs SAC,942866,-3.5,-155,234.5,119.0,
1477252,Wendell Carter Jr.,C,ORL,5400,29.73,27.25,0,30,30,36.18,20.23,1,84,15.4,30,34,85,6,0,28,vs LAC,1060912,-5.5,-225,218.5,112.0,
1477253,Keldon Johnson,SF/PF,SAS,5400,25.88,39.25,0,18,30,32.06,18.5,2,86,28.8,27.75,16,86,3,0,23.8,vs ATL,1134174,-1.5,-115,233.5,117.5,
1477254,John Collins,PF/C,LAC,5300,20.67,17.5,0,3,30,32.13,14.69,1,88,3.1,26.51,136,60,-3,0,21.1,@ORL,880468,5.5,185,218.5,106.5,
1477255,Vince Williams Jr.,SF/PF,MEM,5300,30.25,35.25,0,29,30,33.27818672619048,5.76,1,84,46.5,32.47,11,92,14,0,21,vs SAC,1134869,-3.5,-155,234.5,119.0,
1477256,Harrison Barnes,PF,SAS,5200,24.3,25.75,0,15,30,32.1,13.55,1,83,12,23.56,35,63,0,0,23.1,vs ATL,552336,-1.5,-115,233.5,117.5,
1477257,Julian Champagnie,SG/SF,SAS,5200,16.78,36.5,0,7,30,30.05,12.79,1,81,11.1,23.24,33,53,-4,0,20,vs ATL,1176070,-1.5,-115,233.5,117.5,
1477258,Vit Krejci,SG/SF,ATL,5200,19.3,9,0,8,30,29.09,5.03,2,80,2.6,15.67,128,37,2,0,19.1,@SAS,1257428,1.5,-105,233.5,116.0,
1477259,AJ Green,SG,MIL,5100,19.76,19,0,24,30,25.44,13.71,1,73,2.3,20.76,146,48,13,0,18.9,vs PHI,1141111,2.5,105,223.5,110.5,
1477260,Tristan da Silva,SF/PF,ORL,5000,24.96,30,0,7,30,30.91,9.31,1,77,10.3,23.62,39,57,6,0,21.1,vs LAC,1232528,-5.5,-225,218.5,112.0,
1477261,Zaccharie Risacher,SF,ATL,5000,23.81,5.5,0,11,30,28.11,11.01,1,79,9.4,20.92,39,55,3,0,22.4,@SAS,1432544,1.5,-105,233.5,116.0,
1477262,Malik Monk,PG/SG,SAC,5000,20.85,9,0,28,30,29.97,12.19,2,84,10.3,23.33,36,57,0,0,21.9,@MEM,957492,3.5,130,234.5,115.5,
1477263,Gary Trent Jr.,SG/SF,MIL,4900,22.38,16.5,0,24,30,31.81,9.28,2,82,14.9,22.14,25,56,2,0,18.2,vs PHI,1060908,2.5,105,223.5,110.5,
1477264,Dominick Barlow,PF/C,PHI,4900,10.18,18,0,13,30,21.73,3.08,2,64,2,20.17,128,28,7,0,18.8,@MIL,1419291,-2.5,-125,223.5,113.0,
1477265,Anthony Black,PG/SG,ORL,4800,23.96,30.5,0,30,30,30.88,13.62,2,76,12.9,24.42,30,62,0,0,22.4,vs LAC,1401385,-5.5,-225,218.5,112.0,
1477266,Drew Eubanks,C,SAC,4800,18.95,18.25,0,7,30,19.74,4.44,1,75,2.3,22.64,128,41,4,0,12.8,@MEM,883573,3.5,130,234.5,115.5,
1477267,Scotty Pippen Jr.,PG,MEM,4800,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,0,vs SAC,1176798,-3.5,-155,234.5,119.0,
1477268,Cole Anthony,PG/SG,MIL,4700,16.57,19,0,15,30,29.51,10.52,2,79,14.7,23.95,22,52,4,0,22.2,vs PHI,1185943,2.5,105,223.5,110.5,
1477269,Cam Spencer,PG/SG,MEM,4500,19.8,21,0,17,30,28.04,11.59,2,69,13.3,24.08,24,53,1,0,18.2,vs SAC,1177001,-3.5,-155,234.5,119.0,
1477270,Mouhamed Gueye,PF/C,ATL,4500,9.86,2,0,12,30,27.36,3.76,2,68,2.3,10.73,94,21,1,0,16,@SAS,1325101,1.5,-105,233.5,116.0,
1477271,Trendon Watford,PF,PHI,4400,20.64,13.5,0,13,30,38.46,8.35,2,73,2.3,16.98,146,41,4,0,20.9,@MIL,1176529,-2.5,-125,223.5,113.0,
1477272,Brandon Clarke,C,MEM,4400,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,vs SAC,892914,-3.5,-155,234.5,119.0,
1477273,Jaylen Wells,SG,MEM,4300,18.62,20.25,0,8,30,23.56,11.37,1,81,12.1,22.59,23,53,7,0,17.7,vs SAC,1423140,-3.5,-155,234.5,119.0,
1477274,Kris Dunn,SG,LAC,4300,19.92,13.75,0,25,30,22.73,9.33,1,81,3.2,21.11,86,47,4,0,17.3,@ORL,698968,5.5,185,218.5,106.5,
1477275,Derrick Jones Jr.,PF,LAC,4300,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,19.3,@ORL,892925,5.5,185,218.5,106.5,
1477276,Jeremy Sochan,PF,SAS,4300,18.38,25.75,0,22,30,27.89,8.71,2,82,6.6,22.14,45,48,2,0,14.2,vs ATL,1342728,-1.5,-115,233.5,117.5,
1477277,Jock Landale,C,MEM,4200,16.36,29,0,22,30,27.31,13.41,2,67,3.8,20.91,71,44,0,0,21.6,vs SAC,850308,-3.5,-155,234.5,119.0,
1477278,Justin Edwards,SF,PHI,4200,15.25,20.5,0,24,30,21.93,4.63,1,78,2.3,16.75,99,33,0,0,11.6,@MIL,1465002,-2.5,-125,223.5,113.0,
1477279,Bogdan Bogdanovic,PG/SG,LAC,4200,20.76,12.25,0,1,30,27.91,6.75,2,84,16.5,21.58,18,53,1,0,21.5,@ORL,830648,5.5,185,218.5,106.5,
1477280,Moritz Wagner,C,ORL,4200,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs LAC,882387,-5.5,-225,218.5,112.0,
1477281,Kentavious Caldwell-Pope,SG/SF,MEM,4100,13.78,18.25,0,17,30,22.68,12.25,2,82,3.2,18.6,71,42,6,0,17.6,vs SAC,602730,-3.5,-155,234.5,119.0,
1477282,Adem Bona,C,PHI,4000,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,10.7,@MIL,1350567,-2.5,-125,223.5,113.0,
1477283,Precious Achiuwa,PF/C,SAC,4000,24.79,11.25,0,25,30,27.269000000000002,0.45,1,80,10.7,16.87,26,42,2,0,16.6,@MEM,1175124,3.5,130,234.5,115.5,
1477284,Kobe Sanders,SG/SF,LAC,4000,21.27,10.5,0,30,30,23.393370000000004,3.93,1,61,28.4,21.02,9,48,7,0,12.6,@ORL,1231938,5.5,185,218.5,106.5,
1477285,Kelly Olynyk,C,SAS,4000,20.04,12.5,0,19,30,31.37,11.63,2,85,8.7,20.49,33,52,2,0,13.6,vs ATL,514882,-1.5,-115,233.5,117.5,
1477286,Keon Ellis,SG/SF,SAC,3900,14.73,10.25,0,28,30,19.91,6.99,2,75,2.3,7.37,71,26,1,0,13.5,@MEM,1231210,3.5,130,234.5,115.5,
1477287,Luke Kennard,SG/SF,ATL,3800,13.49,23.25,0,8,30,22.14,9.17,2,80,3.2,13.99,59,34,0,0,15.8,@SAS,887661,1.5,-105,233.5,116.0,
1477288,Goga Bitadze,C,ORL,3700,15.23,25.5,0,1,30,23.24,9.23,2,79,6.4,16.31,32,39,-3,0,17.3,vs LAC,1172132,-5.5,-225,218.5,112.0,
1477289,Keaton Wallace,PG/SG,ATL,3700,10.82,9.5,0,5,30,31.08,0.98,2,73,2.3,12.52,88,22,-5,0,13.6,@SAS,1063166,1.5,-105,233.5,116.0,
1477290,Nique Clifford,SF/PF,SAC,3700,4.1,19.5,0,28,30,20.85,3.24,2,64,2.3,5.08,48,10,-1,0,12,@MEM,1232529,3.5,130,234.5,115.5,
1477291,Tyus Jones,PG,ORL,3600,6.71,1.25,0,30,30,14.81,1.72,2,84,2.3,11.13,51,18,-1,0,6.9,vs LAC,842297,-5.5,-225,218.5,112.0,
1477292,Jordan Miller,SG,LAC,3600,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,15.2,@ORL,1134092,5.5,185,218.5,106.5,
1477293,John Konchar,SF/PF,MEM,3500,6.26,19.75,0,5,30,16.27,2.98,2,68,2.9,13.8,44,20,1,0,9.3,vs SAC,852907,-3.5,-155,234.5,119.0,
1477294,Jett Howard,SG/SF,ORL,3500,5.13,12.25,0,1,30,12.71,1.19,2,55.00000000000001,2.3,3.96,33,8,-1,0,5.8,vs LAC,1408232,-5.5,-225,218.5,112.0,
1477295,Nicolas Batum,SF/PF,LAC,3400,13.4,7.5,0,10,30,21.13,6.19,2,77,1.8,14.29,83,31,0,0,12.2,@ORL,456451,5.5,185,218.5,106.5,
1477296,Jonathan Isaac,SF/PF,ORL,3300,9.55,23.75,0,8,30,13.4,1.94,2,77,2.9,12.49,40,22,-4,0,7.6,vs LAC,940823,-5.5,-225,218.5,112.0,
1477297,Jericho Sims,C,MIL,3300,8.06,9.75,0,28,30,10.06,1.38,2,65,2.3,10.65,41,17,-1,0,4.4,vs PHI,1071933,2.5,105,223.5,110.5,
1477298,Jared McCain,PG/SG,PHI,3300,3.28,11,0,5,30,32.43,2.62,2,81,2.3,9.32,65,14,-1,0,3.5,@MIL,1458807,-2.5,-125,223.5,113.0,
1477299,Jabari Walker,SF/PF,PHI,3100,10.64,6,0,13,30,18.89,2.55,2,72,2.3,5.91,48,17,-2,0,9,@MIL,1232517,-2.5,-125,223.5,113.0,
1477300,Gary Harris,SG/SF,MIL,3100,7.08,11,0,23,30,12.41,1.15,2,73,2.6,9.65,35,16,5,0,5.8,vs PHI,712593,2.5,105,223.5,110.5,
1477301,Brook Lopez,C,LAC,3000,10.66,7.5,0,24,30,17.54,6.71,2,84,2.6,12.79,47,28,0,0,12.8,@ORL,330047,5.5,185,218.5,106.5,
1477302,Amir Coffey,SF/PF,MIL,3000,3.31,0,0,24,30,7.87,0.16,2,77,2.1,6.2,25,9,5,0,4,vs PHI,944822,2.5,105,223.5,110.5,
1477303,Carter Bryant,SF/PF,SAS,3000,2.36,2.5,0,18,30,8.93,0,2,36,2.4,6.55,22,6,2,0,4.4,vs ATL,1538604,-1.5,-115,233.5,117.5,
1477304,Olivier-Maxence Prosper,SF/PF,MEM,3000,2.31,16.25,0,10,30,14.99,1.83,2,59,2.4,6.05,29,8,0,0,7.6,vs SAC,1232483,-3.5,-155,234.5,119.0,
1477305,Chris Paul,PG,LAC,3000,3.68,12.5,0,9,30,29.2,2.95,2,84,2.1,6.65,57,12,-2,0,11.3,@ORL,229598,5.5,185,218.5,106.5,
1477306,Cam Christie,SG,LAC,3000,5.22,9.75,0,1,30,13.96,0.48,2,40,2.4,10.8,38,12,-1,0,9.7,@ORL,1460155,5.5,185,218.5,106.5,
1477307,Asa Newell,PF,ATL,3000,3.51,0,0,12,30,21.59,0,2,30,0,1.91,0,0,-1,0,9.7,@SAS,1524332,1.5,-105,233.5,116.0,
1477308,Devin Carter,PG/SG,SAC,3000,0,0,0,17,30,0,0,2,0,0,2.52,0,0,0,0,7.2,@MEM,1340755,3.5,130,234.5,115.5,
1477309,Taurean Prince,SF,MIL,3000,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,12.1,vs PHI,696209,2.5,105,223.5,110.5,
1477310,Jordan McLaughlin,PG,SAS,3000,0,0,0,2,30,0,0,4,0,0,0,0,0,0,0,8.3,vs ATL,844465,-1.5,-115,233.5,117.5,
1477311,Javon Small,PG,MEM,3000,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,9.8,vs SAC,1324003,-3.5,-155,234.5,119.0,
1477312,Jase Richardson,PG/SG,ORL,3000,0,6.25,0,10,30,0,0,2,0,0,0,0,0,0,0,1.7,vs LAC,1528467,-5.5,-225,218.5,112.0,
1477313,Noah Penda,SG/SF,ORL,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,6.8,vs LAC,1590551,-5.5,-225,218.5,112.0,
1477314,Kobe Brown,PF,LAC,3000,0,15.25,0,10,30,0,0,2,0,0,1.37,0,0,0,0,6.2,@ORL,1176611,5.5,185,218.5,106.5,
1477315,Maxime Raynaud,C,SAC,3000,11.61,19.25,0,7,30,17.72,4.28,2,35,2.1,8.61,54,17,-3,0,11,@MEM,1326453,3.5,130,234.5,115.5,
1477316,Andre Jackson Jr.,SG/SF,MIL,3000,5,0,0,23,30,9.1,0,2,55.00000000000001,0.6,1.47,23,5,-1,0,2.8,vs PHI,1231279,2.5,105,223.5,110.5,
1477317,Bismack Biyombo,C,SAS,3000,0,0,0,19,30,0,0,2,0,0.6,1.07,0,0,0,0,3.3,vs ATL,599797,-1.5,-115,233.5,117.5,
1477318,Lindy Waters III,SG/SF,SAS,3000,3.68,0,0,26,30,14.94,0.13,2,56.00000000000001,2.4,4.18,29,6,-1,0,5.1,vs ATL,944248,-1.5,-115,233.5,117.5,
1477319,Gregory Jackson,SF/PF,MEM,3000,3.16,22.25,0,10,30,15.17,0.89,2,74,2.6,8.39,31,11,5,0,3.9,vs SAC,1405584,-3.5,-155,234.5,119.0,
1477320,Bradley Beal,PG,LAC,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,12.5,@ORL,606912,5.5,185,218.5,106.5,
1477321,Caleb Houstan,SF/PF,ATL,3000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,4.1,@SAS,1324361,1.5,-105,233.5,116.0,
1477322,Mark Sears,PG,MIL,3000,0,0,0,15,30,0,0,2,0,0,0,0,0,0,0,4.3,vs PHI,1253947,2.5,105,223.5,110.5,
1477323,Yanic Konan Niederhauser,C,LAC,3000,0,10.25,0,24,30,0,0,2,0,0,0,0,0,0,0,6.2,@ORL,1405278,5.5,185,218.5,106.5,
1477324,Thanasis Antetokounmpo,PF/C,MIL,3000,0,0,0,24,30,0,0,2,0,0,0,0,0,0,0,2.3,vs PHI,803207,2.5,105,223.5,110.5,
1477325,David Jones-Garcia,SG,SAS,3000,0,35.25,0,18,30,0,0,4,0,0,6.79,0,0,0,0,6.3,vs ATL,1269060,-1.5,-115,233.5,117.5,
1477326,N'Faly Dante,C,ATL,3000,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,3.8,@SAS,1194079,1.5,-105,233.5,116.0,
1477327,Dario Saric,PF/C,SAC,3000,0,0,0,7,30,0,0,2,0,0,0,0,0,0,0,4.8,@MEM,830641,3.5,130,234.5,115.5,
1477328,Harrison Ingram,SF,SAS,3000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,3.1,vs ATL,1326454,-1.5,-115,233.5,117.5,
1477329,Riley Minix,SF,SAS,3000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,5.2,vs ATL,1482016,-1.5,-115,233.5,117.5,
1477330,Hunter Sallis,SG,PHI,3000,0,0,0,5,30,0,0,4,0,0,0,0,0,0,0,1.3,@MIL,1343005,-2.5,-125,223.5,113.0,
1477331,Eric Gordon,PG/SG,PHI,3000,3.17,0,0,5,30,24.06,2.54,2,79,2.4,0,34,10,2,0,3.8,@MIL,401085,-2.5,-125,223.5,113.0,
1477332,Jahmyl Telfort,PF,LAC,3000,0,0,0,10,30,0,0,2,0,0,0,0,0,0,0,1.5,@ORL,1232447,5.5,185,218.5,106.5,
1477333,Jacob Toppin,SF/PF,ATL,3000,0,0,0,8,30,0,0,2,0,0,0,0,0,0,0,2.4,@SAS,1176741,1.5,-105,233.5,116.0,
1477334,Dylan Cardwell,C,SAC,3000,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,6.8,@MEM,1251665,3.5,130,234.5,115.5,
1477335,Jamal Cain,SF/PF,ORL,3000,0,6.5,0,1,30,0,0,2,0,0,0,0,0,0,0,0,vs LAC,1060409,-5.5,-225,218.5,112.0,
1477336,Johni Broome,PF,PHI,3000,4.08,0,0,13,30,8,0,2,0,0.3,0,18,4,1,0,4,@MIL,1231975,-2.5,-125,223.5,113.0,
1477337,Pete Nance,PF/C,MIL,3000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,12.3,vs PHI,1133861,2.5,105,223.5,110.5,
1477338,Orlando Robinson,C,ORL,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs LAC,1176770,-5.5,-225,218.5,112.0,
1477339,Kyle Lowry,PG/SG,PHI,3000,0,0,0,27,30,0,0,2,0,0,0,0,0,0,0,7,@MIL,266394,-2.5,-125,223.5,113.0,
1477340,Daeqwon Plowden,SF/PF,SAC,3000,0,0,0,20,30,0,0,4,0,0,0,0,0,0,0,4.5,@MEM,1063236,3.5,130,234.5,115.5,
1477341,Doug McDermott,SF/PF,SAC,3000,0,0,0,19,30,0,0,2,0,0,0,0,0,0,0,6.5,@MEM,554804,3.5,130,234.5,115.5,
1477342,Alex Antetokounmpo,SF/PF,MIL,3000,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,0,vs PHI,1350009,2.5,105,223.5,110.5,
1477343,Colin Castleton,C,ORL,3000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs LAC,1133800,-5.5,-225,218.5,112.0,
1477344,Jahmai Mashack,PG,MEM,3000,0,9.5,0,17,30,0,0,2,0,1.8,1.64,0,0,0,0,0,vs SAC,1328248,-3.5,-155,234.5,119.0,
1477345,Nikola Djurisic,SF,ATL,3000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,0,@SAS,1373332,1.5,-105,233.5,116.0,
1477346,Eli Ndiaye,PF/C,ATL,3000,0,0,0,6,30,0,0,2,0,0,0,0,0,0,0,0,@SAS,1502180,1.5,-105,233.5,116.0,
1477347,Isaiah Stevens,PG,SAC,3000,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,1193595,3.5,130,234.5,115.5,
