LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1461542,Jalen Johnson,PF,ATL,8600,37.11,57.25,0,20,30,51.87,27.69,1,87,3.8,40.89,294,103,-1,0,38.1,@IND,1230356,-2.5,-135,232.5,117.5,
1461543,Karl-Anthony Towns,PF,NYK,8500,42.71,43.5,0,17,30,49.79,33.18,1,88,5.7,46.03,207,121,5,0,40.6,@CHI,837030,-4.5,-198,233.5,119.0,
1461544,Nikola Vucevic,C,CHI,8400,39.29,39.25,0,2,30,52.57,30.68,1,89,4.9,40.69,227,110,-2,0,45.8,vs NYK,457598,4.5,164,233.5,114.5,
1461545,Jaren Jackson Jr.,PF,MEM,8400,29.48,21.5,0,12,30,39.29,21.93,1,87,2.7,34.36,321,82,-1,0,30.5,vs LAL,1078662,1.5,105,238.5,118.5,
1461546,Deni Avdija,PF,POR,8300,39.83,33,0,23,30,61.08,34.55,1,85,1.1,41.55,591,109,3,0,39.4,vs DEN,1257422,5.5,195,239.5,117.0,
1461547,Scottie Barnes,PF,TOR,8100,43.04,38.5,0,19,30,52.95,25.58,1,89,2.5,40.06,441,105,6,0,41,@CLE,1251666,4.5,160,236.5,116.0,
1461548,Lauri Markkanen,SF,UTA,8000,41.84,41,0,29,30,49.14,19.11,1,87,6.3,40.51,167,101,12,0,52.1,@PHX,949131,3.5,130,238.5,117.5,
1461549,Darius Garland,PG,CLE,8000,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,0,vs TOR,1134262,-4.5,-192,236.5,120.5,
1461550,Jamal Murray,PG,DEN,7900,37.84,35.5,0,14,30,53.25,27.34,1,88,4.9,39.22,210,103,2,0,44.7,@POR,891352,-5.5,-238,239.5,122.5,
1461551,Kawhi Leonard,SF,LAC,7800,38.38,61.25,0,8,30,54.12,33.56,1,91,15,42.44,70,126,0,0,37.8,vs NOP,512591,-10.5,-535,223.5,117.0,
1461552,Derrick White,PG,BOS,7800,37.94,32,0,22,30,44.14,25.96,1,88,3,36.1,307,97,3,0,34.1,@PHI,796009,-1.5,-115,234.5,118.0,
1461553,Joel Embiid,C,PHI,7800,33.69,34.5,0,21,30,58.26,28.99,1,89,3.3,32.46,294,93,0,0,30.6,vs BOS,794508,1.5,-105,234.5,116.5,
1461554,Coby White,SG,CHI,7600,0,0,0,5,30,0,0,4,0,0,0,0,0,0,0,0,vs NYK,1138387,4.5,164,233.5,114.5,
1461555,Deandre Ayton,C,LAL,7600,34.23,8.5,0,16,30,46.86,22.96,1,84,1.6,34.45,439,86,8,0,31.9,@MEM,1061507,-1.5,-125,238.5,120.0,
1461556,VJ Edgecombe,SG,PHI,7500,38.4,31.25,0,2,30,49.62,34.76,1,70,9.6,33.15,95,99,6,0,42.2,vs BOS,1519361,1.5,-105,234.5,116.5,
1461557,Mark Williams,C,PHX,7400,38.59,21.75,0,27,30,45.51,23.28,1,84,2.7,35.37,327,92,6,0,31,vs UTA,1230361,-3.5,-155,238.5,121.0,
1461558,Paul George,PF,PHI,7400,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,469218,1.5,-105,234.5,116.5,
1461559,Brandon Ingram,SF,TOR,7300,35.58,40.5,0,21,30,48.18,26.16,1,88,5.2,35.14,167,96,5,0,36.1,@CLE,887665,4.5,160,236.5,116.0,
1461560,RJ Barrett,SG,TOR,7200,38.52,31.25,0,19,30,42.5,25.25,1,87,1.6,33.59,413,93,5,0,32.8,@CLE,1132031,4.5,160,236.5,116.0,
1461561,Jrue Holiday,PG,POR,7200,37.65,39.75,0,29,30,39.43,17.85,1,85,0.6,34.9,403,85,11,0,41.7,vs DEN,457576,5.5,195,239.5,117.0,
1461562,Trey Murphy III,SG,NOP,7100,27.75,38.25,0,11,30,42.66,18.71,1,88,2.8,30.15,255,74,-1,0,29.3,@LAC,1134570,10.5,400,223.5,106.5,
1461563,Ivica Zubac,C,LAC,7100,34.56,36.75,0,14,30,49.65,28.63,1,87,1.4,36.31,428,95,1,0,30.6,vs NOP,920093,-10.5,-535,223.5,117.0,
1461564,Kristaps Porzingis,C,ATL,7000,33.61,27.5,0,4,30,36.74,10.48,1,85,8.5,34.58,86,79,3,0,36.3,@IND,877869,-2.5,-135,232.5,117.5,
1461565,Shaedon Sharpe,SG,POR,7000,29.79,28.5,0,1,30,48.31,26.04,1,84,1.6,31.64,384,82,4,0,27.2,vs DEN,1371494,5.5,195,239.5,117.0,
1461566,Keyonte George,PG/SG,UTA,6900,34.7,44,0,11,30,42.27,22.57,1,86,16.8,37.11,47,103,5,0,41.4,@PHX,1408151,3.5,130,238.5,117.5,
1461567,Walker Kessler,C,UTA,6800,38.8,22.25,0,23,30,49,23.28,1,86,14.4,38.5,60,107,4,0,42.4,@PHX,1243728,3.5,130,238.5,117.5,
1461568,Immanuel Quickley,PG,TOR,6800,29.7,17.25,0,4,30,44.3,26.42,1,87,1.4,32.58,362,85,0,0,34.3,@CLE,1134175,4.5,160,236.5,116.0,
1461569,Dyson Daniels,SG,ATL,6800,30.44,43.75,0,8,30,42.24,21.89,1,86,1.1,31.69,355,80,4,0,21.5,@IND,1357745,-2.5,-135,232.5,117.5,
1461570,Aaron Gordon,PF,DEN,6600,28.89,22.25,0,5,30,45.23,19.52,1,86,0.6,31.53,349,76,-3,0,34.3,@POR,748788,-5.5,-238,239.5,122.5,
1461571,Scoot Henderson,PG,POR,6600,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs DEN,1357750,5.5,195,239.5,117.0,
1461572,Onyeka Okongwu,C,ATL,6600,34.11,32.75,0,4,30,48.82,23.62,2,87,6.9,33.53,111,91,4,0,34.8,@IND,1185367,-2.5,-135,232.5,117.5,
1461573,Mikal Bridges,SG,NYK,6500,31.84,40.5,0,3,30,41.5,23.75,1,87,0.8,29.45,334,81,4,0,38.8,@CHI,846400,-4.5,-198,233.5,119.0,
1461574,Santi Aldama,PF/C,MEM,6500,25.77,25.5,0,1,30,32.58,17.33,2,82,2.8,27.9,200,66,-3,0,29.2,vs LAL,1177024,1.5,105,238.5,118.5,
1461575,Jordan Poole,PG,NOP,6500,24.08,38.5,0,20,30,36.4,17.42,2,83,1.7,24.09,275,61,1,0,25.9,@LAC,1067671,10.5,400,223.5,106.5,
1461576,Payton Pritchard,SG,BOS,6400,31.71,29,0,8,30,33.93,12.91,1,78,2.5,32.69,252,71,-1,0,33.2,@PHI,945610,-1.5,-115,234.5,118.0,
1461577,Bennedict Mathurin,SG,IND,6400,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,44.3,vs ATL,1239596,2.5,114,232.5,115.0,
1461578,Grayson Allen,SG/SF,PHX,6400,30.98,40.25,0,30,30,33.31,10.32,1,83,12.8,32.86,49,77,10,0,30.9,vs UTA,842296,-3.5,-155,238.5,121.0,
1461579,OG Anunoby,SF,NYK,6300,29.31,41.5,0,11,30,42.53,19.15,1,86,5.3,31.12,122,78,2,0,33,@CHI,900535,-4.5,-198,233.5,119.0,
1461580,Andrew Nembhard,PG,IND,6300,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,10.3,vs ATL,1134158,2.5,114,232.5,115.0,
1461581,Jalen Green,SG,PHX,6300,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,0,vs UTA,1271706,-3.5,-155,238.5,121.0,
1461582,Quentin Grimes,PG/SG,PHI,6200,28.4,24.5,0,2,30,54.02,27.14,2,81,5,29.47,139,81,2,0,32.4,vs BOS,1132827,1.5,-105,234.5,116.5,
1461583,Jakob Poeltl,C,TOR,6200,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,16.9,@CLE,844478,4.5,160,236.5,116.0,
1461584,Donovan Clingan,C,POR,6100,27.58,25.25,0,10,30,40.23,18.99,1,85,1.7,29.2,296,71,-2,0,30.8,vs DEN,1405867,5.5,195,239.5,117.0,
1461585,Rui Hachimura,SF,LAL,6100,27.05,18.75,0,15,30,30.61,19.08,1,82,1.1,24.67,251,66,5,0,25.7,@MEM,955893,-1.5,-125,238.5,120.0,
1461586,Matas Buzelis,PF,CHI,6000,28.35,19,0,29,30,40.07,17.9,1,79,9.2,31.95,66,76,-2,0,28.1,vs NYK,1501940,4.5,164,233.5,114.5,
1461587,Toumani Camara,SF,POR,6000,29.74,29.5,0,10,30,37.99,19.57,1,86,1.7,28.3,288,74,5,0,26.3,vs DEN,1175364,5.5,195,239.5,117.0,
1461588,Max Strus,SF,CLE,6000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,0,vs TOR,936502,-4.5,-192,236.5,120.5,
1461589,Kelly Oubre Jr.,SF,PHI,6000,34.18,32.25,0,21,30,41.78,20.72,1,86,11.7,28.36,54,86,2,0,34,vs BOS,843271,1.5,-105,234.5,116.5,
1461590,Anfernee Simons,PG/SG,BOS,5900,23.88,30,0,26,30,37.11,20.52,2,85,1.4,23.12,248,64,0,0,23.4,@PHI,1121307,-1.5,-115,234.5,118.0,
1461591,Jarrett Allen,C,CLE,5900,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,28.3,vs TOR,956574,-4.5,-192,236.5,120.5,
1461592,Zach Edey,C,MEM,5900,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,0,vs LAL,1231414,1.5,105,238.5,118.5,
1461593,Josh Hart,PF,NYK,5900,23.77,2.25,0,13,30,37.6,20.99,2,86,1.7,24.13,252,65,-1,0,20.6,@CHI,741892,-4.5,-198,233.5,119.0,
1461594,Jerami Grant,SF/PF,POR,5800,27.62,27.75,0,13,30,35.01,21.08,2,84,2,25.7,256,70,1,0,31.7,vs DEN,699826,5.5,195,239.5,117.0,
1461595,Tre Jones,PG,CHI,5800,30.84,19.5,0,26,30,40.3,23.45,1,87,4.7,29.18,124,82,6,0,34,vs NYK,1132030,4.5,164,233.5,114.5,
1461596,Jared McCain,PG/SG,PHI,5800,0,0,0,2,30,0,0,4,0,0,0,0,0,0,0,0,vs BOS,1458807,1.5,-105,234.5,116.5,
1461597,Aaron Nesmith,SF,IND,5700,25.66,19,0,20,30,27.26,14.74,1,83,10.9,29.69,43,71,4,0,20.3,vs ATL,1134264,2.5,114,232.5,115.0,
1461598,Nickeil Alexander-Walker,PG/SF,ATL,5700,27.43,32.25,0,28,30,32.71,9.54,1,80,5.9,27.93,85,62,5,0,29.9,@IND,1067668,-2.5,-135,232.5,117.5,
1461599,Isaiah Collier,PG,UTA,5600,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,0,@PHX,1463591,3.5,130,238.5,117.5,
1461600,Jarace Walker,SF/PF,IND,5500,30.93,26.75,0,15,30,34.023528,0.37,1,65,11.5,31.25,46,58,3,0,28.3,vs ATL,1402709,2.5,114,232.5,115.0,
1461601,Ty Jerome,PG,MEM,5500,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,vs LAL,942866,1.5,105,238.5,118.5,
1461602,Obi Toppin,PF/C,IND,5400,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,26.3,vs ATL,1076274,2.5,114,232.5,115.0,
1461603,Royce O'Neale,SF/PF,PHX,5400,29,27.25,0,9,30,32.41,7.87,1,82,12.9,31.29,39,70,9,0,30.2,vs UTA,604479,-3.5,-155,238.5,121.0,
1461604,De'Andre Hunter,SF,CLE,5400,30.43,39,0,16,30,34.08,14.64,1,86,29.2,33.51,18,94,1,0,27.9,vs TOR,942857,-4.5,-192,236.5,120.5,
1461605,Dillon Brooks,SF,PHX,5400,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,34,vs UTA,854601,-3.5,-155,238.5,121.0,
1461606,Cedric Coward,SG/SF,MEM,5400,22.45,36.5,0,10,30,36.95,18.35,2,77,1.1,23.21,223,58,2,0,27.7,vs LAL,1351367,1.5,105,238.5,118.5,
1461607,Cameron Johnson,SF,DEN,5400,21.12,20.5,0,28,30,42.39,18.89,1,87,1.7,23.22,234,60,3,0,14.5,@POR,843005,-5.5,-238,239.5,122.5,
1461608,Christian Braun,SG,DEN,5300,25.81,10.25,0,17,30,39.89,17.7,1,82,0.6,25.78,242,64,2,0,23.9,@POR,1174878,-5.5,-238,239.5,122.5,
1461609,John Collins,PF/C,LAC,5300,25.89,19.25,0,30,30,40.95,24.99,2,88,1.7,25.31,244,73,-2,0,24.4,vs NOP,880468,-10.5,-535,223.5,117.0,
1461610,Jake LaRavia,SF/PF,LAL,5300,24.76,28.25,0,21,30,28.6,9.93,2,80,2,21.41,198,51,6,0,21.9,@MEM,1175125,-1.5,-125,238.5,120.0,
1461611,RayJ Dennis,PG,IND,5200,26.21,23.75,0,10,30,28.83201278571429,0,2,56.99999999999999,2,26.78,213,42,5,0,27.3,vs ATL,1194704,2.5,114,232.5,115.0,
1461612,Yves Missi,C,NOP,5200,20.41,22.25,0,30,30,33.69,19.74,1,84,1.7,20.65,194,57,2,0,20.2,@LAC,1458495,10.5,400,223.5,106.5,
1461613,T.J. McConnell,PG,IND,5100,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,0,vs ATL,551787,2.5,114,232.5,115.0,
1461614,Bradley Beal,SG,LAC,5000,16.25,13.25,0,9,30,38.78,12.62,1,85,1.7,17.89,182,44,-5,0,9,vs NOP,606912,-10.5,-535,223.5,117.0,
1461615,Ben Sheppard,PG/SG,IND,5000,20.83,14.25,0,10,30,22.913,3.32,2,73,5.1,17.79,60,38,1,0,22.6,vs ATL,1175324,2.5,114,232.5,115.0,
1461616,Herbert Jones,SF,NOP,5000,19.65,24.5,0,3,30,33.67,13.76,1,82,0.8,21.49,187,51,2,0,18.7,@LAC,1061638,10.5,400,223.5,106.5,
1461617,Jaylen Wells,SF,MEM,5000,19.98,25.75,0,27,30,24.44,10.84,1,80,1.7,21.97,166,48,2,0,17.2,vs LAL,1423140,1.5,105,238.5,118.5,
1461618,Zaccharie Risacher,SF,ATL,5000,17.98,20.75,0,12,30,32.75,6.06,1,77,1.1,21.14,180,41,3,0,13.1,@IND,1432544,-2.5,-135,232.5,117.5,
1461619,Neemias Queta,C,BOS,5000,25.61,16.5,0,25,30,26.41,5.75,1,63,3.1,26.76,127,49,7,0,27.1,@PHI,1142902,-1.5,-115,234.5,118.0,
1461620,Scotty Pippen Jr.,PG,MEM,4900,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,vs LAL,1176798,1.5,105,238.5,118.5,
1461621,Kentavious Caldwell-Pope,SG,MEM,4900,21.1,22.5,0,28,30,28.86,10.02,1,82,4,19.44,85,48,-2,0,22.7,vs LAL,602730,1.5,105,238.5,118.5,
1461622,Kyle Filipowski,PF,UTA,4800,23.91,5,0,8,30,43.87,15.48,1,82,4.2,24.89,106,61,2,0,19.9,@PHX,1403609,3.5,130,238.5,117.5,
1461623,Jock Landale,C,MEM,4800,17.27,26.75,0,8,30,23.52,7.73,1,64,2,21.91,151,39,5,0,19.1,vs LAL,850308,1.5,105,238.5,118.5,
1461624,Collin Gillespie,PG,PHX,4800,30.12,30.75,0,30,30,37.58,13.36,2,71,30.5,30.9,16,83,9,0,29.1,vs UTA,1070352,-3.5,-155,238.5,121.0,
1461625,Kevin Huerter,SG/SF,CHI,4700,23.45,28,0,11,30,36.88,17.8,2,80,2.3,21.29,167,58,-2,0,26.9,vs NYK,944785,4.5,164,233.5,114.5,
1461626,Sam Merrill,SG,CLE,4700,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,26.4,vs TOR,953106,-4.5,-192,236.5,120.5,
1461627,Jarred Vanderbilt,PF,LAL,4600,9.18,10.5,0,21,30,23.21,5.76,2,79,1.1,18.61,117,31,4,0,20.4,@MEM,1067852,-1.5,-125,238.5,120.0,
1461628,Mitchell Robinson,C,NYK,4600,15.35,20.25,0,13,30,25.94,9.18,1,83,1.7,19.18,139,41,6,0,0,@CHI,1076265,-4.5,-198,233.5,119.0,
1461629,Jeremiah Fears,PG/SG,NOP,4600,23.58,39,0,15,30,30.96,11.17,1,59,3.4,23.12,105,48,-1,0,21.1,@LAC,1547691,10.5,400,223.5,106.5,
1461630,Ayo Dosunmu,SG/SF,CHI,4600,18.99,42.5,0,5,30,31.77,16.08,2,84,1.1,22.15,168,54,-3,0,21.7,vs NYK,1133782,4.5,164,233.5,114.5,
1461631,Dalton Knecht,SF,LAL,4500,7.05,11.5,0,21,30,21.11,0,2,72,0.6,10.41,87,15,2,0,14.3,@MEM,1324634,-1.5,-125,238.5,120.0,
1461632,Miles McBride,PG/SG,NYK,4500,16.64,16,0,24,30,18.83,6.33,2,76,1.1,17.65,120,36,1,0,24,@CHI,1175084,-4.5,-198,233.5,119.0,
1461633,Isaiah Jackson,C,IND,4500,11.77,25.75,0,9,30,20.06,4.44,1,66,1.7,18.23,113,29,-1,0,7.6,vs ATL,1245934,2.5,114,232.5,115.0,
1461634,Dominick Barlow,PF/C,PHI,4500,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,19,vs BOS,1419291,1.5,-105,234.5,116.5,
1461635,Josh Minott,PF,BOS,4500,23.71,15.5,0,26,30,26.078462666666667,0,1,42,21.2,28.74,17,45,4,0,25.3,@PHI,1324299,-1.5,-115,234.5,118.0,
1461636,Ryan Dunn,PF,PHX,4400,22.34,34,0,9,30,32.26,10.77,1,75,5.7,24.02,61,53,1,0,21.8,vs UTA,1406029,-3.5,-155,238.5,121.0,
1461637,Brandon Clarke,C,MEM,4400,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,0,vs LAL,892914,1.5,105,238.5,118.5,
1461638,Brice Sensabaugh,SG/SF,UTA,4400,18.65,3,0,5,30,35.5,14.94,2,79,1.7,16.45,155,46,0,0,19.2,@PHX,1408260,3.5,130,238.5,117.5,
1461639,Saddiq Bey,SF/PF,NOP,4400,20.59,14.5,0,14,30,33.18,17.82,2,85,0.6,17.45,157,53,-3,0,20.3,@LAC,1138653,10.5,400,223.5,106.5,
1461640,Gradey Dick,SG/SF,TOR,4400,13.81,2,0,14,30,28.19,7.52,2,80,1.7,14.36,124,33,-3,0,13.7,@CLE,1416377,4.5,160,236.5,116.0,
1461641,Ace Bailey,SG/SF,UTA,4400,12.79,21,0,8,30,14.21,5.54,2,47,1.7,14.73,92,25,1,0,9.9,@PHX,1519363,3.5,130,238.5,117.5,
1461642,Luke Kennard,SG/SF,ATL,4400,15.61,12.75,0,15,30,20.38,6.71,2,79,1.7,19.45,122,38,4,0,16.2,@IND,887661,-2.5,-135,232.5,117.5,
1461643,Adem Bona,C,PHI,4400,10.95,9.25,0,17,30,37.63,8.76,2,79,1.1,13.77,137,31,1,0,12,vs BOS,1350567,1.5,-105,234.5,116.5,
1461644,Andre Drummond,C,PHI,4300,16.98,13,0,17,30,33.19,9.68,2,79,1.4,12.65,135,36,4,0,17.8,vs BOS,614746,1.5,-105,234.5,116.5,
1461645,Marcus Smart,PG/SG,LAL,4300,18.64,24.75,0,24,30,25.91,9.59,1,80,2.3,19.59,120,44,6,0,13.1,@MEM,697132,-1.5,-125,238.5,120.0,
1461646,Sam Hauser,SF/PF,BOS,4200,18.34,17.5,0,24,30,23.81,4.53,2,78,1.7,19.31,129,38,2,0,20.8,@PHI,922378,-1.5,-115,234.5,118.0,
1461647,Gabe Vincent,SG,LAL,4200,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,10.4,@MEM,851253,-1.5,-125,238.5,120.0,
1461648,Svi Mykhailiuk,SG,UTA,4200,16.94,4.75,0,13,30,24.38,6.65,1,61,1.7,17.35,123,34,2,0,18.3,@PHX,843265,3.5,130,238.5,117.5,
1461649,Tony Bradley,PF/C,IND,4200,16.54,5.75,0,19,30,19.72,0,2,56.00000000000001,1.4,16.32,110,26,-1,0,12.9,vs ATL,950065,2.5,114,232.5,115.0,
1461650,Vince Williams Jr.,SG,MEM,4200,5.83,15.5,0,4,30,21.73,3.08,2,84,0.6,4.05,66,12,2,0,0,vs LAL,1134869,1.5,105,238.5,118.5,
1461651,Mouhamed Gueye,PF/C,ATL,4200,15.42,13.5,0,16,30,28.66,7.75,2,66,1.4,11.46,117,29,5,0,16,@IND,1325101,-2.5,-135,232.5,117.5,
1461652,Jaylon Tyson,SF,CLE,4200,26.32,34.75,0,21,30,26.92,0,1,56.99999999999999,15.9,27.88,21,49,5,0,15.8,vs TOR,1342747,-4.5,-192,236.5,120.5,
1461653,Lonzo Ball,PG/SG,CLE,4000,27.16,23.75,0,3,30,29.876,14.64,1,84,30.5,26.08,11,81,-3,0,19.6,vs TOR,946714,-4.5,-192,236.5,120.5,
1461654,Jusuf Nurkic,C,UTA,4000,19.68,19.5,0,27,30,34.76,15.77,2,82,7.4,22.36,42,57,1,0,23.9,@PHX,830642,3.5,130,238.5,117.5,
1461655,Luka Garza,C,BOS,4000,19.63,17.25,0,30,30,21.58943032258065,0,2,42,0.9,15.41,113,25,6,0,14.3,@PHI,1061057,-1.5,-115,234.5,118.0,
1461656,Jay Huff,PF/C,IND,4000,13.83,20.75,0,19,30,22.79,0,2,66,2.6,16.64,82,26,3,0,10.3,vs ATL,942843,2.5,114,232.5,115.0,
1461657,Jonas Valanciunas,C,DEN,4000,18.46,16.25,0,20,30,25.36,6.14,2,83,1.4,16.37,120,38,-2,0,17.5,@POR,599780,-5.5,-238,239.5,122.5,
1461658,Walter Clayton Jr.,PG,UTA,4000,17.56,6.5,0,8,30,25.89,9.74,2,56.00000000000001,1.4,17.25,121,35,-5,0,17.8,@PHX,1338969,3.5,130,238.5,117.5,
1461659,Derik Queen,PF/C,NOP,4000,14.47,13.75,0,10,30,25.03,11.22,2,71,1.7,13.28,106,34,-3,0,18.1,@LAC,1520787,10.5,400,223.5,106.5,
1461660,Mac McClung,PG/SG,IND,4000,9.82,20,0,10,30,27.59,0,2,51,0.6,6.02,87,12,0,0,17.5,vs ATL,1134626,2.5,114,232.5,115.0,
1461661,Isaac Okoro,SF,CHI,4000,12.72,5.5,0,14,30,17.71,4.91,1,81,0.6,16.58,94,32,6,0,12.4,vs NYK,1193432,4.5,164,233.5,114.5,
1461662,Keaton Wallace,PG/SG,ATL,4000,13.77,28.75,0,6,30,25.54,0,2,70,1.7,15.74,110,26,1,0,6.4,@IND,1063166,-2.5,-135,232.5,117.5,
1461663,Collin Murray-Boyles,PF/C,TOR,3900,18.9,11,0,6,30,30.4,5.26,1,53,18.5,23.66,15,43,5,0,17.8,@CLE,1465110,4.5,160,236.5,116.0,
1461664,Nick Smith Jr.,PG/SF,LAL,3900,3.48,0,0,17,30,32.86,2.78,2,76,0.9,0,71,11,-1,0,10.5,@MEM,1401374,-1.5,-125,238.5,120.0,
1461665,Vit Krejci,SG/SF,ATL,3900,4.56,0,0,15,30,26.44,3.64,2,80,0.9,4.96,70,12,3,0,15.5,@IND,1257428,-2.5,-135,232.5,117.5,
1461666,Quenton Jackson,SG/SF,IND,3800,15.43,29.5,0,20,30,21.35,0,1,60,3.7,19.73,58,29,-3,0,9.9,vs ATL,1195699,2.5,114,232.5,115.0,
1461667,Peyton Watson,SF/PF,DEN,3700,17.56,21.5,0,8,30,19.25,6.56,2,80,3.4,16.83,58,38,0,0,17.1,@POR,1326502,-5.5,-238,239.5,122.5,
1461668,Patrick Williams,SF/PF,CHI,3700,15.22,18.75,0,17,30,27.43,7.66,2,81,3.1,16.62,71,37,0,0,19.1,vs NYK,1174904,4.5,164,233.5,114.5,
1461669,Guerschon Yabusele,PF/C,NYK,3700,11.8,8,0,9,30,34.34,9.85,2,80,1.4,7.62,100,27,2,0,7.8,@CHI,920087,-4.5,-198,233.5,119.0,
1461670,Karlo Matkovic,PF/C,NOP,3700,2.44,4.5,0,10,30,29.94,1.96,2,84,0,0,0,0,-4,0,1,@LAC,1349638,10.5,400,223.5,106.5,
1461671,Kris Dunn,PG/SG,LAC,3700,15.03,11.5,0,5,30,23.69,8.78,2,81,1.7,16.53,102,37,3,0,14.1,vs NOP,698968,-10.5,-535,223.5,117.0,
1461672,Landry Shamet,SF,NYK,3600,6.09,7.75,0,20,30,18.55,0,2,69,1.1,7.65,58,12,5,0,12.3,@CHI,893100,-4.5,-198,233.5,119.0,
1461673,Chris Paul,PG,LAC,3600,15.52,10.75,0,5,30,32.35,11.28,2,85,1.7,13.93,111,38,-2,0,13.8,vs NOP,229598,-10.5,-535,223.5,117.0,
1461674,Javon Small,PG,MEM,3600,14.97,0,0,25,30,24.75,4.75,2,55.00000000000001,1.1,13.03,95,26,4,0,14.8,vs LAL,1324003,1.5,105,238.5,118.5,
