LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1476264,Nikola Jokic,C,DEN,13000,68.59,60.75,0,22,30,81.27,55.98,1,92,31.7,66.78,89,242,5,0,70.4,@NOP,830650,-11.5,-650,235.5,123.5,
1476265,Shai Gilgeous-Alexander,PG,OKC,10600,51.46,50.5,0,25,30,63.01,44.74,1,92,7.7,51.39,228,153,4,0,53.4,vs SAC,1067856,-18.5,-2100,232.5,125.5,
1476266,Tyrese Maxey,PG,PHI,10000,49.9,49,0,6,30,63.26,38.08,1,88,20.4,49.88,80,156,2,0,55.4,vs TOR,1186160,2.5,120,233.5,115.5,
1476267,Alperen Sengun,C,HOU,9500,49.33,55.25,0,11,30,60.1,43.3,1,89,6.2,48.47,242,142,5,0,51.6,@CLE,1323508,-1.5,-122,233.5,117.5,
1476268,LaMelo Ball,PG,CHA,9400,42.78,42.25,0,20,30,58.49,30.95,1,87,11.9,44.4,115,124,5,0,48.9,@IND,1257420,-1.5,-125,238.5,120.0,
1476269,Donovan Mitchell,PG/SG,CLE,9300,50.88,31.25,0,4,30,61.88,35.9,1,87,7.8,45.26,188,133,4,0,49.3,vs HOU,879707,1.5,102,233.5,116.0,
1476270,Pascal Siakam,PF,IND,9300,40.08,41.5,0,9,30,55.09,31.76,1,88,3.8,42.81,338,112,-3,0,44.2,vs CHA,853408,1.5,105,238.5,118.5,
1476271,Stephen Curry,PG,GSW,9200,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,43.2,@MIA,338365,10.5,320,233.5,111.5,
1476272,Anthony Edwards,SG,MIN,9100,50.44,29.5,0,18,30,55.84,27.81,1,89,34.7,48.16,41,161,7,0,40.9,vs WAS,1175367,-16.5,-1350,239.5,128.0,
1476273,Zion Williamson,PF,NOP,8700,36.43,31.5,0,8,30,56.17,32.33,1,89,5.2,37.82,218,106,-7,0,41.2,vs DEN,1132025,11.5,470,235.5,112.0,
1476274,Jamal Murray,PG,DEN,8600,44.57,27.5,0,7,30,50.33,31.42,1,88,1.4,41.74,588,113,0,0,42.8,@NOP,891352,-11.5,-650,235.5,123.5,
1476275,Scottie Barnes,PF,TOR,8500,43.48,35.75,0,10,30,56.96,33.23,1,89,10.9,40.68,110,123,8,0,44,@PHI,1251666,-2.5,-142,233.5,118.0,
1476276,Domantas Sabonis,C,SAC,8500,0,0,0,2,30,0,0,4,0,0,0,0,0,0,0,41,@OKC,850111,18.5,1100,232.5,107.0,
1476277,Kevin Durant,SF,HOU,8500,44.16,26.75,0,14,30,49.71,29.98,1,90,24,42.33,48,137,13,0,39.6,@CLE,329525,-1.5,-122,233.5,117.5,
1476278,Miles Bridges,PF,CHA,8400,41.5,41.75,0,12,30,48.37,27,1,88,13.6,40.6,81,117,11,0,40,@IND,957479,-1.5,-125,238.5,120.0,
1476279,Tyler Herro,PG/SG,MIA,8300,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,vs GSW,1134176,-10.5,-410,233.5,122.0,
1476280,Bam Adebayo,C,MIA,8200,41.82,40.25,0,17,30,51.64,28.3,1,88,11.5,36.48,93,112,3,0,37.6,vs GSW,957486,-10.5,-410,233.5,122.0,
1476281,Julius Randle,PF,MIN,8200,43.19,55,0,28,30,53.4,33.98,1,89,21.6,43.38,53,139,6,0,46.1,vs WAS,786412,-16.5,-1350,239.5,128.0,
1476282,Jimmy Butler,PF,GSW,8100,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,37.9,@MIA,458730,10.5,320,233.5,111.5,
1476283,Evan Mobley,PF,CLE,8000,40.54,24,0,21,30,50.04,31.18,1,88,3.6,41.48,294,110,0,0,41.9,vs HOU,1231862,1.5,102,233.5,116.0,
1476284,Amen Thompson,PG,HOU,7900,36.03,41.75,0,3,30,45.93,27.19,1,86,4.7,37.77,201,98,3,0,35.5,@CLE,1429337,-1.5,-122,233.5,117.5,
1476285,Jalen Williams,SF,OKC,7700,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,0,vs SAC,1182404,-18.5,-2100,232.5,125.5,
1476286,Russell Westbrook,PG,SAC,7700,39.95,35.25,0,1,30,48.3,16.08,1,85,7.4,36.34,130,92,2,0,35,@OKC,329830,18.5,1100,232.5,107.0,
1476287,Trey Murphy III,SG,NOP,7600,34.65,43,0,22,30,48,20.65,1,88,11.6,34.06,77,94,2,0,36.8,vs DEN,1134570,11.5,470,235.5,112.0,
1476288,Chet Holmgren,PF,OKC,7600,36.49,36.75,0,26,30,45.93,24.54,1,86,6.9,36.61,131,97,6,0,36.8,vs SAC,1343009,-18.5,-2100,232.5,125.5,
1476289,Joel Embiid,C,PHI,7600,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,35.6,vs TOR,794508,2.5,120,233.5,115.5,
1476290,Jonathan Kuminga,SF/PF,GSW,7500,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,26.9,@MIA,1271708,10.5,320,233.5,111.5,
1476291,Norman Powell,SG,MIA,7400,36.29,40.5,0,7,30,43.56,23.69,1,85,10.7,33.14,78,95,3,0,37.1,vs GSW,609861,-10.5,-410,233.5,122.0,
1476292,Brandon Ingram,SG,TOR,7300,37.7,28.5,0,23,30,45.01,26.99,1,88,5,35.84,173,99,8,0,36.9,@PHI,887665,-2.5,-142,233.5,118.0,
1476293,DeMar DeRozan,SF,SAC,7200,25.92,33.75,0,1,30,42.02,19.73,1,88,5.5,30.69,129,76,-4,0,30.7,@OKC,457594,18.5,1100,232.5,107.0,
1476294,Alexandre Sarr,C,WAS,7100,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,39.4,@MIN,1429349,16.5,800,239.5,111.5,
1476295,Jaime Jaquez Jr.,SG/SF,MIA,7100,25.89,31.75,0,6,30,45.68,16.57,2,82,0.8,32.86,371,70,5,0,34.9,vs GSW,1176708,-10.5,-410,233.5,122.0,
1476296,Paul George,PF,PHI,7000,0,0,0,8,30,0,0,4,0,0,0,0,0,0,0,26.3,vs TOR,469218,2.5,120,233.5,115.5,
1476297,Zach LaVine,SG,SAC,6900,28.58,13.5,0,1,30,42.73,23.74,1,87,1.7,30.19,350,79,-3,0,32.5,@OKC,743777,18.5,1100,232.5,107.0,
1476298,RJ Barrett,SF,TOR,6900,33.16,32.75,0,23,30,40.19,24,1,87,1.7,33.3,368,86,8,0,33.5,@PHI,1132031,-2.5,-142,233.5,118.0,
1476299,Immanuel Quickley,PG,TOR,6800,33.59,40.75,0,5,30,42.01,23.3,1,87,2.2,32.26,333,85,4,0,33.7,@PHI,1134175,-2.5,-142,233.5,118.0,
1476300,Brandon Miller,SF,CHA,6800,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,22.3,@IND,1401381,-1.5,-125,238.5,120.0,
1476301,Andrew Wiggins,PF,MIA,6800,32.4,32.5,0,7,30,37.16,22.03,1,84,1.7,32.91,348,82,2,0,31,vs GSW,794503,-10.5,-410,233.5,122.0,
1476302,Isaiah Hartenstein,C,OKC,6600,34.28,27,0,26,30,46.18,22.76,1,87,1.9,34.13,378,87,6,0,35.3,vs SAC,1057004,-18.5,-2100,232.5,125.5,
1476303,Andrew Nembhard,PG,IND,6600,29.62,26.5,0,8,30,36.8,17.29,1,84,0.8,32.54,327,75,-2,0,29.8,vs CHA,1134158,1.5,105,238.5,118.5,
1476304,Darius Garland,PG,CLE,6500,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,26.6,vs HOU,1134262,1.5,102,233.5,116.0,
1476305,Aaron Gordon,PF,DEN,6500,0,0,0,29,30,0,0,4,0,5.8,0,0,0,0,0,33.1,@NOP,748788,-11.5,-650,235.5,123.5,
1476306,Kon Knueppel,SG,CHA,6500,34.32,50,0,12,30,44.76,19.09,1,79,1.4,31.33,359,77,10,0,31.9,@IND,1519132,-1.5,-125,238.5,120.0,
1476307,Kel'el Ware,C,MIA,6500,23.87,26.5,0,5,30,39.35,16.4,2,83,1.7,27.42,295,63,6,0,29.8,vs GSW,1405458,-10.5,-410,233.5,122.0,
1476308,Keegan Murray,PF,SAC,6400,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,@OKC,1231161,18.5,1100,232.5,107.0,
1476309,Draymond Green,PF/C,GSW,6400,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,26,@MIA,468895,10.5,320,233.5,111.5,
1476310,Aaron Nesmith,SF,IND,6300,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,26.6,vs CHA,1134264,1.5,105,238.5,118.5,
1476311,Andre Drummond,C,PHI,6200,32.14,31,0,20,30,34.69,12.5,1,79,8.1,35.26,78,77,1,0,25.4,vs TOR,614746,2.5,120,233.5,115.5,
1476312,Jordan Poole,PG/SG,NOP,6200,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,26.1,vs DEN,1067671,11.5,470,235.5,112.0,
1476313,Kelly Oubre Jr.,SF,PHI,6200,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,29.4,vs TOR,843271,2.5,120,233.5,115.5,
1476314,Quentin Grimes,PG/SG,PHI,6100,28.27,32,0,17,30,44.01,21.43,2,82,3.6,30.61,174,76,-4,0,31,vs TOR,1132827,2.5,120,233.5,115.5,
1476315,Ajay Mitchell,PG/SG,OKC,6100,21.92,29.75,0,5,30,39.17,18.01,2,80,5.9,27.72,92,64,6,0,30.5,vs SAC,1340238,-18.5,-2100,232.5,125.5,
1476316,Jarrett Allen,C,CLE,6100,28.74,22.75,0,5,30,41.61,16.67,1,86,3.1,29.77,197,72,-5,0,31,vs HOU,956574,1.5,102,233.5,116.0,
1476317,De'Andre Hunter,SF,CLE,6000,28.58,34,0,10,30,35.52,17.32,1,86,7,28.69,80,74,0,0,29.6,vs HOU,942857,1.5,102,233.5,116.0,
1476318,Bennedict Mathurin,SG,IND,6000,34.19,46,0,16,30,38.4,7.98,1,80,3.6,30.45,172,68,8,0,40.6,vs CHA,1239596,1.5,105,238.5,118.5,
1476319,VJ Edgecombe,SG,PHI,6000,29.86,43,0,18,30,41.8,23.2,1,79,1.7,32.18,312,78,4,0,32.5,vs TOR,1519361,2.5,120,233.5,115.5,
1476320,Rudy Gobert,C,MIN,6000,33.41,32.25,0,28,30,39.93,16.51,1,86,1.4,35.2,326,81,4,0,29.3,vs WAS,739960,-16.5,-1350,239.5,128.0,
1476321,Brandin Podziemski,PG,GSW,6000,31.51,32.5,0,27,30,32.3,17.7,1,82,22.6,34.87,26,94,2,0,25,@MIA,1324108,10.5,320,233.5,111.5,
