LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1477653,Grayson Allen,SG,PHX,7100,0,0,0,10,30,0,0,4,0,0,0,0,0,0,0,33.7,vs MIN,842296,4.5,154,230.5,113.0,
1477654,Alexandre Sarr,C,WAS,7100,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,39.4,@TOR,1429349,14.5,650,239.5,112.5,
1477655,Jaime Jaquez Jr.,SG/SF,MIA,7000,35.81,29.75,0,6,30,45.19,21.09,2,80,26.9,37.45,31,108,5,0,34.7,@CHI,1176708,2.5,114,250.5,124.0,
1477656,PJ Washington,SF/PF,DAL,7000,33.04,43.25,0,12,30,39.95,20.39,1,86,4.7,36.12,163,87,1,0,31.3,vs NOP,1067857,-3.5,-155,233.5,118.5,
1477657,RJ Barrett,SF,TOR,6900,33.74,40,0,26,30,40.44,24.46,1,87,2.2,36.28,346,90,3,0,33.5,vs WAS,1132031,-14.5,-1000,239.5,127.0,
1477658,Cooper Flagg,SF,DAL,6900,39.85,48.25,0,5,30,42.59,21.04,1,75,6.4,36.67,128,91,6,0,31.8,vs NOP,1519128,-3.5,-155,233.5,118.5,
1477659,Payton Pritchard,PG/SG,BOS,6800,32.26,23.75,0,20,30,40.68,21.91,1,81,5,32.05,143,82,5,0,32.1,vs BKN,945610,-13.5,-900,221.5,117.5,
1477660,Immanuel Quickley,PG,TOR,6700,35.97,35.5,0,11,30,42.31,23.35,1,87,12.5,36.18,61,100,5,0,34.2,vs WAS,1134175,-14.5,-1000,239.5,127.0,
1477661,Nic Claxton,C,BKN,6700,30.88,56.75,0,22,30,42.2,19.43,1,86,1.7,33.11,356,79,3,0,33.3,@BOS,1061682,13.5,600,221.5,104.0,
1477662,Andrew Wiggins,PF,MIA,6600,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,31.1,@CHI,794503,2.5,114,250.5,124.0,
1477663,Dillon Brooks,SF,PHX,6600,29.63,34.25,0,7,30,36.5,18.06,1,85,3.9,29.77,162,74,2,0,32.8,vs MIN,854601,4.5,154,230.5,113.0,
1477664,Darius Garland,PG,CLE,6500,28.04,32.5,0,15,30,42.34,22.16,1,88,3.9,29.29,166,78,-4,0,26.6,vs IND,1134262,-13.5,-900,241.5,127.5,
1477665,Aaron Gordon,PF,DEN,6500,31.79,3,0,19,30,44.94,19.43,1,82,7,30.3,99,79,0,0,33.1,@HOU,748788,3.5,130,234.5,115.5,
1477666,Bennedict Mathurin,SG,IND,6400,33.59,36.25,0,24,30,41.16,9.37,1,81,5.3,34.62,132,74,6,0,41.9,@CLE,1239596,13.5,600,241.5,114.0,
1477667,Andrew Nembhard,PG,IND,6300,28.59,50.75,0,3,30,37.01,18.59,1,82,1.1,32.04,308,74,-3,0,29.4,@CLE,1134158,13.5,600,241.5,114.0,
1477668,Aaron Nesmith,SF,IND,6200,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,26.6,@CLE,1134264,13.5,600,241.5,114.0,
1477669,Jordan Poole,PG/SG,NOP,6200,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,26.1,@DAL,1067671,3.5,130,233.5,115.0,
1477670,Kel'el Ware,C,MIA,6100,35.95,46,0,29,30,39.6,17.24,1,83,3.9,30.08,165,79,5,0,29.6,@CHI,1405458,2.5,114,250.5,124.0,
1477671,Kyshawn George,SG,WAS,6100,38.17,16.75,0,16,30,47.15,17.41,1,83,31.3,35.94,24,110,6,0,35.7,@TOR,1460113,14.5,650,239.5,112.5,
1477672,Mark Williams,C,PHX,6100,29.94,32.5,0,13,30,39.2,17.67,1,84,1.1,29.43,301,72,-1,0,27.8,vs MIN,1230361,4.5,154,230.5,113.0,
1477673,Rudy Gobert,C,MIN,6000,30.35,35.5,0,16,30,40.12,16.63,1,84,1.7,31.67,306,74,1,0,29.5,@PHX,739960,-4.5,-185,230.5,117.5,
1477674,Matas Buzelis,PF,CHI,6000,27.96,16.75,0,16,30,37.31,15.44,1,80,3.9,28.3,144,67,1,0,27.7,vs MIA,1501940,-2.5,-135,250.5,126.5,
1477675,Tre Jones,PG,CHI,5900,24.65,16.5,0,28,30,40.81,24.56,2,88,1.7,23.57,263,70,5,0,30.5,vs MIA,1132030,-2.5,-135,250.5,126.5,
1477676,Naz Reid,PF/C,MIN,5900,34.08,22.5,0,13,30,37.61,18.35,2,86,15.1,28.04,39,86,1,0,28.2,@PHX,1137200,-4.5,-185,230.5,117.5,
1477677,De'Andre Hunter,SF,CLE,5900,26.35,35.25,0,19,30,36.42,18.49,1,87,3.9,28.61,138,71,-1,0,30,vs IND,942857,-13.5,-900,241.5,127.5,
1477678,CJ McCollum,PG,WAS,5800,29.44,30.25,0,12,30,44,15.63,1,82,10.6,31.94,58,78,-1,0,27.8,@TOR,522878,14.5,650,239.5,112.5,
1477679,Collin Gillespie,PG/SG,PHX,5800,27.02,39.25,0,15,30,36.06,17.06,2,84,1.4,29.83,269,69,5,0,26.7,vs MIN,1070352,4.5,154,230.5,113.0,
1477680,Jaden McDaniels,SF,MIN,5800,29.82,29.75,0,23,30,39.74,21.6,1,87,2.2,28.77,259,77,2,0,31.3,@PHX,1177013,-4.5,-185,230.5,117.5,
1477681,Jarrett Allen,C,CLE,5800,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,30.4,vs IND,956574,-13.5,-900,241.5,127.5,
1477682,Kevin Huerter,SG/SF,CHI,5800,26.81,9.5,0,28,30,32.04,19.39,2,82,2.2,22.28,214,64,-2,0,26.2,vs MIA,944785,-2.5,-135,250.5,126.5,
1477683,Jakob Poeltl,C,TOR,5600,33.18,17.25,0,25,30,40.38,18.56,1,85,25.8,35.79,24,102,9,0,26.3,vs WAS,844478,-14.5,-1000,239.5,127.0,
1477684,Brandon Williams,PG,DAL,5600,26.33,32.75,0,5,30,33.34,12.07,1,81,6.5,31.03,78,67,-2,0,21.8,vs NOP,1134688,-3.5,-155,233.5,118.5,
1477685,Royce O'Neale,PF,PHX,5600,20.59,23.25,0,27,30,35.7,15.58,1,83,0.6,25.09,228,57,3,0,26.3,vs MIN,604479,4.5,154,230.5,113.0,
1477686,Jabari Smith Jr.,PF,HOU,5500,29.61,45.25,0,8,30,34.23,14.83,1,83,0.8,26.97,250,67,-1,0,28.9,vs DEN,1342755,-3.5,-155,234.5,119.0,
1477687,Naji Marshall,SF/PF,DAL,5500,26.36,22.25,0,24,30,35.35,11.56,2,84,1.4,26.57,243,61,4,0,23.5,vs NOP,1060704,-3.5,-155,233.5,118.5,
1477688,Derik Queen,PF/C,NOP,5500,29.64,46.75,0,15,30,38.63,14.37,1,86,17.4,31.79,32,83,4,0,26.5,@DAL,1520787,3.5,130,233.5,115.0,
1477689,Donte DiVincenzo,PG,MIN,5400,27.73,24,0,7,30,35.54,19.58,1,85,3.1,28.95,161,73,6,0,28.2,@PHX,887915,-4.5,-185,230.5,117.5,
1477690,Daniel Gafford,C,DAL,5400,28.77,27.75,0,27,30,32.47,13.43,1,84,1.4,29.83,246,68,7,0,24,vs NOP,1061647,-3.5,-155,233.5,118.5,
1477691,Davion Mitchell,PG,MIA,5400,28.47,27,0,29,30,35.47,17.43,1,84,11.5,28.71,44,77,11,0,27.3,@CHI,1061659,2.5,114,250.5,124.0,
1477692,Max Strus,SG,CLE,5400,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,0,vs IND,936502,-13.5,-900,241.5,127.5,
1477693,Quenton Jackson,PG/SG,IND,5400,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,24.2,@CLE,1195699,13.5,600,241.5,114.0,
1477694,Neemias Queta,C,BOS,5300,24.97,39,0,18,30,33.46,15.79,1,72,0.6,28.21,230,61,9,0,25.9,vs BKN,1142902,-13.5,-900,221.5,117.5,
1477695,Obi Toppin,PF/C,IND,5200,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,26.3,@CLE,1076274,13.5,600,241.5,114.0,
1477696,D'Angelo Russell,PG/SG,DAL,5200,0,0,0,10,30,0,0,4,0,1.4,0,0,0,0,0,24.7,vs NOP,844038,-3.5,-155,233.5,118.5,
1477697,Ayo Dosunmu,SG/SF,CHI,5000,26.33,34.25,0,26,30,33.29,16.43,1,85,1.4,26.62,216,65,2,0,25.4,vs MIA,1133782,-2.5,-135,250.5,126.5,
1477698,Cameron Johnson,SG,DEN,5000,23.25,20.75,0,9,30,28.52,10.07,1,86,2.3,22.3,161,53,6,0,16.8,@HOU,843005,3.5,130,234.5,115.5,
1477699,Bilal Coulibaly,SF,WAS,4900,25.7,19.25,0,16,30,35.11,14.07,1,82,7.1,26.23,60,64,-5,0,25.2,@TOR,1437526,14.5,650,239.5,112.5,
1477700,Jeremiah Fears,PG,NOP,4900,24.52,40.25,0,22,30,34.13,17.54,1,81,4.5,24.02,90,62,6,0,25.8,@DAL,1547691,3.5,130,233.5,115.0,
1477701,Max Christie,SG/SF,DAL,4900,27.12,32.75,0,22,30,31.26,15.28,1,83,3.7,25.44,111,64,2,0,23.3,vs NOP,1340703,-3.5,-155,233.5,118.5,
1477702,Peyton Watson,SF/PF,DEN,4900,24.58,28.5,0,19,30,31.22,6.97,1,84,4.8,24.27,82,54,1,0,20.1,@HOU,1326502,3.5,130,234.5,115.5,
1477703,Jarace Walker,SF/PF,IND,4800,17.74,11,0,30,30,30.42,11.77,2,74,1.1,22.63,170,46,5,0,22.3,@CLE,1402709,13.5,600,241.5,114.0,
1477704,Reed Sheppard,PG/SG,HOU,4800,23.35,39,0,9,30,31.52,10.01,2,72,7.1,24.36,54,53,10,0,24.9,vs DEN,1465031,-3.5,-155,234.5,119.0,
1477705,Saddiq Bey,SF/PF,NOP,4800,16.16,11.25,0,9,30,31.78,13.29,2,78,1.1,17.76,158,43,2,0,22.6,@DAL,1138653,3.5,130,233.5,115.0,
1477706,Dereck Lively II,C,DAL,4700,21,15.5,0,11,30,30.15,8.69,2,82,1.7,19.36,166,46,4,0,17.5,vs NOP,1401780,-3.5,-155,233.5,118.5,
1477707,Tari Eason,SF/PF,HOU,4700,0,0,0,21,30,0,0,4,0,0,0,0,0,0,0,23.3,vs DEN,1235198,-3.5,-155,234.5,119.0,
1477708,Noah Clowney,PF,BKN,4700,20.28,32.25,0,3,30,27.57,10.99,1,77,6.2,23.39,54,51,-4,0,19.1,@BOS,1401380,13.5,600,221.5,104.0,
1477709,Jordan Goodwin,SG/SF,PHX,4600,22.92,30,0,10,30,24.62,3.69,2,73,1.7,20.85,157,42,8,0,17.6,vs MIN,1062104,4.5,154,230.5,113.0,
1477710,Herbert Jones,SF,NOP,4600,20.41,27.25,0,24,30,28.83,10.39,1,79,7.7,22.89,43,52,6,0,20.6,@DAL,1061638,3.5,130,233.5,115.0,
1477711,Ryan Dunn,SF/PF,PHX,4500,27.51,15.25,0,7,30,31.41,13.9,1,77,5.7,22.2,64,60,1,0,21.8,vs MIN,1406029,4.5,154,230.5,113.0,
1477712,Klay Thompson,SG,DAL,4500,24.65,10,0,24,30,27.11489817653137,11.83,2,81,1.4,22.73,168,55,3,0,17.5,vs NOP,457611,-3.5,-155,233.5,118.5,
1477713,Nikola Jovic,PF/C,MIA,4500,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,20.6,@CHI,1349630,2.5,114,250.5,124.0,
1477714,Anfernee Simons,PG/SG,BOS,4400,22.16,35.75,0,17,30,31.24,12.95,2,84,2.6,22.03,128,54,-2,0,21.7,vs BKN,1121307,-13.5,-900,221.5,117.5,
1477715,Khris Middleton,PF,WAS,4400,22.3,11.5,0,12,30,26.85,12.08,1,81,6,24.69,54,57,6,0,20.8,@TOR,512053,14.5,650,239.5,112.5,
1477716,Lonzo Ball,SG/SF,CLE,4400,21.07,17.75,0,19,30,27.7,15.02,2,84,11.6,22.18,27,60,2,0,21.3,vs IND,946714,-13.5,-900,241.5,127.5,
1477717,Terance Mann,SG,BKN,4400,17.19,23,0,4,30,27.58,10.45,1,79,0.8,21.27,145,45,0,0,20.6,@BOS,879504,13.5,600,221.5,104.0,
1477718,Tim Hardaway Jr.,SG/SF,DEN,4300,15.15,19.75,0,25,30,24.87,10.63,2,81,1.7,14.93,118,38,-3,0,17.9,@HOU,551771,3.5,130,234.5,115.5,
1477719,Egor Demin,PG,BKN,4200,19.56,31.5,0,10,30,25.06,11.52,1,77,1.4,20.79,137,47,-5,0,18.3,@BOS,1523978,13.5,600,221.5,104.0,
1477720,Jalen Smith,C,CHI,4200,21.45,30,0,15,30,31.54,9.68,2,80,4.3,21.52,73,49,1,0,21.3,vs MIA,1133792,-2.5,-135,250.5,126.5,
1477721,Isaiah Jackson,C,IND,4200,21.49,13.5,0,9,30,30.67,8.87,1,75,4.3,21.63,72,47,-4,0,19.8,@CLE,1245934,13.5,600,241.5,114.0,
1477722,Bruce Brown,PG/SG,DEN,4200,19.54,23.75,0,25,30,25.96,8.22,2,74,1.7,18.4,134,41,0,0,15.9,@HOU,941834,3.5,130,234.5,115.5,
1477723,Pelle Larsson,SF,MIA,4100,22.26,34,0,14,30,28.55,10.02,1,66,16.5,24.48,19,55,5,0,19,@CHI,1231950,2.5,114,250.5,124.0,
1477724,Steven Adams,C,HOU,4100,23.45,17.5,0,5,30,28.59,14.69,1,74,4.3,24.53,73,57,2,0,22.8,vs DEN,679478,-3.5,-155,234.5,119.0,
1477725,Isaac Okoro,SF,CHI,4100,16.7,12,0,11,30,24.46,6.97,1,78,1.1,17.68,121,38,2,0,16.5,vs MIA,1193432,-2.5,-135,250.5,126.5,
1477726,Ben Sheppard,SG/SF,IND,4100,17.13,19.75,0,13,30,25.18,7.23,1,75,2.3,18.02,108,38,4,0,17,@CLE,1175324,13.5,600,241.5,114.0,
1477727,Marvin Bagley III,C,WAS,4100,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,17.3,@TOR,1076209,14.5,650,239.5,112.5,
1477728,Jordan Walsh,PF,BOS,4000,15.36,18.5,0,4,30,20.76,0,1,43,1.1,17.89,108,24,5,0,14.2,vs BKN,1401388,-13.5,-900,221.5,117.5,
1477729,Ziaire Williams,SF/PF,BKN,4000,17.73,1,0,1,30,25.32,10.34,2,80,1.7,18.97,124,43,4,0,17.7,@BOS,1231313,13.5,600,221.5,104.0,
1477730,Sam Merrill,SG,CLE,4000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,22.8,vs IND,953106,-13.5,-900,241.5,127.5,
1477731,Moussa Cisse,C,DAL,4000,6.33,5.25,0,11,30,21.22,2.2,2,68,0,4.5,0,0,2,0,11.7,vs NOP,1231606,-3.5,-155,233.5,118.5,
1477732,T.J. McConnell,PG,IND,4000,18.02,21.75,0,17,30,30.12,11.35,2,82,0.6,17.5,131,44,4,0,16.9,@CLE,551787,13.5,600,241.5,114.0,
1477733,Patrick Williams,SF/PF,CHI,3900,13.9,16.25,0,25,30,23.83,10.55,2,81,0.9,15.14,103,37,-2,0,16.9,vs MIA,1174904,-2.5,-135,250.5,126.5,
1477734,Tre Johnson,PG/SG,WAS,3900,15.32,22.5,0,16,30,25.55,12.55,2,78,3.1,16.99,73,41,-1,0,19,@TOR,1546380,14.5,650,239.5,112.5,
1477735,Josh Minott,PF,BOS,3900,11.85,2.25,0,27,30,29.16,5.21,2,56.99999999999999,1.4,14.76,109,25,11,0,19.3,vs BKN,1324299,-13.5,-900,221.5,117.5,
1477736,Yves Missi,C,NOP,3900,14.82,8.5,0,19,30,31.51,11.05,2,83,1.1,16.19,122,39,0,0,16.3,@DAL,1458495,3.5,130,233.5,115.0,
1477737,Nae'Qwan Tomlin,SF/PF,CLE,3900,12.28,2,0,24,30,26.82,1.56,2,56.00000000000001,2,17.61,111,25,-1,0,14.5,vs IND,1403628,-13.5,-900,241.5,127.5,
1477738,Day'Ron Sharpe,C,BKN,3800,19.39,11,0,30,30,28.12,10.72,2,85,0.9,19.18,127,47,4,0,19,@BOS,1243725,13.5,600,221.5,104.0,
1477739,Jose Alvarado,PG,NOP,3800,15.09,19.75,0,27,30,25.24,8.61,2,81,2.6,18.27,86,39,2,0,16.2,@DAL,1060919,3.5,130,233.5,115.0,
1477740,Mike Conley,PG,MIN,3800,12.26,7,0,2,30,23.68,8.16,2,81,1.7,15.01,97,33,-1,0,16.5,@PHX,329468,-4.5,-185,230.5,117.5,
1477741,Collin Murray-Boyles,PF/C,TOR,3800,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,16.8,vs WAS,1465110,-14.5,-1000,239.5,127.0,
1477742,Julian Strawther,SG,DEN,3800,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,6.4,@HOU,1241584,3.5,130,234.5,115.5,
1477743,Jay Huff,PF/C,IND,3800,14.28,20.75,0,26,30,26.06,4.13,2,69,1.7,18.16,111,32,8,0,15.8,@CLE,942843,13.5,600,241.5,114.0,
1477744,Tyrese Martin,PG/SG,BKN,3700,14.75,17.25,0,3,30,25.67,7.92,2,76,2.9,16.47,73,35,-4,0,16.6,@BOS,1134107,13.5,600,221.5,104.0,
1477745,Jeremiah Robinson-Earl,PF,IND,3700,14.62,5.25,0,26,30,29.41,8.31,2,74,1.7,15.12,109,34,6,0,15.3,@CLE,1176176,13.5,600,241.5,114.0,
1477746,Dean Wade,PF/C,CLE,3700,17.59,10.75,0,24,30,22.45,8.65,2,79,4.3,17.59,50,41,4,0,15.9,vs IND,880677,-13.5,-900,241.5,127.5,
1477747,Sam Hauser,SF/PF,BOS,3700,12.68,7.5,0,28,30,22.49,7.73,2,78,5.1,16.35,37,34,5,0,15.4,vs BKN,922378,-13.5,-900,221.5,117.5,
1477748,Jevon Carter,PG/SG,CHI,3600,11.92,13.25,0,25,30,20.32,4.61,2,43,1.7,7.69,72,18,1,0,13.5,vs MIA,843794,-2.5,-135,250.5,126.5,
1477749,Oso Ighodaro,C,PHX,3600,11.55,17.75,0,22,30,21.02,4.45,2,69,1.7,11.19,79,23,-1,0,12.3,vs MIN,1232477,4.5,154,230.5,113.0,
1477750,Jordan Hawkins,SG/SF,NOP,3600,11.37,7,0,20,30,16.15,3.66,2,77,1.7,13.39,74,26,-2,0,9,@DAL,1327798,3.5,130,233.5,115.0,
1477751,Luka Garza,C,BOS,3600,15.61,14,0,16,30,22.89,5.52,2,62,0.9,17.95,102,32,3,0,15.2,vs BKN,1061057,-13.5,-900,221.5,117.5,
1477752,Dru Smith,PG/SG,MIA,3600,18.09,29.75,0,8,30,24.18,8.04,2,76,8.3,21.22,28,45,0,0,17.1,@CHI,953243,2.5,114,250.5,124.0,
1477753,Cam Whitmore,SF/PF,WAS,3600,19.29,15.5,0,13,30,22.9,4.16,2,69,1.4,19.47,111,37,3,0,15.5,@TOR,1408228,14.5,650,239.5,112.5,
1477754,Sandro Mamukelashvili,C,TOR,3500,18.6,37.25,0,29,30,27.14,12.36,2,67,1.7,18.35,112,42,4,0,18.3,vs WAS,1060351,-14.5,-1000,239.5,127.0,
1477755,Simone Fontecchio,SF/PF,MIA,3500,19.96,17.5,0,14,30,24.69,13.69,2,78,18.9,21.11,12,58,0,0,19,@CHI,1314104,2.5,114,250.5,124.0,
1477756,Micah Peavy,SF,NOP,3500,8.44,9.25,0,20,30,15.64,1.18,2,64,1.7,10,60,16,1,0,8.4,@DAL,1241591,3.5,130,233.5,115.0,
1477757,Bub Carrington,PG,WAS,3500,15.36,14,0,18,30,31.22,10.93,2,84,4.3,16.54,51,41,-1,0,18.1,@TOR,1460336,14.5,650,239.5,112.5,
1477758,Dalen Terry,PF,CHI,3500,11.68,7.5,0,26,30,15.84,2.72,2,68,1.4,3.65,55,15,-3,0,7.5,vs MIA,1239611,-2.5,-135,250.5,126.5,
1477759,Jaden Hardy,PG/SG,DAL,3500,14.46,14.5,0,19,30,17.82,1.84,2,66,2,11.23,76,23,-1,0,9.6,vs NOP,1357748,-3.5,-155,233.5,118.5,
1477760,Zeke Nnaji,C,DEN,3500,2.41,0,0,2,30,8.87,0.16,2,61,0,1.55,0,0,-7,0,4.1,@HOU,1193676,3.5,130,234.5,115.5,
1477761,Craig Porter Jr.,PG,CLE,3500,11.49,6.75,0,19,30,29.05,5.05,2,64,1.7,12.61,93,24,4,0,17,vs IND,1236197,-13.5,-900,241.5,127.5,
1477762,Jamal Shead,PG,TOR,3400,18.12,28.25,0,28,30,23.43,12.45,2,81,5.5,19.41,38,48,5,0,17.2,vs WAS,1231795,-14.5,-1000,239.5,127.0,
1477763,Drake Powell,SG/SF,BKN,3400,14.24,17.5,0,3,30,19.67,6.02,2,74,5.7,16.53,30,34,-1,0,12.8,@BOS,1542179,13.5,600,221.5,104.0,
1477764,Zach Collins,C,CHI,3400,0,0,0,15,30,0,0,4,0,0,0,0,0,0,0,0,vs MIA,955887,-2.5,-135,250.5,126.5,
1477765,Josh Okogie,SG,HOU,3400,9.03,11,0,21,30,23.44,7.22,2,74,1.7,11.33,75,24,1,0,15.4,vs DEN,941460,-3.5,-155,234.5,119.0,
1477766,Terrence Shannon Jr.,SG/SF,MIN,3400,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,9.6,@PHX,1182148,-4.5,-185,230.5,117.5,
1477767,Aaron Holiday,PG/SG,HOU,3300,9.79,1,0,9,30,17.32,2.49,2,61,1.2,14.38,69,22,0,0,9.3,vs DEN,884087,-3.5,-155,234.5,119.0,
1477768,Caleb Martin,PF,DAL,3300,6.64,3.5,0,24,30,10.39,2.17,2,79,0,3.14,0,0,7,0,6.3,vs NOP,842969,-3.5,-155,233.5,118.5,
1477769,Gradey Dick,SG/SF,TOR,3300,13.87,11.75,0,26,30,19.35,5,2,82,1.7,15.21,80,32,3,0,12.8,vs WAS,1416377,-14.5,-1000,239.5,127.0,
1477770,Nick Richards,C,PHX,3300,9.81,5.5,0,5,30,16.12,4.82,2,75,1.7,11.62,62,23,-1,0,10.1,vs MIN,1067853,4.5,154,230.5,113.0,
1477771,Karlo Matkovic,PF/C,NOP,3300,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,10.9,@DAL,1349638,3.5,130,233.5,115.0,
1477772,Corey Kispert,SG/SF,WAS,3300,11.17,17.25,0,13,30,21.11,6.11,2,81,1.4,14.51,77,29,-1,0,13.6,@TOR,1077554,14.5,650,239.5,112.5,
1477773,Jonas Valanciunas,C,DEN,3300,15.35,10.75,0,6,30,26.29,10.18,2,80,4,15.02,47,38,-1,0,17.3,@HOU,599780,3.5,130,234.5,115.5,
