LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1457587,Mikal Bridges,SG/SF,NYK,6100,32.93,33.25,0,18,30,38.77,23.92,1,87,2.8,28.85,219,82,4,0,35.1,@MIA,846400,-3.5,-162,230.5,117.0,
1457588,Jarrett Allen,C,CLE,6100,30.3,24.75,0,13,30,41.47,14.34,1,86,7.3,31.31,86,76,-1,0,27.9,vs MIL,956574,-6.5,-258,234.5,120.5,
1457589,Malik Monk,SG,SAC,6000,28.25,28.25,0,11,30,40.51,16.27,2,84,0.6,23.43,277,64,4,0,30.5,vs LAL,957492,-3.5,-166,224.5,114.0,
1457590,Donovan Clingan,C,POR,6000,31,30,0,30,30,39.03,18.85,1,84,1.1,27.89,294,73,-2,0,26.5,@LAC,1405867,8.5,260,225.5,108.5,
1457591,Dennis Schroder,PG,SAC,5900,27.47,44.5,0,21,30,34.08,17.89,1,84,6.7,26.33,77,70,8,0,30.5,vs LAL,739958,-3.5,-166,224.5,114.0,
1457592,Max Strus,SF,CLE,5800,0,0,0,13,30,0,0,4,0,0,0,0,0,0,0,0,vs MIL,936502,-6.5,-258,234.5,120.5,
1457593,PJ Washington,SF/PF,DAL,5800,30.46,34.75,0,7,30,38.62,20.07,1,84,8.7,32.61,68,83,1,0,30.3,vs TOR,1067857,1.5,-105,232.5,115.5,
1457594,Bobby Portis,PF/C,MIL,5800,25.23,20.5,0,26,30,47.34,16.94,2,84,1.7,27.8,291,66,4,0,16,@CLE,750703,6.5,210,234.5,114.0,
1457595,Toumani Camara,PF,POR,5700,26.11,15.5,0,5,30,39.15,21.85,1,87,1.1,27.03,263,72,-2,0,33.8,@LAC,1175364,8.5,260,225.5,108.5,
1457596,Jaden McDaniels,SF/PF,MIN,5700,29.25,25.25,0,21,30,36.6,17.78,1,85,1.4,25.09,259,68,3,0,24.9,vs IND,1177013,-11.5,-625,228.5,120.0,
1457597,Aaron Nesmith,SF/PF,IND,5700,26.2,33.5,0,30,30,31.4,14.98,1,83,0.8,24.89,235,62,0,0,13.8,@MIN,1134264,11.5,455,228.5,108.5,
1457598,Donte DiVincenzo,PG/SG,MIN,5600,25.39,27,0,27,30,28.95,12.58,1,85,3.6,25.81,125,61,5,0,22.5,vs IND,887915,-11.5,-625,228.5,120.0,
1457599,De'Andre Hunter,SF/PF,CLE,5600,24.49,24,0,25,30,33.11,13.23,1,86,0.6,21.98,223,57,2,0,0,vs MIL,942857,-6.5,-258,234.5,120.5,
1457600,Bilal Coulibaly,SF,WAS,5500,0,0,0,26,30,0,0,4,0,0,0,0,0,0,0,0,vs CHA,1437526,-1.5,-125,240.5,121.0,
1457601,Naz Reid,PF/C,MIN,5500,23.74,36,0,1,30,24.93,16.07,2,85,1.4,24.05,200,60,1,0,17.5,vs IND,1137200,-11.5,-625,228.5,120.0,
1457602,John Collins,PF/C,LAC,5400,25.86,27.5,0,5,30,43.25,20.69,2,88,2.2,26.23,234,70,-1,0,26.6,vs POR,880468,-8.5,-325,225.5,117.0,
1457603,Jerami Grant,SF/PF,POR,5300,26.64,24,0,10,30,34.33,16.7,2,84,1.4,23.82,225,63,-3,0,33.6,@LAC,699826,8.5,260,225.5,108.5,
1457604,Rui Hachimura,SF/PF,LAL,5300,24.93,27.75,0,24,30,29.62,15.04,1,82,7.9,29.06,56,68,3,0,23,@SAC,955893,3.5,140,224.5,110.5,
1457605,Collin Sexton,PG/SG,CHA,5200,32.22,29.5,0,10,30,40.47,21.06,1,86,20.3,30.35,26,94,-1,0,22.8,@WAS,1061642,1.5,105,240.5,119.5,
1457606,Obi Toppin,PF/C,IND,5200,26.76,18,0,21,30,29.99,11.39,2,82,16.9,27.82,26,70,5,0,34.3,@MIN,1076274,11.5,455,228.5,108.5,
1457607,D'Angelo Russell,PG/SG,DAL,5100,14.23,45.25,0,21,30,38.39,9.21,2,84,0.6,16.39,176,37,4,0,10.3,vs TOR,844038,1.5,-105,232.5,115.5,
1457608,Isaiah Jackson,C,IND,5100,15.3,11.75,0,1,30,21,5.03,1,66,0.6,15.69,133,30,0,0,0.3,@MIN,1245934,11.5,455,228.5,108.5,
1457609,Kel'el Ware,C,MIA,5000,22.38,17,0,2,30,33.81,13.04,1,81,2.3,25.96,179,57,-4,0,25.6,vs NYK,1405458,3.5,136,230.5,113.5,
1457610,Bub Carrington,PG,WAS,5000,26.25,18.75,0,23,30,41.35,16.75,1,84,10.7,24.85,43,69,5,0,21,vs CHA,1460336,-1.5,-125,240.5,121.0,
1457611,Kon Knueppel,SF,CHA,5000,16.58,34,0,24,30,19.25,13.26,1,59,3.1,24.22,97,44,2,0,19.3,@WAS,1519132,1.5,105,240.5,119.5,
1457612,T.J. McConnell,PG,IND,5000,0,0,0,1,30,0,0,4,0,0,0,0,0,0,0,0,@MIN,551787,11.5,455,228.5,108.5,
1457613,Bradley Beal,SG,LAC,5000,0,0,0,9,30,0,0,4,0,1.7,0,0,0,0,0,9,vs POR,606912,-8.5,-325,225.5,117.0,
1457614,Klay Thompson,SG/SF,DAL,4800,21.17,21.5,0,19,30,29.68,11.1,1,84,1.4,20.83,172,50,3,0,14.8,vs TOR,457611,1.5,-105,232.5,115.5,
1457615,Mitchell Robinson,C,NYK,4800,0,0,0,19,30,0,0,4,0,0,0,0,0,0,0,0,@MIA,1076265,-3.5,-162,230.5,117.0,
1457616,Daniel Gafford,C,DAL,4700,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,vs TOR,1061647,1.5,-105,232.5,115.5,
1457617,Tre Johnson,PG/SG,WAS,4700,24.32,29,0,22,30,29.25,19.46,2,63,6.5,23.05,55,58,4,0,28.3,vs CHA,1546380,-1.5,-125,240.5,121.0,
1457618,Sam Merrill,SG,CLE,4700,20.15,24.25,0,26,30,26.47,8.63,1,74,2,21.89,161,45,5,0,31,vs MIL,953106,-6.5,-258,234.5,120.5,
1457619,Dereck Lively II,C,DAL,4700,21.44,23.75,0,23,30,34.63,11.21,1,82,4,21.88,92,52,3,0,17,vs TOR,1401780,1.5,-105,232.5,115.5,
1457620,Gradey Dick,SG/SF,TOR,4700,16.55,17,0,18,30,29.55,11.76,2,80,0.6,15.33,144,40,1,0,21.9,@DAL,1416377,-1.5,-115,232.5,117.0,
1457621,Drew Eubanks,C,SAC,4700,13.43,4.5,0,14,30,15.45,0,2,75,0.9,10.29,92,21,6,0,13,vs LAL,883573,-3.5,-166,224.5,114.0,
1457622,Jaime Jaquez Jr.,SF,MIA,4600,22.49,30.25,0,13,30,33.87,0,2,81,1.1,24.04,185,43,2,0,33.8,vs NYK,1176708,3.5,136,230.5,113.5,
1457623,Gary Trent Jr.,SG/SF,MIL,4600,27.42,13,0,20,30,38.22,9.65,1,83,24.1,26.26,18,72,7,0,30.5,@CLE,1060908,6.5,210,234.5,114.0,
1457624,Cole Anthony,PG/SG,MIL,4600,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,32,@CLE,1185943,6.5,210,234.5,114.0,
1457625,Lonzo Ball,PG/SG,CLE,4500,17.7,27.5,0,15,30,26.24,15.01,2,84,1.1,20.62,145,50,-3,0,17.5,vs MIL,946714,-6.5,-258,234.5,120.5,
1457626,Ryan Rollins,PG,MIL,4500,20.52,36.5,0,4,30,33.03,9.03,1,65,21.6,28.2,17,58,3,0,25.6,@CLE,1232221,6.5,210,234.5,114.0,
1457627,Nikola Jovic,PF/C,MIA,4400,23.08,19.25,0,13,30,34.26,10.61,2,76,1.4,22.35,175,50,-6,0,26.4,vs NYK,1349630,3.5,136,230.5,113.5,
1457628,Moussa Diabate,C,CHA,4400,16.98,31,0,23,30,23.97,7.81,2,75,1.7,21.04,136,41,2,0,27.3,@WAS,1324359,1.5,105,240.5,119.5,
1457629,Grant Williams,PF/C,CHA,4400,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,0,@WAS,949273,1.5,105,240.5,119.5,
1457630,Russell Westbrook,PG,SAC,4400,18.95,37.5,0,9,30,30.59,12.25,2,85,1.4,18.2,149,47,1,0,15.9,vs LAL,329830,-3.5,-166,224.5,114.0,
1457631,Chris Paul,PG,LAC,4400,18.72,11.25,0,18,30,33.42,13.48,2,85,1.1,16.1,150,46,3,0,17,vs POR,229598,-8.5,-325,225.5,117.0,
1457632,AJ Green,PG/SG,MIL,4400,18.49,26,0,27,30,24.39,11.08,1,70,1.7,19.39,137,42,7,0,15.5,@CLE,1141111,6.5,210,234.5,114.0,
1457633,Ryan Kalkbrenner,C,CHA,4300,25.04,11.25,0,27,30,28.75,20.03,1,57.99999999999999,8.8,25.13,39,60,2,0,28.8,@WAS,1236052,1.5,105,240.5,119.5,
1457634,Miles McBride,PG/SG,NYK,4300,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,24,@MIA,1175084,-3.5,-162,230.5,117.0,
1457635,Cam Whitmore,SF,WAS,4200,17.52,18.5,0,26,30,25.51,0,2,76,0.6,19.63,132,33,5,0,18.5,vs CHA,1408228,-1.5,-125,240.5,121.0,
1457636,Terrence Shannon Jr.,SG/SF,MIN,4200,14.79,10,0,8,30,16.26675190727033,0,2,55.00000000000001,2,14.83,96,23,2,0,13.6,vs IND,1182148,-11.5,-625,228.5,120.0,
1457637,Keon Ellis,SG/SF,SAC,4200,16.36,14,0,28,30,32.4,9.56,1,75,1.7,14.79,134,36,0,0,13.8,vs LAL,1231210,-3.5,-166,224.5,114.0,
1457638,Dean Wade,SF/PF,CLE,4200,15.59,6.75,0,29,30,17.78,3.75,2,77,1.7,16.41,105,32,3,0,16.8,vs MIL,880677,-6.5,-258,234.5,120.5,
1457639,Jaylon Tyson,SF,CLE,4100,8.66,6.5,0,16,30,24.32,0,2,54,1.7,12.48,93,17,4,0,16.8,vs MIL,1342747,-6.5,-258,234.5,120.5,
1457640,Jordan Clarkson,PG/SG,NYK,4100,15.01,14.25,0,28,30,36.27,12.01,2,84,0.9,17.39,141,42,1,0,9.5,@MIA,551975,-3.5,-162,230.5,117.0,
1457641,Naji Marshall,SF/PF,DAL,4000,18.98,27,0,28,30,38.75,14.9,2,83,3.7,20.15,84,51,5,0,14.9,vs TOR,1060704,1.5,-105,232.5,115.5,
1457642,Nique Clifford,SG/SF,SAC,4000,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,20.5,vs LAL,1232529,-3.5,-166,224.5,114.0,
1457643,Mason Plumlee,C,CHA,4000,3.35,4.5,0,23,30,24.94,2.68,2,80,0.3,2.67,62,8,2,0,0,@WAS,510790,1.5,105,240.5,119.5,
1457644,Brook Lopez,C,LAC,4000,17.09,15.25,0,22,30,33.07,8.18,2,84,1.1,15.33,131,38,0,0,21.5,vs POR,330047,-8.5,-325,225.5,117.0,
1457645,Corey Kispert,SG,WAS,4000,18.37,3.25,0,26,30,24.92,12.4,2,85,4.3,16.24,55,45,7,0,17.6,vs CHA,1077554,-1.5,-125,240.5,121.0,
1457646,Marcus Smart,PG/SG,LAL,4000,19.36,21.75,0,15,30,25.46,9.23,1,80,9.4,26.69,30,54,0,0,8.8,@SAC,697132,3.5,140,224.5,110.5,
1457647,Guerschon Yabusele,PF/C,NYK,4000,13.69,11,0,11,30,35.39,11.27,2,79,1.7,12.02,122,34,1,0,6.3,@MIA,920087,-3.5,-162,230.5,117.0,
1457648,Max Christie,SG/SF,DAL,3900,14.72,25,0,28,30,24.23,10.3,2,74,7.4,18.24,30,40,1,0,13.9,vs TOR,1340703,1.5,-105,232.5,115.5,
1457649,Taurean Prince,SF/PF,MIL,3900,11.3,21.75,0,25,30,21.74,6.23,2,79,1.7,16.64,97,31,1,0,16,@CLE,696209,6.5,210,234.5,114.0,
1457650,Robert Williams,C,POR,3800,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,@LAC,954390,8.5,260,225.5,108.5,
1457651,Ochai Agbaji,SG/SF,TOR,3800,12.84,11.25,0,9,30,28.49,10.23,2,80,1.7,9.02,96,29,4,0,9.3,@DAL,1132831,-1.5,-115,232.5,117.0,
1457652,Josh Green,SG/SF,CHA,3800,0,0,0,29,30,0,0,4,0,0,0,0,0,0,0,0,@WAS,1193670,1.5,105,240.5,119.5,
1457653,Derrick Jones Jr.,PF,LAC,3700,18.05,9.5,0,7,30,22.18,9.88,1,80,1.1,16.84,106,41,4,0,24.1,vs POR,892925,-8.5,-325,225.5,117.0,
1457654,Tidjane Salaun,SF/PF,CHA,3700,10.57,20.75,0,28,30,25.23,8.46,2,77,1.7,12.42,89,28,-2,0,17.5,@WAS,1504463,1.5,105,240.5,119.5,
1457655,Gabe Vincent,PG/SG,LAL,3700,13.47,6.75,0,10,30,19.7,3.21,1,77,0.9,19.8,98,33,1,0,12.3,@SAC,851253,3.5,140,224.5,110.5,
1457656,Maxi Kleber,PF/C,LAL,3700,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,0,@SAC,1072048,3.5,140,224.5,110.5,
1457657,Craig Porter Jr.,PG,CLE,3700,6.94,15.75,0,15,30,22,1.09,2,60,1.7,5,63,11,-1,0,13,vs MIL,1236197,-6.5,-258,234.5,120.5,
1457658,Tre Mann,PG/SG,CHA,3600,17.08,4.5,0,29,30,33.95,13.11,2,74,23.9,21.84,11,56,2,0,26.8,@WAS,1175356,1.5,105,240.5,119.5,
1457659,Kris Dunn,PG/SG,LAC,3600,15.36,13,0,18,30,24.97,9.97,2,81,4.6,16.77,45,40,4,0,16.9,vs POR,698968,-8.5,-325,225.5,117.0,
1457660,Larry Nance Jr.,PF/C,CLE,3600,18.02,14.75,0,29,30,31.33,10.35,2,77,2.9,15.36,80,40,-2,0,17.9,vs MIL,603640,-6.5,-258,234.5,120.5,
1457661,Collin Murray-Boyles,PF/C,TOR,3600,0,2,0,19,30,0,0,2,0,1.7,9.25,0,0,0,0,0,@DAL,1465110,-1.5,-115,232.5,117.0,
1457662,Amir Coffey,SG/SF,MIL,3600,5.76,0,0,25,30,16.73,3.21,2,78,1.4,10.03,59,17,1,0,2.3,@CLE,944822,6.5,210,234.5,114.0,
1457663,Ja'Kobe Walter,SG/SF,TOR,3500,2.51,0,0,18,30,30.21,2,2,81,0.6,2.34,61,6,5,0,0,@DAL,1458461,-1.5,-115,232.5,117.0,
1457664,Dru Smith,PG/SG,MIA,3500,14.72,11,0,3,30,25.76,7.11,2,49,2,13.7,95,27,-3,0,21,vs NYK,953243,3.5,136,230.5,113.5,
1457665,Jonathan Mogbo,PF/C,TOR,3500,6.1,4,0,19,30,41.28,4.88,2,81,1.7,3.81,90,14,4,0,6.5,@DAL,1404902,-1.5,-115,232.5,117.0,
1457666,Mike Conley,PG,MIN,3500,10.34,12.75,0,6,30,22.88,6.47,2,86,1.7,11.5,78,27,2,0,5.3,vs IND,329468,-11.5,-625,228.5,120.0,
1457667,Marvin Bagley III,C,WAS,3500,15.87,2.75,0,29,30,22.91,0,2,72,1.1,16.16,96,28,5,0,12.4,vs CHA,1076209,-1.5,-125,240.5,121.0,
1457668,Justin Champagnie,SF/PF,WAS,3500,8.58,7.75,0,26,30,39.6,6.86,2,79,0.6,2.54,89,16,11,0,5.3,vs CHA,1175260,-1.5,-125,240.5,121.0,
1457669,Jay Huff,C,IND,3500,12.46,4.5,0,1,30,22.93,0,1,67,1.7,15.6,89,24,-2,0,13.3,@MIN,942843,11.5,455,228.5,108.5,
1457670,Jarred Vanderbilt,PF/C,LAL,3500,15.01,20.75,0,17,30,18.79,5.61,2,79,2,18.03,91,35,-1,0,11.5,@SAC,1067852,3.5,140,224.5,110.5,
1457671,Sandro Mamukelashvili,C,TOR,3500,11.82,22.25,0,26,30,28.21,6.69,2,66,1.4,14.79,96,28,6,0,13.6,@DAL,1060351,-1.5,-115,232.5,117.0,
1457672,Bogdan Bogdanovic,SG/SF,LAC,3500,13.04,5.25,0,25,30,26.95,8.2,1,85,1.7,16.92,100,36,7,0,0,vs POR,830648,-8.5,-325,225.5,117.0,
1457673,Isaac Jones,PF,SAC,3500,11.37,0,0,3,30,12.507,0.27,2,50,1.7,9.82,59,16,1,0,6,vs LAL,1403624,-3.5,-166,224.5,114.0,
1457674,Simone Fontecchio,SF/PF,MIA,3400,15.73,22,0,13,30,21.07,3.05,2,78,1.1,14.41,87,30,3,0,22.3,vs NYK,1314104,3.5,136,230.5,113.5,
1457675,Jarace Walker,SF/PF,IND,3400,23.5,21.25,0,21,30,25.85,1.15,2,64,37.7,23.03,7,54,5,0,25.5,@MIN,1402709,11.5,455,228.5,108.5,
1457676,Jake LaRavia,SF/PF,LAL,3400,17.09,28,0,6,30,22.43,7.67,2,80,19.9,21.32,10,50,-3,0,9.4,@SAC,1175125,3.5,140,224.5,110.5,
1457677,Matisse Thybulle,SF/PF,POR,3400,15.77,11.5,0,17,30,28.27,12.85,2,79,2,12.17,96,37,-4,0,15.3,@LAC,884169,8.5,260,225.5,108.5,
1457678,KJ Simpson,PG,CHA,3300,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,@WAS,1323636,1.5,105,240.5,119.5,
1457679,Jamal Shead,PG,TOR,3300,14.86,20,0,13,30,32.96,11.89,2,79,1.2,12.07,99,35,1,0,16.8,@DAL,1231795,-1.5,-115,232.5,117.0,
1457680,Johnny Juzang,SG/SF,MIN,3300,2.22,0,0,8,30,26.93,1.78,2,77,0.9,5.57,57,9,4,0,2.3,vs IND,1186159,-11.5,-625,228.5,120.0,
1457681,Dario Saric,PF,SAC,3300,7.42,-0.5,0,14,30,20.57,0.9,2,71,1.7,10.31,63,16,0,0,7.4,vs LAL,830641,-3.5,-166,224.5,114.0,
1457682,Kasparas Jakucionis,PG/SG,MIA,3300,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,0,vs NYK,1448788,3.5,136,230.5,113.5,
1457683,Jaxson Hayes,C,LAL,3300,0,0,0,17,30,0,0,4,0,0,0,0,0,0,0,12.5,@SAC,1140887,3.5,140,224.5,110.5,
1457684,Nicolas Batum,SF/PF,LAC,3300,8.73,18.75,0,10,30,22.04,6.4,2,77,1.7,8.79,65,22,5,0,9.1,vs POR,456451,-8.5,-325,225.5,117.0,
