LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1463855,Santi Aldama,PF/C,MEM,6500,25.32,17.75,0,9,30,32.68,17.95,2,82,6.7,27.85,83,69,-4,0,27.9,vs DET,1177024,3.5,150,235.5,116.0,
1463856,PJ Washington,SF,DAL,6500,30.23,55.5,0,9,30,36.08,22.92,1,85,6.7,32.32,96,84,1,0,30.6,@HOU,1067857,12.5,490,226.5,107.0,
1463857,Bennedict Mathurin,SG,IND,6400,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,44.3,vs MIL,1239596,6.5,185,235.5,114.5,
1463858,Keegan Murray,SF/PF,SAC,6400,0,0,0,13,30,0,0,4,0,0,0,0,0,0,0,0,@DEN,1231161,11.5,410,237.5,113.0,
1463859,Aaron Gordon,PF,DEN,6400,28.06,33.25,0,26,30,45.2,19.36,1,86,7.5,30.21,88,78,2,0,31.9,vs SAC,748788,-11.5,-550,237.5,124.5,
1463860,Jaden McDaniels,SF,MIN,6400,26.55,36.25,0,3,30,37.01,20.36,1,85,5.5,30.79,110,76,-2,0,30.5,@BKN,1177013,-10.5,-425,226.5,118.5,
1463861,Payton Pritchard,PG/SG,BOS,6300,31.77,30.25,0,30,30,34.36,13.23,1,79,15.3,33.73,41,81,8,0,31.2,vs UTA,945610,-10.5,-470,233.5,122.0,
1463862,Andrew Nembhard,PG,IND,6200,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,10.3,vs MIL,1134158,6.5,185,235.5,114.5,
1463863,Dennis Schroder,PG,SAC,6100,30.93,37.5,0,30,30,34.71,16.22,1,84,6.4,28.96,90,75,11,0,32,@DEN,739958,11.5,410,237.5,113.0,
1463864,Ausar Thompson,SF,DET,6000,30.01,26.5,0,20,30,39.09,15.88,1,85,6.7,35.45,94,80,3,0,31.9,@MEM,1429338,-3.5,-180,235.5,119.5,
1463865,Russell Westbrook,PG/SG,SAC,6000,29.57,54,0,1,30,34.37,14.69,1,85,5.6,32.07,103,75,5,0,28.3,@DEN,329830,11.5,410,237.5,113.0,
1463866,CJ McCollum,PG,WAS,5900,30.17,9.75,0,25,30,42.15,17.76,1,87,12.5,28.76,48,81,4,0,26.2,@NYK,522878,13.5,490,234.5,110.5,
1463867,Zach Edey,C,MEM,5900,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs DET,1231414,3.5,150,235.5,116.0,
1463868,Malik Monk,SG,SAC,5900,0,0,0,23,30,0,0,4,0,0,0,0,0,0,0,25.5,@DEN,957492,11.5,410,237.5,113.0,
1463869,Aaron Nesmith,SF,IND,5900,26.85,29.75,0,25,30,29.75,13.69,1,83,6.1,29.61,83,68,12,0,23.7,vs MIL,1134264,6.5,185,235.5,114.5,
1463870,Ryan Rollins,PG,MIL,5800,35.54,26.25,0,28,30,40.01,9.92,1,68,24,33.26,26,82,3,0,35.9,@IND,1232221,-6.5,-225,235.5,121.0,
1463871,Tobias Harris,PF,DET,5800,0,0,0,19,30,0,0,4,0,14.2,0,0,0,0,0,27.3,@MEM,552523,-3.5,-180,235.5,119.5,
1463872,D'Angelo Russell,PG,DAL,5700,25.59,34,0,4,30,42.76,12.02,2,84,6.7,28.31,82,65,-3,0,27.3,@HOU,844038,12.5,490,226.5,107.0,
1463873,Myles Turner,C,MIL,5700,28.02,29.25,0,5,30,29.45,15.26,1,86,3.6,30.14,139,71,2,0,26.4,@IND,843762,-6.5,-225,235.5,121.0,
1463874,Bilal Coulibaly,PF,WAS,5700,22.16,30.25,0,29,30,38.5,16.37,1,81,1.1,24.35,242,58,-2,0,30.8,@NYK,1437526,13.5,490,234.5,110.5,
1463875,Cedric Coward,SG/SF,MEM,5700,23.87,27.5,0,8,30,37.11,20.03,2,77,3.1,24.83,158,63,-3,0,28.6,vs DET,1351367,3.5,150,235.5,116.0,
1463876,Jarace Walker,SF/PF,IND,5700,27.93,35.5,0,24,30,30.72117318518519,1.41,1,65,5.9,29.48,85,51,8,0,27.1,vs MIL,1402709,6.5,185,235.5,114.5,
1463877,Josh Hart,SF/PF,NYK,5700,24.6,34,0,18,30,37.03,16.72,2,86,1.4,25.28,248,63,3,0,19,vs WAS,741892,-13.5,-675,234.5,124.0,
1463878,Kyle Kuzma,SF/PF,MIL,5600,23.23,21.75,0,16,30,26.5,9.44,2,84,1.7,19.52,194,49,2,0,21.5,@IND,844476,-6.5,-225,235.5,121.0,
1463879,Isaiah Collier,PG,UTA,5600,14,0,0,2,30,38.68,11.2,2,87,1.7,15.36,191,39,-2,0,0,@BOS,1463591,10.5,360,233.5,111.5,
1463880,Jabari Smith Jr.,PF,HOU,5600,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,29.6,vs DAL,1342755,-12.5,-675,226.5,119.5,
1463881,Nic Claxton,C,BKN,5600,27.23,40.5,0,1,30,37.37,17.41,1,88,1.1,27.99,259,70,-1,0,28.4,vs MIN,1061682,10.5,330,226.5,108.0,
1463882,Naz Reid,PF/C,MIN,5500,28.15,33.25,0,20,30,29.15,16.38,2,85,2.5,26.98,185,68,1,0,23.9,@BKN,1137200,-10.5,-425,226.5,118.5,
1463883,Ty Jerome,PG,MEM,5500,0,0,0,9,30,0,0,4,0,0,0,0,0,0,0,0,vs DET,942866,3.5,150,235.5,116.0,
1463884,Bobby Portis,PF/C,MIL,5400,25.85,12,0,15,30,35.31,15.03,2,84,4.2,23.47,109,62,1,0,19.5,@IND,750703,-6.5,-225,235.5,121.0,
1463885,Jaylen Wells,SF,MEM,5300,18.55,16,0,8,30,24.24,12.76,1,81,1.7,21.48,170,49,-4,0,18.4,vs DET,1423140,3.5,150,235.5,116.0,
1463886,Anfernee Simons,PG/SG,BOS,5300,25.44,20.25,0,30,30,36.05,17.08,2,84,2.2,25.02,208,64,5,0,21.7,vs UTA,1121307,-10.5,-470,233.5,122.0,
1463887,Obi Toppin,PF/C,IND,5200,0,0,0,28,30,0,0,4,0,0,0,0,0,0,0,26.3,vs MIL,1076274,6.5,185,235.5,114.5,
1463888,Kentavious Caldwell-Pope,SG,MEM,5200,20.99,12,0,27,30,25.32,9.87,1,82,1.7,18.53,169,46,-1,0,21.6,vs DET,602730,3.5,150,235.5,116.0,
1463889,Cameron Johnson,SF,DEN,5200,20.87,18.25,0,9,30,42.1,18.09,1,87,2.8,24.08,162,61,-9,0,15.7,vs SAC,843005,-11.5,-550,237.5,124.5,
1463890,Jock Landale,C,MEM,5100,24.22,28.75,0,29,30,25.68,11.04,1,64,1.4,21.58,182,48,7,0,21.3,vs DET,850308,3.5,150,235.5,116.0,
1463891,Khris Middleton,SF,WAS,5100,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,22,@NYK,512053,13.5,490,234.5,110.5,
1463892,Cole Anthony,PG/SG,MIL,5100,21.89,24,0,12,30,30.29,4.09,2,79,1.7,19.43,183,41,4,0,25.2,@IND,1185943,-6.5,-225,235.5,121.0,
1463893,Kyle Filipowski,PF,UTA,5000,17.16,25,0,3,30,42.72,12.87,2,81,1.7,18.63,196,45,-5,0,15.8,@BOS,1403609,10.5,360,233.5,111.5,
1463894,T.J. McConnell,PG,IND,5000,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,0,vs MIL,551787,6.5,185,235.5,114.5,
1463895,Christian Braun,SG,DEN,5000,24.92,31,0,10,30,39.96,16.23,1,82,1.7,25.54,226,62,-1,0,21.2,vs SAC,1174878,-11.5,-550,237.5,124.5,
1463896,Caris LeVert,PG/SG,DET,5000,16.31,11.25,0,20,30,34.24,11.88,2,84,1.1,20.61,178,46,2,0,10.4,@MEM,698991,-3.5,-180,235.5,119.5,
1463897,Dereck Lively II,C,DAL,4900,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,19.3,@HOU,1401780,12.5,490,226.5,107.0,
1463898,Mike Conley,PG,MIN,4900,18.72,23.25,0,14,30,26.28,7.85,1,86,3.7,22.42,89,47,3,0,17.5,@BKN,329468,-10.5,-425,226.5,118.5,
1463899,RayJ Dennis,PG,IND,4900,20.28,3.75,0,24,30,25.15,0,2,61,1.7,19.6,159,33,5,0,22.5,vs MIL,1194704,6.5,185,235.5,114.5,
1463900,Scotty Pippen Jr.,PG,MEM,4800,0,0,0,9,30,0,0,4,0,0,0,0,0,0,0,0,vs DET,1176798,3.5,150,235.5,116.0,
1463901,Josh Minott,PF,BOS,4800,26.97,14.5,0,12,30,29.668951220151808,0,1,46,5.4,25.6,73,40,3,0,23.9,vs UTA,1324299,-10.5,-470,233.5,122.0,
1463902,Jusuf Nurkic,C,UTA,4800,24.55,32.75,0,18,30,34.18,16.38,1,82,22.9,29.18,18,78,-5,0,22.6,@BOS,830642,10.5,360,233.5,111.5,
1463903,Ben Sheppard,SG/SF,IND,4800,13.92,11.75,0,11,30,20.44,3.62,2,73,1.1,15.53,120,29,5,0,19,vs MIL,1175324,6.5,185,235.5,114.5,
1463904,Isaiah Stewart,PF/C,DET,4700,25.79,59.5,0,17,30,31.97,10.97,1,85,4.5,26.62,88,61,5,0,24.1,@MEM,1177050,-3.5,-180,235.5,119.5,
1463905,Quenton Jackson,PG/SG,IND,4700,29.55,15,0,22,30,30.92,0,1,60,36.4,28.14,11,63,7,0,26.4,vs MIL,1195699,6.5,185,235.5,114.5,
1463906,Neemias Queta,C,BOS,4700,24.53,23.5,0,28,30,26.35,6.3,1,63,2.8,23.37,125,45,10,0,23.9,vs UTA,1142902,-10.5,-470,233.5,122.0,
1463907,Gary Trent Jr.,SF,MIL,4700,24.55,20,0,12,30,38.99,11.1,1,83,4,22.32,101,55,5,0,24.4,@IND,1060908,-6.5,-225,235.5,121.0,
1463908,Ace Bailey,SG/SF,UTA,4700,14.33,5.5,0,3,30,17.1,6.07,2,56.99999999999999,1.1,16.34,112,29,-3,0,11.6,@BOS,1519363,10.5,360,233.5,111.5,
1463909,Tari Eason,SF/PF,HOU,4600,29.12,30,0,19,30,32.032000000000004,13.04,1,86,36.5,31.05,12,93,5,0,23.4,vs DAL,1235198,-12.5,-675,226.5,119.5,
1463910,Tre Johnson,PG/SG,WAS,4600,21.16,19,0,5,30,28.55,16.28,2,73,4.8,21.15,68,53,2,0,22.1,@NYK,1546380,13.5,490,234.5,110.5,
1463911,Daniel Gafford,C,DAL,4600,20.43,30.5,0,3,30,38.61,15.14,1,84,2,21.13,184,53,-5,0,16.5,@HOU,1061647,12.5,490,226.5,107.0,
1463912,Mitchell Robinson,C,NYK,4500,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,16,vs WAS,1076265,-13.5,-675,234.5,124.0,
1463913,Max Christie,SG/SF,DAL,4500,21.21,32,0,7,30,25.34,10.97,1,74,1.1,22.5,155,49,2,0,20,@HOU,1340703,12.5,490,226.5,107.0,
1463914,Miles McBride,PG,NYK,4500,21.63,13.75,0,28,30,23.79763797018506,7.65,2,76,3.4,21.5,89,46,5,0,21.1,vs WAS,1175084,-13.5,-675,234.5,124.0,
1463915,Duncan Robinson,SG,DET,4500,20.99,18.5,0,2,30,25.2,4.61,1,77,1.7,23.35,157,44,5,0,19.6,@MEM,854591,-3.5,-180,235.5,119.5,
1463916,Egor Demin,PG,BKN,4400,15.69,15.5,0,3,30,22.98,8.82,2,61,1.1,17.87,124,35,-1,0,15.9,vs MIN,1523978,10.5,330,226.5,108.0,
1463917,Sam Hauser,SF/PF,BOS,4400,18.65,14,0,30,30,21.51,4.65,2,78,1.1,19.82,132,39,5,0,19,vs UTA,922378,-10.5,-470,233.5,122.0,
1463918,Brandon Clarke,C,MEM,4400,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs DET,892914,3.5,150,235.5,116.0,
1463919,Brice Sensabaugh,SG/SF,UTA,4400,12.13,0,0,2,30,35.87,9.71,2,78,1.7,8.93,125,28,-4,0,15,@BOS,1408260,10.5,360,233.5,111.5,
1463920,Isaiah Jackson,C,IND,4300,16.68,42,0,7,30,22.36,5.52,1,66,0.8,19.06,125,35,4,0,13.3,vs MIL,1245934,6.5,185,235.5,114.5,
1463921,Vince Williams Jr.,PF,MEM,4300,12.91,13,0,4,30,23.51,3.8,2,84,1.7,13.12,107,28,-3,0,20.9,vs DET,1134869,3.5,150,235.5,116.0,
1463922,Svi Mykhailiuk,SG,UTA,4300,15.88,18.5,0,5,30,23.83,5.27,1,61,0.6,13.81,115,29,-4,0,14.8,@BOS,843265,10.5,360,233.5,111.5,
1463923,Reed Sheppard,PG/SG,HOU,4300,19.39,15.25,0,11,30,27.81,4.13,2,66,1.4,23.15,151,40,11,0,22.1,vs DAL,1465031,-12.5,-675,226.5,119.5,
1463924,Bub Carrington,PG,WAS,4200,15.94,13,0,20,30,39.81,12.75,2,84,2,21.28,162,47,1,0,19.5,@NYK,1460336,13.5,490,234.5,110.5,
1463925,Day'Ron Sharpe,C,BKN,4200,17.81,16.25,0,7,30,29.87,11.97,2,78,0.9,19.66,141,45,-1,0,18.1,vs MIN,1243725,10.5,330,226.5,108.0,
1463926,Klay Thompson,SG,DAL,4200,18,14.75,0,7,30,28,10.28,1,84,1.1,18.38,135,44,-2,0,15.8,@HOU,457611,12.5,490,226.5,107.0,
1463927,AJ Green,SG,MIL,4100,18.56,20.25,0,8,30,24.72,11.75,1,71,0.9,19.15,128,43,8,0,19.1,@IND,1141111,-6.5,-225,235.5,121.0,
1463928,Steven Adams,C,HOU,4100,19.86,24.25,0,28,30,27.73,11.68,2,75,1.7,20.97,141,47,3,0,24,vs DAL,679478,-12.5,-675,226.5,119.5,
1463929,Terance Mann,SF,BKN,4100,22.79,21.5,0,30,30,27.76,10.99,1,81,15.3,22.91,20,59,8,0,24.1,vs MIN,879504,10.5,330,226.5,108.0,
1463930,Javon Small,PG,MEM,4100,4.2,0,0,9,30,22.92,2.42,2,42,1.1,5.76,67,9,-5,0,12.7,vs DET,1324003,3.5,150,235.5,116.0,
1463931,Ronald Holland II,SF/PF,DET,4000,17.61,21,0,19,30,22.1,3.31,2,79,1.1,23.62,127,41,5,0,21.4,@MEM,1501942,-3.5,-180,235.5,119.5,
1463932,Drew Eubanks,C,SAC,4000,10.01,11.5,0,9,30,14.86,0,2,75,1.7,12.39,75,20,4,0,10.4,@DEN,883573,11.5,410,237.5,113.0,
1463933,Walter Clayton Jr.,PG,UTA,4000,10.8,24.25,0,2,30,22.64,6.44,2,56.99999999999999,1.7,12.27,91,24,-3,0,14.5,@BOS,1338969,10.5,360,233.5,111.5,
1463934,Josh Okogie,SG,HOU,4000,17.58,10.75,0,4,30,22.64,11.11,1,72,1.4,21.12,123,44,0,0,16.2,vs DAL,941460,-12.5,-675,226.5,119.5,
1463935,Tony Bradley,C,IND,4000,9.78,7.25,0,4,30,13,1.03,2,57.99999999999999,1.7,12.7,71,19,3,0,11.7,vs MIL,950065,6.5,185,235.5,114.5,
1463936,Ziaire Williams,SG/SF,BKN,4000,18.96,20,0,3,30,27.8,11.13,2,75,1.4,18.74,131,44,-2,0,18.6,vs MIN,1231313,10.5,330,226.5,108.0,
1463937,Naji Marshall,PF,DAL,4000,16.78,19,0,29,30,31.25,11.91,2,83,0.9,19.4,135,45,2,0,15.3,@HOU,1060704,12.5,490,226.5,107.0,
1463938,Cam Spencer,PG/SG,MEM,3900,18.13,20.5,0,8,30,23.28,0,2,56.99999999999999,3.1,14.79,71,27,3,0,17.2,vs DET,1177001,3.5,150,235.5,116.0,
1463939,Jonas Valanciunas,C,DEN,3900,17.27,17.75,0,25,30,25.65,7.25,2,83,0.6,16.92,117,39,4,0,17.3,vs SAC,599780,-11.5,-550,237.5,124.5,
1463940,Tim Hardaway Jr.,SG/SF,DEN,3900,16.44,13,0,1,30,24.99,8.79,2,80,1.7,15.35,111,37,1,0,16.8,vs SAC,551771,-11.5,-550,237.5,124.5,
1463941,Luka Garza,C,BOS,3800,12.66,8,0,24,30,15.31,0,2,44,1.4,15.32,82,21,6,0,13.5,vs UTA,1061057,-10.5,-470,233.5,122.0,
1463942,John Konchar,SG/SF,MEM,3800,10.78,0,0,4,30,19.51,4.89,2,69,1.1,9.8,76,22,-5,0,11,vs DET,852907,3.5,150,235.5,116.0,
1463943,Nique Clifford,PG/SF,SAC,3800,12.12,15.75,0,23,30,20.5,5.75,2,56.99999999999999,1.7,15.6,92,27,0,0,13.1,@DEN,1232529,11.5,410,237.5,113.0,
1463944,Noah Clowney,PF/C,BKN,3800,20.69,29,0,13,30,22.759000000000004,7.66,1,74,18.5,21.55,13,51,-3,0,11.6,vs MIN,1401380,10.5,330,226.5,108.0,
1463945,Terrence Shannon Jr.,SG/SF,MIN,3800,8.09,5.75,0,28,30,15.66,0.43,2,56.00000000000001,1.7,12.16,68,16,5,0,10.3,@BKN,1182148,-10.5,-425,226.5,118.5,
1463946,Brandon Williams,PG,DAL,3800,16.64,9.5,0,4,30,33.34,12.16,2,75,0.9,17.06,127,41,1,0,13.4,@HOU,1134688,12.5,490,226.5,107.0,
1463947,Peyton Watson,SF/PF,DEN,3700,18.18,4.75,0,8,30,20.23,7.77,2,81,1.4,17.31,103,40,0,0,18,vs SAC,1326502,-11.5,-550,237.5,124.5,
1463948,Keon Ellis,SG/SF,SAC,3700,15.95,21.25,0,23,30,25.33,7.45,2,75,2.9,16.57,74,36,-1,0,14.4,@DEN,1231210,11.5,410,237.5,113.0,
1463949,Kyle Anderson,SF,UTA,3700,11.44,0,0,3,30,27.47,8.09,2,79,1.7,10.31,91,27,-1,0,12.6,@BOS,697720,10.5,360,233.5,111.5,
1463950,Danny Wolf,PF/C,BKN,3700,6,4.25,0,23,30,6.6000000000000005,0,2,0,0.6,5.71,34,6,-1,0,0,vs MIN,1415928,10.5,330,226.5,108.0,
1463951,Marcus Sasser,PG/SG,DET,3700,0,0,0,22,30,0,0,4,0,0,0,0,0,0,0,0,@MEM,1174920,-3.5,-180,235.5,119.5,
1463952,Clint Capela,C,HOU,3700,10.42,17.5,0,28,30,26.33,8.33,2,87,1.7,12.52,91,30,-1,0,11,vs DAL,830647,-12.5,-675,226.5,119.5,
1463953,Tyrese Martin,SG/SF,BKN,3600,19.12,19.75,0,29,30,26.34,11.04,1,75,37.2,21.96,7,63,-1,0,15,vs MIN,1134107,10.5,330,226.5,108.0,
1463954,Mac McClung,PG,IND,3600,6.83,0,0,24,30,27.72,0.03,2,44,0,1.38,0,0,1,0,18.8,vs MIL,1134626,6.5,185,235.5,114.5,
1463955,Baylor Scheierman,SG/SF,BOS,3600,6.9,0.75,0,30,30,19.79,0.27,2,61,1.7,6.64,60,11,6,0,8.8,vs UTA,1177129,-10.5,-470,233.5,122.0,
1463956,Guerschon Yabusele,PF/C,NYK,3600,11.3,4.25,0,29,30,34.32,9.02,2,79,1.7,9.05,98,27,0,0,6.6,vs WAS,920087,-13.5,-675,234.5,124.0,
1463957,Daniss Jenkins,PG,DET,3600,2.39,0,0,22,30,10.3,0,2,24,0.6,4.27,31,4,-3,0,7.5,@MEM,1182387,-3.5,-180,235.5,119.5,
1463958,Jay Huff,PF/C,IND,3500,11.87,12.75,0,4,30,21.48,0,2,65,1.4,10.55,77,19,5,0,10.3,vs MIL,942843,6.5,185,235.5,114.5,
1463959,Charles Bassey,C,MEM,3500,0,20.5,0,3,30,0,0,2,0,0,0,0,0,0,0,0,vs DET,1138669,3.5,150,235.5,116.0,
1463960,Taurean Prince,SF/PF,MIL,3500,12.42,12.75,0,16,30,19.37,5.26,2,79,1.7,10.51,74,26,1,0,13.8,@IND,696209,-6.5,-225,235.5,121.0,
1463961,Dorian Finney-Smith,SF/PF,HOU,3500,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,0,vs DAL,606701,-12.5,-675,226.5,119.5,
1463962,Ben Saraf,PG,BKN,3500,8.55,6.25,0,3,30,19.01,2.89,2,49,1.7,7.01,61,14,-2,0,11,vs MIN,1590554,10.5,330,226.5,108.0,
1463963,Corey Kispert,SG/SF,WAS,3500,17.85,22,0,11,30,23.87,8.72,2,84,2.3,13.02,83,37,0,0,13.2,@NYK,1077554,13.5,490,234.5,110.5,
1463964,Bruce Brown,PG/SG,DEN,3500,16.68,25.5,0,1,30,31.87,10.5,2,83,4,16.12,57,41,-2,0,15.1,vs SAC,941834,-11.5,-550,237.5,124.5,
1463965,Dwight Powell,PF/C,DAL,3500,12.6,0,0,6,30,15.83,0.2,2,66,2.3,15.34,67,24,4,0,10.8,@HOU,552309,12.5,490,226.5,107.0,
1463966,Chris Boucher,PF/C,BOS,3400,4.71,8.75,0,24,30,25.04,4.27,2,69,1.7,5.63,60,13,2,0,8,vs UTA,901190,-10.5,-470,233.5,122.0,
1463967,Landry Shamet,SG/SF,NYK,3400,17.48,19.75,0,15,30,19.228,0.06,1,69,1.4,16.23,90,29,6,0,11.7,vs WAS,893100,-13.5,-675,234.5,124.0,
1463968,Taylor Hendricks,SF/PF,UTA,3400,18.6,6.75,0,16,30,26.85,8.18,1,78,16,18.89,14,47,-1,0,13,@BOS,1405861,10.5,360,233.5,111.5,
1463969,Cam Whitmore,SF/PF,WAS,3400,18.08,2.25,0,11,30,27.26,1.8,2,76,19.8,17.94,11,40,6,0,16.9,@NYK,1408228,13.5,490,234.5,110.5,
