LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1465390,Nikola Jokic,C,DEN,12000,64.83,85.75,0,16,30,72.86,47.48,1,92,25.8,62.55,93,211,2,0,65.4,vs MIA,830650,-9.5,-395,242.5,126.0,
1465391,Anthony Davis,PF,DAL,10300,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,42.9,vs NOP,603096,-8.5,-310,226.5,117.5,
1465392,Cade Cunningham,PG,DET,10200,54.23,53.25,0,12,30,62.73,41.64,1,89,24.7,53.95,71,177,4,0,48.6,vs UTA,1232182,-9.5,-455,232.5,121.0,
1465393,Tyrese Maxey,PG,PHI,10000,51.43,49.75,0,3,30,61.96,27.73,1,88,1.9,47.18,803,121,-1,0,59.1,@CLE,1186160,11.5,370,234.5,111.5,
1465394,Pascal Siakam,PF,IND,9500,47.95,43,0,2,30,55.46,33.54,1,88,26,49.95,56,156,-1,0,49,vs BKN,853408,-6.5,-265,232.5,119.5,
1465395,Alperen Sengun,C,HOU,9400,48.55,53,0,15,30,56.49,37.79,1,89,1.3,47.18,715,129,3,0,49.8,@MEM,1323508,-7.5,-310,232.5,120.0,
1465396,Donovan Mitchell,SG,CLE,9200,44.22,67,0,21,30,60.1,29.03,1,87,7.3,43.17,186,117,4,0,43,vs PHI,879707,-11.5,-485,234.5,123.0,
1465397,Evan Mobley,PF,CLE,9100,43.19,39.25,0,9,30,49.11,28.74,1,88,2.2,43.79,563,111,2,0,44.4,vs PHI,1231862,-11.5,-485,234.5,123.0,
1465398,Julius Randle,PF,MIN,9000,42.61,46.25,0,27,30,54,31.66,1,89,8.9,38.58,137,116,2,0,47.4,@NYK,786412,3.5,140,227.5,112.0,
1465399,Ja Morant,PG,MEM,9000,40.54,36.75,0,26,30,47.54,27.96,1,88,10.5,40.31,110,113,1,0,36.8,vs HOU,1065906,7.5,250,232.5,112.5,
1465400,Karl-Anthony Towns,PF,NYK,8900,45.48,37.5,0,10,30,53.5,34.32,1,88,10.8,43.05,117,128,-1,0,45.8,vs MIN,837030,-3.5,-166,227.5,115.5,
1465401,Zion Williamson,PF,NOP,8900,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,41.2,@DAL,1132025,8.5,250,226.5,109.0,
1465402,Anthony Edwards,SG,MIN,8900,41.06,29,0,19,30,60.35,31.93,1,89,10.8,42.4,119,121,1,0,35.5,@NYK,1175367,3.5,140,227.5,112.0,
1465403,Jalen Brunson,PG,NYK,8800,49.27,49.75,0,28,30,55.53,33.01,1,90,1.6,41.41,643,120,3,0,44.2,vs MIN,887914,-3.5,-166,227.5,115.5,
1465404,Bam Adebayo,PF/C,MIA,8600,44.43,3.25,0,12,30,51.84,35.38,1,88,0.5,42.17,595,117,1,0,42.5,@DEN,957486,9.5,310,242.5,116.5,
1465405,Tyler Herro,PG,MIA,8600,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,0,@DEN,1134176,9.5,310,242.5,116.5,
1465406,Kevin Durant,SF,HOU,8500,42.33,27,0,15,30,51.6,28.72,1,90,1.6,42.85,581,110,0,0,40.6,@MEM,329525,-7.5,-310,232.5,120.0,
1465407,Jaylen Brown,SF,BOS,8400,42.26,51.25,0,27,30,48.76,29.8,1,88,26.3,42.96,43,137,8,0,40.1,vs WAS,883436,-12.5,-675,231.5,122.0,
1465408,Jaren Jackson Jr.,PF,MEM,8200,33.58,30,0,14,30,38.04,22.34,1,87,4.6,32.42,186,86,0,0,30.3,vs HOU,1078662,7.5,250,232.5,112.5,
1465409,Lauri Markkanen,SF,UTA,8100,38.86,34.5,0,28,30,50.66,20.37,1,88,1.9,40,525,95,3,0,46.6,@DET,949131,9.5,350,232.5,111.5,
1465410,Darius Garland,PG,CLE,8000,26.22,16,0,10,30,43.47,24.85,1,89,1.9,26.76,386,75,2,0,0,vs PHI,1134262,-11.5,-485,234.5,123.0,
1465411,Jamal Murray,PG,DEN,7700,40.75,34,0,25,30,53.39,27.89,1,88,2.2,38.96,466,103,6,0,41.6,vs MIA,891352,-9.5,-395,242.5,126.0,
1465412,Amen Thompson,PG,HOU,7700,40.38,56,0,19,30,43.76,25.33,1,86,1.6,39.93,478,100,6,0,33.7,@MEM,1429337,-7.5,-310,232.5,120.0,
1465413,Joel Embiid,C,PHI,7600,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,34,@CLE,794508,11.5,370,234.5,111.5,
1465414,VJ Edgecombe,SG,PHI,7500,35.41,17.5,0,18,30,45.78,30.15,1,77,10.7,33.79,81,97,4,0,38,@CLE,1519361,11.5,370,234.5,111.5,
1465415,Derrick White,PG,BOS,7500,35.51,38.75,0,14,30,42.81,23.22,1,88,12.6,37.91,69,102,3,0,31.6,vs WAS,796009,-12.5,-675,231.5,122.0,
1465416,Paul George,PF,PHI,7400,0,0,0,23,30,0,0,4,0,0,0,0,0,0,0,0,@CLE,469218,11.5,370,234.5,111.5,
1465417,Jalen Duren,C,DET,7200,39.01,57,0,29,30,45.05,22.54,1,86,3,37.81,293,95,7,0,35.7,vs UTA,1344765,-9.5,-455,232.5,121.0,
1465418,Keyonte George,PG/SG,UTA,7100,39.8,28.5,0,22,30,44.45,27.8,1,86,14.3,36.55,60,111,-1,0,42.3,@DET,1408151,9.5,350,232.5,111.5,
1465419,Cam Thomas,SG,BKN,7100,32.67,1.5,0,2,30,43.97,23.03,1,81,0.8,35.19,397,84,8,0,32.1,@IND,1232020,6.5,215,232.5,113.0,
1465420,PJ Washington,SF,DAL,7000,32.6,36.25,0,13,30,39.18,21.66,1,85,3,35.33,250,85,3,0,34.1,vs NOP,1067857,-8.5,-310,226.5,117.5,
1465421,Michael Porter Jr.,PF,BKN,6900,33.27,53.25,0,22,30,38.03,13.47,1,87,3.6,33.94,202,78,3,0,37.7,@IND,1061724,6.5,215,232.5,113.0,
1465422,Trey Murphy III,SG,NOP,6900,36.62,34.75,0,20,30,42.83,19.3,1,88,17.9,38.01,45,104,-4,0,31.9,@DAL,1134570,8.5,250,226.5,109.0,
1465423,Norman Powell,SG,MIA,6900,28.98,28,0,4,30,37.97,17.34,1,85,6.1,27.5,107,72,2,0,38.9,@DEN,609861,9.5,310,242.5,116.5,
1465424,Walker Kessler,C,UTA,6800,0,0,0,4,30,0,0,4,0,0,0,0,0,0,0,38.4,@DET,1243728,9.5,350,232.5,111.5,
1465425,Kyshawn George,SG,WAS,6800,29.94,14.5,0,26,30,45.04,14.05,1,83,4.1,33.48,180,74,0,0,38.2,@BOS,1460113,12.5,490,231.5,109.5,
1465426,Cooper Flagg,PG,DAL,6800,30.73,43.75,0,9,30,37.89,18.54,1,70,1.4,35.2,353,73,4,0,28.2,vs NOP,1519128,-8.5,-310,226.5,117.5,
1465427,Alexandre Sarr,C,WAS,6700,35.69,51,0,19,30,43.54,20.93,1,86,9.9,33.69,76,92,-1,0,39.3,@BOS,1429349,12.5,490,231.5,109.5,
1465428,Rudy Gobert,C,MIN,6700,28.71,17.25,0,3,30,35.3,13.89,1,86,3.9,30.87,163,71,-3,0,28.8,@NYK,739960,3.5,140,227.5,112.0,
1465429,Donte DiVincenzo,PG,MIN,6600,27.02,34.25,0,23,30,34.48,14.05,1,85,0.6,26.43,290,64,8,0,29.7,@NYK,887915,3.5,140,227.5,112.0,
1465430,OG Anunoby,SF,NYK,6600,36.28,43.5,0,30,30,42.98,24.36,1,86,11.6,31.22,63,95,1,0,35.2,vs MIN,900535,-3.5,-166,227.5,115.5,
1465431,Payton Pritchard,PG/SG,BOS,6600,31.29,28,0,15,30,34.95,15.58,1,79,5,34.55,133,77,6,0,31.1,vs WAS,945610,-12.5,-675,231.5,122.0,
1465432,Mikal Bridges,SG,NYK,6500,32.22,28.75,0,6,30,41.71,24.57,1,87,7.5,29.04,89,86,1,0,36.9,vs MIN,846400,-3.5,-166,227.5,115.5,
1465433,De'Andre Hunter,SF,CLE,6500,0,0,0,24,30,0,0,4,0,0,0,0,0,0,0,32.2,vs PHI,942857,-11.5,-485,234.5,123.0,
1465434,Andrew Wiggins,PF,MIA,6500,29.87,42,0,20,30,36.54,21.36,1,84,3.9,31.66,164,79,-2,0,29.3,@DEN,794503,9.5,310,242.5,116.5,
1465435,Quentin Grimes,PG/SG,PHI,6400,28.74,33.75,0,11,30,47.74,25.85,2,82,0.6,30.91,344,79,2,0,33.8,@CLE,1132827,11.5,370,234.5,111.5,
1465436,Jaden McDaniels,SF,MIN,6400,26.69,22.5,0,11,30,37.9,21.44,1,85,4.4,26.59,133,72,0,0,31.3,@NYK,1177013,3.5,140,227.5,112.0,
1465437,Kelly Oubre Jr.,SF,PHI,6300,34.59,31.25,0,16,30,42.19,21.44,1,87,9.2,30.35,73,88,5,0,34.1,@CLE,843271,11.5,370,234.5,111.5,
1465438,Ausar Thompson,SF,DET,6300,28.33,34.25,0,12,30,37.06,15.63,1,86,3.1,33.35,201,74,3,0,31.1,vs UTA,1429338,-9.5,-455,232.5,121.0,
1465439,Jordan Poole,PG/SG,NOP,6300,0,0,0,16,30,0,0,4,0,0,0,0,0,0,0,26.1,@DAL,1067671,8.5,250,226.5,109.0,
1465440,Santi Aldama,PF/C,MEM,6300,25.3,29,0,4,30,32.57,17.43,2,82,1.7,25.73,263,64,-1,0,26.7,vs HOU,1177024,7.5,250,232.5,112.5,
1465441,Bennedict Mathurin,SG,IND,6200,0,0,0,26,30,0,0,4,0,0,0,0,0,0,0,44.3,vs BKN,1239596,-6.5,-265,232.5,119.5,
1465442,Andrew Nembhard,PG,IND,6200,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,10.3,vs BKN,1134158,-6.5,-265,232.5,119.5,
1465443,Aaron Gordon,PF,DEN,6100,27.65,34,0,5,30,45.22,19.37,1,86,5.6,30.71,113,76,-2,0,32.1,vs MIA,748788,-9.5,-395,242.5,126.0,
1465444,D'Angelo Russell,PG/SG,DAL,6100,23.46,15.5,0,13,30,40.49,12.1,1,84,13.4,33.63,44,72,2,0,28.3,vs NOP,844038,-8.5,-310,226.5,117.5,
1465445,Max Strus,SF,CLE,6000,0,0,0,23,30,0,0,4,0,0,0,0,0,0,0,0,vs PHI,936502,-11.5,-485,234.5,123.0,
1465446,Jaime Jaquez Jr.,SG/SF,MIA,6000,28.99,29.75,0,21,30,42.38,5.97,2,81,1.1,26,292,56,5,0,33.2,@DEN,1176708,9.5,310,242.5,116.5,
1465447,Zach Edey,C,MEM,5900,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,0,vs HOU,1231414,7.5,250,232.5,112.5,
1465448,Aaron Nesmith,SF,IND,5900,28.37,30.25,0,16,30,30.27,13.79,1,83,5.9,31.88,91,72,2,0,24.6,vs BKN,1134264,-6.5,-265,232.5,119.5,
1465449,Jarace Walker,SF/PF,IND,5800,29.16,24,0,3,30,29.17,2.89,1,66,28.2,34.59,19,71,0,0,28.3,vs BKN,1402709,-6.5,-265,232.5,119.5,
1465450,Jared McCain,PG/SG,PHI,5800,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,4.3,@CLE,1458807,11.5,370,234.5,111.5,
1465451,Jarrett Allen,C,CLE,5800,31.06,51.5,0,23,30,41.35,15.02,1,86,11.4,29.24,52,78,5,0,28.3,vs PHI,956574,-11.5,-485,234.5,123.0,
1465452,Tobias Harris,PF,DET,5800,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,27.3,vs UTA,552523,-9.5,-455,232.5,121.0,
1465453,Cedric Coward,SG/SF,MEM,5700,27.52,27.75,0,8,30,36.43,20.44,2,81,0.8,25.36,255,68,-2,0,28.4,vs HOU,1351367,7.5,250,232.5,112.5,
1465454,Davion Mitchell,PG,MIA,5700,26.56,26.25,0,30,30,37.98,18.12,1,79,1.4,24.7,254,63,6,0,26.2,@DEN,1061659,9.5,310,242.5,116.5,
1465455,CJ McCollum,PG,WAS,5700,26.58,10.25,0,3,30,42.18,16.04,1,87,1.7,26.64,272,66,-4,0,23.8,@BOS,522878,12.5,490,231.5,109.5,
1465456,Nic Claxton,C,BKN,5600,28.17,51,0,6,30,38.71,17.76,1,88,1.1,30.58,273,73,8,0,30.1,@IND,1061682,6.5,215,232.5,113.0,
1465457,Isaiah Collier,PG,UTA,5600,8.92,0,0,10,30,38.68,7.14,2,86,1.1,6.48,151,21,0,0,0,@DET,1463591,9.5,350,232.5,111.5,
1465458,Jabari Smith Jr.,PF,HOU,5600,28.69,23.5,0,26,30,34.53,13.66,1,84,5.9,29.32,88,70,1,0,29.6,@MEM,1342755,-7.5,-310,232.5,120.0,
1465459,Bilal Coulibaly,PF,WAS,5500,28.88,7,0,26,30,36.19,16.53,1,81,0.6,25.41,249,65,-2,0,30.6,@BOS,1437526,12.5,490,231.5,109.5,
1465460,Ty Jerome,PG,MEM,5500,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs HOU,942866,7.5,250,232.5,112.5,
1465461,Josh Hart,SF/PF,NYK,5500,20.98,31.75,0,5,30,36.34,16.72,2,86,2.2,23.74,203,58,1,0,21.5,vs MIN,741892,-3.5,-166,227.5,115.5,
1465462,Naz Reid,PF/C,MIN,5400,24.89,15.5,0,16,30,29.59,16.32,2,85,1.4,23.6,211,61,-3,0,25.2,@NYK,1137200,3.5,140,227.5,112.0,
1465463,Quenton Jackson,PG/SG,IND,5400,0,0,0,26,30,0,0,4,0,0,0,0,0,0,0,24.2,vs BKN,1195699,-6.5,-265,232.5,119.5,
1465464,Jusuf Nurkic,C,UTA,5300,28.24,42.25,0,28,30,35.05,17.14,1,82,21.9,33.03,23,87,6,0,24.1,@DET,830642,9.5,350,232.5,111.5,
1465465,Isaiah Stewart,PF/C,DET,5200,30.51,25.5,0,29,30,38.02,10.36,1,85,20.8,30.04,25,79,3,0,29.2,vs UTA,1177050,-9.5,-455,232.5,121.0,
1465466,Obi Toppin,PF/C,IND,5200,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,26.3,vs BKN,1076274,-6.5,-265,232.5,119.5,
1465467,Tari Eason,SF/PF,HOU,5200,23.19,29.75,0,16,30,29.29,13.92,2,86,3.7,27.64,113,62,1,0,24.5,@MEM,1235198,-7.5,-310,232.5,120.0,
1465468,Anfernee Simons,PG/SG,BOS,5100,26.37,24.5,0,29,30,33.99,16.48,2,84,4.2,25.02,104,65,2,0,21.5,vs WAS,1121307,-12.5,-675,231.5,122.0,
1465469,Kel'el Ware,C,MIA,5100,25.8,41.25,0,5,30,27.98,14.08,2,81,1.1,19.67,187,55,0,0,21.8,@DEN,1405458,9.5,310,242.5,116.5,
1465470,Khris Middleton,SF,WAS,5100,0,0,0,2,30,0,0,4,0,1.4,0,0,0,0,0,22,@BOS,512053,12.5,490,231.5,109.5,
1465471,Jaylen Wells,SF,MEM,5100,16.26,13.25,0,8,30,24.24,13.48,1,81,1.7,19.91,154,46,-1,0,18.1,vs HOU,1423140,7.5,250,232.5,112.5,
1465472,Jaylon Tyson,SG/SF,CLE,5000,22.14,27.75,0,23,30,30.88,3.18,1,60,1.7,21.75,187,38,10,0,20,vs PHI,1342747,-11.5,-485,234.5,123.0,
1465473,Christian Braun,SG,DEN,5000,25.4,37.5,0,25,30,39.12,16.04,1,82,2.8,25.07,160,62,3,0,22.8,vs MIA,1174878,-9.5,-395,242.5,126.0,
1465474,Jeremiah Fears,PG,NOP,5000,29.75,24.75,0,16,30,33.88,13.84,1,67,29.8,30.05,16,80,2,0,23.9,@DAL,1547691,8.5,250,226.5,109.0,
1465475,T.J. McConnell,PG,IND,5000,0,0,0,30,30,0,0,4,0,0,0,0,0,0,0,0,vs BKN,551787,-6.5,-265,232.5,119.5,
1465476,Kentavious Caldwell-Pope,SG,MEM,5000,20.33,15.25,0,8,30,23.81,9.28,1,82,1.7,17.55,154,44,2,0,20.4,vs HOU,602730,7.5,250,232.5,112.5,
1465477,Andre Drummond,C,PHI,5000,19.02,38.25,0,12,30,33.04,9.58,2,79,2,21.55,184,46,-1,0,17.1,@CLE,614746,11.5,370,234.5,111.5,
1465478,Jock Landale,C,MEM,4900,21.94,20.75,0,4,30,26.92,11.67,1,65,1.1,21.23,172,46,3,0,22.2,vs HOU,850308,7.5,250,232.5,112.5,
1465479,Yves Missi,C,NOP,4900,0,0,0,27,30,0,0,4,0,0,0,0,0,0,0,20.2,@DAL,1458495,8.5,250,226.5,109.0,
1465480,Dereck Lively II,C,DAL,4900,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,19.3,vs NOP,1401780,-8.5,-310,226.5,117.5,
1465481,Kyle Filipowski,PF,UTA,4900,16.7,13,0,10,30,42.98,13.55,2,81,1.7,19.14,193,46,-3,0,17.1,@DET,1403609,9.5,350,232.5,111.5,
1465482,Cameron Johnson,SF,DEN,4900,22.17,14,0,10,30,40.45,16.71,1,87,3.1,23.06,135,60,3,0,16.1,vs MIA,843005,-9.5,-395,242.5,126.0,
1465483,Caris LeVert,PG/SG,DET,4900,17.68,15.5,0,30,30,33.7,10.67,2,84,3.4,21.69,105,48,3,0,10.6,vs UTA,698991,-9.5,-455,232.5,121.0,
1465484,Max Christie,SG/SF,DAL,4800,22.74,20.25,0,13,30,26.89,12.83,1,75,5.9,25.77,61,57,1,0,21.7,vs NOP,1340703,-8.5,-310,226.5,117.5,
1465485,Scotty Pippen Jr.,PG,MEM,4800,0,0,0,3,30,0,0,4,0,0,0,0,0,0,0,0,vs HOU,1176798,7.5,250,232.5,112.5,
1465486,RayJ Dennis,PG,IND,4800,18.22,0,0,30,30,25.19,0,2,55.00000000000001,6.8,23.28,47,34,4,0,19.4,vs BKN,1194704,-6.5,-265,232.5,119.5,
1465487,Daniel Gafford,C,DAL,4700,25.01,32,0,21,30,37.28,15.04,1,84,16.4,29.55,26,75,5,0,23.5,vs NOP,1061647,-8.5,-310,226.5,117.5,
1465488,Josh Minott,PF,BOS,4700,25.13,34.25,0,29,30,27.64591684245865,0,1,46,1.4,23.23,179,36,6,0,22.5,vs WAS,1324299,-12.5,-675,231.5,122.0,
1465489,Herbert Jones,SF,NOP,4700,27.68,24.25,0,24,30,31.92,13.36,1,82,20.6,27.87,20,76,0,0,20.5,@DAL,1061638,8.5,250,226.5,109.0,
1465490,Mike Conley,PG,MIN,4700,10.26,17.5,0,14,30,27.02,8.67,2,86,2.3,16.03,109,33,-2,0,18.3,@NYK,329468,3.5,140,227.5,112.0,
1465491,Sam Merrill,SG,CLE,4700,16.67,15.5,0,24,30,27.32,9.28,2,74,1.7,17.6,145,39,4,0,26.4,vs PHI,953106,-11.5,-485,234.5,123.0,
1465492,Ben Sheppard,SG/SF,IND,4700,18.45,32.5,0,4,30,20.66,4.15,1,73,2,20.52,140,38,-2,0,17.9,vs BKN,1175324,-6.5,-265,232.5,119.5,
1465493,Isaiah Jackson,C,IND,4600,23.92,19.25,0,25,30,26.63,5.09,1,66,3.1,27.55,116,48,7,0,17.4,vs BKN,1245934,-6.5,-265,232.5,119.5,
1465494,Neemias Queta,C,BOS,4500,24.58,43,0,24,30,27.19,7.84,1,64,2,25.48,174,48,8,0,23.8,vs WAS,1142902,-12.5,-675,231.5,122.0,
1465495,Lonzo Ball,PG/SG,CLE,4500,23.2,16.75,0,24,30,26.73,14.7,2,84,2.3,20.69,138,55,3,0,20.5,vs PHI,946714,-11.5,-485,234.5,123.0,
1465496,Duncan Robinson,SG,DET,4500,23.2,12,0,30,30,23.87,4.57,1,77,6.2,25.38,53,50,5,0,19.4,vs UTA,854591,-9.5,-455,232.5,121.0,
1465497,Adem Bona,C,PHI,4500,17.32,11.5,0,7,30,36.38,11.15,1,78,1.7,19.56,165,44,-2,0,10.9,@CLE,1350567,11.5,370,234.5,111.5,
1465498,Mitchell Robinson,C,NYK,4500,16.86,29.5,0,1,30,26.16,11.19,1,83,1.7,17.97,137,43,-1,0,16,vs MIN,1076265,-3.5,-166,227.5,115.5,
1465499,Ace Bailey,SG/SF,UTA,4500,10.87,15,0,5,30,16.24,5.18,2,55.00000000000001,1.7,15.93,97,25,-1,0,10.7,@DET,1519363,9.5,350,232.5,111.5,
1465500,Dominick Barlow,PF/C,PHI,4400,0,0,0,12,30,0,0,4,0,0,0,0,0,0,0,19,@CLE,1419291,11.5,370,234.5,111.5,
1465501,Dean Wade,SF/PF,CLE,4400,13.76,1.5,0,21,30,20.08,4.92,2,77,1.1,17.2,112,32,8,0,17.2,vs PHI,880677,-11.5,-485,234.5,123.0,
1465502,Brandon Clarke,C,MEM,4400,0,0,0,7,30,0,0,4,0,0,0,0,0,0,0,0,vs HOU,892914,7.5,250,232.5,112.5,
1465503,Tre Johnson,PG/SG,WAS,4400,18.8,8.75,0,2,30,27.73,16.13,2,76,2,19.85,146,49,-2,0,21.6,@BOS,1546380,12.5,490,231.5,109.5,
1465504,Nikola Jovic,C,MIA,4400,18.55,11.75,0,5,30,28.95,7.4,2,76,1.7,17.83,144,39,1,0,18.4,@DEN,1349630,9.5,310,242.5,116.5,
1465505,Miles McBride,PG,NYK,4400,14.99,26.75,0,2,30,19.69,7.47,2,76,1.4,17.46,115,36,0,0,19.7,vs MIN,1175084,-3.5,-166,227.5,115.5,
1465506,Terance Mann,SF,BKN,4300,26.97,29.25,0,13,30,28.06,11.34,1,81,4.5,22.31,74,57,4,0,23.7,@IND,879504,6.5,215,232.5,113.0,
1465507,Reed Sheppard,PG/SG,HOU,4300,16.05,19.75,0,23,30,28.05,4.58,2,67,1.1,19.19,136,34,2,0,20.9,@MEM,1465031,-7.5,-310,232.5,120.0,
1465508,Pelle Larsson,SG/SF,MIA,4300,21.55,13.75,0,18,30,28,5.47,1,59,1.7,16.57,142,35,3,0,15.6,@DEN,1231950,9.5,310,242.5,116.5,
1465509,Egor Demin,PG,BKN,4300,15.09,12.75,0,16,30,22.29,9.37,2,65,1.7,16.99,117,35,3,0,15.8,@IND,1523978,6.5,215,232.5,113.0,
1465510,Sam Hauser,SF/PF,BOS,4200,17.25,10.5,0,18,30,20.83,4.45,2,78,2,20.85,124,39,0,0,18.4,vs WAS,922378,-12.5,-675,231.5,122.0,
1465511,Brice Sensabaugh,SG/SF,UTA,4200,9.3,0,0,4,30,35.87,7.44,2,78,0,3.6,0,0,-2,0,15,@DET,1408260,9.5,350,232.5,111.5,
