LineStarId,Name,Position,Team,Salary,Projected,Scored,IsOverridden,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,DFS_ID,Vegas,VegasML,VegasTotals,VegasImplied
1461106,Giannis Antetokounmpo,PF,MIL,12100,0,0,0,1,30,0,0,4,0,12.2,0,0,0,0,0,68.3,vs GSW,739957,7.5,250,228.5,110.5,
1461107,Victor Wembanyama,C,SAS,11700,60.16,71,0,12,30,66.8,45.77,1,89,17.1,56.49,126,180,3,0,66.1,vs MIA,1373356,-5.5,-238,228.5,117.0,
1461108,Shai Gilgeous-Alexander,PG,OKC,10800,56.54,47.25,0,12,30,66.52,39.17,1,92,27.5,55.45,70,185,2,0,55.8,vs WAS,1067856,-15.5,-1200,231.5,123.5,
1461109,LaMelo Ball,PG,CHA,9900,50.88,49.75,0,20,30,59.02,30.79,1,87,9.5,49.5,166,134,6,0,56.4,vs ORL,1257420,3.5,136,239.5,118.0,
1461110,Stephen Curry,PG,GSW,9000,45.2,42,0,22,30,58.29,28.55,1,88,9.1,41.64,144,118,3,0,45.6,@MIL,338365,-7.5,-310,228.5,118.0,
1461111,Paolo Banchero,PF,ORL,8800,44.47,49.25,0,3,30,58.18,33.76,1,89,36.1,44.56,36,158,-4,0,42.6,@CHA,1323993,-3.5,-162,239.5,121.5,
1461112,Tyler Herro,PG,MIA,8600,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,0,@SAS,1134176,5.5,195,228.5,111.5,
1461113,Bam Adebayo,PF,MIA,8500,39.37,54.5,0,18,30,51.85,34.8,1,88,8.3,41.94,136,118,5,0,37.8,@SAS,957486,5.5,195,228.5,111.5,
1461114,Jalen Williams,SF,OKC,8000,0,0,0,18,30,0,0,4,0,0,0,0,0,0,0,0,vs WAS,1182404,-15.5,-1200,231.5,123.5,
1461115,Chet Holmgren,PF,OKC,7900,0,0,0,25,30,0,0,4,0,0,0,0,0,0,0,44.3,vs WAS,1343009,-15.5,-1200,231.5,123.5,
1461116,Miles Bridges,PF,CHA,7700,36.36,24.75,0,1,30,41.57,22.61,1,88,9.5,36.99,93,99,4,0,36.1,vs ORL,957479,3.5,136,239.5,118.0,
1461117,Jimmy Butler,SF,GSW,7600,39.3,46.25,0,27,30,50.53,24.97,1,85,14.2,36.4,68,106,7,0,36.4,@MIL,458730,-7.5,-310,228.5,118.0,
1461118,Franz Wagner,SF,ORL,7500,35.01,34.25,0,17,30,46.17,34.95,1,90,19.3,36.18,46,120,2,0,36.5,@CHA,1178131,-3.5,-162,239.5,121.5,
1461119,De'Aaron Fox,PG,SAS,7200,0,0,0,14,30,0,0,4,0,0,0,0,0,0,0,0,vs MIA,957489,-5.5,-238,228.5,117.0,
1461120,Stephon Castle,SG,SAS,7000,35.41,50.5,0,23,30,46.35,27.43,1,86,12.6,33.69,64,101,6,0,33.4,vs MIA,1461118,-5.5,-238,228.5,117.0,
1461121,Norman Powell,SG,MIA,6900,0,0,0,11,30,0,0,4,0,0,0,0,0,0,0,42.8,@SAS,609861,5.5,195,228.5,111.5,
1461122,Kyshawn George,SG/SF,WAS,6900,36.91,30.75,0,1,30,45.04,14.03,1,84,15.2,33.57,52,90,4,0,45.6,@OKC,1460113,15.5,750,231.5,108.0,
1461123,Brandon Miller,SF,CHA,6800,0,0,0,6,30,0,0,4,0,0,0,0,0,0,0,22.3,vs ORL,1401381,3.5,136,239.5,118.0,
1461124,Alexandre Sarr,C,WAS,6800,31.14,32,0,8,30,43.7,21.43,1,86,8.4,31.92,86,85,1,0,42.4,@OKC,1429349,15.5,750,231.5,108.0,
