Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Luguentz Dort,SG,OKC,4300,24.67,25,30,27.31,10.82,1,82.0,47.0,24.77,7,81,5,0,20.9,@IND,-7.5,-305,231.5,119.5,0.5,0.2666666666666666,0.0,22.5,45.0,0.0,0.0,0.4666666666666667,0.8,0.0888888888888888,0.4163529523678149,1.0,0.0,3.0,1.0
Aaron Wiggins,SF/PF,OKC,4200,26.64,25,30,29.304,2.67,1,77.0,53.2,26.42,7,76,3,0,19.6,@IND,-7.5,-305,231.5,119.5,0.6309523809523809,0.5714285714285714,0.0,13.25,21.0,0.0,0.0,0.4761904761904761,0.75,0.0,0.0,0.0,0.0,3.0,0.0
Tim Hardaway Jr.,SG/SF,DEN,4100,10.45,18,30,31.8,8.36,2,80.0,9.1,10.11,24,28,6,0,18.3,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Bruce Brown,PG/SG,DEN,4000,14.56,18,30,31.97,8.5,2,83.0,14.3,14.53,17,39,4,0,18.4,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Moses Moody,SG/SF,GSW,4000,0.0,21,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,17.2,vs DEN,-1.5,-115,233.5,117.5,,,,,,,,,,,,,,,
Peyton Watson,PF,DEN,3900,12.5,1,30,17.22,7.34,2,80.0,3.0,13.39,56,31,-4,0,17.3,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Ajay Mitchell,PG,OKC,3800,21.01,5,30,23.111000000000004,1.3,2,71.0,43.6,20.35,6,52,2,0,11.3,@IND,-7.5,-305,231.5,119.5,1.6666666666666667,1.2,0.0,25.0,15.0,0.0,0.0,1.0,0.6,0.1333333333333333,1.0,2.0,0.0,3.0,0.0
Julian Strawther,SG/SF,DEN,3700,7.0,18,30,12.93,2.01,2,72.0,2.8,2.79,30,10,-1,0,14.6,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Gary Payton II,SG/SF,GSW,3600,11.88,21,30,21.3,5.64,2,78.0,11.3,12.35,15,30,-3,0,14.0,vs DEN,-1.5,-115,233.5,117.5,1.0416666666666667,0.8333333333333334,0.0,12.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Joe,SG/SF,OKC,3500,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.4,@IND,-7.5,-305,231.5,119.5,,,,,,,,,,,,,,,
Jay Huff,C,IND,3400,14.96,4,30,22.97,0.0,2,66.0,6.4,16.81,29,28,2,0,12.6,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Trayce Jackson-Davis,C,GSW,3300,3.35,5,30,16.01,0.34,2,75.0,0.0,1.08,0,0,0,0,16.0,vs DEN,-1.5,-115,233.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sheppard,SG/SF,IND,3200,10.13,24,30,12.82,3.24,2,74.0,8.0,12.54,14,24,-1,0,11.4,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Jaylin Williams,C,OKC,3200,16.0,2,30,17.6,1.05,2,75.0,20.3,17.99,8,37,-2,0,16.3,@IND,-7.5,-305,231.5,119.5,0.4230769230769231,0.2307692307692307,0.0,5.5,13.0,0.0,0.0,0.3846153846153846,1.0,0.0,0.0,0.0,0.0,4.0,0.0
DaRon Holmes II,C,DEN,3200,0.0,7,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Will Richard,PG,GSW,3200,7.27,21,30,10.25,5.82,2,40.0,8.0,10.9,11,18,-3,0,0.0,vs DEN,-1.5,-115,233.5,117.5,0.7321428571428571,0.4285714285714285,0.0,10.25,14.0,1.5,0.1463414634146341,0.2142857142857142,0.0,0.0714285714285714,0.0,3.0,0.0,4.0,0.0
Johnny Furphy,SG/SF,IND,3100,8.0,24,30,16.92,0.0,2,52.0,5.2,10.27,21,15,-2,0,4.8,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Quinten Post,C,GSW,3100,6.44,5,30,18.82,0.96,2,70.0,1.2,10.43,55,15,-1,0,15.1,vs DEN,-1.5,-115,233.5,117.5,0.4444444444444444,0.1111111111111111,0.0,4.0,9.0,1.25,0.3125,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Ousmane Dieng,PF,OKC,3100,7.0,11,30,12.54,0.0,2,57.99999999999999,2.2,9.59,41,13,-3,0,8.0,@IND,-7.5,-305,231.5,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zeke Nnaji,PF/C,DEN,3100,2.19,1,30,14.56,0.54,2,65.0,0.0,0.0,0,0,-4,0,7.7,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Jalen Pickett,PG,DEN,3100,3.16,21,30,24.78,0.0,2,60.0,2.8,4.63,36,6,-6,0,9.5,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Tyrese Haliburton,PG,IND,3000,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,42.2,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Taelon Peter,PG/SG,IND,3000,0.0,24,30,0.0,0.0,2,0.0,0.9,2.05,0,0,0,0,0.0,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
RayJ Dennis,PG,IND,3000,0.0,30,30,0.0,0.0,2,0.0,0.0,0.71,0,0,0,0,7.7,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Jarace Walker,PF,IND,3000,6.11,13,30,21.14,0.0,2,64.0,17.9,13.04,7,19,0,0,13.2,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Kam Jones,PG,IND,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Quenton Jackson,PG,IND,3000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,12.4,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
James Wiseman,C,IND,3000,4.0,4,30,34.29,3.2,2,77.0,0.9,3.25,62,9,-2,0,7.3,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
Tony Bradley,C,IND,3000,3.32,4,30,19.14,0.0,2,51.0,0.3,4.42,40,6,-4,0,7.9,vs OKC,7.5,245,231.5,112.0,,,,,,,,,,,,,,,
De'Anthony Melton,PG/SG,GSW,3000,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.3,vs DEN,-1.5,-115,233.5,117.5,,,,,,,,,,,,,,,
Alex Toohey,SF,GSW,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DEN,-1.5,-115,233.5,117.5,,,,,,,,,,,,,,,
Gui Santos,PF,GSW,3000,3.49,19,30,13.71,0.0,2,66.0,1.2,4.12,32,6,-1,0,10.4,vs DEN,-1.5,-115,233.5,117.5,-0.1666666666666666,0.3333333333333333,0.0,-0.5,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Pat Spencer,PG,GSW,3000,0.0,2,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,6.8,vs DEN,-1.5,-115,233.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson Rowe,PF,GSW,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,8.5,vs DEN,-1.5,-115,233.5,117.5,,,,,,,,,,,,,,,
Branden Carlson,C,OKC,3000,3.54,2,30,23.57,0.0,2,60.0,0.3,2.65,45,5,4,0,8.3,@IND,-7.5,-305,231.5,119.5,,,,,,,,,,,,,,,
Brooks Barnhizer,PF,OKC,3000,8.0,3,30,8.8,0.0,2,0.0,3.1,12.83,29,11,0,0,0.0,@IND,-7.5,-305,231.5,119.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chris Youngblood,PG,OKC,3000,2.0,19,30,2.2,0.0,2,0.0,3.4,7.49,10,5,2,0,0.0,@IND,-7.5,-305,231.5,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nikola Topic,PG,OKC,3000,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@IND,-7.5,-305,231.5,119.5,,,,,,,,,,,,,,,
Thomas Sorber,C,OKC,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@IND,-7.5,-305,231.5,119.5,,,,,,,,,,,,,,,
Kenrich Williams,PF/C,OKC,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,13.0,@IND,-7.5,-305,231.5,119.5,,,,,,,,,,,,,,,
Hunter Tyson,SF/PF,DEN,3000,2.37,18,30,16.25,0.0,2,47.0,0.9,0.0,28,4,0,0,5.9,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Tamar Bates,SG,DEN,3000,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
Spencer Jones,SG,DEN,3000,2.69,18,30,9.32,0.0,2,42.0,1.8,0.0,18,4,11,0,3.6,@GSW,1.5,-105,233.5,116.0,,,,,,,,,,,,,,,
