Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Jaren Jackson Jr.,PF,MEM,8400,32.16,27,30,37.6,21.8,1,87.0,11.7,36.45,76,94,3,0,29.9,vs DET,3.5,150,235.5,116.0,0.9484418103448276,0.6810948275862069,0.0,28.6,30.0,2.8,0.08859098003778852,0.7617241379310344,0.2828571428571428,0.19002586206896552,0.15586448548964968,1.8,0.2773809523809524,5.8,0.0
Jaylen Brown,SF,BOS,8300,42.35,10,30,47.72,28.65,1,88.0,15.5,41.8,71,122,7,0,39.1,vs UTA,-10.5,-470,233.5,122.0,1.346198593073593,1.1570833333333332,0.0,40.15,29.0,1.05,0.01983645983645982,1.0212554112554113,0.31047619047619046,0.29130411255411254,0.1655538260018847,1.6,0.13333333333333333,2.6,1.0
Lauri Markkanen,SF,UTA,8100,42.65,22,30,50.61,20.29,1,88.0,12.2,38.57,88,107,0,0,48.8,@BOS,10.5,360,233.5,111.5,1.3456652996126681,1.0170388091440723,0.0,51.0,37.4,3.95,0.07538537830341009,1.1144474823422192,0.5226559714795009,0.2823209538999013,0.16213241356918012,2.8,0.2580952380952381,3.6,0.6
DeMar DeRozan,PF,SAC,8000,35.74,22,30,48.56,26.62,1,89.0,6.0,33.65,157,96,3,0,35.7,@DEN,11.5,410,237.5,113.0,0.848916357757821,0.648434096117023,0.0,31.6,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Murray,PG,DEN,7900,42.81,19,30,53.39,27.89,1,88.0,4.1,38.68,260,107,4,0,42.9,vs SAC,-11.5,-550,237.5,124.5,1.26310393481717,0.9877829888712242,0.0,42.55,33.6,3.9,0.08695973435347729,0.8696236089030206,0.4365384615384615,0.2889654213036566,0.12164439874785749,2.6,0.21594771241830063,3.8,0.2
Zach LaVine,SF,SAC,7700,39.38,15,30,47.41,26.27,1,87.0,6.3,34.81,149,100,4,0,38.2,@DEN,11.5,410,237.5,113.0,1.0441856416856417,0.8834821634821635,0.0,39.05,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amen Thompson,PG,HOU,7300,34.34,18,30,42.73,24.21,1,86.0,6.3,38.35,134,96,2,0,32.0,vs DAL,-12.5,-675,226.5,119.5,0.9720625,0.7051282051282051,0.0,32.0,33.2,1.15,0.0454748072094025,0.7573782051282052,0.26190476190476186,0.20510897435897432,0.16149629424174117,2.0,0.1857142857142857,3.6,0.2
Derrick White,PG,BOS,7200,38.3,13,30,42.7,23.14,1,88.0,29.7,39.0,29,122,7,0,31.0,vs UTA,-10.5,-470,233.5,122.0,0.9229289876828076,0.5618247012474517,0.0,29.5,31.4,3.15,0.10047423730198665,0.6980327890344868,0.6774603174603175,0.09885664466309627,0.24617076528459467,1.6,0.2,2.8,0.6
Keyonte George,PG/SG,UTA,7100,37.32,4,30,44.06,23.57,1,86.0,1.6,33.56,408,90,-2,0,41.7,@BOS,10.5,360,233.5,111.5,1.2201795226547278,1.036971199684948,0.0,42.45,35.0,4.8,0.11350770725137942,0.9419630642954857,0.41460317460317453,0.35851547278530865,0.15340039039114742,3.4,0.4473741944330179,3.0,0.6
Jalen Duren,C,DET,7000,33.17,15,30,45.02,22.51,1,86.0,7.2,36.48,112,92,5,0,36.2,@MEM,-3.5,-180,235.5,119.5,1.469644723092999,0.8682191371846544,0.0,36.6,24.6,1.95,0.041733153638814004,1.1976563666218838,0.0,0.3300044782803403,0.3664347349537802,1.6,0.15714285714285714,2.8,0.8
Michael Porter Jr.,PF,BKN,6900,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,37.7,vs MIN,10.5,330,226.5,108.0,1.1983173353716647,0.8365242284597123,0.0,39.8,33.2,3.0,0.07353031901665222,0.9454262489067242,0.5857142857142857,0.18277818201417523,0.12495051096731331,2.4,0.2912121212121212,4.4,0.8
Cooper Flagg,PG,DAL,6900,34.58,26,30,39.32,19.09,1,70.0,5.2,32.28,141,77,5,0,29.2,@HOU,12.5,490,226.5,107.0,0.9074843196455445,0.6014572681130295,0.0,29.85,32.8,2.8,0.0794289044289044,0.7022964825529766,0.3740476190476191,0.19338293715706528,0.11633230925927447,2.6,0.27103174603174607,5.2,0.2
Donte DiVincenzo,PG,MIN,6800,31.98,5,30,35.17270711297072,14.17,1,85.0,6.6,31.22,101,76,6,0,26.5,@BKN,-10.5,-425,226.5,118.5,0.8666403675222212,0.622517822069405,0.0,27.7,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyshawn George,SG,WAS,6800,33.63,16,30,44.54,13.39,1,83.0,6.3,33.36,120,78,-2,0,39.3,@NYK,13.5,490,234.5,110.5,1.283907930107527,0.8861847158218126,0.0,42.45,32.4,2.45,0.06183353264609578,0.9016609062980031,0.36454545454545456,0.18724846390168967,0.3215411499986719,1.8,0.1688888888888889,3.6,0.4
Walker Kessler,C,UTA,6800,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,38.4,@BOS,10.5,360,233.5,111.5,1.2098091133004927,0.6538197865353037,0.0,37.8,31.0,3.65,0.104395885605862,0.8386453201970443,0.11666666666666665,0.13654967159277503,0.04290079826106878,2.2,0.32987012987012987,3.4,1.0
Cam Thomas,SG,BKN,6800,36.13,6,30,45.15,23.23,1,81.0,19.3,36.14,41,103,-3,0,31.5,vs MIN,10.5,330,226.5,108.0,1.0204107142857144,0.9618571428571429,0.0,33.7,32.4,1.7,0.0448217018712371,0.9127857142857143,0.34658119658119657,0.33878571428571425,0.15484517155167363,2.4,0.2,3.0,0.8
Mikal Bridges,SG,NYK,6700,38.73,15,30,41.53,23.53,1,87.0,11.3,31.54,66,98,7,0,37.8,vs WAS,-13.5,-675,234.5,124.0,0.9846275512064986,0.6671934861408546,0.0,36.65,37.0,2.4,0.06403889768644937,0.6070814076077233,0.5576190476190476,0.09498621814411283,0.27458805188601854,1.6,0.09,4.8,0.6
Alexandre Sarr,C,WAS,6700,33.9,2,30,42.55,20.77,1,87.0,11.9,32.25,61,91,0,0,38.4,@NYK,13.5,490,234.5,110.5,,,,,,,,,,,,,,,
Rudy Gobert,C,MIN,6600,37.77,26,30,41.5479143106012,13.76,1,86.0,3.6,33.87,208,82,9,0,28.0,@BKN,-10.5,-425,226.5,118.5,0.8908686592045726,0.3947249345082162,0.0,29.15,32.2,3.2,0.1450332886680607,0.6608389752662198,0.0,0.08322831966794812,0.48689095655058184,2.2,0.4333333333333333,3.2,0.4
OG Anunoby,SF,NYK,6500,36.55,27,30,43.22,20.25,1,86.0,5.0,33.42,147,88,9,0,35.0,vs WAS,-13.5,-675,234.5,124.0,0.9014508698788617,0.5840062548784659,0.0,31.2,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Porter Jr.,PG,MIL,6500,0.0,12,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.0,@IND,-6.5,-225,235.5,121.0,1.7777777777777777,1.3333333333333333,0.0,16.0,9.0,0.0,0.0,0.7777777777777778,0.5,0.3333333333333333,0.4016064257028111,1.0,0.0,0.0,1.0
Santi Aldama,PF/C,MEM,6500,25.32,9,30,32.68,17.95,2,82.0,6.7,27.85,83,69,-4,0,27.9,vs DET,3.5,150,235.5,116.0,1.1715134328037553,0.619824798857057,0.0,29.7,25.6,1.85,0.06345469818662675,0.8692662176533144,0.48,0.0355724920241049,0.011353959693443081,0.8,0.06666666666666667,5.4,0.0
PJ Washington,SF,DAL,6500,30.23,9,30,36.08,22.92,1,85.0,6.7,32.32,96,84,1,0,30.6,@HOU,12.5,490,226.5,107.0,,,,,,,,,,,,,,,
Bennedict Mathurin,SG,IND,6400,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,44.3,vs MIL,6.5,185,235.5,114.5,1.2112103174603175,1.009126984126984,0.0,43.5,36.5,4.375,0.08620689655172414,0.9952380952380953,0.20833333333333334,0.40515873015873016,0.1172534739302582,3.5,0.29545454545454547,1.5,1.0
Keegan Murray,SF/PF,SAC,6400,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@DEN,11.5,410,237.5,113.0,,,,,,,,,,,,,,,
Aaron Gordon,PF,DEN,6400,28.06,26,30,45.2,19.36,1,86.0,7.5,30.21,88,78,2,0,31.9,vs SAC,-11.5,-550,237.5,124.5,1.0222630675483937,0.7400106922063444,0.0,31.85,30.4,2.15,0.04333984693046734,0.7613151413803587,0.5633333333333332,0.2123134944765379,0.3303932024689368,1.6,0.09523809523809522,2.6,0.4
Jaden McDaniels,SF,MIN,6400,26.55,3,30,37.01,20.36,1,85.0,5.5,30.79,110,76,-2,0,30.5,@BKN,-10.5,-425,226.5,118.5,0.8478189927732611,0.6073711124016002,0.0,29.55,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payton Pritchard,PG/SG,BOS,6300,31.77,30,30,34.36,13.23,1,79.0,15.3,33.73,41,81,8,0,31.2,vs UTA,-10.5,-470,233.5,122.0,1.028456314992724,0.7318112982842584,0.0,32.25,31.2,1.5,0.0375,0.6748152503726507,0.6538888888888889,0.20139265778497278,0.35314717307568394,2.2,0.3138888888888889,3.4,0.8
Andrew Nembhard,PG,IND,6200,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,10.3,vs MIL,6.5,185,235.5,114.5,0.6029411764705882,0.5882352941176471,0.0,10.25,17.0,0.0,0.0,0.7058823529411765,0.4,0.2352941176470588,0.5328183015946412,2.0,0.0,3.0,0.0
Dennis Schroder,PG,SAC,6100,30.93,30,30,34.71,16.22,1,84.0,6.4,28.96,90,75,11,0,32.0,@DEN,11.5,410,237.5,113.0,0.9515198680823682,0.686202614952615,0.0,31.95,33.0,0.95,0.030219539221570703,0.599782526032526,0.4924242424242424,0.15059626184626182,0.09578056206863912,2.2,0.1933333333333333,2.6,0.6
Ausar Thompson,SF,DET,6000,30.01,20,30,39.09,15.88,1,85.0,6.7,35.45,94,80,3,0,31.9,@MEM,-3.5,-180,235.5,119.5,1.1028762999452657,0.6918281335522716,0.0,30.45,26.4,1.6,0.04435753548306138,0.903968253968254,0.20444444444444443,0.17805418719211824,0.13305999980976213,1.6,0.1688888888888889,4.4,0.0
Russell Westbrook,PG/SG,SAC,6000,29.57,1,30,34.37,14.69,1,85.0,5.6,32.07,103,75,5,0,28.3,@DEN,11.5,410,237.5,113.0,1.1002253775073247,0.7516324844113891,0.0,30.45,27.4,1.8,0.07636663719422336,0.6851716625347457,0.48888888888888893,0.168220268950492,0.29158930847418435,2.6,0.39428571428571424,4.2,0.2
CJ McCollum,PG,WAS,5900,30.17,25,30,42.15,17.76,1,87.0,12.5,28.76,48,81,4,0,26.2,@NYK,13.5,490,234.5,110.5,0.825471525600836,0.6010919540229885,0.0,23.3,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Edey,C,MEM,5900,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DET,3.5,150,235.5,116.0,,,,,,,,,,,,,,,
Malik Monk,SG,SAC,5900,0.0,23,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,25.5,@DEN,11.5,410,237.5,113.0,1.0473672161172163,0.7709401709401709,0.0,25.5,25.2,1.1,0.05049276251371404,0.6009462759462758,0.559047619047619,0.11965811965811964,0.2661819190421141,2.6,0.18333333333333332,3.4,0.0
Aaron Nesmith,SF,IND,5900,26.85,25,30,29.75,13.69,1,83.0,6.1,29.61,83,68,12,0,23.7,vs MIL,6.5,185,235.5,114.5,0.789967368289949,0.5479207871465935,0.0,25.7,32.6,0.9,0.02324093816631128,0.6766700709926516,0.5706060606060606,0.08988018433179722,0.3320685159241701,1.8,0.11428571428571428,2.6,0.8
Ryan Rollins,PG,MIL,5800,35.54,28,30,40.01,9.92,1,68.0,24.0,33.26,26,82,3,0,35.9,@IND,-6.5,-225,235.5,121.0,1.2102400703871292,0.8774157868275514,0.0,38.7,32.4,2.1,0.05878314772621625,0.6984012066365008,0.4655555555555555,0.23715937657114128,0.15865270792274402,1.6,0.22835497835497837,2.8,0.6
Tobias Harris,PF,DET,5800,0.0,19,30,0.0,0.0,4,0.0,14.2,0.0,0,0,0,0,27.3,@MEM,-3.5,-180,235.5,119.5,0.8649206349206349,0.6114285714285714,0.0,26.75,31.8,1.3,0.03988005997001498,0.7106349206349206,0.5467460317460318,0.16817460317460314,0.15149912147138603,1.6,0.09999999999999998,3.6,0.0
D'Angelo Russell,PG,DAL,5700,25.59,4,30,42.76,12.02,2,84.0,6.7,28.31,82,65,-3,0,27.3,@HOU,12.5,490,226.5,107.0,1.226513409961686,0.9329118773946359,0.0,30.3,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Turner,C,MIL,5700,28.02,5,30,29.45,15.26,1,86.0,3.6,30.14,139,71,2,0,26.4,@IND,-6.5,-225,235.5,121.0,0.8602761666401821,0.4702423327506754,0.0,24.65,28.4,1.7,0.06324300255887091,0.6763872556809153,0.5142857142857142,0.033133110863922836,0.4,1.4,0.2,2.6,1.0
Bilal Coulibaly,PF,WAS,5700,22.16,29,30,38.5,16.37,1,81.0,1.1,24.35,242,58,-2,0,30.8,@NYK,13.5,490,234.5,110.5,1.2291666666666667,0.7592592592592593,0.0,30.75,25.5,1.75,0.0589743589743589,0.9953703703703703,0.5277777777777778,0.1967592592592592,0.19209234659468621,2.5,0.0,3.0,1.0
Cedric Coward,SG/SF,MEM,5700,23.87,8,30,37.11,20.03,2,77.0,3.1,24.83,158,63,-3,0,28.6,vs DET,3.5,150,235.5,116.0,1.1316782240747758,0.7455042314007831,0.0,29.35,26.4,3.85,0.11836559480123834,0.7570490084628017,0.54,0.15197814828849307,0.12746445041969387,3.4,0.5633333333333332,5.2,0.0
Jarace Walker,SF/PF,IND,5700,27.93,24,30,30.72117318518519,1.41,1,65.0,5.9,29.48,85,51,8,0,27.1,vs MIL,6.5,185,235.5,114.5,0.9145329670329669,0.5531339031339031,0.0,27.4,29.4,2.5,0.09431957684572949,0.7870533170533172,0.5347319347319347,0.10737484737484734,0.07901179544043788,1.4,0.35,3.4,0.6
Josh Hart,SF/PF,NYK,5700,24.6,18,30,37.03,16.72,2,86.0,1.4,25.28,248,63,3,0,19.0,vs WAS,-13.5,-675,234.5,124.0,0.7934405975150077,0.3989268928288892,0.0,18.95,23.0,1.65,0.06438734030197442,0.6782940108892921,0.6,0.03687002652519892,0.24065040650406502,0.8,0.0,5.2,0.0
Kyle Kuzma,SF/PF,MIL,5600,23.23,16,30,26.5,9.44,2,84.0,1.7,19.52,194,49,2,0,21.5,@IND,-6.5,-225,235.5,121.0,0.911340579710145,0.6282213438735178,0.0,21.45,23.8,3.65,0.16733682566889002,0.7090469916556874,0.5857142857142856,0.18528765920070261,0.0812891341232387,2.4,0.255,2.6,0.2
Isaiah Collier,PG,UTA,5600,14.0,2,30,38.68,11.2,2,87.0,1.7,15.36,191,39,-2,0,0.0,@BOS,10.5,360,233.5,111.5,,,,,,,,,,,,,,,
Jabari Smith Jr.,PF,HOU,5600,0.0,7,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,29.6,vs DAL,-12.5,-675,226.5,119.5,0.8940471370734528,0.5007518796992481,0.0,29.6,34.0,1.25,0.04329830041827712,0.6150240987083093,0.5551587301587302,0.11008386350491609,0.4936171637011161,2.0,0.0,2.8,0.8
Nic Claxton,C,BKN,5600,27.23,1,30,37.37,17.41,1,88.0,1.1,27.99,259,70,-1,0,28.4,vs MIN,10.5,330,226.5,108.0,0.979275856160374,0.5733622314517824,0.0,28.85,28.6,2.35,0.07708097104887364,0.6954371011837533,0.16857142857142854,0.13853294488356463,0.4795251230440945,1.8,0.11333333333333333,2.4,0.8
Naz Reid,PF/C,MIN,5500,28.15,20,30,29.15,16.38,2,85.0,2.5,26.98,185,68,1,0,23.9,@BKN,-10.5,-425,226.5,118.5,1.058695652173913,0.6696823305518957,0.0,25.0,23.4,3.0,0.09889000548290869,0.9198653198653197,0.4688888888888888,0.13427023861806467,0.05316069403920618,1.2,0.10714285714285714,3.2,0.0
Ty Jerome,PG,MEM,5500,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DET,3.5,150,235.5,116.0,,,,,,,,,,,,,,,
Bobby Portis,PF/C,MIL,5400,25.85,15,30,35.31,15.03,2,84.0,4.2,23.47,109,62,1,0,19.5,@IND,-6.5,-225,235.5,121.0,1.0367276887871852,0.6908589408303367,0.0,21.15,20.4,2.85,0.14295859807337566,0.8797496458537649,0.41666666666666663,0.06816089135883183,0.2582241630276565,2.0,0.3,2.6,0.2
Jaylen Wells,SF,MEM,5300,18.55,8,30,24.24,12.76,1,81.0,1.7,21.48,170,49,-4,0,18.4,vs DET,3.5,150,235.5,116.0,0.6225083505255918,0.3940163922922544,0.0,17.05,27.4,1.75,0.10243070362473346,0.5862363689949897,0.6133333333333333,0.09399042847318705,0.35966078718942873,3.0,0.5,4.0,0.6
Anfernee Simons,PG/SG,BOS,5300,25.44,30,30,36.05,17.08,2,84.0,2.2,25.02,208,64,5,0,21.7,vs UTA,-10.5,-470,233.5,122.0,0.7578039882773545,0.6145266167821066,0.0,20.9,25.4,2.9,0.08744428639165477,0.6576298106602807,0.5223076923076924,0.14670444754998063,0.0958014553334393,2.2,0.12857142857142856,2.8,0.0
Obi Toppin,PF/C,IND,5200,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.3,vs MIL,6.5,185,235.5,114.5,0.7359799208144795,0.48484162895927607,0.0,19.75,20.75,2.0,0.07067330650112558,0.6546097285067873,0.525,0.15574095022624432,0.08009631307372815,2.0,0.16964285714285712,3.0,0.0
Kentavious Caldwell-Pope,SG,MEM,5200,20.99,27,30,25.32,9.87,1,82.0,1.7,18.53,169,46,-1,0,21.6,vs DET,3.5,150,235.5,116.0,0.8973420987437006,0.6609702908329911,0.0,20.7,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Johnson,SF,DEN,5200,20.87,9,30,42.1,18.09,1,87.0,2.8,24.08,162,61,-9,0,15.7,vs SAC,-11.5,-550,237.5,124.5,0.5913846483367917,0.40391963780418794,0.0,15.7,26.8,1.2,0.06708333333333331,0.4570686820096837,0.7666666666666666,0.09391547192353641,0.04362167590688454,1.4,0.06666666666666667,2.4,1.0
Jock Landale,C,MEM,5100,24.22,29,30,25.68,11.04,1,64.0,1.4,21.58,182,48,7,0,21.3,vs DET,3.5,150,235.5,116.0,0.975364269788183,0.6200858416945374,0.0,23.7,24.4,0.5,0.02184579439252336,0.6152329988851728,0.13999999999999999,0.10710925306577476,0.8322438321942641,1.8,0.33999999999999997,5.8,0.8
Khris Middleton,SF,WAS,5100,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.0,@NYK,13.5,490,234.5,110.5,0.8368168335187246,0.57256581386726,0.0,22.6,26.0,1.55,0.04499339778007818,0.6539191694475341,0.31333333333333335,0.09385242862439747,0.3466996083828139,1.8,0.36666666666666664,2.2,1.0
Cole Anthony,PG/SG,MIL,5100,21.89,12,30,30.29,4.09,2,79.0,1.7,19.43,183,41,4,0,25.2,@IND,-6.5,-225,235.5,121.0,1.2954415954415954,0.9655270655270656,0.0,25.15,19.4,1.2,0.0325096899224806,0.8382783882783883,0.6,0.19412901912901906,0.45106472293366684,2.0,0.3,2.8,0.0
Kyle Filipowski,PF,UTA,5000,17.16,3,30,42.72,12.87,2,81.0,1.7,18.63,196,45,-5,0,15.8,@BOS,10.5,360,233.5,111.5,0.7851250000000001,0.4925,0.0,14.15,17.4,1.05,0.06639492753623186,0.632,0.45,0.07799999999999999,0.014169627147820222,0.8,0.05,3.8,0.8
T.J. McConnell,PG,IND,5000,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,6.5,185,235.5,114.5,,,,,,,,,,,,,,,
Christian Braun,SG,DEN,5000,24.92,10,30,39.96,16.23,1,82.0,1.7,25.54,226,62,-1,0,21.2,vs SAC,-11.5,-550,237.5,124.5,0.7175190215682574,0.503766584921084,0.0,21.15,30.6,1.1,0.07552998182919439,0.5339822674966987,0.4366666666666667,0.09866817581588376,0.2405468537079388,3.0,0.24,1.8,1.0
Caris LeVert,PG/SG,DET,5000,16.31,20,30,34.24,11.88,2,84.0,1.1,20.61,178,46,2,0,10.4,@MEM,-3.5,-180,235.5,119.5,0.5589451058201058,0.4685846560846561,0.0,10.416666666666666,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dereck Lively II,C,DAL,4900,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,19.3,@HOU,12.5,490,226.5,107.0,1.139264828738513,0.635923141186299,0.0,19.25,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Conley,PG,MIN,4900,18.72,14,30,26.28,7.85,1,86.0,3.7,22.42,89,47,3,0,17.5,@BKN,-10.5,-425,226.5,118.5,0.7579144878110395,0.5018860679550334,0.0,19.45,23.4,0.8,0.04596103911861774,0.5416987916298261,0.45666666666666667,0.07625464190981432,0.2784894776163424,1.8,0.4,3.2,0.6
RayJ Dennis,PG,IND,4900,20.28,24,30,25.15,0.0,2,61.0,1.7,19.6,159,33,5,0,22.5,vs MIL,6.5,185,235.5,114.5,0.8419500107735403,0.5710677775383657,0.0,22.5,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotty Pippen Jr.,PG,MEM,4800,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DET,3.5,150,235.5,116.0,,,,,,,,,,,,,,,
Josh Minott,PF,BOS,4800,26.97,12,30,29.668951220151808,0.0,1,46.0,5.4,25.6,73,40,3,0,23.9,vs UTA,-10.5,-470,233.5,122.0,1.1721832991569834,0.5369788106630212,0.0,26.85,23.2,3.85,0.14848189199387254,0.7906926406926407,0.6933333333333334,0.14045340624287989,0.5480082298221645,2.4,0.3333333333333333,4.2,0.6
