Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Jalen Johnson,PF,ATL,8600,37.11,20,30,51.87,27.69,1,87.0,3.8,40.89,294,103,-1,0,38.1,@IND,-2.5,-135,232.5,117.5,1.2373078699317923,0.8747436292156119,0.0,38.125,30.5,3.8125,0.090270630504176,0.8831363679424025,0.26904761904761904,0.24315851174687378,0.10177597127250301,1.5,0.2732142857142857,3.0,1.0
Karl-Anthony Towns,PF,NYK,8500,42.71,17,30,49.79,33.18,1,88.0,5.7,46.03,207,121,5,0,40.6,@CHI,-4.5,-198,233.5,119.0,1.1732253409672764,0.6757273192757064,0.0,39.5,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,C,CHI,8400,39.29,2,30,52.57,30.68,1,89.0,4.9,40.69,227,110,-2,0,45.8,vs NYK,4.5,164,233.5,114.5,1.3558970875740326,0.7689537691909608,0.0,44.6875,32.75,3.0,0.06868030840245118,0.9058924156172734,0.3422619047619047,0.10003737565407393,0.5528842089030853,2.5,0.4125,2.0,1.0
Jaren Jackson Jr.,PF,MEM,8400,29.48,12,30,39.29,21.93,1,87.0,2.7,34.36,321,82,-1,0,30.5,vs LAL,1.5,105,238.5,118.5,1.142167008757526,0.8091702244116036,0.0,30.5,26.8,1.85,0.06082229482229479,0.9852360426929392,0.4161904761904761,0.21333935413245758,0.23501892052487708,1.6,0.1357142857142857,6.0,0.0
Deni Avdija,PF,POR,8300,39.83,23,30,61.08,34.55,1,85.0,1.1,41.55,591,109,3,0,39.4,vs DEN,5.5,195,239.5,117.0,1.2304555442866802,0.9572438379740611,0.0,39.4,32.2,3.5,0.09479609308731765,0.9896820640481897,0.47555555555555556,0.24092253672628922,0.16613281604313884,2.0,0.21714285714285714,3.8,1.0
Scottie Barnes,PF,TOR,8100,43.04,19,30,52.95,25.58,1,89.0,2.5,40.06,441,105,6,0,41.0,@CLE,4.5,160,236.5,116.0,1.225761660724896,0.8666013071895424,0.0,40.7,33.0,3.65,0.07282744742117435,0.8704619726678551,0.21136363636363636,0.17193256090314912,0.14371657535745683,2.0,0.2452380952380952,5.0,0.0
Lauri Markkanen,SF,UTA,8000,41.84,29,30,49.14,19.11,1,87.0,6.3,40.51,167,101,12,0,52.1,@PHX,3.5,130,238.5,117.5,1.3343002392344498,0.9758439659755449,0.0,51.6875,38.0,4.1875,0.07887243215328295,0.9852671451355661,0.578319964349376,0.2511695906432748,0.11191078543197787,2.25,0.2976190476190476,3.75,0.25
Darius Garland,PG,CLE,8000,0.0,17,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs TOR,-4.5,-192,236.5,120.5,,,,,,,,,,,,,,,
Jamal Murray,PG,DEN,7900,37.84,14,30,53.25,27.34,1,88.0,4.9,39.22,210,103,2,0,44.7,@POR,-5.5,-238,239.5,122.5,1.3178505067567567,1.0361993243243244,0.0,44.3125,33.5,4.0625,0.08581234399818467,0.8958530405405405,0.4206730769230769,0.28767736486486484,0.12205817624176503,2.75,0.1949346405228758,3.5,0.25
Kawhi Leonard,SF,LAC,7800,38.38,8,30,54.12,33.56,1,91.0,15.0,42.44,70,126,0,0,37.8,vs NOP,-10.5,-535,223.5,117.0,1.1365859251982722,0.7966985924716737,0.0,37.0625,32.0,4.8125,0.11408792475297279,0.8953319946645864,0.3371212121212121,0.26047074912480916,0.165429662683787,3.0,0.16666666666666669,2.75,1.0
Derrick White,PG,BOS,7800,37.94,22,30,44.14,25.96,1,88.0,3.0,36.1,307,97,3,0,34.1,@PHI,-1.5,-115,234.5,118.0,0.9907918265982782,0.6550668976475429,0.0,34.05,34.2,4.2,0.12917505177205224,0.7527058352864805,0.7118037518037518,0.17989560570205732,0.1255004936451946,2.6,0.4153846153846154,2.8,0.6
Joel Embiid,C,PHI,7800,33.69,21,30,58.26,28.99,1,89.0,3.3,32.46,294,93,0,0,30.6,vs BOS,1.5,-105,234.5,116.5,1.435144927536232,1.044927536231884,0.0,30.583333333333332,21.0,0.4166666666666667,0.0096339113680154,1.173913043478261,0.45714285714285713,0.23043478260869565,0.46003710974134265,1.6666666666666667,0.0,3.0,1.0
Coby White,SG,CHI,7600,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs NYK,4.5,164,233.5,114.5,,,,,,,,,,,,,,,
Deandre Ayton,C,LAL,7600,34.23,16,30,46.86,22.96,1,84.0,1.6,34.45,439,86,8,0,31.9,@MEM,-1.5,-125,238.5,120.0,0.9137386675100148,0.5844113129122617,0.0,31.65,34.4,4.25,0.12641731201432693,0.7753898978946416,0.0,0.05210957501280078,0.4208195332815176,2.6,0.3,2.8,0.8
VJ Edgecombe,SG,PHI,7500,38.4,2,30,49.62,34.76,1,70.0,9.6,33.15,95,99,6,0,42.2,vs BOS,1.5,-105,234.5,116.5,1.046875,0.7377518315018314,0.0,42.1875,40.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Williams,C,PHX,7400,38.59,27,30,45.51,23.28,1,84.0,2.7,35.37,327,92,6,0,31.0,vs UTA,-3.5,-155,238.5,121.0,1.1628384216589862,0.5156009984639016,0.0,30.25,24.25,3.6875,0.10620793091081712,0.8911290322580645,0.0,0.13656874039938552,0.07433268055212536,3.0,0.29166666666666663,3.5,0.25
Paul George,PF,PHI,7400,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs BOS,1.5,-105,234.5,116.5,,,,,,,,,,,,,,,
Brandon Ingram,SF,TOR,7300,35.58,21,30,48.18,26.16,1,88.0,5.2,35.14,167,96,5,0,36.1,@CLE,4.5,160,236.5,116.0,1.1227589805714806,0.8903647966147965,0.0,36.1,32.2,2.25,0.05600560224089633,0.8507393757393757,0.33,0.2031099281099281,0.1623667817542883,2.6,0.06666666666666667,3.4,0.6
RJ Barrett,SG,TOR,7200,38.52,19,30,42.5,25.25,1,87.0,1.6,33.59,413,93,5,0,32.8,@CLE,4.5,160,236.5,116.0,1.055267857142857,0.7931980519480519,0.0,32.8,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jrue Holiday,PG,POR,7200,37.65,29,30,39.43,17.85,1,85.0,0.6,34.9,403,85,11,0,41.7,vs DEN,5.5,195,239.5,117.0,1.2958269671504965,0.9570333587980648,0.0,41.35,32.0,3.35,0.07957078462367172,0.7960096765979119,0.5292424242424243,0.1907053730583142,0.2992388903508313,3.4,0.4305555555555555,4.0,0.4
Trey Murphy III,SG,NOP,7100,27.75,11,30,42.66,18.71,1,88.0,2.8,30.15,255,74,-1,0,29.3,@LAC,10.5,400,223.5,106.5,0.773497442455243,0.4465912723785166,0.0,28.9375,36.0,1.5,0.060298336201950624,0.6317934782608696,0.5183531746031746,0.10935501918158565,0.2956844977264246,2.25,0.25,2.75,0.5
Ivica Zubac,C,LAC,7100,34.56,14,30,49.65,28.63,1,87.0,1.4,36.31,428,95,1,0,30.6,vs NOP,-10.5,-535,223.5,117.0,1.0968584656084657,0.7382936507936508,0.0,30.5,27.75,0.3125,0.0080128205128205,0.8482275132275133,0.0,0.16736772486772483,0.12717570135122783,2.5,0.0,1.5,1.0
Kristaps Porzingis,C,ATL,7000,33.61,4,30,36.74,10.48,1,85.0,8.5,34.58,86,79,3,0,36.3,@IND,-2.5,-135,232.5,117.5,1.413974358974359,0.9856410256410256,0.0,36.25,25.666666666666668,1.6666666666666667,0.04711138186617927,0.9476923076923077,0.5185185185185185,0.16769230769230767,0.4065357136632946,1.6666666666666667,0.2333333333333333,4.0,1.0
Shaedon Sharpe,SG,POR,7000,29.79,1,30,48.31,26.04,1,84.0,1.6,31.64,384,82,4,0,27.2,vs DEN,5.5,195,239.5,117.0,0.9824533045977011,0.7980747126436782,0.0,27.2,27.8,1.95,0.06645506306854365,1.0014166666666668,0.45435897435897427,0.19721551724137928,0.17146623627618313,2.2,0.1222222222222222,5.2,0.2
Keyonte George,PG/SG,UTA,6900,34.7,11,30,42.27,22.57,1,86.0,16.8,37.11,47,103,5,0,41.4,@PHX,3.5,130,238.5,117.5,1.1767395548335613,1.0371230905152757,0.0,40.6875,34.75,4.375,0.1022521985984555,0.8441204970360237,0.626984126984127,0.3382958561331509,0.15917812579538151,3.5,0.4304298642533937,2.75,0.75
Walker Kessler,C,UTA,6800,38.8,23,30,49.0,23.28,1,86.0,14.4,38.5,60,107,4,0,42.4,@PHX,3.5,130,238.5,117.5,1.3204510467980295,0.7483092159277505,0.0,41.6875,31.5,4.5625,0.1304948570073275,0.8758928571428571,0.14583333333333331,0.1706870894909688,0.053625997826335974,2.75,0.41233766233766234,3.5,1.0
Immanuel Quickley,PG,TOR,6800,29.7,4,30,44.3,26.42,1,87.0,1.4,32.58,362,85,0,0,34.3,@CLE,4.5,160,236.5,116.0,1.0610640952409585,0.7460643207167122,0.0,34.3,32.2,3.0,0.0857582030711231,0.7218781002916153,0.4962121212121212,0.2098313065568349,0.13234105315915032,3.4,0.37761904761904763,3.6,0.8
Dyson Daniels,SG,ATL,6800,30.44,8,30,42.24,21.89,1,86.0,1.1,31.69,355,80,4,0,21.5,@IND,-2.5,-135,232.5,117.5,0.7012056616124711,0.3441541157525812,0.0,21.45,30.2,3.3,0.15176248351719165,0.5410195503322102,0.12857142857142856,0.049132160110420965,0.22700877785280218,2.0,0.3,3.0,0.6
Aaron Gordon,PF,DEN,6600,28.89,5,30,45.23,19.52,1,86.0,0.6,31.53,349,76,-3,0,34.3,@POR,-5.5,-238,239.5,122.5,1.104000709435492,0.7843883652579304,0.0,34.25,30.0,2.1875,0.031702898550724626,0.7797689267254484,0.6041666666666666,0.21070436809567245,0.38268266515539545,1.75,0.08333333333333333,2.5,0.5
Scoot Henderson,PG,POR,6600,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs DEN,5.5,195,239.5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Onyeka Okongwu,C,ATL,6600,34.11,4,30,48.82,23.62,2,87.0,6.9,33.53,111,91,4,0,34.8,@IND,-2.5,-135,232.5,117.5,1.0991968950589641,0.5836453201970443,0.0,33.9,31.0,3.05,0.08911382734912145,0.7932064487236901,0.35952380952380947,0.09074936557695176,0.11830034558413201,2.2,0.36190476190476184,3.2,0.4
Mikal Bridges,SG,NYK,6500,31.84,3,30,41.5,23.75,1,87.0,0.8,29.45,334,81,4,0,38.8,@CHI,-4.5,-198,233.5,119.0,1.0609820922320923,0.639004389004389,0.0,38.4375,36.25,2.9375,0.07790476168076815,0.6607827232827232,0.44285714285714284,0.11700686700686697,0.07869395557723974,1.5,0.14583333333333331,4.25,0.5
Santi Aldama,PF/C,MEM,6500,25.77,1,30,32.58,17.33,2,82.0,2.8,27.9,200,66,-3,0,29.2,vs LAL,1.5,105,238.5,118.5,1.2247643485546713,0.6210885351207931,0.0,28.9,23.6,2.15,0.07855512860269562,0.859815668202765,0.43,0.03311827956989246,0.2,0.8,0.0,5.4,0.0
Jordan Poole,PG,NOP,6500,24.08,20,30,36.4,17.42,2,83.0,1.7,24.09,275,61,1,0,25.9,@LAC,10.5,400,223.5,106.5,0.7867422226382863,0.664948122872638,0.0,25.9375,32.0,1.25,0.037523649358839596,0.6513635101419152,0.6284271284271283,0.22196142243464864,0.12587267074507613,2.25,0.2375,2.75,0.75
Payton Pritchard,SG,BOS,6400,31.71,8,30,33.93,12.91,1,78.0,2.5,32.69,252,71,-1,0,33.2,@PHI,-1.5,-115,234.5,118.0,0.9695357685721776,0.6498261662991265,0.0,32.6,34.0,1.9,0.05141304347826085,0.6772775028349031,0.6523015873015874,0.18876954516186015,0.24884302223573082,2.4,0.3388888888888889,3.2,1.0
Bennedict Mathurin,SG,IND,6400,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,44.3,vs ATL,2.5,114,232.5,115.0,1.2112103174603175,1.009126984126984,0.0,43.5,36.5,4.375,0.08620689655172414,0.9952380952380953,0.20833333333333334,0.40515873015873016,0.1172534739302582,3.5,0.29545454545454547,1.5,1.0
Grayson Allen,SG/SF,PHX,6400,30.98,30,30,33.31,10.32,1,83.0,12.8,32.86,49,77,10,0,30.9,vs UTA,-3.5,-155,238.5,121.0,0.8811427078668459,0.6870826491516147,0.0,30.85,35.2,2.75,0.0978314378831734,0.6144573816987611,0.7535714285714286,0.1158854555406279,0.24974532327141405,3.0,0.36380952380952386,3.6,0.8
OG Anunoby,SF,NYK,6300,29.31,11,30,42.53,19.15,1,86.0,5.3,31.12,122,78,2,0,33.0,@CHI,-4.5,-198,233.5,119.0,0.9232995940319524,0.5333286206030947,0.0,32.625,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Nembhard,PG,IND,6300,0.0,10,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,10.3,vs ATL,2.5,114,232.5,115.0,0.6029411764705882,0.5882352941176471,0.0,10.25,17.0,0.0,0.0,0.7058823529411765,0.4,0.2352941176470588,0.5328183015946412,2.0,0.0,3.0,0.0
Jalen Green,SG,PHX,6300,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs UTA,-3.5,-155,238.5,121.0,,,,,,,,,,,,,,,
Quentin Grimes,PG/SG,PHI,6200,28.4,2,30,54.02,27.14,2,81.0,5.0,29.47,139,81,2,0,32.4,vs BOS,1.5,-105,234.5,116.5,1.0100460737179486,0.7684294871794872,0.0,32.375,31.75,3.875,0.11013044463732558,0.8363381410256411,0.44880952380952377,0.17652243589743588,0.29089160491270316,2.25,0.3571428571428571,4.5,0.0
Jakob Poeltl,C,TOR,6200,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.9,@CLE,4.5,160,236.5,116.0,0.7717415381889066,0.47921650717703346,0.0,16.9375,23.0,2.0,0.0834473324213406,0.6690645489987596,0.0,0.0131578947368421,0.0,0.75,0.0,4.25,1.0
Donovan Clingan,C,POR,6100,27.58,10,30,40.23,18.99,1,85.0,1.7,29.2,296,71,-2,0,30.8,vs DEN,5.5,195,239.5,117.0,1.1922935397935397,0.5385864135864137,0.0,30.45,26.0,2.9,0.08811950074153592,0.7790159840159838,0.75,0.13126706626706625,0.267977423864606,2.4,0.18333333333333332,5.2,0.4
Rui Hachimura,SF,LAL,6100,27.05,15,30,30.61,19.08,1,82.0,1.1,24.67,251,66,5,0,25.7,@MEM,-1.5,-125,238.5,120.0,0.7157284963534964,0.5688765551265551,0.0,25.7,36.0,2.55,0.09602961169165876,0.5219149506649506,0.5723809523809523,0.09259384384384384,0.13440315154987983,1.6,0.08333333333333333,2.8,0.8
Matas Buzelis,PF,CHI,6000,28.35,29,30,40.07,17.9,1,79.0,9.2,31.95,66,76,-2,0,28.1,vs NYK,4.5,164,233.5,114.5,0.9423636642156863,0.6795343137254901,0.0,28.0625,28.0,2.8125,0.0877875282542215,0.8488051470588235,0.5097222222222222,0.16283700980392155,0.10244420368262687,1.75,0.12777777777777777,4.0,1.0
Toumani Camara,SF,POR,6000,29.74,10,30,37.99,19.57,1,86.0,1.7,28.3,288,74,5,0,26.3,vs DEN,5.5,195,239.5,117.0,0.8087487781036169,0.4884317832704929,0.0,26.3,32.4,0.75,0.0301301165627541,0.5134478424801006,0.7333333333333334,0.06074012009495879,0.0705684814015831,2.4,0.3333333333333333,3.6,0.8
Max Strus,SF,CLE,6000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs TOR,-4.5,-192,236.5,120.5,,,,,,,,,,,,,,,
Kelly Oubre Jr.,SF,PHI,6000,34.18,21,30,41.78,20.72,1,86.0,11.7,28.36,54,86,2,0,34.0,vs BOS,1.5,-105,234.5,116.5,0.8440453822806764,0.5199279158837982,0.0,33.25,38.75,2.125,0.05527558573457542,0.5979702630437924,0.5714285714285714,0.14842282121693884,0.16949017335568933,2.5,0.3125,3.5,0.5
Anfernee Simons,PG/SG,BOS,5900,23.88,26,30,37.11,20.52,2,85.0,1.4,23.12,248,64,0,0,23.4,@PHI,-1.5,-115,234.5,118.0,0.8166686021305587,0.6335268797225319,0.0,23.4,28.0,3.5,0.11555522307402004,0.5902344233865973,0.6599999999999999,0.1537935092282918,0.11891551856959696,2.8,0.2333333333333333,3.0,0.0
Jarrett Allen,C,CLE,5900,0.0,29,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,28.3,vs TOR,-4.5,-192,236.5,120.5,1.0547179487179486,0.6504468864468864,0.0,28.25,26.8,0.25,0.0101010101010101,0.830937728937729,0.03333333333333332,0.19602930402930402,0.27034372926664946,1.8,0.15714285714285714,4.0,0.0
Zach Edey,C,MEM,5900,0.0,12,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs LAL,1.5,105,238.5,118.5,,,,,,,,,,,,,,,
Josh Hart,PF,NYK,5900,23.77,13,30,37.6,20.99,2,86.0,1.7,24.13,252,65,-1,0,20.6,@CHI,-4.5,-198,233.5,119.0,0.8781702266275769,0.3640234538601144,0.0,20.583333333333332,24.666666666666668,1.25,0.058531746031746,0.7304900181488204,0.4666666666666666,0.022988505747126433,0.3333333333333333,0.3333333333333333,0.0,4.333333333333333,0.0
Jerami Grant,SF/PF,POR,5800,27.62,13,30,35.01,21.08,2,84.0,2.0,25.7,256,70,1,0,31.7,vs DEN,5.5,195,239.5,117.0,1.1486600985221673,0.8841379310344827,0.0,31.65,27.6,2.95,0.1011425677914993,0.8409064039408868,0.555,0.3040295566502463,0.09608312382760806,1.4,0.24509379509379509,5.0,0.0
Tre Jones,PG,CHI,5800,30.84,26,30,40.3,23.45,1,87.0,4.7,29.18,124,82,6,0,34.0,vs NYK,4.5,164,233.5,114.5,1.117526273405636,0.7387177882832777,0.0,34.0,30.5,1.0625,0.024850024217835602,0.5272038375973304,0.1625,0.15720476455320723,0.3410701600156797,2.5,0.225,4.75,0.25
Jared McCain,PG/SG,PHI,5800,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs BOS,1.5,-105,234.5,116.5,,,,,,,,,,,,,,,
Aaron Nesmith,SF,IND,5700,25.66,20,30,27.26,14.74,1,83.0,10.9,29.69,43,71,4,0,20.3,vs ATL,2.5,114,232.5,115.0,0.624774025177251,0.37474225377451187,0.0,20.3125,32.5,1.1875,0.07028493894165533,0.5954143083175342,0.4424242424242424,0.03160948967400577,0.25,2.0,0.25,2.25,0.75
Nickeil Alexander-Walker,PG/SF,ATL,5700,27.43,28,30,32.71,9.54,1,80.0,5.9,27.93,85,62,5,0,29.9,@IND,-2.5,-135,232.5,117.5,0.9871836597542243,0.6728149001536098,0.0,29.9,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Collier,PG,UTA,5600,0.0,8,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@PHX,3.5,130,238.5,117.5,,,,,,,,,,,,,,,
Jarace Walker,SF/PF,IND,5500,30.93,15,30,34.023528,0.37,1,65.0,11.5,31.25,46,58,3,0,28.3,vs ATL,2.5,114,232.5,115.0,0.9272435897435897,0.5372507122507122,0.0,28.25,29.75,2.0,0.06844892160661242,0.7641737891737892,0.6184149184149184,0.09017094017094016,0.09924357833694844,2.25,0.5625,3.75,0.5
Ty Jerome,PG,MEM,5500,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs LAL,1.5,105,238.5,118.5,,,,,,,,,,,,,,,
Obi Toppin,PF/C,IND,5400,0.0,14,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.3,vs ATL,2.5,114,232.5,115.0,0.7359799208144795,0.48484162895927607,0.0,19.75,20.75,2.0,0.07067330650112558,0.6546097285067873,0.525,0.15574095022624432,0.08009631307372815,2.0,0.16964285714285712,3.0,0.0
Royce O'Neale,SF/PF,PHX,5400,29.0,9,30,32.41,7.87,1,82.0,12.9,31.29,39,70,9,0,30.2,vs UTA,-3.5,-155,238.5,121.0,0.8638252302420218,0.5394731205825659,0.0,29.85,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Hunter,SF,CLE,5400,30.43,16,30,34.08,14.64,1,86.0,29.2,33.51,18,94,1,0,27.9,vs TOR,-4.5,-192,236.5,120.5,1.0442129629629628,0.7595679012345679,0.0,27.916666666666668,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Brooks,SF,PHX,5400,0.0,30,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,34.0,vs UTA,-3.5,-155,238.5,121.0,1.1130437838217724,0.7915876027830486,0.0,34.0,30.666666666666668,1.75,0.049635513375971364,0.8918288940426827,0.5648148148148148,0.14837069833907277,0.08550863289031586,2.0,0.1851851851851852,2.0,1.0
Cedric Coward,SG/SF,MEM,5400,22.45,10,30,36.95,18.35,2,77.0,1.1,23.21,223,58,2,0,27.7,vs LAL,1.5,105,238.5,118.5,1.1587640692640693,0.782904761904762,0.0,27.65,24.2,4.5,0.15031883864314277,0.6941601731601732,0.39,0.1782380952380952,0.13422557166276267,3.4,0.5133333333333333,5.2,0.0
