Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Miles Bridges,PF,CHA,7700,36.36,1,30,41.57,22.61,1,88.0,9.5,36.99,93,99,4,0,36.1,vs ORL,3.5,136,239.5,118.0,1.1219662058371735,0.709984639016897,0.0,36.333333333333336,32.333333333333336,3.0,0.0982524632831381,0.8746543778801844,0.5,0.11336405529953912,0.2769587694401077,1.0,0.08333333333333333,3.6666666666666665,0.0
Jimmy Butler,SF,GSW,7600,39.3,27,30,50.53,24.97,1,85.0,14.2,36.4,68,106,7,0,36.4,@MIL,-7.5,-310,228.5,118.0,,,,,,,,,,,,,,,
Franz Wagner,SF,ORL,7500,35.01,17,30,46.17,34.95,1,90.0,19.3,36.18,46,120,2,0,36.5,@CHA,-3.5,-162,239.5,121.5,1.0482828282828285,0.7858382140735082,0.0,36.5,34.8,3.4,0.09793446187694023,0.865032679738562,0.29373737373737374,0.2587666581784228,0.17895674904247091,2.0,0.173015873015873,4.8,0.2
De'Aaron Fox,PG,SAS,7200,0.0,14,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIA,-5.5,-238,228.5,117.0,,,,,,,,,,,,,,,
Stephon Castle,SG,SAS,7000,35.41,23,30,46.35,27.43,1,86.0,12.6,33.69,64,101,6,0,33.4,vs MIA,-5.5,-238,228.5,117.0,1.0897525027808677,0.9519070010449321,0.0,33.375,30.75,2.4375,0.06495332219573391,1.0577358681363132,0.3214285714285714,0.2713975123875012,0.09956632289647624,2.25,0.2875,3.5,0.75
Norman Powell,SG,MIA,6900,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,42.8,@SAS,5.5,195,228.5,111.5,1.025251736111111,0.6908680555555555,0.0,32.125,23.25,1.9375,0.039072264877687904,0.7729513888888888,0.2138888888888889,0.22881944444444444,0.1184921961132108,1.5,0.075,1.75,0.75
Kyshawn George,SG/SF,WAS,6900,36.91,1,30,45.04,14.03,1,84.0,15.2,33.57,52,90,4,0,45.6,@OKC,15.5,750,231.5,108.0,1.4932291666666666,0.9241071428571429,0.0,52.916666666666664,35.666666666666664,3.0833333333333335,0.064817703163845,0.9776785714285715,0.3575757575757576,0.22113095238095237,0.1726556834230195,2.3333333333333335,0.2814814814814815,4.333333333333333,0.0
Brandon Miller,SF,CHA,6800,0.0,6,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.3,vs ORL,3.5,136,239.5,118.0,0.8951612903225806,0.9211469534050178,0.0,22.25,20.0,2.5,0.0625,0.9444444444444444,0.46428571428571425,0.2168458781362007,0.05289363212674275,1.5,0.1,2.0,0.5
Alexandre Sarr,C,WAS,6800,31.14,8,30,43.7,21.43,1,86.0,8.4,31.92,86,85,1,0,42.4,@OKC,15.5,750,231.5,108.0,,,,,,,,,,,,,,,
Desmond Bane,SG,ORL,6700,32.12,11,30,47.07,24.15,1,88.0,29.9,35.2,26,112,-1,0,28.5,@CHA,-3.5,-162,239.5,121.5,0.8762305215341268,0.700529009257662,0.0,28.5,32.4,2.05,0.07115405390806458,0.745799551492151,0.5535930735930735,0.1770340980967167,0.22070050797831028,1.6,0.16944444444444443,3.2,0.6
Isaiah Hartenstein,C,OKC,6700,32.63,20,30,35.88827406311614,15.33,1,86.0,9.3,35.75,75,85,7,0,30.5,vs WAS,-15.5,-1200,231.5,123.5,0.9191829760795278,0.40904929401036183,0.0,29.5,32.8,4.55,0.1559233938957441,0.6838988265239656,0.09999999999999998,0.05438334886610744,0.2756251606743997,2.2,0.5666666666666667,4.4,1.0
Kevin Porter Jr.,PG,MIL,6500,0.0,10,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.0,vs GSW,7.5,250,228.5,110.5,1.7777777777777777,1.3333333333333333,0.0,16.0,9.0,0.0,0.0,0.7777777777777778,0.5,0.3333333333333333,0.4016064257028111,1.0,0.0,0.0,1.0
Devin Vassell,SF,SAS,6500,30.85,22,30,39.71,21.45,1,87.0,9.3,30.91,71,85,7,0,28.8,vs MIA,-5.5,-238,228.5,117.0,0.8518265168970814,0.6394777265745007,0.0,28.75,34.0,1.0625,0.04163802978235965,0.6136136712749616,0.5333333333333333,0.07535522273425495,0.31676424944215625,2.25,0.25,2.5,1.0
Andrew Wiggins,SF,MIA,6400,29.58,26,30,42.35,20.46,1,84.0,16.4,32.79,41,89,7,0,27.3,@SAS,5.5,195,228.5,111.5,0.9430023521505376,0.633736559139785,0.0,27.25,29.25,0.25,0.006328320802005001,0.7636592741935484,0.3821428571428571,0.17056451612903223,0.13820077801675645,2.25,0.1607142857142857,2.25,0.75
CJ McCollum,SG,WAS,6400,27.94,23,30,43.83,18.89,1,87.0,13.3,30.24,49,82,-1,0,26.8,@OKC,15.5,750,231.5,108.0,0.653563653779171,0.45257749912922324,0.0,22.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Kuminga,PF,GSW,6300,33.48,27,30,36.69,12.37,1,84.0,12.2,29.19,51,77,6,0,32.4,@MIL,-7.5,-310,228.5,118.0,1.0718240093240092,0.7354895104895105,0.0,32.05,30.2,1.7,0.048863636363636345,0.8235528360528361,0.3773809523809523,0.19492035742035738,0.3560214332355267,1.8,0.15444444444444444,2.8,0.8
Collin Sexton,SG,CHA,6100,29.66,2,30,38.73,20.55,2,86.0,3.7,26.94,157,74,1,0,30.4,vs ORL,3.5,136,239.5,118.0,1.2553376906318083,1.0404502541757445,0.0,30.666666666666668,24.666666666666668,0.5,0.015503875968992234,0.8467683369644154,0.16666666666666663,0.31597676107480027,0.1553667045189573,1.6666666666666667,0.0,4.0,0.3333333333333333
Draymond Green,C,GSW,6000,29.28,12,30,35.11,19.17,1,85.0,12.5,28.09,44,80,3,0,30.2,@MIL,-7.5,-310,228.5,118.0,1.0629653474292944,0.7099033161651758,0.0,30.15,28.4,2.35,0.07552699237504834,0.6379235565193819,0.59,0.04397759103641454,0.04371584699453554,1.6,0.06666666666666667,3.8,0.8
Davion Mitchell,PG,MIA,5900,23.98,8,30,39.1,19.81,1,79.0,2.8,25.11,186,63,0,0,26.9,@SAS,5.5,195,228.5,111.5,0.9088541666666666,0.6547619047619048,0.0,26.5,27.5,1.0,0.029647435897435875,0.5422619047619047,0.4761904761904762,0.13303571428571426,0.09138594724462482,2.25,0.1625,3.25,1.0
Kyle Kuzma,SF/PF,MIL,5900,25.77,6,30,27.76,9.34,1,84.0,2.3,27.84,209,59,1,0,18.7,vs GSW,7.5,250,228.5,110.5,0.8985305958132045,0.5318840579710145,0.0,18.666666666666668,20.333333333333332,1.8333333333333333,0.10962337979946195,0.6960547504025766,0.6666666666666666,0.15982286634460544,0.06358839886536026,1.6666666666666667,0.13333333333333333,2.6666666666666665,0.0
Myles Turner,C,MIL,5800,33.41,26,30,36.752955555555566,15.89,1,86.0,24.2,34.88,25,97,2,0,26.9,vs GSW,7.5,250,228.5,110.5,0.9107439151967796,0.43873682398432123,0.0,26.9375,29.5,1.0625,0.03663793103448275,0.7617915408655119,0.6553571428571429,0.041416388579903554,0.5,2.0,0.25,2.5,1.0
Brandin Podziemski,SG,GSW,5800,23.99,12,30,36.46,12.6,2,82.0,7.1,24.27,69,59,0,0,25.5,@MIL,-7.5,-310,228.5,118.0,0.8697532927312339,0.5351616656763716,0.0,25.5,29.6,1.45,0.06923016007692738,0.6211799366211131,0.4842857142857143,0.0680357496533967,0.4794065585617836,2.4,0.15,4.2,0.0
Khris Middleton,PF,WAS,5600,25.73,23,30,33.68,14.73,1,87.0,9.4,24.59,50,67,0,0,26.8,@OKC,15.5,750,231.5,108.0,0.9863613891978741,0.6376096897787665,0.0,29.5,30.0,2.75,0.0930070143181483,0.7565319490792238,0.41111111111111115,0.12308738104066243,0.24449934730468992,2.6666666666666665,0.4444444444444444,2.0,1.0
Jalen Suggs,PG,ORL,5600,0.0,24,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,24.2,@CHA,-3.5,-162,239.5,121.5,1.2499907857879995,0.9551820728291316,0.0,24.1875,19.5,0.875,0.0331196581196581,0.7908005307386112,0.6416666666666666,0.2029338051009877,0.07661191476965355,1.75,0.175,4.25,0.25
Aaron Wiggins,SF/PF,OKC,5500,31.92,20,30,35.11673559493459,2.17,1,77.0,39.4,28.29,13,77,13,0,26.4,vs WAS,-15.5,-1200,231.5,123.5,0.8694094304388422,0.6064425770308123,0.0,26.4,29.0,0.8,0.03150478066056276,0.65406162464986,0.6333333333333333,0.08213507625272327,0.49394644580564473,1.6,0.06666666666666667,4.2,0.2
Ryan Rollins,PG,MIL,5500,33.57,13,30,36.5,9.63,1,66.0,17.1,31.04,33,72,7,0,32.6,vs GSW,7.5,250,228.5,110.5,1.1104413715088157,0.745237166484631,0.0,32.5625,29.75,2.375,0.07810513866114185,0.7034612784105685,0.5452380952380953,0.2214971134342331,0.13882180041124254,2.0,0.31726190476190474,3.0,0.25
Bilal Coulibaly,SF,WAS,5500,15.4,1,30,39.75,12.32,1,81.0,2.3,21.23,183,45,2,0,0.0,@OKC,15.5,750,231.5,108.0,,,,,,,,,,,,,,,
Jaime Jaquez Jr.,SF/PF,MIA,5400,29.21,11,30,37.91,0.0,2,81.0,30.6,29.38,17,69,2,0,34.9,@SAS,5.5,195,228.5,111.5,1.2430555555555556,0.9084656084656084,0.0,34.5625,28.0,2.5625,0.08551182557280118,0.8354497354497354,0.36666666666666664,0.2515873015873016,0.10546506449219917,1.5,0.18749999999999997,4.75,0.0
Dylan Harper,PG/SG,SAS,5400,23.99,26,30,38.21,21.41,2,77.0,16.3,26.1,29,74,0,0,29.8,vs MIA,-5.5,-238,228.5,117.0,1.1198245695528304,0.8189991542690194,0.0,29.8125,26.25,3.25,0.10410135841170323,0.8486728857793326,0.22569444444444442,0.2522659610365757,0.12417374051426042,3.0,0.4346590909090909,4.0,0.0
Wendell Carter Jr.,C,ORL,5300,26.83,24,30,34.42,16.55,1,84.0,12.3,29.08,39,75,2,0,24.3,@CHA,-3.5,-162,239.5,121.5,0.8425679949399114,0.47030993042378244,0.0,23.95,28.2,4.0,0.1512496676061686,0.7156609740670462,0.2019047619047619,0.1291840607210626,0.3613354097687132,2.8,0.49142857142857144,2.4,1.0
Al Horford,PF/C,GSW,5200,18.75,8,30,29.4,15.07,2,86.0,2.3,17.45,148,49,-1,0,15.0,@MIL,-7.5,-310,228.5,118.0,0.6178229337712097,0.3763546798029556,0.0,15.0,23.333333333333332,0.3333333333333333,0.027210884353741468,0.5363163656267105,0.611111111111111,0.027367268746579066,0.0,2.0,0.3333333333333333,4.666666666666667,0.0
Kel'el Ware,C,MIA,5100,23.12,18,30,34.29,13.65,1,81.0,5.2,26.7,83,60,0,0,23.8,@SAS,5.5,195,228.5,111.5,1.1097334629943325,0.6075768032289772,0.0,23.75,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Portis,PF/C,MIL,5100,32.37,1,30,42.43,14.94,2,84.0,6.3,34.8,89,80,-4,0,17.1,vs GSW,7.5,250,228.5,110.5,0.8845907928388747,0.49064326817683596,0.0,17.125,19.25,3.3125,0.19433995882166608,0.8421153787601997,0.375,0.0394345238095238,0.25,1.75,0.375,2.5,0.0
Kon Knueppel,SG/SF,CHA,5100,22.52,23,30,33.39,19.24,1,71.0,2.9,24.58,142,58,4,0,26.3,vs ORL,3.5,136,239.5,118.0,0.8748765432098766,0.682962962962963,0.0,23.75,27.333333333333332,1.6666666666666667,0.0901490367139222,0.5688888888888889,0.7380952380952381,0.049135802469135764,0.3333333333333333,2.3333333333333335,0.5,4.0,0.3333333333333333
Ajay Mitchell,PG,OKC,5000,24.02,25,30,26.08,0.33,2,74.0,10.6,25.15,36,48,3,0,30.4,vs WAS,-15.5,-1200,231.5,123.5,1.1941049942864825,0.8878002957585535,0.0,30.35,26.6,3.6,0.12281385518770542,0.8545741749008536,0.4227777777777778,0.20096255965584456,0.28968743594459717,3.0,0.19358974358974357,3.8,0.0
Jeremy Sochan,PF,SAS,5000,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIA,-5.5,-238,228.5,117.0,,,,,,,,,,,,,,,
Keldon Johnson,SF/PF,SAS,4900,22.87,8,30,34.0,18.06,2,86.0,9.2,23.87,43,66,-2,0,23.6,vs MIA,-5.5,-238,228.5,117.0,0.9795275635208711,0.5354181790683605,0.0,23.625,24.25,1.75,0.08016129032258063,0.6497013006654567,0.3125,0.14927253478523891,0.57638629403187,2.0,0.3125,3.5,0.0
Luguentz Dort,SG,OKC,4900,22.24,20,30,27.93,11.23,1,82.0,11.5,23.66,32,58,3,0,18.5,vs WAS,-15.5,-1200,231.5,123.5,0.5198619186046511,0.2830560169804356,0.0,18.9,36.4,0.75,0.040758676351896686,0.4335423588039867,0.8133333333333332,0.06199581641442102,0.11411441278052906,1.4,0.0,3.2,0.8
Cole Anthony,PG/SG,MIL,4800,23.5,10,30,30.31,3.16,2,79.0,10.1,25.84,38,52,-4,0,29.3,vs GSW,7.5,250,228.5,110.5,1.4475308641975309,0.9938271604938271,0.0,29.333333333333332,21.0,2.0,0.05418281653746767,0.75,0.7916666666666666,0.19290123456790118,0.3857150151461523,2.6666666666666665,0.43333333333333335,3.3333333333333335,0.0
Cason Wallace,PG/SG,OKC,4800,21.5,13,30,25.28,9.84,1,83.0,8.1,22.33,41,53,3,0,23.3,vs WAS,-15.5,-1200,231.5,123.5,0.7074175824175825,0.3884356384356384,0.0,23.25,32.0,1.3125,0.06688777172648137,0.44590132090132084,0.636904761904762,0.03469215969215968,0.1672240802675586,1.5,0.0,3.5,0.75
Tre Johnson,PG/SG,WAS,4800,25.18,17,30,30.84,19.91,2,69.0,2.0,21.76,187,58,-1,0,24.9,@OKC,15.5,750,231.5,108.0,0.9294871794871794,0.6923076923076924,0.0,24.166666666666668,26.0,0.5,0.03125,0.6666666666666666,0.5238095238095237,0.11538461538461532,0.43771697652060443,1.3333333333333333,0.0,3.6666666666666665,0.0
Buddy Hield,SG/SF,GSW,4800,16.13,12,30,34.47,8.19,2,80.0,2.3,13.88,135,35,-1,0,12.9,@MIL,-7.5,-310,228.5,118.0,0.7124857268335529,0.5122441809398331,0.0,12.9,17.0,0.3,0.013793103448275858,0.5521519543258674,0.8714285714285716,0.07132191480017563,0.4,1.2,0.0,3.2,0.0
Harrison Barnes,PF,SAS,4700,23.9,5,30,33.72,14.19,1,82.0,0.6,21.65,186,55,4,0,17.3,vs MIA,-5.5,-238,228.5,117.0,0.5523529411764706,0.44469362745098034,0.0,17.25,30.25,2.4375,0.16459640546719195,0.39894607843137253,0.7202380952380952,0.06382965686274508,0.08430361221479757,3.25,0.5,3.0,0.75
Alex Caruso,SG/SF,OKC,4700,21.34,18,30,28.36,13.17,2,84.0,7.8,19.9,42,54,5,0,21.8,vs WAS,-15.5,-1200,231.5,123.5,0.8145833333333333,0.4333333333333333,0.0,21.75,27.0,0.0,0.0,0.4125,0.9,0.0583333333333333,0.5,2.5,0.0,7.0,0.0
Bub Carrington,PG,WAS,4600,18.43,30,30,41.18,14.74,2,84.0,9.2,20.9,40,54,-1,0,22.1,@OKC,15.5,750,231.5,108.0,0.7510470473265393,0.46388850109358276,0.0,23.25,31.0,2.3333333333333335,0.1201433691756272,0.5192191353715855,0.25,0.10935827632742329,0.40589709484420305,2.3333333333333335,0.25,2.6666666666666665,1.0
Gary Trent Jr.,SF,MIL,4500,27.4,18,30,38.4,9.94,1,83.0,11.5,25.26,36,64,-4,0,23.9,vs GSW,7.5,250,228.5,110.5,0.8730120106997192,0.6251754595052704,0.0,23.9375,28.0,0.0,0.0,0.5867845886964351,0.70625,0.0613363393188198,0.28974562798092207,2.75,0.41666666666666663,2.25,1.0
Julian Champagnie,SG/SF,SAS,4500,20.78,4,30,29.87,14.16,1,80.0,9.5,22.79,35,57,1,0,21.9,vs MIA,-5.5,-238,228.5,117.0,0.7779595215832944,0.38692184821567716,0.0,21.9375,28.75,1.4375,0.0603723404255319,0.5692196509272246,0.6083333333333334,0.07175705158173597,1.0,2.25,0.125,3.25,0.0
Ryan Kalkbrenner,C,CHA,4500,24.67,9,30,30.38,16.25,1,64.0,17.6,23.62,20,62,2,0,23.3,vs ORL,3.5,136,239.5,118.0,0.9663825322427474,0.4978402720338204,0.0,26.833333333333332,28.0,4.0,0.14557676942998043,0.618111080476672,0.0,0.057899090157154665,0.3956386292834891,1.0,0.16666666666666666,3.3333333333333335,1.0
Luke Kornet,C,SAS,4500,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,26.8,vs MIA,-5.5,-238,228.5,117.0,0.9973214285714286,0.4446428571428571,0.0,26.0,25.5,0.625,0.01689189189189185,0.6526785714285714,0.0,0.1026785714285714,0.046665686612816,1.5,0.0,4.5,0.0
Grant Williams,PF/C,CHA,4400,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ORL,3.5,136,239.5,118.0,,,,,,,,,,,,,,,
Kelly Olynyk,C,SAS,4300,0.0,16,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIA,-5.5,-238,228.5,117.0,,,,,,,,,,,,,,,
Nikola Jovic,PF/C,MIA,4300,20.88,23,30,32.75,10.03,2,76.0,21.4,23.34,16,58,1,0,23.4,@SAS,5.5,195,228.5,111.5,0.9481909676474892,0.6282799004538135,0.0,23.375,24.25,4.5,0.1681893687707641,0.6737337139511053,0.6041666666666667,0.1301507831942614,0.3005717561263955,2.0,0.4107142857142857,2.5,0.0
Moses Moody,SG/SF,GSW,4300,17.21,12,30,26.64,3.42,2,75.0,0.6,16.84,131,33,0,0,20.3,@MIL,-7.5,-310,228.5,118.0,0.9283910533910534,0.6883116883116882,0.0,20.25,21.666666666666668,1.75,0.08654384681781936,0.722943722943723,0.5555555555555555,0.12409812409812408,0.06767230253046647,2.3333333333333335,0.3333333333333333,3.6666666666666665,0.0
Anthony Black,PG/SG,ORL,4300,24.84,17,30,31.96,12.83,1,76.0,44.8,25.8,8,81,1,0,20.6,@CHA,-3.5,-162,239.5,121.5,0.794824016563147,0.6219565217391304,0.0,20.6,25.6,2.45,0.1080600050851767,0.7508902691511387,0.3583333333333333,0.17023809523809522,0.10394407384155764,2.0,0.07333333333333332,4.6,0.0
Jaylin Williams,C,OKC,4300,17.54,25,30,19.295673847886608,2.86,2,75.0,1.7,18.96,120,35,6,0,13.0,vs WAS,-15.5,-1200,231.5,123.5,0.7906611362493715,0.43085972850678733,0.0,12.95,16.0,1.35,0.09961262553802008,0.60947209653092,1.0,0.02352941176470588,0.2,0.6,0.0,4.0,0.0
Moritz Wagner,C,ORL,4200,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-3.5,-162,239.5,121.5,,,,,,,,,,,,,,,
Moussa Diabate,C,CHA,4200,19.56,14,30,25.92,8.83,2,75.0,4.1,20.45,68,44,-1,0,20.7,vs ORL,3.5,136,239.5,118.0,0.8881640375448425,0.5136370337608728,0.0,17.25,19.0,1.5833333333333333,0.1297222222222222,0.7423952036955134,0.0,0.13779546906481888,0.698482880641532,3.3333333333333335,0.3333333333333333,4.333333333333333,0.0
Quinten Post,C,GSW,4200,18.73,15,30,19.69,1.03,1,70.0,2.3,18.65,104,33,0,0,11.3,@MIL,-7.5,-310,228.5,118.0,0.6640235042735043,0.2832606837606838,0.0,11.3,13.4,0.95,0.0970238095238095,0.47079059829059833,0.42000000000000004,0.0125,0.0,0.4,0.0,2.6,0.8
Pelle Larsson,SG/SF,MIA,4000,20.7,30,30,28.56,3.37,1,56.99999999999999,8.1,20.45,34,38,1,0,11.2,@SAS,5.5,195,228.5,111.5,0.692641129032258,0.5237903225806452,0.0,11.1875,12.0,0.625,0.05,0.6308467741935484,0.75,0.11350806451612902,0.022952284656313875,2.0,0.3125,1.75,1.0
AJ Green,SG,MIL,4000,17.0,18,30,23.75,11.62,1,71.0,1.7,18.65,119,41,1,0,18.0,vs GSW,7.5,250,228.5,110.5,0.6576831173605368,0.5130445271574304,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tre Mann,PG/SG,CHA,3800,19.86,2,30,32.08,10.51,2,73.0,23.0,20.73,12,54,0,0,16.4,vs ORL,3.5,136,239.5,118.0,0.8834976751643419,0.6513548180214848,0.0,20.416666666666668,23.333333333333332,1.75,0.08859166286090124,0.7919672919672919,0.514957264957265,0.12129228795895457,0.0305139672193035,3.0,0.3055555555555555,4.333333333333333,0.0
Corey Kispert,SG,WAS,3800,14.15,25,30,24.02,10.35,2,84.0,2.3,13.37,85,36,1,0,14.9,@OKC,15.5,750,231.5,108.0,0.8871693121693122,0.6153439153439154,0.0,18.833333333333332,21.333333333333332,1.9166666666666667,0.10001502819764448,0.629100529100529,0.6944444444444443,0.0477248677248677,0.0,3.0,0.3333333333333333,3.0,0.0
Tristan da Silva,SF/PF,ORL,3700,19.26,14,30,24.31,2.19,2,75.0,9.0,16.01,25,36,7,0,18.3,@CHA,-3.5,-162,239.5,121.5,0.874265873015873,0.5784126984126983,0.0,18.65,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Fontecchio,SF/PF,MIA,3700,18.61,11,30,19.36,4.92,2,79.0,9.6,16.25,21,39,3,0,21.5,@SAS,5.5,195,228.5,111.5,1.068649885583524,0.7637299771167048,0.0,21.5,20.0,2.0,0.10234642808172217,0.5995423340961098,0.7291666666666666,0.0526315789473684,0.25,1.75,0.25,2.25,0.25
Isaiah Joe,SG,OKC,3700,8.14,29,30,13.98,2.18,2,79.0,1.5,14.28,67,22,3,0,0.0,vs WAS,-15.5,-1200,231.5,123.5,,,,,,,,,,,,,,,
Sion James,PG,CHA,3700,16.01,26,30,21.55,11.57,1,70.0,3.8,16.16,52,39,4,0,16.6,vs ORL,3.5,136,239.5,118.0,0.7034481985013685,0.40489971732400054,0.0,13.75,19.666666666666668,0.0,0.0,0.3811190380042177,0.16666666666666666,0.0661372100327545,0.3333333333333333,2.3333333333333335,0.3333333333333333,4.0,0.0
Cam Whitmore,SF/PF,WAS,3600,14.1,25,30,26.45,0.48,2,76.0,5.2,14.35,38,27,-1,0,17.1,@OKC,15.5,750,231.5,108.0,1.0309758771929822,0.7279014844804319,0.0,16.666666666666668,16.0,0.5,0.03389830508474576,0.8158738191632929,0.5777777777777778,0.19669365721997298,0.07247473797497817,2.3333333333333335,0.0,3.3333333333333335,0.0
Dru Smith,PG/SG,MIA,3600,16.55,14,30,25.85,9.59,2,52.0,10.5,17.64,21,37,0,0,17.4,@SAS,5.5,195,228.5,111.5,1.0003338675213675,0.6134195665445665,0.0,17.375,17.0,1.125,0.0557200152788388,0.44375763125763124,0.6041666666666666,0.043040293040293026,0.25,1.25,0.125,2.5,0.0
Tyus Jones,PG,ORL,3600,12.95,24,30,22.91,7.91,2,84.0,3.8,16.45,50,36,-2,0,7.3,@CHA,-3.5,-162,239.5,121.5,0.5331349206349206,0.3091269841269841,0.0,7.3,15.4,0.4,0.04102564102564102,0.3773809523809524,0.63,0.030000000000000006,0.0,1.4,0.2,3.2,0.2
Goga Bitadze,C,ORL,3500,14.22,28,30,25.95,3.55,2,78.0,8.2,17.26,25,34,2,0,18.7,@CHA,-3.5,-162,239.5,121.5,0.9964875423853752,0.44965845987517816,0.0,18.65,18.8,1.45,0.06772186909120163,0.7451471816796894,0.26666666666666666,0.11390731731289003,0.3714877815976319,1.8,0.2,3.0,0.0
