Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Bam Adebayo,PF/C,MIA,8100,42.24,28,30,51.7,33.89,1,88.0,2.7,40.94,405,113,6,0,36.4,vs NYK,3.5,136,230.5,113.5,1.1730567226890756,0.8266806722689076,0.0,35.625,31.0,2.625,0.0833333333333333,1.0178571428571428,0.4222222222222222,0.2100840336134453,0.11093537356768715,1.5,0.0,4.0,0.5
Deni Avdija,SF,POR,8000,40.32,5,30,64.15,34.38,1,85.0,6.5,38.45,176,111,-2,0,36.5,@LAC,8.5,260,225.5,108.5,1.193312434691745,0.9519331243469175,0.0,36.5,31.0,4.0,0.11693413173652695,0.9461859979101359,0.4666666666666667,0.22466039707419017,0.17377060520103915,1.5,0.1875,3.5,1.0
Darius Garland,PG,CLE,7900,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-6.5,-258,234.5,120.5,,,,,,,,,,,,,,,
DeMar DeRozan,SF/PF,SAC,7900,31.53,28,30,49.06,27.19,1,89.0,12.0,34.29,76,98,7,0,39.6,vs LAL,-3.5,-166,224.5,114.0,1.070945945945946,0.7162162162162162,0.0,39.625,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Reaves,PG/SF,LAL,7700,39.19,20,30,49.03,27.47,1,88.0,32.6,47.1,32,142,0,0,50.0,@SAC,3.5,140,224.5,110.5,1.3490052552552552,1.0555555555555556,0.0,49.25,36.5,3.5,0.07128672014030374,0.8644894894894894,0.41666666666666663,0.3295795795795796,0.1397632149964508,3.5,0.3,3.5,1.0
Zach LaVine,SG/SF,SAC,7700,36.44,28,30,45.21,23.7,1,87.0,10.7,34.65,84,98,7,0,36.3,vs LAL,-3.5,-166,224.5,114.0,1.005984555984556,0.9173745173745174,0.0,36.25,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kawhi Leonard,SF/PF,LAC,7600,41.29,22,30,52.77,34.23,1,91.0,0.5,38.85,505,111,11,0,32.9,vs POR,-8.5,-325,225.5,117.0,1.0411442006269591,0.7565308254963429,0.0,32.875,31.0,2.25,0.05084745762711865,0.842737722048067,0.4242424242424242,0.22048066875653077,0.1428435247606354,3.0,0.0,2.0,1.0
Miles Bridges,PF,CHA,7500,42.34,29,30,47.96,22.42,1,88.0,7.4,41.03,133,107,7,0,42.3,@WAS,1.5,105,240.5,119.5,1.2394009216589863,0.7423963133640553,0.0,40.75,33.0,1.375,0.03374233128834355,0.8926267281105991,0.5,0.10552995391705064,0.388498282235114,1.0,0.0,4.0,0.0
Julius Randle,PF,MIN,7400,36.98,19,30,50.41,28.69,1,89.0,11.8,37.89,79,109,3,0,45.5,vs IND,-11.5,-625,228.5,120.0,1.3771396396396396,0.9211711711711712,0.0,45.5,33.5,2.5,0.05574186531315145,0.8576576576576578,0.42857142857142855,0.21441441441441433,0.20798375386564916,2.5,0.0833333333333333,2.5,1.0
RJ Barrett,SG,TOR,7300,34.3,12,30,43.24,26.98,1,87.0,0.5,34.05,407,91,3,0,41.8,@DAL,-1.5,-115,232.5,117.0,1.334090909090909,0.9303030303030303,0.0,41.75,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norman Powell,SG,MIA,7200,28.22,6,30,34.78,16.34,1,85.0,7.4,30.61,91,75,2,0,38.9,vs NYK,3.5,136,230.5,113.5,1.2809722222222222,0.866111111111111,0.0,39.625,30.5,2.625,0.05276381909547735,0.9677777777777778,0.31666666666666665,0.2388888888888889,0.1259876694653475,1.5,0.15,2.5,1.0
Ivica Zubac,C,LAC,7100,33.41,16,30,49.84,29.0,1,86.0,0.6,33.09,413,91,7,0,26.0,vs POR,-8.5,-325,225.5,117.0,0.9907407407407407,0.7444444444444445,0.0,26.0,26.0,0.0,0.0,0.7274074074074074,0.0,0.15259259259259256,0.13290824573995724,2.5,0.0,1.0,1.0
Brandon Ingram,SF,TOR,7000,35.75,19,30,49.92,27.14,1,88.0,2.8,36.15,305,96,6,0,37.9,@DAL,-1.5,-115,232.5,117.0,1.190065065065065,0.9309309309309309,0.0,37.875,32.0,2.5,0.0588235294117647,1.0605605605605604,0.275,0.21421421421421416,0.15356623365648125,3.0,0.0,4.0,0.5
Cooper Flagg,PG,DAL,7000,34.14,2,30,35.75,24.5,1,55.00000000000001,2.5,35.14,294,74,-2,0,30.1,vs TOR,1.5,-105,232.5,115.5,0.8700892857142857,0.6174107142857144,0.0,29.375,33.5,4.375,0.13788385527515962,0.8504464285714286,0.25,0.17678571428571427,0.23244583042892342,3.5,0.5625,3.5,0.0
Brandon Miller,SG,CHA,6900,0.0,29,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,40.0,@WAS,1.5,105,240.5,119.5,0.8951612903225806,0.9211469534050178,0.0,22.25,20.0,2.5,0.0625,0.9444444444444444,0.46428571428571425,0.2168458781362007,0.05289363212674275,1.5,0.1,2.0,0.5
Alexandre Sarr,C,WAS,6800,32.83,21,30,38.53,20.79,1,86.0,10.0,31.76,70,87,7,0,34.0,vs CHA,-1.5,-125,240.5,121.0,,,,,,,,,,,,,,,
Immanuel Quickley,PG,TOR,6700,32.45,15,30,44.46,26.63,1,87.0,0.8,34.81,374,90,5,0,36.9,@DAL,-1.5,-115,232.5,117.0,1.1103215284249766,0.8056849953401677,0.0,36.875,33.0,4.0,0.1118165450582772,0.842497670083877,0.5738636363636364,0.27306616961789376,0.15206464194599129,3.5,0.325,3.5,1.0
Shaedon Sharpe,SG/SF,POR,6600,32.42,8,30,48.39,26.2,1,84.0,1.1,31.44,370,85,-4,0,25.0,@LAC,8.5,260,225.5,108.5,0.9310344827586207,0.7965517241379311,0.0,25.0,27.0,1.5,0.06,1.0055172413793105,0.41428571428571426,0.24896551724137927,0.17861137515992845,2.0,0.2222222222222222,5.5,0.0
Andrew Nembhard,PG,IND,6600,0.0,1,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,10.3,@MIN,11.5,455,228.5,108.5,0.6029411764705882,0.5882352941176471,0.0,10.25,17.0,0.0,0.0,0.7058823529411765,0.4,0.2352941176470588,0.5328183015946412,2.0,0.0,3.0,0.0
Myles Turner,C,MIL,6600,26.46,9,30,30.12,15.88,1,86.0,2.2,30.22,260,69,6,0,26.4,@CLE,6.5,210,234.5,114.0,0.9204125615763546,0.45381773399014774,0.0,26.375,28.5,0.0,0.0,0.7875615763546798,0.625,0.0172413793103448,0.0,1.5,0.0,2.5,1.0
Kyshawn George,SF/PF,WAS,6500,30.34,17,30,43.76,14.06,1,84.0,8.6,32.97,81,77,-2,0,55.5,vs CHA,-1.5,-125,240.5,121.0,1.62421875,1.0361607142857143,0.0,54.75,33.5,1.625,0.03631284916201115,1.1040178571428572,0.38636363636363635,0.26919642857142856,0.19927475466229674,2.0,0.2222222222222222,4.5,0.0
Kevin Porter Jr.,PG,MIL,6500,0.0,12,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,16.0,@CLE,6.5,210,234.5,114.0,1.7777777777777777,1.3333333333333333,0.0,16.0,9.0,0.0,0.0,0.7777777777777778,0.5,0.3333333333333333,0.4016064257028111,1.0,0.0,0.0,1.0
Deandre Ayton,C,LAL,6500,31.76,6,30,44.54,18.52,1,84.0,10.3,37.76,72,89,0,0,21.8,@SAC,3.5,140,224.5,110.5,0.676707779886148,0.4800759013282732,0.0,21.75,32.5,2.875,0.12458791208791206,0.6503795066413662,0.0,0.032258064516129,0.5,1.5,0.0,2.5,0.5
Josh Hart,SF/PF,NYK,6500,24.72,11,30,40.37,23.97,2,86.0,6.7,26.73,89,75,-3,0,24.0,@MIA,-3.5,-162,230.5,117.0,1.263157894736842,0.2631578947368421,0.0,24.0,19.0,2.5,0.1041666666666666,1.105263157894737,0.4,0.0,0.0,0.0,0.0,4.0,0.0
CJ McCollum,PG/SG,WAS,6500,34.74,7,30,42.66,17.99,1,87.0,8.6,32.65,83,87,4,0,19.3,vs CHA,-1.5,-125,240.5,121.0,0.6272204806687565,0.40386624869383486,0.0,19.25,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jrue Holiday,PG/SG,POR,6400,30.88,11,30,35.57,16.9,1,85.0,7.2,30.26,86,77,2,0,36.9,@LAC,8.5,260,225.5,108.5,1.19142316017316,0.860930735930736,0.0,36.125,30.5,2.5,0.06949899415652841,0.7786796536796536,0.3939393939393939,0.12662337662337658,0.589830657997034,3.5,0.5,3.5,0.5
Bennedict Mathurin,SG/SF,IND,6400,0.0,5,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,52.3,@MIN,11.5,455,228.5,108.5,1.2112103174603175,1.009126984126984,0.0,43.5,36.5,4.375,0.08620689655172414,0.9952380952380953,0.20833333333333334,0.40515873015873016,0.1172534739302582,3.5,0.29545454545454547,1.5,1.0
Andrew Wiggins,SF/PF,MIA,6400,28.22,11,30,43.12,19.1,1,84.0,12.0,30.64,54,80,-3,0,27.4,vs NYK,3.5,136,230.5,113.5,0.9921875,0.625,0.0,27.375,28.0,-0.25,-0.0087719298245614,0.8697916666666667,0.3214285714285714,0.20833333333333331,0.2157398107953181,2.5,0.25,2.0,0.5
Scoot Henderson,PG,POR,6300,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@LAC,8.5,260,225.5,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keegan Murray,SF/PF,SAC,6300,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs LAL,-3.5,-166,224.5,114.0,,,,,,,,,,,,,,,
Rudy Gobert,C,MIN,6300,23.88,4,30,35.0,10.31,1,86.0,2.0,29.81,279,61,8,0,16.4,vs IND,-11.5,-625,228.5,120.0,0.5412946428571428,0.24553571428571425,0.0,16.375,30.0,2.25,0.14562167392356065,0.42857142857142855,0.0,0.11160714285714285,0.0514064428575331,2.5,0.25,3.0,0.5
Kyle Kuzma,SF/PF,MIL,6300,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,22.1,@CLE,6.5,210,234.5,114.0,1.0540458937198067,0.5978260869565217,0.0,22.125,20.5,1.375,0.04741379310344825,0.6690821256038648,0.8333333333333333,0.11473429951690815,0.0488846430652607,2.0,0.0,2.5,0.0
Jakob Poeltl,C,TOR,6200,26.75,19,30,40.0,19.59,1,85.0,9.8,29.13,61,77,8,0,20.1,@DAL,-1.5,-115,232.5,117.0,0.8526936026936027,0.5757575757575758,0.0,20.125,24.5,2.625,0.1029411764705882,0.6725589225589226,0.0,0.0,0.0,0.0,0.0,4.0,1.0
OG Anunoby,SF/PF,NYK,6200,33.57,3,30,43.95,20.02,1,86.0,7.8,32.59,88,86,1,0,36.3,@MIA,-3.5,-162,230.5,117.0,1.0097549909255898,0.6016333938294011,0.0,35.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khris Middleton,PF,WAS,6200,32.88,2,30,33.25,14.87,1,87.0,6.4,32.0,95,79,4,0,29.5,vs CHA,-1.5,-125,240.5,121.0,1.0037356321839082,0.6660919540229885,0.0,29.5,29.5,1.625,0.05476475876535805,0.7477011494252873,0.3666666666666667,0.1201149425287356,0.05120034859914195,2.5,0.6666666666666666,2.0,1.0
Davion Mitchell,PG,MIA,6200,25.73,26,30,39.76,20.46,1,78.0,2.2,25.75,257,65,5,0,30.9,vs NYK,3.5,136,230.5,113.5,0.9416666666666667,0.6761904761904762,0.0,29.375,28.0,1.0,0.0208333333333333,0.5428571428571428,0.5357142857142857,0.0952380952380952,0.08313241824620154,2.5,0.1,3.0,1.0
Mikal Bridges,SG/SF,NYK,6100,32.93,18,30,38.77,23.92,1,87.0,2.8,28.85,219,82,4,0,35.1,@MIA,-3.5,-162,230.5,117.0,1.0284090909090908,0.5555555555555556,0.0,35.125,34.5,3.25,0.09593969954827185,0.6275252525252526,0.4,0.0909090909090909,0.0336787368433631,0.5,0.16666666666666666,3.5,1.0
Jarrett Allen,C,CLE,6100,30.3,13,30,41.47,14.34,1,86.0,7.3,31.31,86,76,-1,0,27.9,vs MIL,-6.5,-258,234.5,120.5,0.9458333333333333,0.5738095238095238,0.0,27.875,29.0,0.0,0.0,0.7511904761904762,0.0833333333333333,0.15238095238095234,0.5580433056649049,2.5,0.39285714285714285,4.0,0.0
Malik Monk,SG,SAC,6000,28.25,11,30,40.51,16.27,2,84.0,0.6,23.43,277,64,4,0,30.5,vs LAL,-3.5,-166,224.5,114.0,1.3214285714285716,0.9603174603174602,0.0,30.5,24.0,0.75,0.02068965517241375,0.7063492063492063,0.3142857142857143,0.12698412698412695,0.0848059009394261,3.5,0.3333333333333333,3.5,0.0
Donovan Clingan,C,POR,6000,31.0,30,30,39.03,18.85,1,84.0,1.1,27.89,294,73,-2,0,26.5,@LAC,8.5,260,225.5,108.5,1.062121212121212,0.5303030303030303,0.0,26.5,26.0,2.75,0.0986296429859358,0.6712121212121213,0.75,0.15303030303030302,0.06459368874754855,3.5,0.3333333333333333,5.0,1.0
Dennis Schroder,PG,SAC,5900,27.47,21,30,34.08,17.89,1,84.0,6.7,26.33,77,70,8,0,30.5,vs LAL,-3.5,-166,224.5,114.0,0.9708333333333332,0.7803030303030303,0.0,30.5,31.5,1.375,0.045118591681784545,0.6621212121212121,0.45,0.15757575757575754,0.08864489616392851,1.5,0.41666666666666663,2.5,1.0
Max Strus,SF,CLE,5800,0.0,13,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIL,-6.5,-258,234.5,120.5,,,,,,,,,,,,,,,
PJ Washington,SF/PF,DAL,5800,30.46,7,30,38.62,20.07,1,84.0,8.7,32.61,68,83,1,0,30.3,vs TOR,1.5,-105,232.5,115.5,,,,,,,,,,,,,,,
Bobby Portis,PF/C,MIL,5800,25.23,26,30,47.34,16.94,2,84.0,1.7,27.8,291,66,4,0,16.0,@CLE,6.5,210,234.5,114.0,0.8235294117647058,0.3739495798319328,0.0,16.0,19.0,2.0,0.1493506493506493,0.7997198879551821,0.3333333333333333,0.0476190476190476,0.5,1.5,0.25,2.5,0.0
Toumani Camara,PF,POR,5700,26.11,5,30,39.15,21.85,1,87.0,1.1,27.03,263,72,-2,0,33.8,@LAC,8.5,260,225.5,108.5,0.9969696969696971,0.5476190476190476,0.0,33.75,34.0,0.625,0.0210084033613445,0.5761904761904761,0.9,0.0883116883116883,0.07364628058514995,2.5,0.3333333333333333,3.5,0.5
Jaden McDaniels,SF/PF,MIN,5700,29.25,21,30,36.6,17.78,1,85.0,1.4,25.09,259,68,3,0,24.9,vs IND,-11.5,-625,228.5,120.0,0.8762771392081738,0.5817369093231162,0.0,24.875,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Nesmith,SF/PF,IND,5700,26.2,30,30,31.4,14.98,1,83.0,0.8,24.89,235,62,0,0,13.8,@MIN,11.5,455,228.5,108.5,0.6054360812425329,0.36917562724014336,0.0,17.75,29.0,1.625,0.11818181818181815,0.5221027479091995,0.3333333333333333,0.034647550776583,0.0,3.5,0.5,2.5,0.5
Donte DiVincenzo,PG/SG,MIN,5600,25.39,27,30,28.95,12.58,1,85.0,3.6,25.81,125,61,5,0,22.5,vs IND,-11.5,-625,228.5,120.0,0.95,0.6785714285714286,0.0,22.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Andre Hunter,SF/PF,CLE,5600,24.49,25,30,33.11,13.23,1,86.0,0.6,21.98,223,57,2,0,0.0,vs MIL,-6.5,-258,234.5,120.5,,,,,,,,,,,,,,,
Bilal Coulibaly,SF,WAS,5500,0.0,26,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs CHA,-1.5,-125,240.5,121.0,,,,,,,,,,,,,,,
Naz Reid,PF/C,MIN,5500,23.74,1,30,24.93,16.07,2,85.0,1.4,24.05,200,60,1,0,17.5,vs IND,-11.5,-625,228.5,120.0,0.8154891304347827,0.3739130434782608,0.0,17.5,21.5,0.75,0.0410958904109589,0.6228260869565218,0.7142857142857142,0.075,0.2564102564102564,0.5,0.0,3.5,0.0
John Collins,PF/C,LAC,5400,25.86,5,30,43.25,20.69,2,88.0,2.2,26.23,234,70,-1,0,26.6,vs POR,-8.5,-325,225.5,117.0,1.0208333333333333,0.5952380952380952,0.0,26.625,26.0,6.0,0.21509029143572322,0.7678571428571428,0.26666666666666666,0.119047619047619,0.5430986310140421,2.5,0.625,2.5,0.0
Jerami Grant,SF/PF,POR,5300,26.64,10,30,34.33,16.7,2,84.0,1.4,23.82,225,63,-3,0,33.6,@LAC,8.5,260,225.5,108.5,1.2008928571428572,1.0178571428571428,0.0,33.625,28.0,2.875,0.0937535076888539,0.875,0.4666666666666667,0.3214285714285714,0.0765508844933176,1.5,0.23376623376623373,5.0,0.0
Rui Hachimura,SF/PF,LAL,5300,24.93,24,30,29.62,15.04,1,82.0,7.9,29.06,56,68,3,0,23.0,@SAC,3.5,140,224.5,110.5,0.6926339285714286,0.5450892857142857,0.0,23.0,33.5,0.75,0.03846153846153845,0.42276785714285714,0.75,0.046875,0.14836795252225504,1.5,0.0,2.0,1.0
Collin Sexton,PG/SG,CHA,5200,32.22,10,30,40.47,21.06,1,86.0,20.3,30.35,26,94,-1,0,22.8,@WAS,1.5,105,240.5,119.5,1.28578431372549,1.0421568627450981,0.0,29.875,23.5,0.0,0.0,0.8627450980392157,0.24999999999999994,0.3813725490196078,0.12938722818703996,2.0,0.0,4.0,0.0
Obi Toppin,PF/C,IND,5200,26.76,21,30,29.99,11.39,2,82.0,16.9,27.82,26,70,5,0,34.3,@MIN,11.5,455,228.5,108.5,0.9425480769230767,0.6461538461538461,0.0,30.5,33.0,4.0,0.14134661300225115,0.7798076923076923,0.8,0.1644230769230769,0.08164687846904145,3.5,0.33928571428571425,4.5,0.0
D'Angelo Russell,PG/SG,DAL,5100,14.23,21,30,38.39,9.21,2,84.0,0.6,16.39,176,37,4,0,10.3,vs TOR,1.5,-105,232.5,115.5,0.8611111111111112,0.5555555555555556,0.0,10.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Jackson,C,IND,5100,15.3,1,30,21.0,5.03,1,66.0,0.6,15.69,133,30,0,0,0.3,@MIN,11.5,455,228.5,108.5,0.484375,0.25,0.0,5.75,10.0,0.0,0.0,0.7708333333333333,0.0,0.04166666666666665,0.0,1.0,0.0,2.0,1.0
Kel'el Ware,C,MIA,5000,22.38,2,30,33.81,13.04,1,81.0,2.3,25.96,179,57,-4,0,25.6,vs NYK,3.5,136,230.5,113.5,1.3377329192546583,0.7639751552795031,0.0,25.625,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bub Carrington,PG,WAS,5000,26.25,23,30,41.35,16.75,1,84.0,10.7,24.85,43,69,5,0,21.0,vs CHA,-1.5,-125,240.5,121.0,0.7614389920424403,0.47214854111405835,0.0,21.0,27.5,3.5,0.1802150537634408,0.5683023872679045,0.125,0.11140583554376654,0.5266823884744665,2.5,0.375,2.5,1.0
Kon Knueppel,SF,CHA,5000,16.58,24,30,19.25,13.26,1,59.0,3.1,24.22,97,44,2,0,19.3,@WAS,1.5,105,240.5,119.5,0.7058333333333333,0.5800000000000001,0.0,19.25,27.5,2.75,0.1428571428571428,0.52,0.75,0.03666666666666665,0.0,2.5,0.5,4.5,0.0
T.J. McConnell,PG,IND,5000,0.0,1,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MIN,11.5,455,228.5,108.5,,,,,,,,,,,,,,,
Bradley Beal,SG,LAC,5000,0.0,9,30,0.0,0.0,4,0.0,1.7,0.0,0,0,0,0,9.0,vs POR,-8.5,-325,225.5,117.0,0.44999999999999996,0.375,0.0,9.0,20.0,0.0,0.0,0.35,0.5,0.05,0.5,1.5,0.0,2.0,1.0
Klay Thompson,SG/SF,DAL,4800,21.17,19,30,29.68,11.1,1,84.0,1.4,20.83,172,50,3,0,14.8,vs TOR,1.5,-105,232.5,115.5,0.7740641711229945,0.5080213903743315,0.0,14.75,19.5,1.375,0.0982142857142857,0.8502673796791445,0.7222222222222222,0.16310160427807485,0.5368393217164535,2.5,0.0,2.5,1.0
Mitchell Robinson,C,NYK,4800,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@MIA,-3.5,-162,230.5,117.0,,,,,,,,,,,,,,,
Daniel Gafford,C,DAL,4700,0.0,28,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs TOR,1.5,-105,232.5,115.5,,,,,,,,,,,,,,,
Tre Johnson,PG/SG,WAS,4700,24.32,22,30,29.25,19.46,2,63.0,6.5,23.05,55,58,4,0,28.3,vs CHA,-1.5,-125,240.5,121.0,1.0865384615384617,0.7884615384615384,0.0,28.25,26.0,0.0,0.0,0.7307692307692308,0.5,0.13461538461538455,0.15657546478090667,1.5,0.0,3.0,0.0
Sam Merrill,SG,CLE,4700,20.15,26,30,26.47,8.63,1,74.0,2.0,21.89,161,45,5,0,31.0,vs MIL,-6.5,-258,234.5,120.5,1.15625,0.9711538461538461,0.0,31.0,27.0,1.625,0.05178155178155175,0.7074175824175823,0.9,0.1483516483516483,0.2884241227097081,4.0,0.875,2.0,1.0
Dereck Lively II,C,DAL,4700,21.44,23,30,34.63,11.21,1,82.0,4.0,21.88,92,52,3,0,17.0,vs TOR,1.5,-105,232.5,115.5,1.1434210526315791,0.7157894736842105,0.0,17.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gradey Dick,SG/SF,TOR,4700,16.55,18,30,29.55,11.76,2,80.0,0.6,15.33,144,40,1,0,21.9,@DAL,-1.5,-115,232.5,117.0,1.0052083333333335,0.6319444444444444,0.0,21.875,21.0,0.625,0.02066115702479335,0.7638888888888888,0.375,0.14583333333333334,0.0282089811475136,1.5,0.0,3.5,0.0
