Name,Position,Team,Salary,Projected,OppRank,OppRankTotal,Ceiling,Floor,StartingStatus,Consistency,ProjOwn,Consensus,Leverage,Safety,AlertScore,SIC,PPG,VersusStr,Vegas,VegasML,VegasTotals,VegasImplied,FPM,Usage,Momentum,FP,Minutes,ClutchFP,ClutchRatio,TouchesPerMin,ThreeRate,ScoringFrequency,ScoringConsistency,DominantQuarter,LateGameEmphasis,Substitutions,StarterOrStuffer
Amari Williams,C,BOS,3000,0.0,7,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,1.3,vs HOU,5.5,164,226.5,110.5,1.25,0.0,0.0,1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Max Shulga,PG,BOS,3000,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs HOU,5.5,164,226.5,110.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Walsh,SF,BOS,3000,0.0,29,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.0,vs HOU,5.5,164,226.5,110.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6
Jayson Tatum,PF,BOS,3000,0.0,3,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs HOU,5.5,164,226.5,110.5,,,,,,,,,,,,,,,
Sharife Cooper,PG,WAS,3000,0.0,22,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,-0.3,vs ORL,8.5,295,234.5,113.0,-0.125,0.25,0.0,-0.25,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Anthony Gill,C,WAS,3000,2.09,6,30,14.86,1.73,2,53.0,0.0,0.0,0,0,4,0,1.8,vs ORL,8.5,295,234.5,113.0,0.25,0.25,0.0,0.5,0.5,0.0,0.0,0.125,0.0,0.125,0.0,1.0,0.25,0.25,0.25
Tristan Vukcevic,C,WAS,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,4.02,0,0,0,0,5.2,vs ORL,8.5,295,234.5,113.0,0.5736607142857143,0.3571428571428571,0.0,2.9375,3.25,0.0,0.0,0.5089285714285714,0.125,0.0625,0.0,1.0,0.25,0.75,0.75
Justin Champagnie,SF/PF,WAS,3000,3.17,8,30,39.99,2.53,2,78.0,0.0,0.5,0,0,-2,0,3.6,vs ORL,8.5,295,234.5,113.0,0.296875,0.04166666666666665,0.0,1.625,2.5,0.3125,0.25,0.375,0.3333333333333333,0.0,0.0,0.0,0.0,1.5,0.25
Malaki Branham,PG/SG,WAS,3000,0.0,1,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ORL,8.5,295,234.5,113.0,,,,,,,,,,,,,,,
Jamir Watkins,SG,WAS,3000,0.0,1,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs ORL,8.5,295,234.5,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AJ Johnson,PG/SG,WAS,3000,2.3,1,30,27.17,1.84,2,71.0,1.5,0.0,44,7,-1,0,0.9,vs ORL,8.5,295,234.5,113.0,0.34375,0.125,0.0,0.6875,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will Riley,SF/PF,WAS,3000,3.33,8,30,8.32,2.67,2,54.0,1.5,0.0,18,9,-1,0,6.4,vs ORL,8.5,295,234.5,113.0,1.14375,0.525,0.0,4.75,3.25,0.0,0.0,0.7875,0.0,0.1875,0.2136752136752137,0.5,0.0,1.0,0.75
Drew Peterson,PF,CHA,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs MIN,4.5,160,235.5,115.5,,,,,,,,,,,,,,,
Pat Connaughton,SG/SF,CHA,3000,4.32,3,30,27.66,0.0,2,76.0,1.2,1.09,50,5,5,0,2.8,vs MIN,4.5,160,235.5,115.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
Taelon Peter,SG,IND,3000,3.75,11,30,6.61,1.05,2,19.0,1.2,3.52,21,5,-2,0,3.8,vs GSW,10.5,380,230.5,110.0,0.33578431372549017,0.2647058823529412,0.0,3.8333333333333335,9.0,1.0,0.19999999999999998,0.3504901960784314,0.6666666666666666,0.125,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333
Johnny Furphy,SF,IND,3000,0.0,4,30,0.0,0.0,2,0.0,2.4,6.54,0,0,0,0,0.0,vs GSW,10.5,380,230.5,110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Kam Jones,SG,IND,3000,0.0,4,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs GSW,10.5,380,230.5,110.0,,,,,,,,,,,,,,,
Tyrese Haliburton,PG,IND,3000,0.0,11,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,vs GSW,10.5,380,230.5,110.0,,,,,,,,,,,,,,,
JD Davison,PG,HOU,3000,0.0,4,30,0.0,0.0,2,0.0,0.0,0.71,0,0,0,0,7.0,@BOS,-5.5,-198,226.5,116.0,0.25,0.14285714285714285,0.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Holiday,PG/SG,HOU,3000,3.06,4,30,17.05,2.73,2,66.0,1.2,1.66,33,6,-2,0,5.5,@BOS,-5.5,-198,226.5,116.0,0.19642857142857142,0.17857142857142858,0.0,1.375,1.75,0.375,0.06818181818181818,0.10714285714285712,0.25,0.0357142857142857,0.0,1.0,0.25,0.25,0.25
Jeff Green,PF/C,HOU,3000,3.53,2,30,15.12,0.41,2,69.0,0.6,0.0,28,7,6,0,3.5,@BOS,-5.5,-198,226.5,116.0,0.21875,0.1875,0.0,0.875,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.25
Kevon Harris,SG,HOU,3000,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@BOS,-5.5,-198,226.5,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Crawford,SF/PF,HOU,3000,0.0,2,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@BOS,-5.5,-198,226.5,116.0,,,,,,,,,,,,,,,
Jae'Sean Tate,SF/PF,HOU,3000,3.24,2,30,15.63,1.9,2,73.0,0.9,1.43,31,6,1,0,7.3,@BOS,-5.5,-198,226.5,116.0,0.25892857142857145,0.14285714285714285,0.0,1.8125,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred VanVleet,PG,HOU,3000,0.0,4,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@BOS,-5.5,-198,226.5,116.0,,,,,,,,,,,,,,,
Colin Castleton,C,ORL,3000,0.0,26,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@WAS,-8.5,-375,234.5,121.5,,,,,,,,,,,,,,,
Orlando Robinson,C,ORL,3000,0.0,26,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@WAS,-8.5,-375,234.5,121.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jett Howard,SG/SF,ORL,3000,3.52,15,30,10.65,0.0,2,55.00000000000001,0.3,0.82,23,3,3,0,1.9,@WAS,-8.5,-375,234.5,121.5,0.29027777777777775,0.22222222222222224,0.0,1.55,3.8,0.0,0.0,0.31666666666666665,0.5,0.0,0.0,0.0,0.0,1.6,0.6
Jamal Cain,SF/PF,ORL,3000,0.0,15,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@WAS,-8.5,-375,234.5,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jase Richardson,PG/SG,ORL,3000,0.0,29,30,0.0,0.0,2,0.0,0.0,0.76,0,0,0,0,2.0,@WAS,-8.5,-375,234.5,121.5,0.7125,0.6,0.0,1.6,3.0,0.9,0.52,0.45,0.13333333333333333,0.025,0.0,0.6,0.0,0.8,0.6
Leonard Miller,PF,MIN,3000,0.0,23,30,0.0,0.0,2,0.0,0.0,0.46,0,0,0,0,1.4,@CHA,-4.5,-192,235.5,120.0,0.1375,0.15,0.0,0.55,1.4,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Joan Beringer,C,MIN,3000,0.0,25,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,3.5,@CHA,-4.5,-192,235.5,120.0,0.27999999999999997,0.08,0.0,1.4,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.4
Rocco Zikarsky,C,MIN,3000,0.0,25,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-4.5,-192,235.5,120.0,,,,,,,,,,,,,,,
Enrique Freeman,PF/C,MIN,3000,0.0,20,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@CHA,-4.5,-192,235.5,120.0,,,,,,,,,,,,,,,
Johnny Juzang,SG/SF,MIN,3000,2.56,23,30,27.15,2.05,2,77.0,1.2,0.39,45,5,6,0,1.1,@CHA,-4.5,-192,235.5,120.0,0.15,0.06666666666666667,0.0,0.45,1.2,0.0,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,0.8,0.2,0.4,0.4
Joe Ingles,SF/PF,MIN,3000,0.0,26,30,0.0,0.0,2,0.0,0.0,0.0,0,0,0,0,0.8,@CHA,-4.5,-192,235.5,120.0,0.075,0.05,0.0,0.3,0.8,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.4,0.4
Jaylen Clark,SG/SF,MIN,3000,9.88,26,30,11.53,1.03,2,69.0,1.5,11.16,49,19,6,0,13.4,@CHA,-4.5,-192,235.5,120.0,0.6930288461538461,0.3860576923076923,0.0,10.0625,11.0,0.3125,0.020833333333333325,0.4829326923076923,0.25,0.13998397435897433,0.05413575410355835,2.25,0.25,3.25,0.5
Trayce Jackson-Davis,C,GSW,3000,5.28,9,30,16.28,0.47,2,74.0,0.9,1.16,34,6,6,0,7.6,@IND,-10.5,-500,230.5,120.5,0.3810924369747899,0.17983193277310922,0.0,4.55,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gui Santos,PF,GSW,3000,3.0,18,30,9.92,0.24,2,65.0,1.8,1.63,22,4,2,0,3.0,@IND,-10.5,-500,230.5,120.5,0.4368181818181818,0.34909090909090906,0.0,3.1,5.2,0.65,0.0896551724137931,0.37757575757575756,0.6,0.0,0.0,0.0,0.0,1.2,0.8
Pat Spencer,PG,GSW,3000,2.36,9,30,13.2,0.39,2,40.0,0.9,0.9,25,3,3,0,3.3,@IND,-10.5,-500,230.5,120.5,0.18181818181818182,0.0909090909090909,0.0,2.0,3.0,0.0,0.0,0.35757575757575755,0.2,0.03636363636363636,0.2,0.8,0.2,0.8,0.6
Jackson Rowe,PF,GSW,3000,0.0,18,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@IND,-10.5,-500,230.5,120.5,,,,,,,,,,,,,,,
De'Anthony Melton,PG,GSW,3000,0.0,9,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@IND,-10.5,-500,230.5,120.5,,,,,,,,,,,,,,,
Alex Toohey,SF/PF,GSW,3000,0.0,19,30,0.0,0.0,4,0.0,0.0,0.0,0,0,0,0,0.0,@IND,-10.5,-500,230.5,120.5,,,,,,,,,,,,,,,
