Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
611,4960773238,dseep22494 (20/150),0,314.75,C Ivica Zubac F Harrison Barnes G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Zach LaVine UTIL Zach Edey,,,
611,4960773267,dseep22494 (49/150),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4960845480,mattmoss12 (99/150),0,314.75,C Zach Edey F Santi Aldama G Devin Vassell PF Keldon Johnson PG Tyrese Maxey SF Vince Williams Jr. SG Cam Spencer UTIL VJ Edgecombe,,,
611,4960949553,jamezzzzzzz (1/5),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4960974792,Mike5754 (3/5),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4961002964,showmethemoney13 (11/40),0,314.75,C Myles Turner F Harrison Barnes G VJ Edgecombe PF Santi Aldama PG Tyrese Maxey SF Kobe Sanders SG Cam Spencer UTIL Ryan Rollins,,,
611,4961014516,connor04 (3/5),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4961193852,luckyguesses (58/65),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4961269547,djhoch22 (1/5),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
611,4961362636,kingjames5625,0,314.75,C Santi Aldama F Julian Champagnie G Ryan Rollins PF Precious Achiuwa PG James Harden SF Vince Williams Jr. SG Anthony Black UTIL Ivica Zubac,,,
611,4961378985,bordvol (1/5),0,314.75,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
631,4960172171,jsn77 (51/150),0,314.5,C Wendell Carter Jr. F Keldon Johnson G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Cedric Coward SG Jaylen Wells UTIL Andre Drummond,,,
631,4960184233,Rudy0225 (5/6),0,314.5,C Wendell Carter Jr. F Kobe Sanders G Tyrese Maxey PF Santi Aldama PG Ryan Rollins SF Vince Williams Jr. SG Desmond Bane UTIL Bogdan Bogdanovic,,,
631,4960211242,hixx (66/150),0,314.5,C Kelly Olynyk F Santi Aldama G Tyrese Maxey PF Keldon Johnson PG James Harden SF Tristan da Silva SG Bogdan Bogdanovic UTIL Vince Williams Jr.,,,
631,4960248985,DieselManuel23,0,314.5,C Ivica Zubac F Keldon Johnson G Ryan Rollins PF Santi Aldama PG Russell Westbrook SF Vince Williams Jr. SG Cam Spencer UTIL Jalen Suggs,,,
631,4960303770,RubioDimes (29/150),0,314.5,C Santi Aldama F Jeremy Sochan G Tyrese Maxey PF John Collins PG Ryan Rollins SF Vince Williams Jr. SG Malik Monk UTIL Bobby Portis,,,
631,4960383891,rsbathla (46/150),0,314.5,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Zach LaVine UTIL Myles Turner,,,
631,4960461596,jpm11 (107/150),0,314.5,C Andre Drummond F Vince Williams Jr. G Tyrese Maxey PF Bobby Portis PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Santi Aldama,,,
631,4960471720,bkreider (81/150),0,314.5,C Santi Aldama F Cedric Coward G Tyrese Maxey PF Vince Williams Jr. PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Andre Drummond,,,
631,4960491784,mazwa (82/150),0,314.5,C Myles Turner F Santi Aldama G Tyrese Maxey PF Bobby Portis PG Devin Vassell SF Keldon Johnson SG Cam Spencer UTIL Jock Landale,,,
631,4960783095,TJB128 (1/150),0,314.5,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Zach LaVine UTIL Myles Turner,,,
631,4960917200,dtadiello (16/32),0,314.5,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Zach LaVine UTIL Myles Turner,,,
631,4960967761,goudsaab (140/150),0,314.5,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Vince Williams Jr. PG Jalen Suggs SF Cedric Coward SG Zach LaVine UTIL Myles Turner,,,
631,4961010821,marleycliff6 (2/3),0,314.5,C Santi Aldama F Keldon Johnson G VJ Edgecombe PF Jalen Johnson PG Ryan Rollins SF Vince Williams Jr. SG Jaylen Wells UTIL Zach Edey,,,
631,4961070334,sdoyle8448 (3/11),0,314.5,C Andre Drummond F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Keldon Johnson,,,
645,4960174106,oxenduck (118/150),0,314.25,C Wendell Carter Jr. F Bobby Portis G VJ Edgecombe PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Ryan Rollins,,,
645,4960190276,AaronCosta (86/150),0,314.25,C Wendell Carter Jr. F Santi Aldama G Tyrese Maxey PF Vince Williams Jr. PG Cole Anthony SF Cedric Coward SG Anthony Black UTIL Ivica Zubac,,,
645,4960270021,aarondp987 (50/150),0,314.25,C Ivica Zubac F Santi Aldama G Ryan Rollins PF Keldon Johnson PG Jalen Suggs SF Cedric Coward SG Cam Spencer UTIL Kristaps Porzingis,,,
645,4960374587,ShaidyAdvice (112/150),0,314.25,C Ivica Zubac F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Quentin Grimes UTIL Wendell Carter Jr.,,,
645,4960390862,3rd_and_schlong (19/150),0,314.25,C Jock Landale F Santi Aldama G VJ Edgecombe PF Vince Williams Jr. PG Jalen Suggs SF Keldon Johnson SG Desmond Bane UTIL Jalen Johnson,,,
645,4960390923,3rd_and_schlong (80/150),0,314.25,C Wendell Carter Jr. F Cedric Coward G VJ Edgecombe PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Ryan Rollins,,,
645,4960405773,ImnotNavT (75/150),0,314.25,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Devin Vassell SG Zach LaVine UTIL Santi Aldama,,,
645,4960405820,ImnotNavT (122/150),0,314.25,C Wendell Carter Jr. F Cedric Coward G Devin Vassell PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Zach LaVine UTIL Ryan Rollins,,,
645,4960411228,skijmb (49/150),0,314.25,C Wendell Carter Jr. F Bobby Portis G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Quentin Grimes UTIL Ivica Zubac,,,
645,4960439510,giantsquid (3/150),0,314.25,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL VJ Edgecombe,,,
645,4960439530,giantsquid (23/150),0,314.25,C Wendell Carter Jr. F Bobby Portis G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL VJ Edgecombe,,,
645,4960581532,jseeley09 (1/3),0,314.25,C Wendell Carter Jr. F Santi Aldama G Jalen Suggs PF Vince Williams Jr. PG Ryan Rollins SF Cedric Coward SG VJ Edgecombe UTIL Desmond Bane,,,
645,4960730288,Jdubcullen (2/3),0,314.25,C Wendell Carter Jr. F Vince Williams Jr. G Desmond Bane PF Santi Aldama PG Tyrese Maxey SF Tristan da Silva SG Anthony Black UTIL Zach Edey,,,
645,4960905674,relicck (150/150),0,314.25,C Myles Turner F Santi Aldama G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Keldon Johnson SG Quentin Grimes UTIL VJ Edgecombe,,,
645,4961001421,brooksee85,0,314.25,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Cedric Coward SG Desmond Bane UTIL VJ Edgecombe,,,
645,4961007987,zoltar91282 (119/150),0,314.25,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Cedric Coward SG Desmond Bane UTIL VJ Edgecombe,,,
645,4961087827,tann3rcook (3/7),0,314.25,C Wendell Carter Jr. F Cedric Coward G Desmond Bane PF Santi Aldama PG Ryan Rollins SF Vince Williams Jr. SG VJ Edgecombe UTIL Jalen Suggs,,,
645,4961110545,narendra22 (90/150),0,314.25,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL VJ Edgecombe,,,
645,4961159985,bigbluenow (5/10),0,314.25,C Wendell Carter Jr. F Bobby Portis G VJ Edgecombe PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL Ryan Rollins,,,
645,4961247849,jdollaz215,0,314.25,C Zach Edey F Cedric Coward G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Gary Trent Jr. UTIL Wendell Carter Jr.,,,
645,4961291931,SG13,0,314.25,C Wendell Carter Jr. F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG Ryan Rollins SF Cedric Coward SG Desmond Bane UTIL Jalen Suggs,,,
645,4961371511,ilanwor (28/30),0,314.25,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Vince Williams Jr. SG Desmond Bane UTIL VJ Edgecombe,,,
667,4960174076,oxenduck (88/150),0,314,C Santi Aldama F Keldon Johnson G Ryan Rollins PF Vince Williams Jr. PG Jalen Suggs SF Franz Wagner SG Cole Anthony UTIL Bobby Portis,,,
667,4960388947,dasryt,0,314,C Ivica Zubac F Santi Aldama G Nickeil Alexander-Walker PF Tristan da Silva PG Jalen Suggs SF Cedric Coward SG Anthony Black UTIL Onyeka Okongwu,,,
667,4960411283,skijmb (104/150),0,314,C Zach Edey F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Kelly Olynyk,,,
667,4960471724,bkreider (85/150),0,314,C Santi Aldama F Keldon Johnson G Ryan Rollins PF Vince Williams Jr. PG Jalen Suggs SF Franz Wagner SG Cole Anthony UTIL Cedric Coward,,,
667,4960738221,shrek4224 (139/150),0,314,C Zach Edey F Jeremy Sochan G Tyrese Maxey PF Santi Aldama PG Anthony Black SF Vince Williams Jr. SG Zach LaVine UTIL Myles Turner,,,
667,4960789752,TJB128 (86/150),0,314,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF Precious Achiuwa PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Tyrese Maxey,,,
667,4960793676,zroth2 (132/150),0,314,C Wendell Carter Jr. F Bobby Portis G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Tristan da Silva SG VJ Edgecombe UTIL Ivica Zubac,,,
667,4960929859,ruben9 (1/2),0,314,C Santi Aldama F Paul George G Nickeil Alexander-Walker PF Vince Williams Jr. PG Ryan Rollins SF Cedric Coward SG Dennis Schroder UTIL Wendell Carter Jr.,,,
667,4961002989,showmethemoney13 (36/40),0,314,C Santi Aldama F Harrison Barnes G Ryan Rollins PF Tristan da Silva PG Tyrese Maxey SF Kyle Kuzma SG Cam Spencer UTIL Kobe Sanders,,,
667,4961039909,lowballexpress,0,314,C Brook Lopez F Santi Aldama G Ryan Rollins PF Vince Williams Jr. PG James Harden SF Cedric Coward SG VJ Edgecombe UTIL Jalen Suggs,,,
667,4961237464,emperorleo1994 (2/2),0,314,C Kelly Olynyk F Jalen Johnson G Jalen Suggs PF Keldon Johnson PG Tyrese Maxey SF Tristan da Silva SG Kobe Sanders UTIL Vince Williams Jr.,,,
678,4960190258,AaronCosta (68/150),0,313.75,C Wendell Carter Jr. F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Kobe Sanders UTIL Myles Turner,,,
678,4960190299,AaronCosta (109/150),0,313.75,C Wendell Carter Jr. F Vince Williams Jr. G De'Aaron Fox PF Santi Aldama PG Jalen Suggs SF Tristan da Silva SG Nickeil Alexander-Walker UTIL Andre Drummond,,,
678,4960239216,JBCJBCJBC (34/150),0,313.75,C Santi Aldama F Vince Williams Jr. G Quentin Grimes PF Tristan da Silva PG Jalen Suggs SF Kobe Sanders SG Desmond Bane UTIL Tyrese Maxey,,,
678,4960269978,aarondp987 (7/150),0,313.75,C Wendell Carter Jr. F Jalen Johnson G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Zach Edey,,,
678,4960269998,aarondp987 (27/150),0,313.75,C Wendell Carter Jr. F Santi Aldama G Jalen Suggs PF John Collins PG James Harden SF Keldon Johnson SG Cam Spencer UTIL Ryan Rollins,,,
678,4960270031,aarondp987 (60/150),0,313.75,C Ivica Zubac F Santi Aldama G Ryan Rollins PF Tristan da Silva PG Jalen Suggs SF Vince Williams Jr. SG Quentin Grimes UTIL Kristaps Porzingis,,,
678,4960270033,aarondp987 (62/150),0,313.75,C Zach Edey F Santi Aldama G VJ Edgecombe PF Bobby Portis PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Tyrese Maxey,,,
678,4960383934,rsbathla (89/150),0,313.75,C Andre Drummond F Santi Aldama G Tyrese Maxey PF Jeremy Sochan PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
678,4960400561,ocdobv (85/150),0,313.75,C Zach Edey F Vince Williams Jr. G De'Aaron Fox PF Tristan da Silva PG Ryan Rollins SF Cedric Coward SG Anthony Black UTIL Santi Aldama,,,
678,4960411280,skijmb (101/150),0,313.75,C Zach Edey F Bobby Portis G VJ Edgecombe PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Tyrese Maxey,,,
678,4960439569,giantsquid (62/150),0,313.75,C Wendell Carter Jr. F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Kobe Sanders UTIL Myles Turner,,,
678,4960461605,jpm11 (116/150),0,313.75,C Ivica Zubac F Vince Williams Jr. G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Franz Wagner SG Anthony Black UTIL Jaylen Wells,,,
678,4960463382,cfow488 (10/20),0,313.75,C Zach Edey F Jeremy Sochan G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Andre Drummond,,,
678,4960471711,bkreider (72/150),0,313.75,C Zach Edey F Cedric Coward G VJ Edgecombe PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Tyrese Maxey,,,
678,4960529562,hoagies69 (7/7),0,313.75,C Santi Aldama F Keldon Johnson G Russell Westbrook PF Harrison Barnes PG Jalen Suggs SF Vince Williams Jr. SG Kobe Sanders UTIL Tyrese Maxey,,,
678,4960577279,papagates (128/150),0,313.75,C Myles Turner F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Cedric Coward SG Jaylen Wells UTIL Vince Williams Jr.,,,
678,4960659468,jdeegs99 (134/150),0,313.75,C Zach Edey F Kentavious Caldwell-Pope G Tyrese Maxey PF Jeremy Sochan PG James Harden SF Gregory Jackson SG Cole Anthony UTIL Ryan Rollins,,,
678,4960674357,cheffrank (15/30),0,313.75,C Wendell Carter Jr. F Vince Williams Jr. G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Cedric Coward SG Kobe Sanders UTIL Myles Turner,,,
678,4960706286,ckk-244ayk (74/150),0,313.75,C Zach Edey F Vince Williams Jr. G Tyrese Maxey PF Keldon Johnson PG Jalen Suggs SF Zaccharie Risacher SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
678,4960738124,shrek4224 (42/150),0,313.75,C Myles Turner F Cedric Coward G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG Jaylen Wells UTIL Santi Aldama,,,
678,4960754747,kettab24 (2/10),0,313.75,C Santi Aldama F Vince Williams Jr. G De'Aaron Fox PF Keldon Johnson PG Jalen Suggs SF Tristan da Silva SG Zach LaVine UTIL Cedric Coward,,,
678,4960793588,zroth2 (44/150),0,313.75,C Wendell Carter Jr. F Santi Aldama G James Harden PF John Collins PG Jalen Suggs SF Keldon Johnson SG Cam Spencer UTIL Ryan Rollins,,,
678,4960793633,zroth2 (89/150),0,313.75,C Wendell Carter Jr. F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Kobe Sanders UTIL Myles Turner,,,
678,4960882917,RichGreen4 (5/150),0,313.75,C Wendell Carter Jr. F Santi Aldama G Ryan Rollins PF Jalen Johnson PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Zach Edey,,,
678,4960933775,ndub23 (136/150),0,313.75,C Wendell Carter Jr. F Santi Aldama G Jalen Suggs PF John Collins PG James Harden SF Keldon Johnson SG Cam Spencer UTIL Ryan Rollins,,,
678,4961089105,awen419 (135/150),0,313.75,C Wendell Carter Jr. F Bobby Portis G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Kobe Sanders UTIL Myles Turner,,,
678,4961223879,antsK (40/60),0,313.75,C Wendell Carter Jr. F Jalen Johnson G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Zach Edey,,,
678,4961330873,kjeezy39563,0,313.75,C Andre Drummond F Jeremy Sochan G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Zach Edey,,,
678,4961342862,skyhoke (89/150),0,313.75,C Wendell Carter Jr. F Santi Aldama G De'Aaron Fox PF Tristan da Silva PG Jalen Suggs SF Vince Williams Jr. SG Nickeil Alexander-Walker UTIL Andre Drummond,,,
707,4960157186,GDDC4 (24/105),0,313.5,C Santi Aldama F Vince Williams Jr. G VJ Edgecombe PF Keldon Johnson PG Bogdan Bogdanovic SF Tristan da Silva SG Desmond Bane UTIL Tyrese Maxey,,,
707,4960196606,Sgt.Riggs,0,313.5,C Santi Aldama F Harrison Barnes G Ryan Rollins PF Vince Williams Jr. PG De'Aaron Fox SF Keldon Johnson SG Cam Spencer UTIL Kyle Kuzma,,,
707,4960204077,gstatefaith (5/7),0,313.5,C Wendell Carter Jr. F Santi Aldama G James Harden PF Precious Achiuwa PG Jalen Suggs SF Vince Williams Jr. SG VJ Edgecombe UTIL Ryan Rollins,,,
707,4960296007,gerryjr831,0,313.5,C Zach Edey F Vince Williams Jr. G De'Aaron Fox PF Santi Aldama PG Ryan Rollins SF Keldon Johnson SG Cam Spencer UTIL Cedric Coward,,,
707,4960316489,pbuck1449,0,313.5,C Santi Aldama F Jalen Johnson G VJ Edgecombe PF Keldon Johnson PG Jalen Suggs SF Vince Williams Jr. SG Anthony Black UTIL Bobby Portis,,,
707,4960381079,mrgoodseats (17/150),0,313.5,C Andre Drummond F Cedric Coward G Tyrese Maxey PF Jeremy Sochan PG Jalen Suggs SF Tristan da Silva SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
707,4960383800,rsbathla (1/150),0,313.5,C Wendell Carter Jr. F Bobby Portis G De'Aaron Fox PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Ryan Rollins,,,
707,4960405785,ImnotNavT (87/150),0,313.5,C Ivica Zubac F Santi Aldama G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Vince Williams Jr. SG Cam Spencer UTIL Cedric Coward,,,
707,4960405844,ImnotNavT (146/150),0,313.5,C Wendell Carter Jr. F Bobby Portis G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960439521,giantsquid (14/150),0,313.5,C Wendell Carter Jr. F Precious Achiuwa G Jalen Suggs PF Santi Aldama PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Ryan Rollins,,,
707,4960439653,giantsquid (146/150),0,313.5,C Wendell Carter Jr. F Santi Aldama G Jalen Suggs PF Precious Achiuwa PG James Harden SF Vince Williams Jr. SG VJ Edgecombe UTIL Ryan Rollins,,,
707,4960471721,bkreider (82/150),0,313.5,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960536174,rtwcandy2021 (7/12),0,313.5,C Jock Landale F Jalen Johnson G De'Aaron Fox PF Santi Aldama PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Vince Williams Jr.,,,
707,4960536947,nerdytenor (124/150),0,313.5,C Brook Lopez F Santi Aldama G Tyrese Maxey PF John Collins PG Jalen Suggs SF Vince Williams Jr. SG Cam Spencer UTIL Jalen Johnson,,,
707,4960574321,cheddabisque (68/150),0,313.5,C Ivica Zubac F Santi Aldama G Nickeil Alexander-Walker PF Bobby Portis PG Ryan Rollins SF Vince Williams Jr. SG Kris Dunn UTIL Zach Edey,,,
707,4960611052,elijahbreezy (2/2),0,313.5,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960731495,bharp13888 (1/2),0,313.5,C Santi Aldama F Keldon Johnson G De'Aaron Fox PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Jock Landale,,,
707,4960779286,colechill28,0,313.5,C Wendell Carter Jr. F Jalen Johnson G Anthony Black PF Santi Aldama PG Bogdan Bogdanovic SF Julian Champagnie SG Cam Spencer UTIL Tyrese Maxey,,,
707,4960787541,KMasonbx (24/30),0,313.5,C Jock Landale F Santi Aldama G De'Aaron Fox PF Jalen Johnson PG Jalen Suggs SF Keldon Johnson SG Bogdan Bogdanovic UTIL Vince Williams Jr.,,,
707,4960798399,dr_jpop (1/2),0,313.5,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960803028,thall0717,0,313.5,C Wendell Carter Jr. F Cedric Coward G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960807631,RoccoSmash,0,313.5,C Wendell Carter Jr. F Vince Williams Jr. G Ryan Rollins PF Santi Aldama PG De'Aaron Fox SF Cedric Coward SG Bogdan Bogdanovic UTIL Jalen Suggs,,,
707,4960845428,mattmoss12 (47/150),0,313.5,C Myles Turner F Vince Williams Jr. G Ryan Rollins PF Jeremy Sochan PG Jalen Suggs SF Gary Trent Jr. SG Malik Monk UTIL Tyrese Maxey,,,
707,4960887179,ShipMyMoney (6/20),0,313.5,C Zach Edey F Keldon Johnson G Ryan Rollins PF Vince Williams Jr. PG De'Aaron Fox SF Cedric Coward SG Cam Spencer UTIL Santi Aldama,,,
707,4960957945,beaker913 (72/150),0,313.5,C Wendell Carter Jr. F Bobby Portis G Ryan Rollins PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL De'Aaron Fox,,,
707,4960960755,PakManDFS,0,313.5,C Santi Aldama F Kobe Sanders G Jalen Suggs PF Jalen Johnson PG Ryan Rollins SF Vince Williams Jr. SG VJ Edgecombe UTIL Wendell Carter Jr.,,,
707,4961002983,showmethemoney13 (30/40),0,313.5,C Andre Drummond F Santi Aldama G Jalen Suggs PF Vince Williams Jr. PG Tyrese Maxey SF Tristan da Silva SG Cam Spencer UTIL Myles Turner,,,
707,4961072651,aa88,0,313.5,C John Collins F Jalen Johnson G Julian Champagnie PF Vince Williams Jr. PG Ryan Rollins SF Tristan da Silva SG VJ Edgecombe UTIL Santi Aldama,,,
707,4961100722,maxwellsdad (21/24),0,313.5,C Santi Aldama F Jalen Johnson G Ryan Rollins PF Vince Williams Jr. PG Cole Anthony SF Keldon Johnson SG VJ Edgecombe UTIL Harrison Barnes,,,
707,4961100723,maxwellsdad (22/24),0,313.5,C Santi Aldama F Jalen Johnson G Ryan Rollins PF Vince Williams Jr. PG Cole Anthony SF Keldon Johnson SG VJ Edgecombe UTIL Harrison Barnes,,,
707,4961100724,maxwellsdad (23/24),0,313.5,C Santi Aldama F Jalen Johnson G Ryan Rollins PF Vince Williams Jr. PG Cole Anthony SF Keldon Johnson SG VJ Edgecombe UTIL Harrison Barnes,,,
707,4961100725,maxwellsdad (24/24),0,313.5,C Santi Aldama F Jalen Johnson G Ryan Rollins PF Vince Williams Jr. PG Cole Anthony SF Keldon Johnson SG VJ Edgecombe UTIL Harrison Barnes,,,
707,4961120752,AFREE (53/88),0,313.5,C Wendell Carter Jr. F Vince Williams Jr. G VJ Edgecombe PF Santi Aldama PG Tyrese Maxey SF Cedric Coward SG Quentin Grimes UTIL Anthony Black,,,
707,4961167248,SunTszu,0,313.5,C Wendell Carter Jr. F Jalen Johnson G VJ Edgecombe PF Santi Aldama PG Ryan Rollins SF Vince Williams Jr. SG Kobe Sanders UTIL Jalen Suggs,,,
707,4961206638,Ronald90 (8/10),0,313.5,C Andre Drummond F Vince Williams Jr. G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Tristan da Silva SG Cam Spencer UTIL Myles Turner,,,
707,4961338146,bharp13888 (2/2),0,313.5,C Santi Aldama F Keldon Johnson G De'Aaron Fox PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Jock Landale,,,
707,4961366717,TheMish (61/100),0,313.5,C Andre Drummond F Santi Aldama G Tyrese Maxey PF Vince Williams Jr. PG Jalen Suggs SF Tristan da Silva SG Cam Spencer UTIL Myles Turner,,,
744,4960190255,AaronCosta (65/150),0,313.25,C Kelly Olynyk F Bobby Portis G Nickeil Alexander-Walker PF Vince Williams Jr. PG Ryan Rollins SF Cedric Coward SG Desmond Bane UTIL Santi Aldama,,,
744,4960458567,RoyalPain21 (2/150),0,313.25,C Kelly Olynyk F Santi Aldama G Tyrese Maxey PF Jalen Johnson PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Cam Spencer,,,
744,4960577570,fjnmdn1 (1/2),0,313.25,C Kelly Olynyk F Jalen Johnson G Cam Spencer PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Bogdan Bogdanovic UTIL Tyrese Maxey,,,
744,4960773227,dseep22494 (9/150),0,313.25,C Kristaps Porzingis F Keldon Johnson G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Vince Williams Jr. SG Cam Spencer UTIL Luke Kornet,,,
744,4960773279,dseep22494 (61/150),0,313.25,C Ivica Zubac F Keldon Johnson G Tyrese Maxey PF Santi Aldama PG Jalen Suggs SF Kobe Sanders SG Zach LaVine UTIL Kelly Olynyk,,,
