Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2,4950409190,ChiefSittingFace (2/3),0,399,C Onyeka Okongwu F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Jusuf Nurkic,,Mouhamed Gueye,F,24.23%,11
2,4950477190,idlove2win (57/80),0,399,C Jusuf Nurkic F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Onyeka Okongwu,,Dyson Daniels,G,23.96%,11
15,4950026134,nerdytenor (4/150),0,397.5,C Onyeka Okongwu F Jalen Johnson G Keyonte George PF Scottie Barnes PG Craig Porter Jr. SF Dillon Brooks SG Jordan Goodwin UTIL Jusuf Nurkic,,Lauri Markkanen,PF,20.01%,54.75
16,4949499651,westonselman (30/150),0,393.75,C Oso Ighodaro F Jalen Johnson G Andrew Nembhard PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Brandon Ingram,F,18.20%,23.75
16,4950147715,Heibs22 (61/150),0,393.75,C Oso Ighodaro F Jalen Johnson G Andrew Nembhard PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Aaron Nesmith,F,17.93%,17.75
16,4950461019,Snorze44 (2/3),0,393.75,C Oso Ighodaro F Jalen Johnson G Andrew Nembhard PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Jordan Goodwin,PG,17.91%,31.75
19,4950294400,MrFoot (3/4),0,393.5,C Jusuf Nurkic F Jalen Johnson G Vit Krejci PF Lauri Markkanen PG Jordan Goodwin SF Ace Bailey SG Nickeil Alexander-Walker UTIL Scottie Barnes,,Immanuel Quickley,PG,16.14%,36.75
20,4949499718,westonselman (97/150),0,391.5,C Jakob Poeltl F Jalen Johnson G Keyonte George PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Jakob Poeltl,C,15.94%,37.25
21,4949546504,eyeseeyou12 (31/50),0,390.5,C Onyeka Okongwu F Jalen Johnson G Nickeil Alexander-Walker PF Lauri Markkanen PG Andrew Nembhard SF Ace Bailey SG Jordan Goodwin UTIL Jusuf Nurkic,,Jarrett Allen,C,15.84%,19
22,4949548846,tlaury88 (50/50),0,389.75,C Onyeka Okongwu F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Dillon Brooks SG Sam Merrill UTIL Oso Ighodaro,,Keyonte George,UTIL,15.56%,39
23,4949841068,dseep22494 (99/150),0,389.5,C Onyeka Okongwu F Jalen Johnson G Immanuel Quickley PF Scottie Barnes PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Jusuf Nurkic,,Zaccharie Risacher,F,15.01%,18.25
23,4950240468,Bsgolfer7 (133/150),0,389.5,C Onyeka Okongwu F Jalen Johnson G Immanuel Quickley PF Scottie Barnes PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Jusuf Nurkic,,Scottie Barnes,F,13.74%,65.5
23,4950365095,jroh02 (1/50),0,389.5,C Onyeka Okongwu F Lauri Markkanen G Jordan Goodwin PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Dillon Brooks,,Jusuf Nurkic,C,13.57%,45.5
26,4949665474,rsbathla (60/150),0,387,C Onyeka Okongwu F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Tyrese Proctor UTIL Jusuf Nurkic,,De'Andre Hunter,SF,12.67%,30
27,4949665431,rsbathla (17/150),0,385.5,C Onyeka Okongwu F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Zaccharie Risacher SG Donovan Mitchell UTIL Oso Ighodaro,,Pascal Siakam,PF,12.59%,27.25
27,4950124516,sirhixalot (23/24),0,385.5,C Onyeka Okongwu F Lauri Markkanen G Immanuel Quickley PF Jalen Johnson PG Andrew Nembhard SF Ace Bailey SG Jordan Goodwin UTIL Jakob Poeltl,,RJ Barrett,SG,12.54%,27.75
27,4950551458,Fbizz510 (4/4),0,385.5,C Jakob Poeltl F Jalen Johnson G Immanuel Quickley PF Lauri Markkanen PG Andrew Nembhard SF Ace Bailey SG Jordan Goodwin UTIL Onyeka Okongwu,,Sandro Mamukelashvili,C,7.69%,21.25
30,4949388968,jdp1213 (2/2),0,384.5,C Jusuf Nurkic F Lauri Markkanen G Craig Porter Jr. PF Jalen Johnson PG Andrew Nembhard SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Kyle Filipowski,F,6.39%,29.25
30,4949938193,D3FaulT0,0,384.5,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jusuf Nurkic,,Sam Merrill,SG,6.18%,20.5
30,4950070124,mattmoss12 (140/150),0,384.5,C Jusuf Nurkic F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Dillon Brooks,F,6.17%,35.75
30,4950081583,supremexjp,0,384.5,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jusuf Nurkic,,Jeremiah Robinson-Earl,UTIL,5.92%,14.75
30,4950097018,anshuld95 (10/40),0,384.5,C Jusuf Nurkic F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Svi Mykhailiuk,SG,5.76%,5.75
30,4950462064,Purepwnage (1/3),0,384.5,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jusuf Nurkic,,Vit Krejci,G,4.40%,34.25
30,4950474208,xmalachi (4/4),0,384.5,C Onyeka Okongwu F Jalen Johnson G Andrew Nembhard PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jusuf Nurkic,,Tyrese Proctor,SG,4.37%,9
30,4950477196,idlove2win (63/80),0,384.5,C Jusuf Nurkic F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Collin Gillespie,UTIL,4.24%,16.5
30,4950507741,skyhoke (61/150),0,384.5,C Jusuf Nurkic F Jalen Johnson G Andrew Nembhard PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Isaiah Collier,G,4.03%,28.25
39,4949589370,RoyalPain21 (146/150),0,383.25,C Onyeka Okongwu F Lauri Markkanen G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Aaron Nesmith SG Jordan Goodwin UTIL Jalen Johnson,,Luke Kennard,SF,3.87%,21.5
40,4950204989,ShipMyMoney (20/20),0,382.75,C Jusuf Nurkic F Jalen Johnson G Craig Porter Jr. PF Scottie Barnes PG Immanuel Quickley SF Luke Kennard SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Brice Sensabaugh,F,3.65%,15.75
41,4950147760,Heibs22 (106/150),0,382.5,C Onyeka Okongwu F Jalen Johnson G Andrew Nembhard PF Kyle Filipowski PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Jusuf Nurkic,,Isaiah Jackson,C,3.61%,12.5
42,4949831960,edman12350 (6/35),0,382.25,C Jusuf Nurkic F Jalen Johnson G Devin Booker PF Kyle Filipowski PG Andrew Nembhard SF Ace Bailey SG Jordan Goodwin UTIL Onyeka Okongwu,,Oso Ighodaro,C,3.34%,37.25
43,4949408311,OneDropKing (66/150),0,381,C Jusuf Nurkic F Jalen Johnson G Keyonte George PF Lauri Markkanen PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Onyeka Okongwu,,T.J. McConnell,G,2.56%,13.75
43,4949878198,shrek4224 (92/150),0,381,C Onyeka Okongwu F Jalen Johnson G Keyonte George PF Lauri Markkanen PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Jusuf Nurkic,,Jamal Shead,UTIL,2.35%,21
45,4950149224,TheMish (29/150),0,380.75,C Jakob Poeltl F Jalen Johnson G Keyonte George PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Ryan Dunn,PF,1.92%,6.75
46,4950097023,anshuld95 (15/40),0,380,C Onyeka Okongwu F Jalen Johnson G Jordan Goodwin PF Scottie Barnes PG Craig Porter Jr. SF Brandon Ingram SG Nickeil Alexander-Walker UTIL Jusuf Nurkic,,Tony Bradley,C,1.65%,13.25
47,4949511311,tomjk321 (52/150),0,379.75,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Jalen Johnson,,Keaton Wallace,PG,1.57%,12
47,4950147695,Heibs22 (41/150),0,379.75,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Jalen Johnson,,Gradey Dick,SG,1.39%,11.5
47,4950147803,Heibs22 (149/150),0,379.75,C Oso Ighodaro F Lauri Markkanen G Andrew Nembhard PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG RJ Barrett UTIL Jalen Johnson,,Dean Wade,SF,1.31%,7.25
50,4949825351,J187 (8/20),0,379.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Kevin Love,C,0.91%,12.25
50,4950070029,mattmoss12 (45/150),0,379.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Jay Huff,C,0.77%,8
50,4950126691,Go0ch (5/20),0,379.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Walter Clayton Jr.,SG,0.70%,0
50,4950147785,Heibs22 (131/150),0,379.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Larry Nance Jr.,F,0.65%,0.5
50,4950264746,LRoyTheKing,0,379.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Jordan Goodwin SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Jarace Walker,PF,0.63%,11.5
50,4950365113,jroh02 (19/50),0,379.5,C Jusuf Nurkic F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Jamal Shead SF Luke Kennard SG Jordan Goodwin UTIL Onyeka Okongwu,,Ben Sheppard,SF,0.46%,15.5
56,4949272773,GDDC4 (52/57),0,379.25,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Onyeka Okongwu,,Asa Newell,PF,0.37%,2
56,4949538848,ShaidyAdvice (127/150),0,379.25,C Onyeka Okongwu F Lauri Markkanen G Dyson Daniels PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Jalen Johnson,,Jamison Battle,SF,0.13%,2.75
56,4949841088,dseep22494 (119/150),0,379.25,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Devin Booker SF Ace Bailey SG Jordan Goodwin UTIL Onyeka Okongwu,,Lonzo Ball,PG,0.10%,0
56,4949856344,awen419 (11/150),0,379.25,C Onyeka Okongwu F Lauri Markkanen G Dyson Daniels PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Jalen Johnson,,Khaman Maluach,C,0.10%,6
56,4949878177,shrek4224 (71/150),0,379.25,C Onyeka Okongwu F Lauri Markkanen G Dyson Daniels PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Jalen Johnson,,Nae'Qwan Tomlin,C,0.08%,29.5
56,4950477203,idlove2win (70/80),0,379.25,C Onyeka Okongwu F Jalen Johnson G Dyson Daniels PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Jordan Goodwin UTIL Lauri Markkanen,,RayJ Dennis,PG,0.07%,6.25
62,4949499700,westonselman (79/150),0,378.5,C Jakob Poeltl F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Onyeka Okongwu,,Luke Travers,F,0.07%,2
62,4949618766,sullybrochill (138/150),0,378.5,C Jakob Poeltl F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Onyeka Okongwu,,Monte Morris,G,0.05%,4.75
62,4949644281,BobbyFi (29/40),0,378.5,C Jakob Poeltl F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Onyeka Okongwu,,Caleb Houstan,SF,0.04%,0
62,4949665472,rsbathla (58/150),0,378.5,C Jakob Poeltl F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Onyeka Okongwu,,Jonathan Mogbo,F,0.04%,0
62,4949934356,RichGreen4 (112/150),0,378.5,C Jakob Poeltl F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Royce O'Neale SG Jordan Goodwin UTIL Onyeka Okongwu,,John Tonje,SG,0.03%,0
62,4950372557,bboogie21 (3/4),0,378.5,C Onyeka Okongwu F Scottie Barnes G Craig Porter Jr. PF Jalen Johnson PG Immanuel Quickley SF De'Andre Hunter SG Jordan Goodwin UTIL Andrew Nembhard,,Mark Williams,C,0.03%,0
68,4950104673,moneyike (2/2),0,378.25,C Sandro Mamukelashvili F Jalen Johnson G Jordan Goodwin PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Lauri Markkanen,,Nigel Hayes-Davis,PF,0.03%,2.25
69,4950147737,Heibs22 (83/150),0,378,C Onyeka Okongwu F Jalen Johnson G Andrew Nembhard PF Scottie Barnes PG Isaiah Collier SF Zaccharie Risacher SG Jordan Goodwin UTIL Jusuf Nurkic,,Kristaps Porzingis,C,0.02%,0
70,4949499674,westonselman (53/150),0,377.75,C Oso Ighodaro F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Grayson Allen UTIL Onyeka Okongwu,,Ja'Kobe Walter,PG,0.02%,12.75
71,4949272763,GDDC4 (42/57),0,377.5,C Onyeka Okongwu F Lauri Markkanen G Isaiah Collier PF Jalen Johnson PG Devin Booker SF Luke Kennard SG Jordan Goodwin UTIL Ace Bailey,,Max Strus,SF,0.02%,0
72,4950417558,kettab24 (3/8),0,376.75,C Onyeka Okongwu F Lauri Markkanen G Keyonte George PF Jalen Johnson PG Andrew Nembhard SF Vit Krejci SG Jordan Goodwin UTIL Isaiah Collier,,N'Faly Dante,C,0.02%,0
73,4949397974,bpcologna (40/150),0,376.5,C Onyeka Okongwu F Jalen Johnson G Jamal Shead PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Nickeil Alexander-Walker,,Taelon Peter,SG,0.02%,11
73,4949465790,invertedcheese (74/150),0,376.5,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Eli Ndiaye,UTIL,0.02%,0
73,4949499652,westonselman (31/150),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Thomas Bryant,C,0.01%,4
73,4949548144,luckyguesses (11/53),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Quenton Jackson,SG,0.01%,0
73,4949659411,jpoker555,0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Rasheer Fleming,PF,0.01%,2.75
73,4949765425,LeVerticalDFS (3/4),0,376.5,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Cody Martin,SF,0.01%,0
73,4949795306,tmoney88 (14/40),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Taylor Hendricks,F,0.01%,0
73,4950289773,falcons52 (2/2),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Darius Garland,G,0.01%,0
73,4950336325,billypentz,0,376.5,C Onyeka Okongwu F Lauri Markkanen G Andrew Nembhard PF Jalen Johnson PG Immanuel Quickley SF Ace Bailey SG Jordan Goodwin UTIL Isaiah Collier,,Tyrese Haliburton,PG,0.01%,0
73,4950410667,ahwainscott (1/2),0,376.5,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Cody Williams,SF,0.01%,2
73,4950466855,iancrosch (2/2),0,376.5,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Ochai Agbaji,SF,0.01%,0
73,4950477156,idlove2win (23/80),0,376.5,C Sandro Mamukelashvili F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,CJ Huntley,C,0.01%,0
73,4950490716,atl6 (3/5),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Kyle Anderson,UTIL,0.01%,0
73,4950491549,hchawk89 (85/150),0,376.5,C Sandro Mamukelashvili F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,Johnny Furphy,G,0.01%,0
87,4950504396,CRuss83 (16/22),0,375.25,C Onyeka Okongwu F Jalen Johnson G Keyonte George PF Scottie Barnes PG Craig Porter Jr. SF Dillon Brooks SG Nickeil Alexander-Walker UTIL Luke Kennard,,Walker Kessler,C,0.01%,0
88,4949934292,RichGreen4 (48/150),0,375,C Jakob Poeltl F Jalen Johnson G Craig Porter Jr. PF Scottie Barnes PG Immanuel Quickley SF Brandon Ingram SG Jordan Goodwin UTIL Onyeka Okongwu,,Georges Niang,PF,0.01%,0
89,4950161647,bangbangskeetskeet (6/10),0,374.75,C Onyeka Okongwu F Jalen Johnson G Devin Booker PF Kyle Filipowski PG Keyonte George SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jordan Goodwin,,Nikola Djurisic,SF,0.01%,0
89,4950365120,jroh02 (26/50),0,374.75,C Onyeka Okongwu F Kyle Filipowski G Keyonte George PF Jalen Johnson PG Devin Booker SF Ace Bailey SG Nickeil Alexander-Walker UTIL Jordan Goodwin,,Kam Jones,SG,0.01%,0
91,4950162777,BlueDemons1765,0,374.25,C Onyeka Okongwu F Evan Mobley G Vit Krejci PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Scottie Barnes,,Jalen Green,SG,0.01%,0
92,4950147790,Heibs22 (136/150),0,374,C Jakob Poeltl F Jalen Johnson G Jordan Goodwin PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Andrew Nembhard,,Jaylon Tyson,PF,0.01%,0
92,4950451229,Bwill913 (2/2),0,374,C Onyeka Okongwu F Ace Bailey G Craig Porter Jr. PF Scottie Barnes PG Immanuel Quickley SF Brandon Ingram SG Jordan Goodwin UTIL Jalen Johnson,,Garrett Temple,G,0.01%,2
94,4950297946,xILoUieIx (12/150),0,373.75,C Jusuf Nurkic F Dillon Brooks G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF De'Andre Hunter SG Jordan Goodwin UTIL Onyeka Okongwu,,Chris Livingston,SF,0.01%,0
95,4949680138,pv43eee (37/50),0,373.5,C Jakob Poeltl F Jalen Johnson G Andrew Nembhard PF Scottie Barnes PG Craig Porter Jr. SF Dillon Brooks SG Sam Merrill UTIL Onyeka Okongwu,,Alijah Martin,SG,0.01%,0
95,4949795324,tmoney88 (32/40),0,373.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,Collin Murray-Boyles,UTIL,0.01%,0
95,4949841059,dseep22494 (90/150),0,373.5,C Nick Richards F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Onyeka Okongwu,,,
95,4949934309,RichGreen4 (65/150),0,373.5,C Onyeka Okongwu F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Nick Richards,,,
95,4950360005,weatherman172 (19/56),0,373.5,C Onyeka Okongwu F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Nick Richards,,,
95,4950403612,jordanh415 (2/2),0,373.5,C Onyeka Okongwu F Jalen Johnson G Nickeil Alexander-Walker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Nick Richards,,,
101,4949589325,RoyalPain21 (101/150),0,373.25,C Oso Ighodaro F Jalen Johnson G Devin Booker PF Lauri Markkanen PG Craig Porter Jr. SF De'Andre Hunter SG Sam Merrill UTIL Onyeka Okongwu,,,
101,4949802312,moklovin (139/150),0,373.25,C Oso Ighodaro F Lauri Markkanen G Devin Booker PF Jalen Johnson PG Craig Porter Jr. SF De'Andre Hunter SG Sam Merrill UTIL Onyeka Okongwu,,,
101,4949934253,RichGreen4 (9/150),0,373.25,C Nick Richards F Jalen Johnson G Devin Booker PF Scottie Barnes PG Craig Porter Jr. SF Ace Bailey SG Nickeil Alexander-Walker UTIL Onyeka Okongwu,,,
101,4950354685,bobby4522,0,373.25,C Oso Ighodaro F Lauri Markkanen G Keyonte George PF Jalen Johnson PG Craig Porter Jr. SF Ace Bailey SG Donovan Mitchell UTIL Jakob Poeltl,,,
105,4950298024,xILoUieIx (90/150),0,373,C Oso Ighodaro F Jalen Johnson G Andrew Nembhard PF Scottie Barnes PG Craig Porter Jr. SF Luke Kennard SG Donovan Mitchell UTIL Jusuf Nurkic,,,
106,4949272733,GDDC4 (12/57),0,372.75,C Onyeka Okongwu F Evan Mobley G Craig Porter Jr. PF Scottie Barnes PG Andrew Nembhard SF Ace Bailey SG Jordan Goodwin UTIL Jalen Johnson,,,
106,4949849897,Sull (3/18),0,372.75,C Onyeka Okongwu F Vit Krejci G Andrew Nembhard PF Jalen Johnson PG Immanuel Quickley SF Ace Bailey SG Donovan Mitchell UTIL Craig Porter Jr.,,,
