Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2942,4930419143,playdeezjmw,0,278.75,C Alperen Sengun F Josh Minott G Mike Conley PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Tristan da Silva,,,
2942,4930587949,thechozen3 (3/40),0,278.75,C Ryan Kalkbrenner F Franz Wagner G Jimmy Butler PF Paolo Banchero PG Amen Thompson SF Jaden McDaniels SG Josh Okogie UTIL Naz Reid,,,
2986,4929503616,oxenduck (132/150),0,278.5,C Ryan Kalkbrenner F Franz Wagner G Jimmy Butler PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Desmond Bane UTIL Rudy Gobert,,,
2986,4929550978,zroth2 (15/150),0,278.5,C Rudy Gobert F Julius Randle G RayJ Dennis PF Miles Bridges PG Mike Conley SF Jarace Walker SG Jimmy Butler UTIL Jabari Smith Jr.,,,
2986,4929690247,skijmb (64/150),0,278.5,C Rudy Gobert F Paolo Banchero G RayJ Dennis PF Jonathan Kuminga PG Mike Conley SF Franz Wagner SG Jimmy Butler UTIL Tari Eason,,,
2986,4929803554,westonselman (48/150),0,278.5,C Naz Reid F Tari Eason G Amen Thompson PF Julius Randle PG Payton Pritchard SF Jaden McDaniels SG Quenton Jackson UTIL Kevin Durant,,,
2986,4929803610,westonselman (104/150),0,278.5,C Naz Reid F Quenton Jackson G Jimmy Butler PF Julius Randle PG Payton Pritchard SF Jaden McDaniels SG Collin Sexton UTIL Amen Thompson,,,
2986,4929808527,RoyalPain21 (14/150),0,278.5,C Ryan Kalkbrenner F Tari Eason G CJ McCollum PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
2986,4929808587,RoyalPain21 (74/150),0,278.5,C Naz Reid F Franz Wagner G Quenton Jackson PF Draymond Green PG CJ McCollum SF Jaden McDaniels SG Kyshawn George UTIL Paolo Banchero,,,
2986,4929808627,RoyalPain21 (114/150),0,278.5,C Rudy Gobert F Jarace Walker G Amen Thompson PF Julius Randle PG Mike Conley SF Jonathan Kuminga SG Jimmy Butler UTIL Ryan Kalkbrenner,,,
2986,4929817952,cheddabisque (144/150),0,278.5,C Wendell Carter Jr. F Quenton Jackson G LaMelo Ball PF Jarace Walker PG Mike Conley SF Franz Wagner SG Desmond Bane UTIL Donte DiVincenzo,,,
2986,4929937351,jpm11 (30/150),0,278.5,C Draymond Green F Franz Wagner G Quenton Jackson PF Naz Reid PG Amen Thompson SF Jaden McDaniels SG Collin Sexton UTIL Alperen Sengun,,,
2986,4929937437,jpm11 (116/150),0,278.5,C Alexandre Sarr F Naz Reid G Quenton Jackson PF Julius Randle PG Brandin Podziemski SF Jaden McDaniels SG Desmond Bane UTIL Franz Wagner,,,
2986,4929992906,rotomwash (14/20),0,278.5,C Ryan Kalkbrenner F Jonathan Kuminga G Amen Thompson PF Julius Randle PG RayJ Dennis SF Jaden McDaniels SG Quenton Jackson UTIL Paolo Banchero,,,
2986,4930125347,Chadg20 (14/20),0,278.5,C Draymond Green F Quenton Jackson G Stephen Curry PF Pascal Siakam PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Jabari Smith Jr.,,,
2986,4930134600,tmoney88 (33/40),0,278.5,C Draymond Green F Jonathan Kuminga G Jimmy Butler PF Naz Reid PG Donte DiVincenzo SF Jaden McDaniels SG Quenton Jackson UTIL Pascal Siakam,,,
2986,4930138570,RichGreen4 (119/150),0,278.5,C Wendell Carter Jr. F Jabari Smith Jr. G Stephen Curry PF Miles Bridges PG Mike Conley SF Tari Eason SG Jimmy Butler UTIL Amen Thompson,,,
2986,4930210319,Jtil25 (2/4),0,278.5,C Ryan Kalkbrenner F Paolo Banchero G RayJ Dennis PF Julius Randle PG Amen Thompson SF Jaden McDaniels SG Quenton Jackson UTIL Jonathan Kuminga,,,
2986,4930268032,bgreseth (22/150),0,278.5,C Rudy Gobert F Franz Wagner G Jimmy Butler PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Desmond Bane UTIL Ryan Kalkbrenner,,,
2986,4930268073,bgreseth (63/150),0,278.5,C Rudy Gobert F Jonathan Kuminga G Amen Thompson PF Julius Randle PG Mike Conley SF Jarace Walker SG Jimmy Butler UTIL Ryan Kalkbrenner,,,
2986,4930317894,Tfair32,0,278.5,C Rudy Gobert F Franz Wagner G Jimmy Butler PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Desmond Bane UTIL Ryan Kalkbrenner,,,
2986,4930327858,ryan568 (9/16),0,278.5,C Wendell Carter Jr. F Quenton Jackson G Stephen Curry PF Julius Randle PG Jalen Suggs SF Kon Knueppel SG Desmond Bane UTIL Rudy Gobert,,,
2986,4930346086,idlove2win (147/150),0,278.5,C Wendell Carter Jr. F Miles Bridges G Brandin Podziemski PF Julius Randle PG RayJ Dennis SF Quenton Jackson SG Kyshawn George UTIL Alexandre Sarr,,,
2986,4930368782,narendra22 (2/150),0,278.5,C Ryan Kalkbrenner F Jonathan Kuminga G Amen Thompson PF Julius Randle PG RayJ Dennis SF Jaden McDaniels SG Quenton Jackson UTIL Paolo Banchero,,,
2986,4930368783,narendra22 (3/150),0,278.5,C Rudy Gobert F Jabari Smith Jr. G Jimmy Butler PF Jonathan Kuminga PG Amen Thompson SF Jaden McDaniels SG Kyshawn George UTIL Wendell Carter Jr.,,,
2986,4930368855,narendra22 (75/150),0,278.5,C Ryan Kalkbrenner F Franz Wagner G Jimmy Butler PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Desmond Bane UTIL Rudy Gobert,,,
2986,4930369591,ocdobv (118/150),0,278.5,C Draymond Green F Franz Wagner G Kyshawn George PF Naz Reid PG CJ McCollum SF Jaden McDaniels SG Quenton Jackson UTIL Paolo Banchero,,,
2986,4930372356,F0rsaken (132/150),0,278.5,C Alexandre Sarr F Jabari Smith Jr. G Derrick White PF Paolo Banchero PG Donte DiVincenzo SF Jaden McDaniels SG Quenton Jackson UTIL Wendell Carter Jr.,,,
2986,4930457028,awen419 (147/150),0,278.5,C Rudy Gobert F Franz Wagner G Jimmy Butler PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Desmond Bane UTIL Ryan Kalkbrenner,,,
2986,4930481504,lordmeraki (1/4),0,278.5,C Steven Adams F Paolo Banchero G Brandin Podziemski PF Julius Randle PG LaMelo Ball SF Tristan da Silva SG Quenton Jackson UTIL Jabari Smith Jr.,,,
2986,4930498734,mikeslim18,0,278.5,C Goga Bitadze F Julius Randle G Brandin Podziemski PF Bilal Coulibaly PG Stephen Curry SF Kevin Durant SG Quenton Jackson UTIL Naz Reid,,,
2986,4930500641,amitchell1980,0,278.5,C Alperen Sengun F Bilal Coulibaly G Kyshawn George PF Jabari Smith Jr. PG Amen Thompson SF Sam Hauser SG Quenton Jackson UTIL Franz Wagner,,,
2986,4930525192,rzaroch36,0,278.5,C Goga Bitadze F Julius Randle G Josh Okogie PF Pascal Siakam PG LaMelo Ball SF Jonathan Kuminga SG Quenton Jackson UTIL Neemias Queta,,,
2986,4930538540,williamholyfi22,0,278.5,C Ryan Kalkbrenner F Jabari Smith Jr. G Amen Thompson PF Miles Bridges PG Donte DiVincenzo SF Jaylen Brown SG Quenton Jackson UTIL Alexandre Sarr,,,
2986,4930542409,lebronsucksbutt (2/50),0,278.5,C Draymond Green F Quenton Jackson G Stephen Curry PF Pascal Siakam PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Jabari Smith Jr.,,,
2986,4930557513,opatlion (75/75),0,278.5,C Marvin Bagley III F Jonathan Kuminga G Amen Thompson PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Jarace Walker,,,
2986,4930570861,Xaque (18/20),0,278.5,C Ryan Kalkbrenner F Tari Eason G Desmond Bane PF Julius Randle PG Amen Thompson SF Jaden McDaniels SG Quenton Jackson UTIL Alperen Sengun,,,
2986,4930575771,JMCMarq81 (10/10),0,278.5,C Marvin Bagley III F Jabari Smith Jr. G Jimmy Butler PF Paolo Banchero PG Anthony Black SF Franz Wagner SG CJ McCollum UTIL Amen Thompson,,,
2986,4930584934,randygtx (10/10),0,278.5,C Ryan Kalkbrenner F Franz Wagner G Desmond Bane PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Jimmy Butler UTIL Rudy Gobert,,,
2986,4930586154,eyeseeyou12 (21/25),0,278.5,C Naz Reid F Franz Wagner G Josh Okogie PF Julius Randle PG Stephen Curry SF Jaden McDaniels SG Quenton Jackson UTIL Alexandre Sarr,,,
3024,4929550980,zroth2 (17/150),0,278.25,C Moussa Diabate F Paolo Banchero G Donte DiVincenzo PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Tari Eason,,,
3024,4929690242,skijmb (59/150),0,278.25,C Moussa Diabate F Pascal Siakam G Quenton Jackson PF Jarace Walker PG Stephen Curry SF Jaden McDaniels SG Jimmy Butler UTIL Jabari Smith Jr.,,,
3024,4929726253,relicck (110/150),0,278.25,C Moussa Diabate F Paolo Banchero G Donte DiVincenzo PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Tari Eason,,,
3024,4929726284,relicck (141/150),0,278.25,C Wendell Carter Jr. F Miles Bridges G CJ McCollum PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Anthony Black UTIL Franz Wagner,,,
3024,4929802196,mbhabes (45/60),0,278.25,C Naz Reid F Jonathan Kuminga G Quenton Jackson PF Pascal Siakam PG Stephen Curry SF Jaden McDaniels SG Brandin Podziemski UTIL Aaron Nesmith,,,
3024,4929808593,RoyalPain21 (80/150),0,278.25,C Moussa Diabate F Paolo Banchero G Donte DiVincenzo PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Tari Eason,,,
3024,4929920510,NYCbanker (1/3),0,278.25,C Ryan Kalkbrenner F Jaden McDaniels G LaMelo Ball PF Julius Randle PG Mike Conley SF Quenton Jackson SG Collin Sexton UTIL Jimmy Butler,,,
3024,4929937361,jpm11 (40/150),0,278.25,C Naz Reid F Franz Wagner G Jimmy Butler PF Miles Bridges PG Donte DiVincenzo SF Jaden McDaniels SG Tre Mann UTIL Draymond Green,,,
3024,4929937467,jpm11 (146/150),0,278.25,C Wendell Carter Jr. F Draymond Green G Amen Thompson PF Naz Reid PG Donte DiVincenzo SF Franz Wagner SG Jimmy Butler UTIL Jabari Smith Jr.,,,
3024,4930202349,clutchpfc,0,278.25,C Ryan Kalkbrenner F Jimmy Butler G LaMelo Ball PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Collin Sexton UTIL Quenton Jackson,,,
3024,4930220953,tonypaqs,0,278.25,C Wendell Carter Jr. F Jaylen Brown G Quenton Jackson PF Julius Randle PG Jalen Suggs SF Jonathan Kuminga SG Payton Pritchard UTIL Aaron Nesmith,,,
3024,4930261871,anshuld95 (30/50),0,278.25,C Alexandre Sarr F Franz Wagner G Jimmy Butler PF Naz Reid PG Anthony Black SF Jaden McDaniels SG Quenton Jackson UTIL Stephen Curry,,,
3024,4930284184,mattmoss12 (71/75),0,278.25,C Rudy Gobert F Khris Middleton G Desmond Bane PF Miles Bridges PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Tari Eason,,,
3024,4930285624,ThatStunna (12/20),0,278.25,C Rudy Gobert F Paolo Banchero G Donte DiVincenzo PF Naz Reid PG Mike Conley SF Jaden McDaniels SG Josh Okogie UTIL Alperen Sengun,,,
3024,4930330060,ffhawkeye,0,278.25,C Wendell Carter Jr. F Jabari Smith Jr. G Amen Thompson PF Julius Randle PG Donte DiVincenzo SF Jaylen Brown SG Quenton Jackson UTIL Neemias Queta,,,
3024,4930349340,CJCashing (41/150),0,278.25,C Alexandre Sarr F Pascal Siakam G Donte DiVincenzo PF Jonathan Kuminga PG Mike Conley SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
3024,4930349414,CJCashing (115/150),0,278.25,C Moussa Diabate F Jabari Smith Jr. G Jimmy Butler PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Alperen Sengun,,,
3024,4930364225,sullybrochill (70/150),0,278.25,C Wendell Carter Jr. F Josh Minott G Amen Thompson PF Julius Randle PG CJ McCollum SF Jaden McDaniels SG Jimmy Butler UTIL Jabari Smith Jr.,,,
3024,4930402792,Gmwar14,0,278.25,C Alperen Sengun F Pascal Siakam G Sion James PF Paolo Banchero PG Rob Dillingham SF Quenton Jackson SG Brandin Podziemski UTIL Payton Pritchard,,,
3024,4930446180,XFACTOR83 (6/10),0,278.25,C Wendell Carter Jr. F Tari Eason G Amen Thompson PF Julius Randle PG Donte DiVincenzo SF Jaden McDaniels SG Jimmy Butler UTIL Josh Minott,,,
3024,4930454776,jalisco1177,0,278.25,C Alperen Sengun F Bilal Coulibaly G Quenton Jackson PF Julius Randle PG Amen Thompson SF Jaden McDaniels SG Collin Sexton UTIL Moussa Diabate,,,
3024,4930455718,scott12e12 (16/70),0,278.25,C Ryan Kalkbrenner F Quenton Jackson G Mike Conley PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Collin Sexton UTIL Jimmy Butler,,,
3024,4930456999,awen419 (118/150),0,278.25,C Alperen Sengun F Jaylen Brown G Payton Pritchard PF Naz Reid PG Tre Mann SF Franz Wagner SG Quenton Jackson UTIL Jabari Smith Jr.,,,
3047,4929514322,AaronCosta (3/150),0,278,C Rudy Gobert F Tari Eason G Mike Conley PF Jonathan Kuminga PG Donte DiVincenzo SF Jaden McDaniels SG Jimmy Butler UTIL Alperen Sengun,,,
3047,4929561431,jakokid,0,278,C Ryan Kalkbrenner F Jarace Walker G Amen Thompson PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Isaiah Jackson,,,
3047,4929667524,3rd_and_schlong (103/150),0,278,C Naz Reid F Jabari Smith Jr. G Amen Thompson PF Jonathan Kuminga PG Donte DiVincenzo SF Franz Wagner SG Quenton Jackson UTIL Jaylen Brown,,,
3047,4929699668,invertedcheese (99/150),0,278,C Naz Reid F Paolo Banchero G Anthony Black PF Jabari Smith Jr. PG Brandin Podziemski SF Jaden McDaniels SG Jimmy Butler UTIL Franz Wagner,,,
3047,4929740778,Yougotit39 (4/10),0,278,C Rudy Gobert F Paolo Banchero G Quenton Jackson PF Pascal Siakam PG Mike Conley SF Jaylen Brown SG Mac McClung UTIL Jabari Smith Jr.,,,
3047,4929817809,cheddabisque (1/150),0,278,C Ryan Kalkbrenner F Quenton Jackson G Stephen Curry PF Paolo Banchero PG Tre Mann SF Jaden McDaniels SG Desmond Bane UTIL Jimmy Butler,,,
3047,4929824793,benlauzon (143/150),0,278,C Draymond Green F Franz Wagner G Quenton Jackson PF Pascal Siakam PG Donte DiVincenzo SF Jarace Walker SG CJ McCollum UTIL Jabari Smith Jr.,,,
3047,4929830715,lozingitall (110/150),0,278,C Rudy Gobert F Aaron Nesmith G Payton Pritchard PF Julius Randle PG Mike Conley SF Franz Wagner SG Collin Sexton UTIL Jabari Smith Jr.,,,
3047,4929908368,ogease (1/2),0,278,C Alperen Sengun F Jabari Smith Jr. G Jimmy Butler PF Jarace Walker PG Mike Conley SF Jaden McDaniels SG Quenton Jackson UTIL Jaylen Brown,,,
3047,4929937450,jpm11 (129/150),0,278,C Naz Reid F Franz Wagner G Jimmy Butler PF Miles Bridges PG Donte DiVincenzo SF Jaden McDaniels SG Kon Knueppel UTIL Jabari Smith Jr.,,,
3047,4930078691,papagates (109/150),0,278,C Rudy Gobert F Jabari Smith Jr. G Amen Thompson PF Jonathan Kuminga PG LaMelo Ball SF Aaron Nesmith SG Brandin Podziemski UTIL Ryan Kalkbrenner,,,
3047,4930189599,Jaylen0115 (2/3),0,278,C Alperen Sengun F Josh Minott G Kyshawn George PF Jabari Smith Jr. PG Amen Thompson SF Jaden McDaniels SG Quenton Jackson UTIL Alexandre Sarr,,,
3047,4930213573,TJB128 (14/150),0,278,C Ryan Kalkbrenner F Jimmy Butler G Desmond Bane PF Jabari Smith Jr. PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
3047,4930287959,1980bowers (16/19),0,278,C Steven Adams F Josh Minott G Mike Conley PF Paolo Banchero PG LaMelo Ball SF Quenton Jackson SG Kyshawn George UTIL Amen Thompson,,,
3047,4930339795,shocae (89/117),0,278,C Ryan Kalkbrenner F Tari Eason G Donte DiVincenzo PF Miles Bridges PG Mike Conley SF Jonathan Kuminga SG Jimmy Butler UTIL Paolo Banchero,,,
3047,4930361585,scotte08,0,278,C Ryan Kalkbrenner F Paolo Banchero G Mac McClung PF Julius Randle PG Jalen Suggs SF Jaden McDaniels SG Quenton Jackson UTIL Alperen Sengun,,,
3047,4930362948,beaker913 (5/150),0,278,C Ryan Kalkbrenner F Jabari Smith Jr. G Josh Okogie PF Paolo Banchero PG Stephen Curry SF Franz Wagner SG Brandin Podziemski UTIL Rudy Gobert,,,
3047,4930364217,sullybrochill (62/150),0,278,C Naz Reid F Paolo Banchero G Josh Okogie PF Julius Randle PG Amen Thompson SF Tari Eason SG Jimmy Butler UTIL Josh Minott,,,
3047,4930368833,narendra22 (53/150),0,278,C Ryan Kalkbrenner F Jimmy Butler G Desmond Bane PF Jabari Smith Jr. PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
3047,4930368864,narendra22 (84/150),0,278,C Ryan Kalkbrenner F Tari Eason G Amen Thompson PF Julius Randle PG CJ McCollum SF Jaden McDaniels SG Jimmy Butler UTIL Rudy Gobert,,,
3047,4930372261,F0rsaken (37/150),0,278,C Ryan Kalkbrenner F Jarace Walker G RayJ Dennis PF Paolo Banchero PG Stephen Curry SF Aaron Nesmith SG Jimmy Butler UTIL Quenton Jackson,,,
3047,4930415039,samcarrasco97,0,278,C Rudy Gobert F Jimmy Butler G Quenton Jackson PF Bilal Coulibaly PG Payton Pritchard SF Jaden McDaniels SG Collin Sexton UTIL Kevin Durant,,,
3047,4930456982,awen419 (101/150),0,278,C Alperen Sengun F Jonathan Kuminga G Josh Okogie PF Miles Bridges PG Stephen Curry SF Jarace Walker SG Quenton Jackson UTIL Josh Minott,,,
3070,4929458120,idhoc,0,277.75,C Alperen Sengun F Draymond Green G Mike Conley PF Josh Minott PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Donte DiVincenzo,,,
3070,4929503565,oxenduck (81/150),0,277.75,C Ryan Kalkbrenner F Tari Eason G Jimmy Butler PF Julius Randle PG Stephen Curry SF Jaden McDaniels SG Quenton Jackson UTIL Alexandre Sarr,,,
3070,4929560787,KOTRAX (1/5),0,277.75,C Ryan Kalkbrenner F Julius Randle G Mike Conley PF Paolo Banchero PG LaMelo Ball SF Jonathan Kuminga SG Quenton Jackson UTIL Tristan da Silva,,,
3070,4929610330,thechek182 (6/50),0,277.75,C Rudy Gobert F Paolo Banchero G Payton Pritchard PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Tari Eason,,,
3070,4929699642,invertedcheese (73/150),0,277.75,C Wendell Carter Jr. F Paolo Banchero G Quenton Jackson PF Jabari Smith Jr. PG Stephen Curry SF Jaden McDaniels SG Payton Pritchard UTIL Jarace Walker,,,
3070,4929699700,invertedcheese (131/150),0,277.75,C Rudy Gobert F Tari Eason G Payton Pritchard PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Paolo Banchero,,,
3070,4929802163,mbhabes (12/60),0,277.75,C Rudy Gobert F Draymond Green G Quenton Jackson PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Collin Sexton UTIL Tari Eason,,,
3070,4929803633,westonselman (127/150),0,277.75,C Naz Reid F Josh Minott G Jimmy Butler PF Jarace Walker PG LaMelo Ball SF Tari Eason SG Quenton Jackson UTIL Kevin Durant,,,
3070,4929823897,KING--13,0,277.75,C Ryan Kalkbrenner F Jimmy Butler G CJ McCollum PF Draymond Green PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
3070,4929830730,lozingitall (125/150),0,277.75,C Moussa Diabate F Pascal Siakam G Amen Thompson PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Aaron Nesmith,,,
3070,4929948885,StealCityHall (16/40),0,277.75,C Alperen Sengun F Jaylen Brown G Quenton Jackson PF Jabari Smith Jr. PG Reed Sheppard SF Kevin Durant SG Jimmy Butler UTIL Marvin Bagley III,,,
3070,4930074870,thebawler (10/10),0,277.75,C Rudy Gobert F Paolo Banchero G Payton Pritchard PF Julius Randle PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Tari Eason,,,
3070,4930083078,brocksolid21 (7/25),0,277.75,C Ryan Kalkbrenner F Tari Eason G Jimmy Butler PF Julius Randle PG Stephen Curry SF Jaden McDaniels SG Quenton Jackson UTIL Alexandre Sarr,,,
3070,4930125584,tmoney88 (24/40),0,277.75,C Draymond Green F Jabari Smith Jr. G Quenton Jackson PF Julius Randle PG Stephen Curry SF Jaden McDaniels SG Kon Knueppel UTIL Franz Wagner,,,
3070,4930138527,RichGreen4 (76/150),0,277.75,C Alexandre Sarr F Kevin Durant G Amen Thompson PF Jabari Smith Jr. PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Marvin Bagley III,,,
3070,4930148955,denislemieux77 (2/2),0,277.75,C Wendell Carter Jr. F Paolo Banchero G Jimmy Butler PF Julius Randle PG RayJ Dennis SF Tristan da Silva SG Quenton Jackson UTIL Kyshawn George,,,
3070,4930213564,TJB128 (5/150),0,277.75,C Rudy Gobert F Aaron Nesmith G Amen Thompson PF Jabari Smith Jr. PG Mike Conley SF Jaden McDaniels SG Desmond Bane UTIL Alperen Sengun,,,
3070,4930213583,TJB128 (24/150),0,277.75,C Rudy Gobert F Jabari Smith Jr. G Amen Thompson PF Draymond Green PG Mike Conley SF Jaden McDaniels SG Jimmy Butler UTIL Kevin Durant,,,
3070,4930234158,ImnotNavT (118/150),0,277.75,C Alexandre Sarr F Paolo Banchero G Derrick White PF Naz Reid PG Mike Conley SF Jaden McDaniels SG Quenton Jackson UTIL Franz Wagner,,,
3070,4930242388,Packattacker27 (20/20),0,277.75,C Alexandre Sarr F Naz Reid G LaMelo Ball PF Julius Randle PG Mike Conley SF Jonathan Kuminga SG Quenton Jackson UTIL Jabari Smith Jr.,,,
3070,4930273104,davis2543 (17/20),0,277.75,C Wendell Carter Jr. F Jimmy Butler G Amen Thompson PF Naz Reid PG Mike Conley SF Jaden McDaniels SG Brandin Podziemski UTIL Alperen Sengun,,,
3070,4930278637,SkyU27,0,277.75,C Ryan Kalkbrenner F Pascal Siakam G Jimmy Butler PF Naz Reid PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Reed Sheppard,,,
3070,4930335376,Wanna_Square_Up1567 (10/12),0,277.75,C Rudy Gobert F Kevin Durant G Quenton Jackson PF Paolo Banchero PG Derrick White SF Jaden McDaniels SG Tre Johnson UTIL Tari Eason,,,
3070,4930346002,idlove2win (63/150),0,277.75,C Ryan Kalkbrenner F Jabari Smith Jr. G Quenton Jackson PF Paolo Banchero PG Derrick White SF Jaden McDaniels SG Jimmy Butler UTIL Alexandre Sarr,,,
3070,4930358578,sanch05 (2/10),0,277.75,C Rudy Gobert F Bilal Coulibaly G Brandin Podziemski PF Julius Randle PG Donte DiVincenzo SF Jaden McDaniels SG Jimmy Butler UTIL Tari Eason,,,
3070,4930372357,F0rsaken (133/150),0,277.75,C Naz Reid F Quenton Jackson G Amen Thompson PF Julius Randle PG Derrick White SF Jaden McDaniels SG Jimmy Butler UTIL Ryan Kalkbrenner,,,
3070,4930456965,awen419 (84/150),0,277.75,C Ryan Kalkbrenner F Franz Wagner G Mike Conley PF Julius Randle PG Donte DiVincenzo SF Jaden McDaniels SG Jimmy Butler UTIL Jabari Smith Jr.,,,
3070,4930521374,TJF74 (1/2),0,277.75,C Ryan Kalkbrenner F Paolo Banchero G Jimmy Butler PF Jabari Smith Jr. PG Derrick White SF Jaden McDaniels SG Quenton Jackson UTIL Alexandre Sarr,,,
3070,4930557500,opatlion (62/75),0,277.75,C Ryan Kalkbrenner F Jonathan Kuminga G Quenton Jackson PF Naz Reid PG LaMelo Ball SF Jarace Walker SG Jimmy Butler UTIL Amen Thompson,,,
3070,4930572384,zokin (9/150),0,277.75,C Neemias Queta F Pascal Siakam G Amen Thompson PF Julius Randle PG RayJ Dennis SF Jaden McDaniels SG Quenton Jackson UTIL Aaron Nesmith,,,
3070,4930576934,justinjohson925 (2/2),0,277.75,C Alexandre Sarr F Paolo Banchero G Quenton Jackson PF Jonathan Kuminga PG LaMelo Ball SF Jaden McDaniels SG Brandin Podziemski UTIL Cam Whitmore,,,
3101,4929514418,AaronCosta (99/150),0,277.5,C Alexandre Sarr F Jabari Smith Jr. G Brandin Podziemski PF Jonathan Kuminga PG LaMelo Ball SF Quenton Jackson SG Josh Okogie UTIL Alperen Sengun,,,
3101,4929525199,bpcologna (108/150),0,277.5,C Rudy Gobert F Aaron Nesmith G LaMelo Ball PF Tari Eason PG Mike Conley SF Jaden McDaniels SG Payton Pritchard UTIL Franz Wagner,,,
3101,4929551019,zroth2 (56/150),0,277.5,C Marvin Bagley III F Tari Eason G Jimmy Butler PF Pascal Siakam PG LaMelo Ball SF Jaden McDaniels SG Quenton Jackson UTIL Payton Pritchard,,,
3101,4929667440,3rd_and_schlong (19/150),0,277.5,C Wendell Carter Jr. F Paolo Banchero G Desmond Bane PF Naz Reid PG Amen Thompson SF Jarace Walker SG Quenton Jackson UTIL Alexandre Sarr,,,
3101,4929667483,3rd_and_schlong (62/150),0,277.5,C Ryan Kalkbrenner F Pascal Siakam G CJ McCollum PF Julius Randle PG Anthony Black SF Jaden McDaniels SG Quenton Jackson UTIL Amen Thompson,,,
3101,4929667512,3rd_and_schlong (91/150),0,277.5,C Draymond Green F Franz Wagner G Desmond Bane PF Jarace Walker PG LaMelo Ball SF Aaron Nesmith SG Quenton Jackson UTIL Jabari Smith Jr.,,,
3101,4929803534,westonselman (28/150),0,277.5,C Ryan Kalkbrenner F Julius Randle G Amen Thompson PF Naz Reid PG Payton Pritchard SF Jaden McDaniels SG Quenton Jackson UTIL Kevin Durant,,,
3101,4929815850,benlauzon (40/150),0,277.5,C Rudy Gobert F Jonathan Kuminga G Quenton Jackson PF Julius Randle PG Stephen Curry SF Jaden McDaniels SG Kon Knueppel UTIL Jarace Walker,,,
3101,4929830723,lozingitall (118/150),0,277.5,C Rudy Gobert F Aaron Nesmith G Mike Conley PF Tari Eason PG LaMelo Ball SF Jaden McDaniels SG Payton Pritchard UTIL Franz Wagner,,,
3101,4929912962,cabezudo,0,277.5,C Ryan Kalkbrenner F Paolo Banchero G Quenton Jackson PF Julius Randle PG LaMelo Ball SF Jaden McDaniels SG Jaylen Clark UTIL Bilal Coulibaly,,,
3101,4929937449,jpm11 (128/150),0,277.5,C Alexandre Sarr F Paolo Banchero G Quenton Jackson PF Naz Reid PG Brandin Podziemski SF Jimmy Butler SG Desmond Bane UTIL Draymond Green,,,
3101,4930073580,papagates (12/150),0,277.5,C Wendell Carter Jr. F Franz Wagner G Amen Thompson PF Jonathan Kuminga PG Donte DiVincenzo SF Aaron Nesmith SG Payton Pritchard UTIL Jabari Smith Jr.,,,
3101,4930104104,Cruz55360 (15/150),0,277.5,C Rudy Gobert F Tari Eason G Derrick White PF Julius Randle PG Mike Conley SF Franz Wagner SG Jimmy Butler UTIL Moussa Diabate,,,
