Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4558,4952768794,murder_i_wrote,0,256.25,C Jakob Poeltl F Collin Murray-Boyles G Ryan Rollins PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jaden McDaniels SG Tim Hardaway Jr. UTIL Nikola Jokic,,,
4558,4952797510,gregr1224 (53/150),0,256.25,C Sandro Mamukelashvili F Naz Reid G Luka Doncic PF Kyle Kuzma PG Jamal Shead SF Jake LaRavia SG Anthony Edwards UTIL Jakob Poeltl,,,
4558,4952803276,letsgobucs412 (2/4),0,256.25,C Tony Bradley F Giannis Antetokounmpo G Luka Doncic PF Jeremiah Robinson-Earl PG Jamal Murray SF Tim Hardaway Jr. SG Bruce Brown UTIL Branden Carlson,,,
4558,4952828681,3rd_and_schlong (134/150),0,256.25,C Sandro Mamukelashvili F Aaron Gordon G Austin Reaves PF Jeremiah Robinson-Earl PG Shai Gilgeous-Alexander SF Kon Knueppel SG Tim Hardaway Jr. UTIL Rudy Gobert,,,
4558,4952837339,GRANK033 (5/5),0,256.25,C Jakob Poeltl F Julius Randle G AJ Green PF Scottie Barnes PG Andrew Nembhard SF Kon Knueppel SG Ajay Mitchell UTIL Jonas Valanciunas,,,
4558,4952860326,44scorcher (143/150),0,256.25,C Tony Bradley F Tim Hardaway Jr. G Luka Doncic PF Naz Reid PG KJ Simpson SF Kon Knueppel SG Anthony Edwards UTIL Ryan Rollins,,,
4558,4952913649,brandeny,0,256.25,C Naz Reid F Kyle Kuzma G Ryan Rollins PF Aaron Gordon PG Jamal Murray SF Tim Hardaway Jr. SG Bruce Brown UTIL Giannis Antetokounmpo,,,
4558,4952936485,jdeegs99 (57/150),0,256.25,C Tony Bradley F Aaron Gordon G Cole Anthony PF Jeremiah Robinson-Earl PG Austin Reaves SF Tim Hardaway Jr. SG Kon Knueppel UTIL Nikola Jokic,,,
4558,4952986806,mazwa (6/150),0,256.25,C Moussa Diabate F Julius Randle G Donte DiVincenzo PF Jay Huff PG Luka Doncic SF Jaden McDaniels SG AJ Green UTIL Rudy Gobert,,,
4558,4953017633,bmims12,0,256.25,C Jakob Poeltl F Kyle Kuzma G T.J. McConnell PF Pascal Siakam PG Luka Doncic SF Gradey Dick SG Tim Hardaway Jr. UTIL Naz Reid,,,
4558,4953021656,dacoltz (113/150),0,256.25,C Ryan Kalkbrenner F Aaron Gordon G Bronny James PF Giannis Antetokounmpo PG Bruce Brown SF Tim Hardaway Jr. SG Sion James UTIL Nikola Jokic,,,
4558,4953085530,Skibasher (25/150),0,256.25,C Sandro Mamukelashvili F Giannis Antetokounmpo G Jamal Murray PF Naz Reid PG Jamal Shead SF Kyle Kuzma SG Anthony Edwards UTIL Jonas Valanciunas,,,
4558,4953110324,clintdavis9 (23/23),0,256.25,C Tony Bradley F Aaron Gordon G KJ Simpson PF Scottie Barnes PG Andrew Nembhard SF Pascal Siakam SG Brandon Ingram UTIL AJ Green,,,
4558,4953133495,rickdinkins (2/4),0,256.25,C Branden Carlson F Aaron Gordon G Bruce Brown PF Giannis Antetokounmpo PG Jamal Murray SF Kyle Kuzma SG Anthony Edwards UTIL Jonas Valanciunas,,,
4558,4953144821,MPascavis (58/150),0,256.25,C Tony Bradley F Julius Randle G Anthony Edwards PF Jeremiah Robinson-Earl PG T.J. McConnell SF Tim Hardaway Jr. SG Bruce Brown UTIL Nikola Jokic,,,
4558,4953156835,skyhoke (82/150),0,256.25,C Branden Carlson F Aaron Gordon G Bruce Brown PF Kyle Kuzma PG Luka Doncic SF Jake LaRavia SG Anthony Edwards UTIL Jakob Poeltl,,,
4558,4953171501,CaprisunPapiii,0,256.25,C Jakob Poeltl F Peyton Watson G Gradey Dick PF Giannis Antetokounmpo PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Kon Knueppel UTIL Jonas Valanciunas,,,
4558,4953173609,hchawk89 (5/25),0,256.25,C Branden Carlson F Julius Randle G Julian Strawther PF Naz Reid PG Ryan Rollins SF Tim Hardaway Jr. SG Anthony Edwards UTIL Giannis Antetokounmpo,,,
4595,4951798144,oxenduck (3/150),0,256,C Jeremiah Robinson-Earl F Giannis Antetokounmpo G Ryan Rollins PF Naz Reid PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Jonas Valanciunas,,,
4595,4951872770,dopiroadrunner (1/10),0,256,C Jakob Poeltl F Ousmane Dieng G Andrew Nembhard PF Scottie Barnes PG Jamal Shead SF Tim Hardaway Jr. SG Isaiah Joe UTIL Nikola Jokic,,,
4595,4951955789,OneDropKing (127/150),0,256,C Jakob Poeltl F Naz Reid G Ryan Rollins PF Julius Randle PG Andrew Nembhard SF Jarace Walker SG Sion James UTIL Austin Reaves,,,
4595,4951985271,relicck (4/75),0,256,C Myles Turner F Aaron Gordon G Austin Reaves PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jarace Walker SG Bruce Brown UTIL Anthony Edwards,,,
4595,4952015308,ckk-244ayk (142/150),0,256,C Ryan Kalkbrenner F Aaron Gordon G Anthony Edwards PF Julius Randle PG Cole Anthony SF Kyle Kuzma SG Kon Knueppel UTIL Jakob Poeltl,,,
4595,4952066300,90bobo,0,256,C Jakob Poeltl F Dalton Knecht G Isaiah Joe PF Jarace Walker PG Shai Gilgeous-Alexander SF Jaden McDaniels SG Ajay Mitchell UTIL Isaiah Hartenstein,,,
4595,4952101899,wtread5 (15/100),0,256,C Tony Bradley F Aaron Gordon G Andrew Nembhard PF Naz Reid PG Immanuel Quickley SF Pascal Siakam SG Tre Mann UTIL Deandre Ayton,,,
4595,4952221846,giantsquid (61/150),0,256,C Jakob Poeltl F Jaden McDaniels G Bruce Brown PF Jeremiah Robinson-Earl PG Jamal Murray SF Kyle Kuzma SG Anthony Edwards UTIL Julius Randle,,,
4595,4952277815,cheddabisque (61/150),0,256,C Jakob Poeltl F Naz Reid G Ryan Rollins PF Scottie Barnes PG Jamal Murray SF Tim Hardaway Jr. SG Collin Sexton UTIL Rudy Gobert,,,
4595,4952277849,cheddabisque (95/150),0,256,C Jakob Poeltl F Chet Holmgren G Immanuel Quickley PF Scottie Barnes PG T.J. McConnell SF Tim Hardaway Jr. SG Anthony Edwards UTIL Tony Bradley,,,
4595,4952424658,malaka1987 (1/4),0,256,C Jakob Poeltl F Giannis Antetokounmpo G Austin Reaves PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jake LaRavia SG Tim Hardaway Jr. UTIL Bruce Brown,,,
4595,4952424659,malaka1987 (2/4),0,256,C Jakob Poeltl F Giannis Antetokounmpo G Austin Reaves PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jake LaRavia SG Tim Hardaway Jr. UTIL Bruce Brown,,,
4595,4952424660,malaka1987 (3/4),0,256,C Jakob Poeltl F Giannis Antetokounmpo G Austin Reaves PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jake LaRavia SG Tim Hardaway Jr. UTIL Bruce Brown,,,
4595,4952424661,malaka1987 (4/4),0,256,C Jakob Poeltl F Giannis Antetokounmpo G Austin Reaves PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jake LaRavia SG Tim Hardaway Jr. UTIL Bruce Brown,,,
4595,4952454012,jpm11 (124/150),0,256,C Jakob Poeltl F Aaron Gordon G Ryan Rollins PF Chet Holmgren PG Andrew Nembhard SF Luguentz Dort SG Austin Reaves UTIL Isaiah Jackson,,,
4595,4952497794,papagates (72/150),0,256,C Jonas Valanciunas F Naz Reid G Luka Doncic PF Aaron Gordon PG Donte DiVincenzo SF Jaylen Clark SG Austin Reaves UTIL Rudy Gobert,,,
4595,4952497819,papagates (97/150),0,256,C Jonas Valanciunas F Naz Reid G Ryan Rollins PF Aaron Gordon PG Luka Doncic SF RJ Barrett SG Bruce Brown UTIL Rudy Gobert,,,
4595,4952528050,Ricky530,0,256,C Jay Huff F Julius Randle G Immanuel Quickley PF Aaron Gordon PG Austin Reaves SF Tim Hardaway Jr. SG Kon Knueppel UTIL Ryan Rollins,,,
4595,4952547915,ImnotNavT (143/150),0,256,C Jeremiah Robinson-Earl F Aaron Gordon G Andrew Nembhard PF Giannis Antetokounmpo PG T.J. McConnell SF Peyton Watson SG Austin Reaves UTIL Jonas Valanciunas,,,
4595,4952661319,nerdytenor (69/150),0,256,C Naz Reid F Jarred Vanderbilt G Luka Doncic PF Jeremiah Robinson-Earl PG Bronny James SF Tim Hardaway Jr. SG Austin Reaves UTIL Anthony Edwards,,,
4595,4952678413,shorty98277 (3/5),0,256,C Jakob Poeltl F Gradey Dick G Immanuel Quickley PF Chet Holmgren PG Andrew Nembhard SF Pascal Siakam SG Ajay Mitchell UTIL Jonas Valanciunas,,,
4595,4952716968,zroth2 (43/150),0,256,C Jakob Poeltl F Kyle Kuzma G Luka Doncic PF Aaron Gordon PG Jamal Shead SF Peyton Watson SG Sion James UTIL Anthony Edwards,,,
4595,4952764737,linkcalhoun (2/5),0,256,C Jonas Valanciunas F Naz Reid G Donte DiVincenzo PF Julius Randle PG Luka Doncic SF Kon Knueppel SG Isaiah Joe UTIL Tim Hardaway Jr.,,,
4595,4952764740,linkcalhoun (5/5),0,256,C Jonas Valanciunas F Naz Reid G Donte DiVincenzo PF Julius Randle PG Luka Doncic SF Kon Knueppel SG Isaiah Joe UTIL Tim Hardaway Jr.,,,
4595,4952816018,JaserD,0,256,C Jonas Valanciunas F Giannis Antetokounmpo G Ryan Rollins PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Naz Reid,,,
4595,4952817236,thall0717,0,256,C Rudy Gobert F Julius Randle G Ryan Rollins PF Peyton Watson PG Luka Doncic SF Tim Hardaway Jr. SG Bruce Brown UTIL Naz Reid,,,
4595,4952818839,wining247 (2/3),0,256,C Ryan Kalkbrenner F Tim Hardaway Jr. G Anthony Edwards PF Peyton Watson PG Ajay Mitchell SF Jake LaRavia SG Sion James UTIL Luka Doncic,,,
4595,4952848620,jusnit (5/5),0,256,C Deandre Ayton F Naz Reid G Andrew Nembhard PF Jeremiah Robinson-Earl PG Tre Mann SF Tim Hardaway Jr. SG Isaiah Joe UTIL Nikola Jokic,,,
4595,4952860244,44scorcher (61/150),0,256,C Naz Reid F Chet Holmgren G Ryan Rollins PF Jeremiah Robinson-Earl PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Austin Reaves UTIL Bruce Brown,,,
4595,4952936434,jdeegs99 (6/150),0,256,C Jonas Valanciunas F Giannis Antetokounmpo G Ryan Rollins PF Aaron Gordon PG Jamal Shead SF Tim Hardaway Jr. SG Kon Knueppel UTIL Austin Reaves,,,
4595,4952939757,davidlohouse (1/10),0,256,C Sandro Mamukelashvili F Gradey Dick G Shai Gilgeous-Alexander PF Naz Reid PG Jamal Murray SF Pascal Siakam SG Ben Sheppard UTIL T.J. McConnell,,,
4595,4952980314,harr1016,0,256,C Jonas Valanciunas F Aaron Gordon G Tre Mann PF Giannis Antetokounmpo PG Luka Doncic SF Tim Hardaway Jr. SG Ben Sheppard UTIL Tony Bradley,,,
4595,4952986374,ClarenceOdbody (1/2),0,256,C Ryan Kalkbrenner F Spencer Jones G Shai Gilgeous-Alexander PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Gradey Dick SG Tim Hardaway Jr. UTIL Nikola Jokic,,,
4595,4953013034,LaVega,0,256,C Deandre Ayton F Scottie Barnes G Andrew Nembhard PF Jeremiah Robinson-Earl PG Ryan Rollins SF Tim Hardaway Jr. SG Anthony Edwards UTIL AJ Green,,,
4595,4953037191,Sciencebaby,0,256,C Jonas Valanciunas F Chet Holmgren G Sion James PF Julius Randle PG Luka Doncic SF Kyle Kuzma SG Tim Hardaway Jr. UTIL Jakob Poeltl,,,
4595,4953040530,dehrlich22 (31/100),0,256,C Jonas Valanciunas F Naz Reid G Ryan Rollins PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Giannis Antetokounmpo,,,
4595,4953052978,sbcousle (114/150),0,256,C Ryan Kalkbrenner F Tim Hardaway Jr. G Luka Doncic PF Jeremiah Robinson-Earl PG Tre Mann SF Peyton Watson SG Collin Sexton UTIL Anthony Edwards,,,
4595,4953068647,49erKingsfan41,0,256,C Isaiah Hartenstein F Alex Caruso G Shai Gilgeous-Alexander PF Aaron Gordon PG Austin Reaves SF Luguentz Dort SG Tim Hardaway Jr. UTIL Ryan Kalkbrenner,,,
4595,4953094006,MistaQ7980 (23/150),0,256,C Branden Carlson F Naz Reid G Anthony Edwards PF Julius Randle PG Andrew Nembhard SF Kyle Kuzma SG Isaiah Joe UTIL Jamal Murray,,,
4595,4953107188,shiposki75 (3/4),0,256,C Rudy Gobert F Tim Hardaway Jr. G Jamal Murray PF Julius Randle PG Donte DiVincenzo SF Peyton Watson SG Isaiah Joe UTIL Anthony Edwards,,,
4595,4953118733,bigdingers,0,256,C Jonas Valanciunas F Peyton Watson G Tim Hardaway Jr. PF Scottie Barnes PG Immanuel Quickley SF Pascal Siakam SG Bruce Brown UTIL Anthony Edwards,,,
4595,4953172817,RubioDimes (137/150),0,256,C Jonas Valanciunas F Giannis Antetokounmpo G Ryan Rollins PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Naz Reid,,,
4637,4951790237,mmcgrane,0,255.75,C Jonas Valanciunas F Scottie Barnes G Andrew Nembhard PF Pascal Siakam PG Immanuel Quickley SF Tim Hardaway Jr. SG Isaiah Joe UTIL Jakob Poeltl,,,
4637,4951798740,lozingitall (23/150),0,255.75,C Tony Bradley F Julius Randle G Bruce Brown PF Pascal Siakam PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Donte DiVincenzo,,,
4637,4951820551,natedog7,0,255.75,C Moussa Diabate F Aaron Gordon G Andrew Nembhard PF Kyle Kuzma PG Ryan Rollins SF Jaden McDaniels SG Ajay Mitchell UTIL Julius Randle,,,
4637,4951952894,Patrick_Star (15/20),0,255.75,C Jonas Valanciunas F Naz Reid G Donte DiVincenzo PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Tim Hardaway Jr. SG Brandon Ingram UTIL Nikola Jokic,,,
4637,4951952897,Patrick_Star (18/20),0,255.75,C Branden Carlson F Aaron Gordon G Donte DiVincenzo PF Giannis Antetokounmpo PG Jamal Shead SF Tim Hardaway Jr. SG Bronny James UTIL Nikola Jokic,,,
4637,4951955682,OneDropKing (20/150),0,255.75,C Nikola Jokic F Julius Randle G AJ Green PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Tim Hardaway Jr. SG Bruce Brown UTIL Ryan Rollins,,,
4637,4952011178,uheameboi23,0,255.75,C Rudy Gobert F Naz Reid G Bronny James PF Julius Randle PG Ryan Rollins SF Tim Hardaway Jr. SG Anthony Edwards UTIL Austin Reaves,,,
4637,4952105561,sirhixalot (6/18),0,255.75,C Jonas Valanciunas F Kon Knueppel G Immanuel Quickley PF Aaron Gordon PG Ryan Rollins SF Jaden McDaniels SG Anthony Edwards UTIL Jakob Poeltl,,,
4637,4952219931,invertedcheese (79/150),0,255.75,C Sandro Mamukelashvili F Naz Reid G Ryan Rollins PF Jeremiah Robinson-Earl PG Luka Doncic SF Tim Hardaway Jr. SG Austin Reaves UTIL Rudy Gobert,,,
4637,4952285199,bgreseth (65/150),0,255.75,C Sandro Mamukelashvili F Naz Reid G Ryan Rollins PF Jeremiah Robinson-Earl PG Luka Doncic SF Tim Hardaway Jr. SG Austin Reaves UTIL Rudy Gobert,,,
4637,4952420156,ThatStunna (15/20),0,255.75,C Branden Carlson F Tim Hardaway Jr. G Andrew Nembhard PF Jeremiah Robinson-Earl PG Jamal Shead SF Kon Knueppel SG Anthony Edwards UTIL Nikola Jokic,,,
4637,4952454032,jpm11 (144/150),0,255.75,C Nikola Jokic F Naz Reid G Tim Hardaway Jr. PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Alex Caruso SG Anthony Edwards UTIL Bruce Brown,,,
4637,4952542862,hixx (7/150),0,255.75,C Tony Bradley F Tim Hardaway Jr. G Luka Doncic PF Naz Reid PG Ryan Rollins SF Kon Knueppel SG AJ Green UTIL Anthony Edwards,,,
4637,4952542960,hixx (105/150),0,255.75,C Jakob Poeltl F Naz Reid G Donte DiVincenzo PF Jeremiah Robinson-Earl PG Luka Doncic SF Luguentz Dort SG Anthony Edwards UTIL Jonas Valanciunas,,,
4637,4952575563,mattmoss12 (150/150),0,255.75,C Jakob Poeltl F Naz Reid G Luka Doncic PF Jeremiah Robinson-Earl PG Austin Reaves SF Peyton Watson SG Bruce Brown UTIL Myles Turner,,,
4637,4952581079,calculatinginfiniity,0,255.75,C Jonas Valanciunas F Tim Hardaway Jr. G Immanuel Quickley PF Scottie Barnes PG Andrew Nembhard SF Pascal Siakam SG Isaiah Joe UTIL Jakob Poeltl,,,
4637,4952592278,sullybrochill (38/150),0,255.75,C Branden Carlson F Tim Hardaway Jr. G Andrew Nembhard PF Jeremiah Robinson-Earl PG Jamal Shead SF Kon Knueppel SG Anthony Edwards UTIL Nikola Jokic,,,
4637,4952625100,fantasy1972 (3/4),0,255.75,C Jakob Poeltl F Tim Hardaway Jr. G Andrew Nembhard PF Scottie Barnes PG Immanuel Quickley SF Pascal Siakam SG Isaiah Joe UTIL Jonas Valanciunas,,,
4637,4952646555,TJB128 (100/150),0,255.75,C Sandro Mamukelashvili F Aaron Gordon G Luka Doncic PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Jarace Walker SG Cason Wallace UTIL Rudy Gobert,,,
4637,4952654180,nba2016 (1/3),0,255.75,C Jonas Valanciunas F Naz Reid G Jamal Murray PF Kyle Kuzma PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Ben Sheppard UTIL Anthony Edwards,,,
4637,4952661280,nerdytenor (30/150),0,255.75,C Tony Bradley F Jaden McDaniels G Austin Reaves PF Jarace Walker PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Bronny James UTIL Anthony Edwards,,,
4637,4952661310,nerdytenor (60/150),0,255.75,C Jonas Valanciunas F Tim Hardaway Jr. G Donte DiVincenzo PF Julius Randle PG T.J. McConnell SF Kon Knueppel SG Austin Reaves UTIL Anthony Edwards,,,
4637,4952661311,nerdytenor (61/150),0,255.75,C Sandro Mamukelashvili F Naz Reid G Luka Doncic PF Jeremiah Robinson-Earl PG Ryan Rollins SF Tim Hardaway Jr. SG Austin Reaves UTIL Rudy Gobert,,,
4637,4952664133,KMasonbx (29/40),0,255.75,C Jakob Poeltl F Jaden McDaniels G Tim Hardaway Jr. PF Julius Randle PG Ryan Rollins SF Pascal Siakam SG Kon Knueppel UTIL Jonas Valanciunas,,,
4637,4952676727,clintdavis9 (13/23),0,255.75,C Jakob Poeltl F RJ Barrett G Immanuel Quickley PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Kon Knueppel SG Tim Hardaway Jr. UTIL Jamal Murray,,,
4637,4952711244,KING--13,0,255.75,C Moussa Diabate F Giannis Antetokounmpo G Jamal Murray PF Jeremiah Robinson-Earl PG Jamal Shead SF Kyle Kuzma SG Tim Hardaway Jr. UTIL Julius Randle,,,
4637,4952716926,zroth2 (1/150),0,255.75,C Sandro Mamukelashvili F Kyle Kuzma G Anthony Edwards PF Julius Randle PG Jamal Shead SF Peyton Watson SG Gradey Dick UTIL Luka Doncic,,,
4637,4952718571,rsbathla (26/150),0,255.75,C Jakob Poeltl F Aaron Gordon G Cole Anthony PF Scottie Barnes PG Shai Gilgeous-Alexander SF Kon Knueppel SG Bruce Brown UTIL Jonas Valanciunas,,,
4637,4952767058,F0rsaken (119/150),0,255.75,C Tony Bradley F Jaden McDaniels G Andrew Nembhard PF Julius Randle PG Immanuel Quickley SF Tim Hardaway Jr. SG Anthony Edwards UTIL Rudy Gobert,,,
4637,4952785157,lebronsucksbutt (1/50),0,255.75,C Tony Bradley F Dalton Knecht G Bruce Brown PF Giannis Antetokounmpo PG Ryan Rollins SF Tim Hardaway Jr. SG Austin Reaves UTIL Anthony Edwards,,,
4637,4952797470,gregr1224 (13/150),0,255.75,C Jakob Poeltl F Naz Reid G Luka Doncic PF Jeremiah Robinson-Earl PG Bruce Brown SF Peyton Watson SG Austin Reaves UTIL Myles Turner,,,
4637,4952800795,anshuld95 (34/50),0,255.75,C Jonas Valanciunas F Naz Reid G Andrew Nembhard PF Jeremiah Robinson-Earl PG Immanuel Quickley SF RJ Barrett SG AJ Green UTIL Luka Doncic,,,
4637,4952803278,letsgobucs412 (4/4),0,255.75,C Branden Carlson F Jeremiah Robinson-Earl G Luka Doncic PF Giannis Antetokounmpo PG Jamal Shead SF RJ Barrett SG Tim Hardaway Jr. UTIL AJ Green,,,
4637,4952825442,cufnquan,0,255.75,C Jakob Poeltl F Jeremiah Robinson-Earl G Andrew Nembhard PF Scottie Barnes PG Immanuel Quickley SF Jaden McDaniels SG Brandon Ingram UTIL Tim Hardaway Jr.,,,
4637,4952828660,3rd_and_schlong (113/150),0,255.75,C Tony Bradley F Tim Hardaway Jr. G Austin Reaves PF Giannis Antetokounmpo PG Ryan Rollins SF Dalton Knecht SG Bruce Brown UTIL Anthony Edwards,,,
4637,4952844525,tnation (8/8),0,255.75,C Isaiah Hartenstein F Kyle Kuzma G Donte DiVincenzo PF Julius Randle PG Jamal Murray SF Tim Hardaway Jr. SG Austin Reaves UTIL Jonas Valanciunas,,,
4637,4952860319,44scorcher (136/150),0,255.75,C Sandro Mamukelashvili F Naz Reid G Ryan Rollins PF Jeremiah Robinson-Earl PG Luka Doncic SF Tim Hardaway Jr. SG Austin Reaves UTIL Rudy Gobert,,,
4637,4952917717,patsfanforlife2627 (2/3),0,255.75,C Branden Carlson F Aaron Gordon G Andrew Nembhard PF Julius Randle PG Immanuel Quickley SF Kyle Kuzma SG Anthony Edwards UTIL Ryan Kalkbrenner,,,
4637,4952924596,strangepurple,0,255.75,C Tony Bradley F Giannis Antetokounmpo G Bruce Brown PF Scottie Barnes PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Jonas Valanciunas,,,
4637,4952935372,Coop88xx,0,255.75,C Jakob Poeltl F Jeremiah Robinson-Earl G Jamal Murray PF Julius Randle PG Andrew Nembhard SF Luguentz Dort SG Sion James UTIL Austin Reaves,,,
4637,4952935957,Tacotwb (3/5),0,255.75,C Jakob Poeltl F Tim Hardaway Jr. G Sion James PF Julius Randle PG Ryan Rollins SF Pascal Siakam SG Austin Reaves UTIL Bruce Brown,,,
4637,4952959189,FezFizzy (2/2),0,255.75,C Deandre Ayton F Aaron Gordon G Immanuel Quickley PF Pascal Siakam PG Andrew Nembhard SF Jaden McDaniels SG Sion James UTIL Jonas Valanciunas,,,
4637,4952986886,mazwa (86/150),0,255.75,C Jakob Poeltl F Julius Randle G Bronny James PF Jarace Walker PG Jamal Murray SF Kyle Kuzma SG Anthony Edwards UTIL Naz Reid,,,
4637,4953010131,Fishnaked,0,255.75,C Jonas Valanciunas F Aaron Gordon G Luka Doncic PF Giannis Antetokounmpo PG Ryan Rollins SF Tim Hardaway Jr. SG Bruce Brown UTIL Zeke Nnaji,,,
4637,4953021687,dacoltz (144/150),0,255.75,C Branden Carlson F Aaron Gordon G Donte DiVincenzo PF Jeremiah Robinson-Earl PG Immanuel Quickley SF RJ Barrett SG Tim Hardaway Jr. UTIL Nikola Jokic,,,
4637,4953035611,terpsfan21,0,255.75,C Jakob Poeltl F Luguentz Dort G Ben Sheppard PF Aaron Gordon PG Ryan Rollins SF Jaden McDaniels SG Austin Reaves UTIL Julius Randle,,,
4637,4953040527,dehrlich22 (28/100),0,255.75,C Tony Bradley F Giannis Antetokounmpo G Bruce Brown PF Scottie Barnes PG Andrew Nembhard SF Tim Hardaway Jr. SG Austin Reaves UTIL Jonas Valanciunas,,,
4637,4953052975,sbcousle (111/150),0,255.75,C Ryan Kalkbrenner F Tim Hardaway Jr. G Austin Reaves PF Jeremiah Robinson-Earl PG T.J. McConnell SF RJ Barrett SG Bruce Brown UTIL Nikola Jokic,,,
4637,4953057025,Rudy0225 (6/6),0,255.75,C Ryan Kalkbrenner F Julius Randle G T.J. McConnell PF Miles Bridges PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Bruce Brown UTIL Naz Reid,,,
4637,4953059591,Clay522 (7/12),0,255.75,C Deandre Ayton F Aaron Gordon G Tim Hardaway Jr. PF Julius Randle PG Donte DiVincenzo SF Kon Knueppel SG Austin Reaves UTIL Jarred Vanderbilt,,,
4637,4953081956,ashay2300,0,255.75,C Jonas Valanciunas F Aaron Gordon G Ryan Rollins PF Chet Holmgren PG Andrew Nembhard SF Jake LaRavia SG Anthony Edwards UTIL Jarace Walker,,,
4637,4953093993,MistaQ7980 (10/150),0,255.75,C Nikola Jokic F Naz Reid G Donte DiVincenzo PF Jeremiah Robinson-Earl PG Jamal Shead SF Jaden McDaniels SG Anthony Edwards UTIL Jonas Valanciunas,,,
4637,4953115593,FireTheCannons84,0,255.75,C Isaiah Jackson F Gradey Dick G Luka Doncic PF Julius Randle PG Andrew Nembhard SF Kon Knueppel SG Tim Hardaway Jr. UTIL Isaiah Joe,,,
4637,4953144081,jaysocold (16/20),0,255.75,C Tony Bradley F Jaden McDaniels G Immanuel Quickley PF Julius Randle PG Andrew Nembhard SF Tim Hardaway Jr. SG Anthony Edwards UTIL Rudy Gobert,,,
4637,4953153271,ndub23 (30/150),0,255.75,C Sandro Mamukelashvili F Naz Reid G Ryan Rollins PF Jeremiah Robinson-Earl PG Luka Doncic SF Tim Hardaway Jr. SG Austin Reaves UTIL Rudy Gobert,,,
4637,4953161536,shrek4224 (49/50),0,255.75,C Ryan Kalkbrenner F Aaron Gordon G Bruce Brown PF Naz Reid PG Luka Doncic SF Kyle Kuzma SG Sion James UTIL Anthony Edwards,,,
4637,4953167860,smokingcutler (128/150),0,255.75,C Jakob Poeltl F Jaden McDaniels G Immanuel Quickley PF Jeremiah Robinson-Earl PG Andrew Nembhard SF Spencer Jones SG Tim Hardaway Jr. UTIL Nikola Jokic,,,
4637,4953174924,texasnumbercruncher (2/3),0,255.75,C Ryan Kalkbrenner F Giannis Antetokounmpo G Tim Hardaway Jr. PF Aaron Gordon PG Donte DiVincenzo SF Dalton Knecht SG Brandon Ingram UTIL Ryan Rollins,,,
4695,4951766141,AaronCosta (138/150),0,255.5,C Rudy Gobert F Aaron Gordon G Bruce Brown PF Jeremiah Robinson-Earl PG Austin Reaves SF Tim Hardaway Jr. SG Isaiah Joe UTIL Nikola Jokic,,,
4695,4951798846,lozingitall (129/150),0,255.5,C Jonas Valanciunas F Naz Reid G Donte DiVincenzo PF Jeremiah Robinson-Earl PG Jamal Murray SF Tim Hardaway Jr. SG Kon Knueppel UTIL Nikola Jokic,,,
4695,4951798857,lozingitall (140/150),0,255.5,C Moussa Diabate F Naz Reid G Jamal Shead PF Aaron Gordon PG Shai Gilgeous-Alexander SF Kyle Kuzma SG Austin Reaves UTIL Rudy Gobert,,,
4695,4951798860,lozingitall (143/150),0,255.5,C Rudy Gobert F Aaron Gordon G Anthony Edwards PF Chet Holmgren PG Shai Gilgeous-Alexander SF Tim Hardaway Jr. SG Sion James UTIL Bronny James,,,
4695,4951880653,Dubbzz (12/20),0,255.5,C Jonas Valanciunas F Aaron Gordon G Andrew Nembhard PF Julius Randle PG T.J. McConnell SF Kon Knueppel SG Austin Reaves UTIL Donte DiVincenzo,,,
4695,4951893220,jtaylor12318 (2/4),0,255.5,C Nikola Jokic F Jeremiah Robinson-Earl G Sion James PF Naz Reid PG Jamal Murray SF Pat Connaughton SG Anthony Edwards UTIL Bruce Brown,,,
