Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
24,4954996627,gregr1224 (106/150),0,358.75,C Derik Queen F Lauri Markkanen G Josh Giddey PF Jerami Grant PG Keyonte George SF Jordan Goodwin SG Anthony Black UTIL Donovan Clingan,,Devin Booker,G,11.56%,41.5
24,4956380148,RubioDimes (24/150),0,358.75,C Derik Queen F Jordan Goodwin G Josh Giddey PF Lauri Markkanen PG Keyonte George SF Jerami Grant SG Anthony Black UTIL Donovan Clingan,,Ace Bailey,F,11.55%,8.75
26,4953316333,Eboyle4,0,358.25,C Onyeka Okongwu F Tristan da Silva G Jeremiah Fears PF Lauri Markkanen PG Keyonte George SF Dillon Brooks SG Shaedon Sharpe UTIL Reed Sheppard,,Franz Wagner,F,11.23%,45.75
27,4954208105,invertedcheese (143/150),0,357.75,C Derik Queen F Toumani Camara G Shaedon Sharpe PF Lauri Markkanen PG Josh Giddey SF Tristan da Silva SG Anthony Black UTIL Donovan Clingan,,Jabari Smith Jr.,PF,10.59%,28.5
27,4954452588,lozingitall (86/150),0,357.75,C Donovan Clingan F Lauri Markkanen G Collin Gillespie PF Tristan da Silva PG Josh Giddey SF Jerami Grant SG Anthony Black UTIL Jusuf Nurkic,,D'Angelo Russell,PG,10.27%,24.5
27,4954593417,bgreseth (31/150),0,357.75,C Derik Queen F Toumani Camara G Josh Giddey PF Lauri Markkanen PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Donovan Clingan,,Trey Murphy III,SG,9.71%,37.5
27,4954651145,westonselman (115/150),0,357.75,C Derik Queen F Lauri Markkanen G Josh Giddey PF Tristan da Silva PG Anthony Black SF Toumani Camara SG Shaedon Sharpe UTIL Donovan Clingan,,Jalen Smith,C,9.65%,25
31,4954208093,invertedcheese (131/150),0,357,C Derik Queen F Toumani Camara G Shaedon Sharpe PF Lauri Markkanen PG Josh Giddey SF Tristan da Silva SG Anthony Black UTIL Daniel Gafford,,Brandon Williams,PG,8.63%,29.25
31,4956020005,kush69 (1/3),0,357,C Onyeka Okongwu F Lauri Markkanen G Collin Gillespie PF Tristan da Silva PG Anthony Black SF Patrick Williams SG Shaedon Sharpe UTIL Josh Giddey,,Steven Adams,C,8.47%,18.25
33,4955110838,skijmb (89/150),0,356.75,C Donovan Clingan F Dillon Brooks G Josh Giddey PF Jalen Johnson PG Jose Alvarado SF Tristan da Silva SG Shaedon Sharpe UTIL Daniel Gafford,,Vit Krejci,SF,8.23%,15.75
33,4955761461,oxenduck (93/150),0,356.75,C Derik Queen F Lauri Markkanen G Josh Giddey PF Jerami Grant PG D'Angelo Russell SF Tristan da Silva SG Shaedon Sharpe UTIL Donovan Clingan,,Daniel Gafford,C,7.89%,38.5
35,4955773402,joffyy (133/150),0,356,C Donovan Clingan F Lauri Markkanen G Jordan Goodwin PF Jerami Grant PG Keyonte George SF Toumani Camara SG Shaedon Sharpe UTIL Onyeka Okongwu,,Herbert Jones,F,7.53%,13
35,4956037531,ttowns32 (1/3),0,356,C Onyeka Okongwu F Tristan da Silva G Vit Krejci PF Lauri Markkanen PG Josh Giddey SF Dillon Brooks SG Reed Sheppard UTIL Daniel Gafford,,Max Christie,SG,7.30%,28
37,4955160341,ckk-244ayk (125/150),0,354.75,C Donovan Clingan F Lauri Markkanen G Josh Giddey PF Tristan da Silva PG Reed Sheppard SF Kris Murray SG Desmond Bane UTIL Onyeka Okongwu,,Dillon Brooks,F,6.98%,49
38,4956058438,jsn77 (149/150),0,354.5,C Derik Queen F Lauri Markkanen G Keyonte George PF Tristan da Silva PG Dyson Daniels SF Dillon Brooks SG Collin Gillespie UTIL Donovan Clingan,,Naji Marshall,SF,5.82%,27.75
39,4954593400,bgreseth (14/150),0,354,C Derik Queen F Lauri Markkanen G Josh Giddey PF Jerami Grant PG Jose Alvarado SF Toumani Camara SG Shaedon Sharpe UTIL Donovan Clingan,,Cooper Flagg,G,5.76%,45
39,4954834391,ImnotNavT (124/150),0,354,C Donovan Clingan F Dillon Brooks G Keyonte George PF Deni Avdija PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Onyeka Okongwu,,Amen Thompson,G,5.69%,28.5
39,4955792794,zroth2 (135/150),0,354,C Donovan Clingan F Lauri Markkanen G Keyonte George PF Ryan Dunn PG Brandon Williams SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Kris Murray,G,4.98%,22.25
39,4956058372,jsn77 (83/150),0,354,C Donovan Clingan F Dillon Brooks G Keyonte George PF Deni Avdija PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Onyeka Okongwu,,Jose Alvarado,PG,4.98%,23.25
39,4956185781,tlaugen70 (2/5),0,354,C Donovan Clingan F Lauri Markkanen G Jordan Goodwin PF Jalen Johnson PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Keyonte George,,Jimmy Butler,PF,4.94%,41.75
39,4956292651,Chuckpickz (9/10),0,354,C Onyeka Okongwu F Lauri Markkanen G Jordan Goodwin PF Deni Avdija PG Anthony Black SF Jerami Grant SG Shaedon Sharpe UTIL Collin Gillespie,,Kevin Huerter,F,4.93%,22.5
39,4956389637,ndub23 (130/150),0,354,C Donovan Clingan F Deni Avdija G Keyonte George PF Tristan da Silva PG Anthony Black SF Dillon Brooks SG Shaedon Sharpe UTIL Onyeka Okongwu,,PJ Washington,SF,4.85%,34.75
46,4956136025,tomjk321 (66/150),0,353.75,C Daniel Gafford F Jordan Goodwin G Keyonte George PF Deni Avdija PG Collin Gillespie SF Kris Murray SG Shaedon Sharpe UTIL Josh Giddey,,Kevin Durant,SF,4.66%,50.75
47,4953401533,skeen4440,0,353.5,C Onyeka Okongwu F Lauri Markkanen G Jordan Goodwin PF Deni Avdija PG Reed Sheppard SF Jerami Grant SG Shaedon Sharpe UTIL Collin Gillespie,,Josh Okogie,G,4.30%,9
47,4956332824,jmoore3903 (45/150),0,353.5,C Wendell Carter Jr. F Dillon Brooks G Collin Gillespie PF Lauri Markkanen PG Brandon Williams SF Toumani Camara SG Shaedon Sharpe UTIL Onyeka Okongwu,,Kyle Filipowski,C,4.10%,22.75
49,4956144499,Heibs22 (82/150),0,353.25,C Daniel Gafford F Jordan Goodwin G Isaiah Collier PF Deni Avdija PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Josh Giddey,,Mark Williams,UTIL,3.79%,13.5
49,4956362525,sirleaf94 (5/5),0,353.25,C Jalen Smith F Dillon Brooks G Josh Giddey PF Lauri Markkanen PG Collin Gillespie SF Toumani Camara SG Shaedon Sharpe UTIL Vit Krejci,,Wendell Carter Jr.,C,3.24%,36
51,4954780984,kszng (99/150),0,353,C Derik Queen F Tristan da Silva G Cooper Flagg PF Lauri Markkanen PG Josh Giddey SF Jerami Grant SG Jordan Goodwin UTIL Donovan Clingan,,Patrick Williams,F,3.03%,12.75
51,4955667857,Creighton2432,0,353,C Donovan Clingan F Lauri Markkanen G Shaedon Sharpe PF Jalen Johnson PG Reed Sheppard SF Tristan da Silva SG Anthony Black UTIL Onyeka Okongwu,,Ryan Dunn,F,2.45%,27.5
51,4955751236,smokingcutler (8/51),0,353,C Derik Queen F Lauri Markkanen G Jordan Goodwin PF Jerami Grant PG Josh Giddey SF Tristan da Silva SG Cooper Flagg UTIL Donovan Clingan,,Will Richard,PG,2.43%,18.75
51,4955953842,dacoltz (108/150),0,353,C Alperen Sengun F Lauri Markkanen G Collin Gillespie PF Tristan da Silva PG D'Angelo Russell SF Jordan Goodwin SG Shaedon Sharpe UTIL Onyeka Okongwu,,Isaac Okoro,SF,2.41%,21
51,4956002357,rino28 (2/3),0,353,C Donovan Clingan F Deni Avdija G Collin Gillespie PF Tristan da Silva PG Anthony Black SF Jerami Grant SG Shaedon Sharpe UTIL Josh Giddey,,Nickeil Alexander-Walker,SG,2.41%,40.25
51,4956141801,dtadiello (17/25),0,353,C Donovan Clingan F Deni Avdija G Collin Gillespie PF Jerami Grant PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Josh Giddey,,Nikola Vucevic,UTIL,2.25%,48
51,4956167029,antsK (31/150),0,353,C Alperen Sengun F Jordan Goodwin G Collin Gillespie PF Lauri Markkanen PG D'Angelo Russell SF Tristan da Silva SG Shaedon Sharpe UTIL Onyeka Okongwu,,Isaiah Collier,G,2.16%,37
51,4956380189,RubioDimes (65/150),0,353,C Derik Queen F Kris Murray G Keyonte George PF Lauri Markkanen PG Josh Giddey SF Jerami Grant SG Shaedon Sharpe UTIL Steven Adams,,Caleb Love,PG,1.62%,9.5
51,4956389642,ndub23 (135/150),0,353,C Alperen Sengun F Lauri Markkanen G Collin Gillespie PF Jerami Grant PG Anthony Black SF Tristan da Silva SG Cooper Flagg UTIL Donovan Clingan,,Moses Moody,SF,1.59%,48.5
60,4954030747,DangerousDav3 (1/2),0,352.75,C Daniel Gafford F Lauri Markkanen G Reed Sheppard PF Jalen Johnson PG Keyonte George SF Tristan da Silva SG Shaedon Sharpe UTIL Jordan Goodwin,,Royce O'Neale,F,1.57%,12.5
60,4956318202,Jdubcullen (2/2),0,352.75,C Onyeka Okongwu F Lauri Markkanen G Shaedon Sharpe PF Jalen Johnson PG Anthony Black SF Tristan da Silva SG Reed Sheppard UTIL Collin Gillespie,,Ayo Dosunmu,UTIL,1.54%,26.25
62,4953627681,MaRKaVeLi25,0,352.5,C Onyeka Okongwu F Jordan Goodwin G Klay Thompson PF Deni Avdija PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Lauri Markkanen,,Dyson Daniels,PG,1.28%,43.25
62,4955646756,rjirangkun,0,352.5,C Wendell Carter Jr. F Tristan da Silva G Brice Sensabaugh PF Lauri Markkanen PG Keyonte George SF Dillon Brooks SG Collin Gillespie UTIL Franz Wagner,,Draymond Green,PF,1.21%,34
62,4955777821,hixx (111/150),0,352.5,C Steven Adams F Matas Buzelis G Keyonte George PF Lauri Markkanen PG Josh Giddey SF Jerami Grant SG Reed Sheppard UTIL Donovan Clingan,,Robert Williams,C,1.18%,19.75
65,4953388947,bpcologna (11/150),0,352.25,C Donovan Clingan F Matas Buzelis G Josh Giddey PF Jerami Grant PG Collin Gillespie SF Toumani Camara SG Shaedon Sharpe UTIL Onyeka Okongwu,,Luke Kennard,SF,1.12%,1.25
65,4954996578,gregr1224 (57/150),0,352.25,C Donovan Clingan F Matas Buzelis G Josh Giddey PF Jerami Grant PG Collin Gillespie SF Toumani Camara SG Shaedon Sharpe UTIL Onyeka Okongwu,,Brandin Podziemski,PG,0.95%,28.75
65,4955774385,yd2020gbr,0,352.25,C Onyeka Okongwu F Jerami Grant G Collin Gillespie PF Matas Buzelis PG Josh Giddey SF Toumani Camara SG Shaedon Sharpe UTIL Donovan Clingan,,Goga Bitadze,UTIL,0.94%,14.5
65,4955792747,zroth2 (88/150),0,352.25,C Donovan Clingan F Toumani Camara G Josh Giddey PF Matas Buzelis PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Klay Thompson,G,0.86%,29.75
65,4956393165,sdoyle8448 (11/13),0,352.25,C Donovan Clingan F Jordan Goodwin G Nickeil Alexander-Walker PF Deni Avdija PG Isaiah Collier SF Jerami Grant SG Shaedon Sharpe UTIL Lauri Markkanen,,Zaccharie Risacher,F,0.74%,29.75
70,4955777719,hixx (9/150),0,352,C Donovan Clingan F Toumani Camara G Josh Giddey PF Lauri Markkanen PG Anthony Black SF Tristan da Silva SG Collin Gillespie UTIL Jusuf Nurkic,,Kevin Love,UTIL,0.70%,26
70,4955777751,hixx (41/150),0,352,C Donovan Clingan F Lauri Markkanen G Keyonte George PF Matas Buzelis PG Anthony Black SF Jerami Grant SG Shaedon Sharpe UTIL Jusuf Nurkic,,Rayan Rupert,G,0.63%,3.75
70,4956389564,ndub23 (57/150),0,352,C Donovan Clingan F Jalen Johnson G Jordan Goodwin PF Jerami Grant PG Josh Giddey SF Dillon Brooks SG Shaedon Sharpe UTIL Jalen Smith,,Mouhamed Gueye,F,0.61%,0.75
73,4954452613,lozingitall (111/150),0,351.5,C Donovan Clingan F Kris Murray G Shaedon Sharpe PF Lauri Markkanen PG Josh Giddey SF Toumani Camara SG Desmond Bane UTIL Jalen Smith,,Tyus Jones,PG,0.56%,7.5
73,4956167315,awen419 (119/150),0,351.5,C Derik Queen F Lauri Markkanen G Josh Giddey PF Ryan Dunn PG Reed Sheppard SF Toumani Camara SG Shaedon Sharpe UTIL Daniel Gafford,,Jonathan Isaac,PF,0.42%,11
75,4953980255,greendose (1/3),0,351.25,C Jusuf Nurkic F Ryan Dunn G Isaiah Collier PF Lauri Markkanen PG Keyonte George SF Jerami Grant SG Shaedon Sharpe UTIL Donovan Clingan,,Svi Mykhailiuk,SG,0.38%,17.5
75,4956140905,klink (1/2),0,351.25,C Donovan Clingan F Saddiq Bey G Shaedon Sharpe PF Lauri Markkanen PG Collin Gillespie SF Jerami Grant SG Svi Mykhailiuk UTIL Josh Giddey,,Gary Payton II,PG,0.34%,9.75
77,4954996590,gregr1224 (69/150),0,351,C Wendell Carter Jr. F Toumani Camara G Collin Gillespie PF Lauri Markkanen PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Alperen Sengun,,Brice Sensabaugh,F,0.33%,29
77,4955012565,flossyb12 (2/3),0,351,C Nikola Vucevic F Matas Buzelis G Ayo Dosunmu PF Lauri Markkanen PG Isaiah Collier SF Dillon Brooks SG Collin Gillespie UTIL Moses Moody,,Buddy Hield,SG,0.33%,23.5
77,4955777713,hixx (3/150),0,351,C Steven Adams F Matas Buzelis G Josh Giddey PF Lauri Markkanen PG Brandon Williams SF Jerami Grant SG Shaedon Sharpe UTIL Donovan Clingan,,Dereck Lively II,UTIL,0.22%,10.25
80,4956271681,stank2935 (7/9),0,350.75,C Donovan Clingan F Deni Avdija G Shaedon Sharpe PF Lauri Markkanen PG Collin Gillespie SF Tristan da Silva SG Anthony Black UTIL Jusuf Nurkic,,Jrue Holiday,PG,0.20%,0
81,4954452538,lozingitall (36/150),0,350.5,C Donovan Clingan F Lauri Markkanen G Josh Giddey PF Jalen Johnson PG Jose Alvarado SF Tristan da Silva SG Collin Gillespie UTIL Jalen Smith,,Karlo Matkovic,PF,0.19%,14.5
82,4955160302,ckk-244ayk (86/150),0,350.25,C Wendell Carter Jr. F Patrick Williams G Josh Giddey PF Lauri Markkanen PG Jose Alvarado SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Al Horford,PF,0.18%,22
82,4955808082,Vermontx,0,350.25,C Donovan Clingan F Lauri Markkanen G Max Christie PF Deni Avdija PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Onyeka Okongwu,,Coby White,G,0.18%,46
82,4956196464,Go0ch (3/5),0,350.25,C Donovan Clingan F Jordan Goodwin G Keyonte George PF Ryan Dunn PG Josh Giddey SF Tristan da Silva SG Collin Gillespie UTIL Alperen Sengun,,Oso Ighodaro,UTIL,0.16%,1.5
85,4954452576,lozingitall (74/150),0,350,C Daniel Gafford F Lauri Markkanen G Collin Gillespie PF Deni Avdija PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Jusuf Nurkic,,Jevon Carter,G,0.16%,0
85,4954694441,DoctorRoBry,0,350,C Donovan Clingan F Lauri Markkanen G Collin Gillespie PF Deni Avdija PG Jeremiah Fears SF Jordan Goodwin SG Shaedon Sharpe UTIL Onyeka Okongwu,,Sidy Cissoko,SG,0.15%,4.5
85,4955726037,sullybrochill (60/150),0,350,C Donovan Clingan F Lauri Markkanen G Collin Gillespie PF Deni Avdija PG Jeremiah Fears SF Jordan Goodwin SG Shaedon Sharpe UTIL Onyeka Okongwu,,Keaton Wallace,PG,0.14%,9.75
85,4956397363,RubioDimes (126/150),0,350,C Onyeka Okongwu F Lauri Markkanen G Shaedon Sharpe PF Tristan da Silva PG Keyonte George SF Toumani Camara SG Anthony Black UTIL Matas Buzelis,,Kevon Looney,UTIL,0.12%,0
89,4954834331,ImnotNavT (64/150),0,349.75,C Donovan Clingan F Matas Buzelis G Collin Gillespie PF Jabari Smith Jr. PG Josh Giddey SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Moussa Cisse,UTIL,0.10%,8.25
89,4955160256,ckk-244ayk (40/150),0,349.75,C Donovan Clingan F Lauri Markkanen G Shaedon Sharpe PF Deni Avdija PG Reed Sheppard SF Tristan da Silva SG Max Christie UTIL Onyeka Okongwu,,Clint Capela,C,0.09%,0
89,4955773289,joffyy (20/150),0,349.75,C Steven Adams F Lauri Markkanen G Shaedon Sharpe PF Jerami Grant PG Josh Giddey SF Toumani Camara SG Kris Murray UTIL Onyeka Okongwu,,Walter Clayton Jr.,G,0.07%,0
89,4955791141,3rd_and_schlong (100/150),0,349.75,C Donovan Clingan F Lauri Markkanen G Josh Giddey PF Saddiq Bey PG Keyonte George SF Toumani Camara SG Kris Murray UTIL Daniel Gafford,,Quinten Post,C,0.07%,13.25
89,4956167053,antsK (55/150),0,349.75,C Donovan Clingan F Lauri Markkanen G Collin Gillespie PF Deni Avdija PG D'Angelo Russell SF Jordan Goodwin SG Shaedon Sharpe UTIL Onyeka Okongwu,,Yves Missi,C,0.06%,23.25
89,4956262193,hchawk89 (5/12),0,349.75,C Donovan Clingan F Jordan Goodwin G Josh Giddey PF Jerami Grant PG Jeremiah Fears SF Naji Marshall SG Shaedon Sharpe UTIL Lauri Markkanen,,Aaron Holiday,PG,0.05%,12.25
89,4956279381,Armando28,0,349.75,C Derik Queen F Lauri Markkanen G Josh Giddey PF Saddiq Bey PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Jalen Smith,,Asa Newell,PF,0.05%,9.75
96,4955861070,wining247 (1/5),0,349.5,C Daniel Gafford F Lauri Markkanen G Josh Giddey PF Jerami Grant PG Jeremiah Fears SF Toumani Camara SG Shaedon Sharpe UTIL Jalen Smith,,Jae'Sean Tate,F,0.05%,0
96,4956389595,ndub23 (88/150),0,349.5,C Derik Queen F Matas Buzelis G Nickeil Alexander-Walker PF Lauri Markkanen PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Jordan Hawkins,F,0.04%,13.5
98,4954834295,ImnotNavT (28/150),0,349.25,C Donovan Clingan F Matas Buzelis G Josh Giddey PF Jalen Johnson PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Kevin Love,,Isaiah Livers,F,0.04%,13.25
98,4955214781,jguiragossian123 (3/5),0,349.25,C Derik Queen F Jabari Smith Jr. G Jordan Goodwin PF Tristan da Silva PG Josh Giddey SF Jerami Grant SG Shaedon Sharpe UTIL Lauri Markkanen,,Kristaps Porzingis,C,0.03%,0
98,4955751262,smokingcutler (34/51),0,349.25,C Derik Queen F Lauri Markkanen G Collin Gillespie PF Jerami Grant PG Keyonte George SF Tristan da Silva SG Shaedon Sharpe UTIL Jusuf Nurkic,,Cody Williams,SF,0.03%,2.5
101,4955792709,zroth2 (50/150),0,349,C Donovan Clingan F Lauri Markkanen G Keyonte George PF Jerami Grant PG Anthony Black SF Toumani Camara SG Shaedon Sharpe UTIL Jusuf Nurkic,,Nick Richards,UTIL,0.03%,10.25
101,4956094221,anshuld95 (2/30),0,349,C Donovan Clingan F Lauri Markkanen G Shaedon Sharpe PF Jerami Grant PG Keyonte George SF Toumani Camara SG Anthony Black UTIL Jusuf Nurkic,,Jett Howard,PF,0.02%,15
101,4956306317,MistaQ7980 (109/150),0,349,C Derik Queen F Lauri Markkanen G Shaedon Sharpe PF Tristan da Silva PG Jeremiah Fears SF Jerami Grant SG Anthony Black UTIL Josh Giddey,,Jalen Suggs,PG,0.02%,0
101,4956371598,Yougotit39 (5/7),0,349,C Derik Queen F Jerami Grant G Jeremiah Fears PF Tristan da Silva PG Josh Giddey SF Moses Moody SG Shaedon Sharpe UTIL Keyonte George,,Caleb Houstan,F,0.02%,0
105,4954452636,lozingitall (134/150),0,348.75,C Donovan Clingan F Lauri Markkanen G Kris Murray PF Deni Avdija PG Keyonte George SF Jerami Grant SG Anthony Black UTIL Onyeka Okongwu,,Zion Williamson,F,0.02%,0
105,4956230272,AlexHimes86,0,348.75,C Derik Queen F Lauri Markkanen G Josh Giddey PF Matas Buzelis PG Jeremiah Fears SF Jordan Goodwin SG Shaedon Sharpe UTIL Daniel Gafford,,Caleb Martin,F,0.02%,2.75
105,4956296129,antbuss (1/2),0,348.75,C Onyeka Okongwu F Jimmy Butler G Collin Gillespie PF Lauri Markkanen PG Reed Sheppard SF Jerami Grant SG Anthony Black UTIL Shaedon Sharpe,,Pat Spencer,SG,0.02%,6
105,4956306319,MistaQ7980 (111/150),0,348.75,C Steven Adams F Toumani Camara G Collin Gillespie PF Lauri Markkanen PG Josh Giddey SF Jerami Grant SG Shaedon Sharpe UTIL Derik Queen,,John Tonje,F,0.02%,0
105,4956319132,hawkeyemcnutt (4/10),0,348.75,C Alperen Sengun F Jordan Goodwin G Josh Giddey PF Matas Buzelis PG Anthony Black SF Tristan da Silva SG Shaedon Sharpe UTIL Collin Gillespie,,Dorian Finney-Smith,UTIL,0.01%,0
105,4956333500,smarsh2,0,348.75,C Daniel Gafford F Deni Avdija G Keyonte George PF Tristan da Silva PG Collin Gillespie SF Jerami Grant SG Shaedon Sharpe UTIL Onyeka Okongwu,,Noah Penda,SG,0.01%,0
105,4956365558,gavinmyers20007,0,348.75,C Derik Queen F Lauri Markkanen G Trey Murphy III PF Tristan da Silva PG Reed Sheppard SF Moses Moody SG Shaedon Sharpe UTIL Onyeka Okongwu,,Micah Peavy,F,0.01%,2.75
112,4954388194,dwalsh1212,0,348.5,C Donovan Clingan F Max Christie G Shaedon Sharpe PF Deni Avdija PG Collin Gillespie SF Jerami Grant SG Anthony Black UTIL Josh Giddey,,Gui Santos,PF,0.01%,3.5
