Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11,4923506860,invertedcheese (39/150),0,396,C Adem Bona F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Devin Booker SF Lauri Markkanen SG Donte DiVincenzo UTIL Nikola Jokic,,Ausar Thompson,PF,17.61%,9.25
11,4923600385,lozingitall (52/100),0,396,C Nikola Jokic F Lauri Markkanen G Collin Gillespie PF Anthony Davis PG Tre Jones SF Royce O'Neale SG D'Angelo Russell UTIL Mike Conley,,Jaden McDaniels,F,15.99%,37.75
13,4924340319,tyjon98 (101/150),0,395.75,C Nikola Vucevic F Lauri Markkanen G Devin Booker PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG Josh Giddey UTIL Mike Conley,,Collin Gillespie,G,15.81%,48.25
14,4923704282,ehafner (111/150),0,395,C Walker Kessler F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Derrick White SF Lauri Markkanen SG Grayson Allen UTIL Devin Booker,,Devin Booker,PG,14.79%,60.25
15,4923801349,tyjon98 (53/150),0,393.75,C Walker Kessler F Jaden McDaniels G Devin Booker PF Lauri Markkanen PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Julius Randle,,Adem Bona,C,14.46%,19.5
16,4923227372,oxenduck (75/150),0,393.5,C Nikola Jokic F Lauri Markkanen G Collin Gillespie PF Matas Buzelis PG Tyrese Maxey SF Royce O'Neale SG Donte DiVincenzo UTIL Mike Conley,,Andre Drummond,C,14.43%,19
17,4923545501,bgreseth (12/150),0,391.75,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Paolo Banchero PG Tre Jones SF Lauri Markkanen SG Donte DiVincenzo UTIL Jaden McDaniels,,Mike Conley,G,13.19%,24.25
17,4923596803,hixx (3/150),0,391.75,C Adem Bona F Julius Randle G Devin Booker PF Royce O'Neale PG Tyrese Maxey SF Lauri Markkanen SG Donte DiVincenzo UTIL Collin Gillespie,,Dylan Harper,PG,12.89%,29.5
19,4923600409,lozingitall (76/100),0,391,C Nikola Jokic F Lauri Markkanen G Devin Booker PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Jeremiah Fears UTIL Collin Gillespie,,Grayson Allen,G,12.80%,35.5
20,4923506870,invertedcheese (49/150),0,390.75,C Nikola Jokic F Jaden McDaniels G Mike Conley PF Lauri Markkanen PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Nikola Vucevic,,Saddiq Bey,F,11.89%,17.5
21,4924335465,doublewordscore (3/20),0,390.25,C Adem Bona F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Devin Booker SF Lauri Markkanen SG Dylan Harper UTIL Nikola Jokic,,Tyrese Maxey,PG,11.17%,63.5
22,4923704200,ehafner (29/150),0,389.75,C Nikola Jokic F Lauri Markkanen G Collin Gillespie PF Royce O'Neale PG Tyrese Maxey SF Tari Eason SG Jeremiah Fears UTIL Donte DiVincenzo,,Bones Hyland,PG,11.08%,7.5
22,4924284974,aarondp987 (82/150),0,389.75,C Nikola Jokic F Julius Randle G Devin Booker PF Josh Minott PG Tre Jones SF Royce O'Neale SG Grayson Allen UTIL Collin Gillespie,,Lauri Markkanen,PF,11.03%,77
24,4923678573,RoyalPain21 (40/150),0,389.25,C Nikola Vucevic F Lauri Markkanen G Devin Booker PF Royce O'Neale PG Tre Jones SF PJ Washington SG Donte DiVincenzo UTIL Jaden McDaniels,,D'Angelo Russell,SG,10.66%,28
25,4923447502,B_Heals152 (2/15),0,389,C Andre Drummond F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Lauri Markkanen SG Josh Giddey UTIL Nikola Jokic,,Kevin Huerter,SF,9.76%,19.5
26,4923447581,mbhabes (18/70),0,388.5,C Evan Mobley F Lauri Markkanen G Collin Gillespie PF Paolo Banchero PG Devin Booker SF Jabari Smith Jr. SG Svi Mykhailiuk UTIL Royce O'Neale,,Josh Okogie,SF,9.60%,16.5
27,4923828654,dacoltz (35/150),0,388,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Lauri Markkanen PG Tre Jones SF Josh Minott SG Jeremiah Fears UTIL Nikola Jokic,,Keyonte George,SG,9.36%,49.75
27,4924332666,baysprint22 (7/10),0,388,C Nikola Jokic F Jaden McDaniels G Keyonte George PF Lauri Markkanen PG Tre Jones SF Royce O'Neale SG D'Angelo Russell UTIL Donte DiVincenzo,,Naz Reid,PF,9.29%,33.75
29,4924240211,idlove2win (75/150),0,387.5,C Nikola Jokic F Matas Buzelis G Collin Gillespie PF Paolo Banchero PG Tre Jones SF Royce O'Neale SG Keyonte George UTIL Jaden McDaniels,,Ajay Mitchell,UTIL,8.19%,28.25
30,4924008039,LUKWARM (15/50),0,386.75,C Nic Claxton F Royce O'Neale G Devin Booker PF Paolo Banchero PG Collin Gillespie SF Lauri Markkanen SG Donte DiVincenzo UTIL Walker Kessler,,Cade Cunningham,PG,8.12%,24.25
31,4923601965,TJB128 (145/150),0,386.25,C Walker Kessler F Lauri Markkanen G Devin Booker PF Royce O'Neale PG Collin Gillespie SF Trey Murphy III SG Josh Giddey UTIL Mike Conley,,Josh Giddey,SG,8.07%,46.75
32,4923506925,invertedcheese (104/150),0,386,C Evan Mobley F Lauri Markkanen G Mike Conley PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG Grayson Allen UTIL Nikola Jokic,,Jabari Walker,PF,8.02%,12.25
33,4923609877,anshuld95 (2/50),0,385.75,C Nikola Vucevic F Royce O'Neale G Mike Conley PF Jaden McDaniels PG Devin Booker SF Lauri Markkanen SG Keyonte George UTIL Donte DiVincenzo,,PJ Washington,SF,7.78%,35.25
34,4923532236,cheddabisque (83/150),0,385.5,C Nikola Jokic F Jaden McDaniels G Tre Jones PF Royce O'Neale PG Tyrese Maxey SF Ayo Dosunmu SG Grayson Allen UTIL Collin Gillespie,,Jordan Poole,PG,7.07%,33.5
35,4923828752,dacoltz (133/150),0,385,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Lauri Markkanen PG Tre Jones SF Kevin Huerter SG Jordan Poole UTIL Jamal Murray,,Anthony Davis,PF,7.06%,47.75
36,4923365154,ItsJHay10 (3/15),0,384.75,C Adem Bona F Royce O'Neale G Devin Booker PF Lauri Markkanen PG Tre Jones SF Josh Minott SG VJ Edgecombe UTIL Victor Wembanyama,,Shai Gilgeous-Alexander,PG,6.72%,40.5
37,4924027839,cmiller8823,0,384.5,C Nikola Vucevic F Royce O'Neale G Donte DiVincenzo PF Lauri Markkanen PG Collin Gillespie SF De'Andre Hunter SG Kevin Huerter UTIL Nikola Jokic,,Paolo Banchero,PF,6.65%,53.75
38,4923678680,RoyalPain21 (147/150),0,384.25,C Adem Bona F Royce O'Neale G Collin Gillespie PF Evan Mobley PG Devin Booker SF Lauri Markkanen SG Grayson Allen UTIL Julius Randle,,Evan Mobley,C,6.46%,45.25
39,4923542565,fjbourne (146/150),0,384,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Josh Minott PG Devin Booker SF Lauri Markkanen SG Jordan Poole UTIL Donte DiVincenzo,,Walker Kessler,C,6.46%,53.25
39,4923600377,lozingitall (44/100),0,384,C Nikola Jokic F Lauri Markkanen G Jordan Poole PF Royce O'Neale PG Collin Gillespie SF Saddiq Bey SG VJ Edgecombe UTIL Naz Reid,,Tobias Harris,F,6.30%,17.25
39,4923923432,nerdytenor (90/150),0,384,C Anthony Davis F Jaden McDaniels G Devin Booker PF Lauri Markkanen PG Jeremiah Fears SF Royce O'Neale SG Keyonte George UTIL Collin Gillespie,,Jabari Smith Jr.,F,5.63%,20.5
39,4924137825,squirrelpatroldk (96/150),0,384,C Victor Wembanyama F Lauri Markkanen G Devin Booker PF Josh Minott PG Collin Gillespie SF Royce O'Neale SG Jordan Poole UTIL Donte DiVincenzo,,Alperen Sengun,C,5.49%,39
43,4923295587,ajimale08 (2/150),0,383.75,C Evan Mobley F Royce O'Neale G Collin Gillespie PF Lauri Markkanen PG Josh Giddey SF Ayo Dosunmu SG VJ Edgecombe UTIL Grayson Allen,,Josh Minott,F,5.29%,32.25
44,4923646435,BearMuller (2/7),0,383.5,C Nikola Jokic F Lauri Markkanen G Collin Gillespie PF Saddiq Bey PG Keyonte George SF Tari Eason SG Donte DiVincenzo UTIL Walker Kessler,,Jamal Murray,PG,5.22%,56.5
44,4924137784,squirrelpatroldk (55/150),0,383.5,C Victor Wembanyama F Julius Randle G Collin Gillespie PF Josh Minott PG Tre Jones SF Royce O'Neale SG Keyonte George UTIL Devin Booker,,Nikola Vucevic,C,4.93%,56.25
44,4924340680,FranchiseQB78 (7/7),0,383.5,C Walker Kessler F Matas Buzelis G Devin Booker PF Lauri Markkanen PG Keyonte George SF Royce O'Neale SG Donte DiVincenzo UTIL Grayson Allen,,Ryan Dunn,UTIL,4.20%,11.5
47,4923295586,ajimale08 (1/150),0,383.25,C Walker Kessler F Lauri Markkanen G Devin Booker PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Julius Randle,,Payton Pritchard,G,4.14%,36.25
47,4923600387,lozingitall (54/100),0,383.25,C Nikola Vucevic F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Tre Jones SF VJ Edgecombe SG Donte DiVincenzo UTIL Nikola Jokic,,Derrick White,PG,3.45%,27.25
47,4924321980,psu353 (10/10),0,383.25,C Nikola Vucevic F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Tre Jones SF VJ Edgecombe SG Donte DiVincenzo UTIL Nikola Jokic,,Jusuf Nurkic,C,3.43%,28.25
50,4923470005,zokin (14/150),0,383,C Victor Wembanyama F Lauri Markkanen G Collin Gillespie PF Ryan Dunn PG Devin Booker SF Royce O'Neale SG Keyonte George UTIL Jusuf Nurkic,,Scottie Barnes,UTIL,3.39%,16.75
50,4923828680,dacoltz (61/150),0,383,C Nikola Jokic F Royce O'Neale G Collin Gillespie PF Lauri Markkanen PG Josh Giddey SF Josh Minott SG Jeremiah Fears UTIL Julius Randle,,Brice Sensabaugh,F,3.28%,6.5
52,4924092230,THE_PHANTOM_1 (118/150),0,382.75,C Nikola Vucevic F Lauri Markkanen G Shai Gilgeous-Alexander PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Grayson Allen UTIL Collin Gillespie,,Herbert Jones,PF,3.25%,13.5
53,4923355030,ajimale08 (105/150),0,382.5,C Victor Wembanyama F Royce O'Neale G Devin Booker PF Ryan Dunn PG Keyonte George SF Lauri Markkanen SG Svi Mykhailiuk UTIL Collin Gillespie,,Cason Wallace,UTIL,3.24%,19.25
53,4923506900,invertedcheese (79/150),0,382.5,C Nikola Vucevic F Lauri Markkanen G Jamal Murray PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Julius Randle,,Chet Holmgren,C,3.21%,43.75
53,4923704298,ehafner (127/150),0,382.5,C Nikola Vucevic F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Tre Jones SF PJ Washington SG Josh Giddey UTIL Devin Booker,,Ayo Dosunmu,SG,3.21%,29.75
53,4923961645,tomjk321 (24/150),0,382.5,C Nikola Vucevic F Lauri Markkanen G Jamal Murray PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Julius Randle,,Sam Merrill,G,3.00%,19.25
57,4923506877,invertedcheese (56/150),0,381.75,C Nikola Jokic F Grayson Allen G Devin Booker PF Royce O'Neale PG Collin Gillespie SF Lauri Markkanen SG Donte DiVincenzo UTIL Bones Hyland,,Brandon Ingram,SF,2.85%,25.25
57,4924340339,tyjon98 (121/150),0,381.75,C Alperen Sengun F Julius Randle G Devin Booker PF Royce O'Neale PG Tre Jones SF Lauri Markkanen SG Josh Okogie UTIL Collin Gillespie,,Aaron Wiggins,SF,2.84%,19.25
59,4923664152,WiseGuyLocks (2/10),0,381.5,C Walker Kessler F Royce O'Neale G Devin Booker PF Lauri Markkanen PG Dylan Harper SF VJ Edgecombe SG Grayson Allen UTIL Donte DiVincenzo,,Trae Young,PG,2.45%,51.75
59,4924092222,THE_PHANTOM_1 (110/150),0,381.5,C Wendell Carter Jr. F Royce O'Neale G Collin Gillespie PF Evan Mobley PG Tyrese Maxey SF Lauri Markkanen SG Josh Okogie UTIL Julius Randle,,Terrence Shannon Jr.,SF,2.44%,16.25
61,4923646538,jtchancey (2/2),0,380.5,C Victor Wembanyama F Lauri Markkanen G Donte DiVincenzo PF Matas Buzelis PG Collin Gillespie SF VJ Edgecombe SG Keyonte George UTIL Royce O'Neale,,Franz Wagner,PF,2.26%,35.5
62,4923355058,ajimale08 (133/150),0,380.25,C Nikola Jokic F Royce O'Neale G Collin Gillespie PF Tobias Harris PG Devin Booker SF Lauri Markkanen SG Donte DiVincenzo UTIL Mike Conley,,Tari Eason,PF,2.24%,40.25
63,4923542483,fjbourne (64/150),0,380,C Victor Wembanyama F Lauri Markkanen G Collin Gillespie PF Josh Minott PG Devin Booker SF Royce O'Neale SG Josh Giddey UTIL Bones Hyland,,Rudy Gobert,UTIL,2.13%,21.25
64,4923701642,jpm11 (128/150),0,379.75,C Nikola Jokic F Grayson Allen G Devin Booker PF Tari Eason PG Tre Jones SF Royce O'Neale SG Donte DiVincenzo UTIL Collin Gillespie,,Sandro Mamukelashvili,C,2.08%,9.5
65,4923407974,lethuima (132/150),0,379.25,C Naz Reid F Lauri Markkanen G Collin Gillespie PF Jalen Johnson PG Trae Young SF VJ Edgecombe SG Donte DiVincenzo UTIL Royce O'Neale,,Tristan da Silva,SF,2.06%,4
65,4923600384,lozingitall (51/100),0,379.25,C Nikola Jokic F Naz Reid G Jamal Murray PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG Keyonte George UTIL PJ Washington,,Cam Thomas,SG,1.93%,14.75
65,4923828728,dacoltz (109/150),0,379.25,C Nikola Jokic F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Tre Jones SF PJ Washington SG Trey Murphy III UTIL Lauri Markkanen,,Amen Thompson,PG,1.91%,31
68,4923355483,zroth2 (19/150),0,379,C Adem Bona F Naz Reid G Collin Gillespie PF Paolo Banchero PG Keyonte George SF Royce O'Neale SG VJ Edgecombe UTIL Nikola Jokic,,Donovan Mitchell,PG,1.89%,37.75
69,4923227423,oxenduck (126/150),0,378.5,C Nikola Jokic F Julius Randle G Collin Gillespie PF Lauri Markkanen PG Jeremiah Fears SF Royce O'Neale SG Keyonte George UTIL Donte DiVincenzo,,Jalen Johnson,F,1.87%,42.5
69,4923603961,Bsgolfer7 (80/101),0,378.5,C Day'Ron Sharpe F Jaden McDaniels G Donte DiVincenzo PF Lauri Markkanen PG D'Angelo Russell SF Royce O'Neale SG VJ Edgecombe UTIL Nikola Jokic,,Naji Marshall,PF,1.87%,16
69,4923961651,tomjk321 (30/150),0,378.5,C Nikola Jokic F Grayson Allen G Collin Gillespie PF Paolo Banchero PG D'Angelo Russell SF Lauri Markkanen SG Jeremiah Fears UTIL Royce O'Neale,,Steven Adams,UTIL,1.84%,17
69,4923987941,youdacao (33/150),0,378.5,C Victor Wembanyama F Lauri Markkanen G Collin Gillespie PF Royce O'Neale PG Tre Jones SF Grayson Allen SG Donte DiVincenzo UTIL Julius Randle,,Michael Porter Jr.,PF,1.75%,25.5
73,4923925597,ASexyGentleman (3/15),0,378,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Devin Booker SF Lauri Markkanen SG Keyonte George UTIL Bones Hyland,,Kevin Durant,SF,1.75%,31.5
73,4923961629,tomjk321 (8/150),0,378,C Sandro Mamukelashvili F Royce O'Neale G Collin Gillespie PF Anthony Davis PG Tre Jones SF Lauri Markkanen SG Donte DiVincenzo UTIL Nikola Jokic,,Cooper Flagg,G,1.70%,8.5
73,4924340321,tyjon98 (103/150),0,378,C Victor Wembanyama F Lauri Markkanen G Collin Gillespie PF Royce O'Neale PG Tre Jones SF Saddiq Bey SG Donte DiVincenzo UTIL Devin Booker,,Jaylen Brown,SG,1.68%,28.75
76,4923848117,sullybrochill (133/150),0,377.5,C Nikola Jokic F Royce O'Neale G Tre Jones PF Matas Buzelis PG Jeremiah Fears SF Lauri Markkanen SG Josh Giddey UTIL Collin Gillespie,,Julian Champagnie,UTIL,1.60%,23.75
77,4924070105,ShipMyMoney (13/25),0,377.25,C Nikola Jokic F Jaden McDaniels G Devin Booker PF Royce O'Neale PG Tre Jones SF Grayson Allen SG Donte DiVincenzo UTIL Collin Gillespie,,Nickeil Alexander-Walker,F,1.58%,29.25
78,4923484468,ocdobv (135/150),0,377,C Andre Drummond F Royce O'Neale G Devin Booker PF Matas Buzelis PG Collin Gillespie SF Lauri Markkanen SG Josh Giddey UTIL Julius Randle,,Aaron Gordon,PF,1.56%,16.25
79,4923600428,lozingitall (95/100),0,376.25,C Nikola Jokic F Julius Randle G Grayson Allen PF Lauri Markkanen PG Collin Gillespie SF Royce O'Neale SG Kevin Huerter UTIL Donte DiVincenzo,,Christian Braun,UTIL,1.54%,18.25
80,4923355598,zroth2 (134/150),0,376,C Victor Wembanyama F Royce O'Neale G Ajay Mitchell PF Lauri Markkanen PG Tre Jones SF Josh Minott SG VJ Edgecombe UTIL Julius Randle,,Desmond Bane,UTIL,1.51%,30.25
81,4923484472,ocdobv (139/150),0,375.75,C Andre Drummond F Julius Randle G Donte DiVincenzo PF Lauri Markkanen PG Collin Gillespie SF Royce O'Neale SG Grayson Allen UTIL Nikola Jokic,,Ronald Holland II,SF,1.40%,19.5
82,4923383090,CJCashing (34/150),0,375.25,C Nikola Jokic F Julius Randle G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Ayo Dosunmu UTIL Jamal Murray,,Terance Mann,F,1.35%,30
83,4923701618,jpm11 (104/150),0,375,C Victor Wembanyama F Naz Reid G Devin Booker PF Royce O'Neale PG Tre Jones SF Lauri Markkanen SG Dylan Harper UTIL Mike Conley,,Keldon Johnson,PF,1.31%,18.75
83,4923828687,dacoltz (68/150),0,375,C Nikola Jokic F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Tre Jones SF VJ Edgecombe SG Jordan Poole UTIL Keyonte George,,De'Andre Hunter,PF,1.18%,30.25
85,4923468304,ShaidyAdvice (54/150),0,374.25,C Nikola Jokic F Lauri Markkanen G Donte DiVincenzo PF Royce O'Neale PG Collin Gillespie SF Saddiq Bey SG Grayson Allen UTIL Julius Randle,,Walter Clayton Jr.,G,1.17%,12.75
85,4924008049,LUKWARM (25/50),0,374.25,C Nikola Jokic F Royce O'Neale G Donte DiVincenzo PF Lauri Markkanen PG Collin Gillespie SF Saddiq Bey SG Grayson Allen UTIL Julius Randle,,Wendell Carter Jr.,C,1.13%,32.5
87,4923600386,lozingitall (53/100),0,373.5,C Nikola Jokic F Julius Randle G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG D'Angelo Russell UTIL Jamal Murray,,Reed Sheppard,SG,1.12%,34.5
87,4923600429,lozingitall (96/100),0,373.5,C Nikola Vucevic F Lauri Markkanen G Trey Murphy III PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG VJ Edgecombe UTIL Julius Randle,,Kyle Filipowski,F,0.97%,11.5
89,4923596944,hixx (144/150),0,373.25,C Adem Bona F Royce O'Neale G Devin Booker PF Lauri Markkanen PG Collin Gillespie SF Grayson Allen SG Donte DiVincenzo UTIL Victor Wembanyama,,Ben Saraf,PG,0.97%,16.75
89,4924056036,jb101086 (29/55),0,373.25,C Nikola Vucevic F Jaden McDaniels G Mike Conley PF Julius Randle PG Collin Gillespie SF Royce O'Neale SG Grayson Allen UTIL Nikola Jokic,,Stephon Castle,SG,0.89%,36.25
89,4924111155,400PoundHacker (118/150),0,373.25,C Nikola Jokic F Jaden McDaniels G Collin Gillespie PF Lauri Markkanen PG Tyrese Maxey SF Josh Okogie SG Julian Champagnie UTIL Naz Reid,,Kristaps Porzingis,C,0.88%,33.5
92,4924340350,tyjon98 (132/150),0,373,C Victor Wembanyama F Royce O'Neale G Josh Okogie PF Lauri Markkanen PG Collin Gillespie SF Saddiq Bey SG VJ Edgecombe UTIL Devin Booker,,Nic Claxton,C,0.86%,13.75
93,4923459751,mazwa (25/150),0,372.75,C Walker Kessler F Julius Randle G Collin Gillespie PF Royce O'Neale PG Devin Booker SF Josh Minott SG Jeremiah Fears UTIL Nikola Jokic,,Derik Queen,UTIL,0.85%,17.25
93,4923542533,fjbourne (114/150),0,372.75,C Victor Wembanyama F Royce O'Neale G Devin Booker PF Lauri Markkanen PG Tre Jones SF Josh Minott SG VJ Edgecombe UTIL Bones Hyland,,Patrick Williams,PF,0.85%,19.75
93,4923600410,lozingitall (77/100),0,372.75,C Nikola Vucevic F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Tre Jones SF VJ Edgecombe SG Donte DiVincenzo UTIL Nikola Jokic,,Jarrett Allen,C,0.80%,32.25
93,4923601943,TJB128 (123/150),0,372.75,C Evan Mobley F Lauri Markkanen G Devin Booker PF Jabari Walker PG Collin Gillespie SF Royce O'Neale SG Trey Murphy III UTIL Walker Kessler,,Kelly Oubre Jr.,UTIL,0.78%,52
97,4923704277,ehafner (106/150),0,372.5,C Adem Bona F Naz Reid G Devin Booker PF Lauri Markkanen PG Trae Young SF Royce O'Neale SG Keyonte George UTIL Donte DiVincenzo,,Craig Porter Jr.,G,0.78%,22.75
97,4923987933,youdacao (25/150),0,372.5,C Victor Wembanyama F Lauri Markkanen G Keyonte George PF Matas Buzelis PG Collin Gillespie SF Royce O'Neale SG Kevin Huerter UTIL Julius Randle,,Duncan Robinson,G,0.78%,10.5
99,4923704281,ehafner (110/150),0,372.25,C Walker Kessler F Lauri Markkanen G Devin Booker PF Royce O'Neale PG Tre Jones SF Ausar Thompson SG Keyonte George UTIL Donte DiVincenzo,,Immanuel Quickley,G,0.77%,36.25
99,4923828750,dacoltz (131/150),0,372.25,C Jusuf Nurkic F Royce O'Neale G Grayson Allen PF Matas Buzelis PG Tre Jones SF Lauri Markkanen SG Jordan Poole UTIL Nikola Jokic,,Max Christie,F,0.72%,18.5
101,4923828665,dacoltz (46/150),0,372,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Matas Buzelis PG Jordan Poole SF Lauri Markkanen SG Donte DiVincenzo UTIL Walker Kessler,,Anthony Black,SG,0.72%,23.75
102,4923470026,zokin (35/150),0,371.75,C Victor Wembanyama F Lauri Markkanen G Svi Mykhailiuk PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Payton Pritchard UTIL Walker Kessler,,Bruce Brown,G,0.69%,7.75
102,4923920824,l800Eddie (39/120),0,371.75,C Nikola Jokic F Royce O'Neale G Bones Hyland PF Lauri Markkanen PG Tre Jones SF VJ Edgecombe SG Josh Giddey UTIL Mike Conley,,Quentin Grimes,SF,0.68%,25.25
102,4924070097,ShipMyMoney (5/25),0,371.75,C Nikola Vucevic F Royce O'Neale G Donte DiVincenzo PF Matas Buzelis PG Tyrese Maxey SF Lauri Markkanen SG Dylan Harper UTIL Jaden McDaniels,,Justin Edwards,F,0.65%,8.25
102,4924367880,tmm5387 (4/5),0,371.75,C Nikola Vucevic F Kevin Huerter G Ajay Mitchell PF Lauri Markkanen PG Tre Jones SF VJ Edgecombe SG Keyonte George UTIL Walker Kessler,,Dillon Brooks,F,0.64%,0
106,4923569518,Chadg20 (22/30),0,371.5,C Nikola Jokic F Jabari Walker G Donte DiVincenzo PF Evan Mobley PG Collin Gillespie SF Lauri Markkanen SG Grayson Allen UTIL Royce O'Neale,,Luguentz Dort,UTIL,0.63%,14.75
106,4923609911,anshuld95 (36/50),0,371.5,C Victor Wembanyama F Royce O'Neale G Collin Gillespie PF Jabari Walker PG Devin Booker SF De'Andre Hunter SG Grayson Allen UTIL Lauri Markkanen,,Mouhamed Gueye,F,0.60%,4
106,4923828652,dacoltz (33/150),0,371.5,C Victor Wembanyama F Julius Randle G Collin Gillespie PF Matas Buzelis PG Tre Jones SF Royce O'Neale SG Keyonte George UTIL Walker Kessler,,Devin Vassell,F,0.58%,29.75
109,4923537033,davis2543 (5/10),0,370.75,C Chet Holmgren F Jaden McDaniels G Collin Gillespie PF Royce O'Neale PG Tre Jones SF VJ Edgecombe SG Donte DiVincenzo UTIL Nikola Jokic,,Asa Newell,PF,0.56%,0
109,4923955184,GDDC4 (3/104),0,370.75,C Jusuf Nurkic F Royce O'Neale G Devin Booker PF Lauri Markkanen PG Jordan Poole SF Jaden McDaniels SG Grayson Allen UTIL Julius Randle,,Isaiah Hartenstein,C,0.55%,34
111,4923227362,oxenduck (65/150),0,370.5,C Nikola Jokic F Jaden McDaniels G Collin Gillespie PF Lauri Markkanen PG Jeremiah Fears SF Royce O'Neale SG Josh Giddey UTIL Donte DiVincenzo,,Onyeka Okongwu,C,0.51%,40
111,4923828634,dacoltz (15/150),0,370.5,C Victor Wembanyama F Royce O'Neale G Donte DiVincenzo PF Lauri Markkanen PG Collin Gillespie SF Josh Minott SG Jeremiah Fears UTIL Nikola Jokic,,Svi Mykhailiuk,G,0.49%,27.75
