Lineup,Players,Salary,Score
1,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
2,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
3,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
4,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
5,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
6,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
7,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
8,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
9,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
10,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
11,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
12,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
13,"DeAndre Jordan, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, Jevon Carter, Kevon Looney, Gary Harris, Pat Connaughton",24400,4.619284367829384
14,"Eric Gordon, LaMelo Ball, Karlo Matkovic, Amir Coffey, Mason Plumlee, Kyle Lowry, Ochai Agbaji, Jericho Sims",31500,3.7679159091908803
