Lineup,Players,Salary,Score
1,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
2,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
3,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
4,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
5,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
6,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
7,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
8,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
9,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
10,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
11,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
12,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
13,"Tari Eason, Quenton Jackson, Jusuf Nurkic, Tyrese Martin, Isaiah Stewart, Jonas Valanciunas, Ryan Rollins, Terance Mann",36200,3.645400407207024
14,"Keyonte George, Nique Clifford, Jordan Clarkson, Isaiah Jackson, Josh Minott, Russell Westbrook, Cam Spencer, Giannis Antetokounmpo",45100,3.4716209511145255
