Lineup,Players,Salary,Score
1,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, OG Anunoby, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace",48100,4.553178107772304
2,"Giannis Antetokounmpo, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace, Russell Westbrook",50000,4.581667539801965
3,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, OG Anunoby, Mikal Bridges, John Collins, Aaron Wiggins, Cason Wallace",49100,4.4851683265281785
4,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",50000,4.5697517989267435
5,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace, Nique Clifford",50000,4.532465083265022
6,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",46700,4.5391922576489
7,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, Aaron Wiggins, Cason Wallace, Russell Westbrook",49600,4.554909058632974
8,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, Ryan Rollins, Aaron Wiggins, Cason Wallace, Cole Anthony, Russell Westbrook",49900,4.509070662456986
9,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, John Collins, Aaron Wiggins, Cason Wallace, Russell Westbrook, Alex Caruso",49700,4.471127108087339
10,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, John Collins, Aaron Wiggins, Cason Wallace, Russell Westbrook",49600,4.579309980067334
11,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",50000,4.5941527203611034
12,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, John Collins, Aaron Wiggins, Cason Wallace, Cole Anthony, Russell Westbrook",49900,4.533471583891346
13,"Giannis Antetokounmpo, Kawhi Leonard, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Russell Westbrook",49700,4.5616119057169975
14,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Nique Clifford",49700,4.512409449180054
