Lineup,Players,Salary,Score
1,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Russell Westbrook, Isaiah Stewart, Ryan Rollins",49500,4.339080195606055
2,"Derrick White, Keyonte George, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Quenton Jackson, Tyrese Martin, Ryan Rollins",49600,4.303494035879763
3,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Russell Westbrook, Tyrese Martin, Ryan Rollins",48400,4.29463275917639
4,"Keyonte George, Quenton Jackson, Ausar Thompson, Giannis Antetokounmpo, Isaiah Stewart, Ryan Rollins, Tari Eason, Jusuf Nurkic",49500,4.291715488282172
5,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Russell Westbrook, Terance Mann, Ryan Rollins",48900,4.28684334905537
6,"Cade Cunningham, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Isaiah Stewart, Ryan Rollins, Tyrese Martin, Jusuf Nurkic",50000,4.282932972846471
7,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Russell Westbrook, Josh Minott, Ryan Rollins",49600,4.282106638684336
8,"Keyonte George, Quenton Jackson, Ausar Thompson, Giannis Antetokounmpo, Jonas Valanciunas, Ryan Rollins, Tari Eason, Jusuf Nurkic",48700,4.274395276319655
9,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jonas Valanciunas, Ryan Rollins, Karl-Anthony Towns, Tyrese Martin",50000,4.27036959428254
10,"Keyonte George, Cedric Coward, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Quenton Jackson, Isaiah Stewart, Ryan Rollins",49200,4.269281906521991
11,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jalen Duren, Ryan Rollins, Tyrese Martin, Jusuf Nurkic",49400,4.2675080423596405
12,"Quenton Jackson, Russell Westbrook, Tari Eason, Giannis Antetokounmpo, Jusuf Nurkic, Ryan Rollins, Karl-Anthony Towns, Tyrese Martin",49800,4.266335280917205
13,"Cade Cunningham, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Jonas Valanciunas, Ryan Rollins, Tyrese Martin, Jusuf Nurkic",49200,4.265612760883954
14,"Keyonte George, Quenton Jackson, Tari Eason, Giannis Antetokounmpo, Isaiah Stewart, Tyrese Martin, Karl-Anthony Towns, Jusuf Nurkic",49800,4.265237809149646
