Lineup,Players,Salary,Score
1,"Victor Wembanyama, Evan Mobley, Stephon Castle, Kyshawn George, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker, Simone Fontecchio",49600,4.006652132410872
2,"Victor Wembanyama, Zion Williamson, Stephon Castle, Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Goga Bitadze, Simone Fontecchio",49500,3.9926107578870456
3,"Victor Wembanyama, Anthony Davis, Stephon Castle, Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Goga Bitadze, Simone Fontecchio",50000,4.031408153609633
4,"Victor Wembanyama, Anthony Davis, Trey Murphy III, Kyshawn George, Jeremiah Fears, Saddiq Bey, Nickeil Alexander-Walker, Goga Bitadze",50000,3.897865365466415
5,"Victor Wembanyama, Evan Mobley, Stephon Castle, Trey Murphy III, Kyshawn George, Nickeil Alexander-Walker, Cedric Coward, Paul Reed",50000,3.9120351476347226
6,"Victor Wembanyama, Zion Williamson, Stephon Castle, Kyshawn George, Jaime Jaquez Jr., Saddiq Bey, Nickeil Alexander-Walker, Simone Fontecchio",49700,3.9770449322789245
7,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Michael Porter Jr., Kyshawn George, Jaime Jaquez Jr., Nickeil Alexander-Walker, Goga Bitadze",50000,3.947506202504235
8,"Victor Wembanyama, Anthony Davis, Stephon Castle, Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Cedric Coward, Simone Fontecchio",49900,4.012784358257405
9,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Kyshawn George, Wendell Carter Jr., Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker",50000,3.9625876739641157
10,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Michael Porter Jr., Kyshawn George, Jaime Jaquez Jr., Nickeil Alexander-Walker, Simone Fontecchio",49500,3.9640908635994694
11,"Victor Wembanyama, Anthony Davis, Stephon Castle, Kyshawn George, Jaime Jaquez Jr., Nickeil Alexander-Walker, Cedric Coward, Simone Fontecchio",49800,3.975614897723998
12,"Victor Wembanyama, Zion Williamson, Stephon Castle, Kyshawn George, Isaiah Stewart, Saddiq Bey, Nickeil Alexander-Walker, Simone Fontecchio",49800,4.014214392812332
13,"Victor Wembanyama, Anthony Davis, Trey Murphy III, Kyshawn George, Isaiah Stewart, Miles McBride, Nickeil Alexander-Walker, Paul Reed",49900,3.906686398944668
14,"Victor Wembanyama, Anthony Davis, Stephon Castle, Kyshawn George, Jaime Jaquez Jr., Nickeil Alexander-Walker, Goga Bitadze, Simone Fontecchio",49900,3.994238693076226
15,"Victor Wembanyama, Alperen Sengun, Stephon Castle, Kyshawn George, Isaiah Stewart, Saddiq Bey, Nickeil Alexander-Walker, Simone Fontecchio",49900,3.9885911758274784
16,"Victor Wembanyama, Evan Mobley, Stephon Castle, Kyshawn George, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker, Cedric Coward",50000,3.9714436759634104
17,"Victor Wembanyama, Anthony Davis, Stephon Castle, Kyshawn George, PJ Washington, Nickeil Alexander-Walker, Cedric Coward, Simone Fontecchio",50000,3.938011022323967
18,"Victor Wembanyama, Evan Mobley, Stephon Castle, Trey Murphy III, Kyshawn George, Nickeil Alexander-Walker, Simone Fontecchio, Paul Reed",49600,3.947243604082185
19,"Victor Wembanyama, Anthony Davis, Michael Porter Jr., Kyshawn George, Isaiah Stewart, Miles McBride, Nickeil Alexander-Walker, Simone Fontecchio",50000,3.9371439572952593
20,"Victor Wembanyama, Donovan Mitchell, Michael Porter Jr., Kyshawn George, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker, Simone Fontecchio",50000,3.9235216980057435
21,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Michael Porter Jr., Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Cedric Coward",50000,3.966051867685414
22,"Victor Wembanyama, Anthony Davis, Stephon Castle, PJ Washington, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker, Simone Fontecchio",49900,3.924286603642893
23,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Michael Porter Jr., Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Simone Fontecchio",49600,4.001260324132876
24,"Victor Wembanyama, Zion Williamson, Stephon Castle, Kyshawn George, PJ Washington, Saddiq Bey, Nickeil Alexander-Walker, Simone Fontecchio",49900,3.939441056878894
25,"Victor Wembanyama, Stephon Castle, Trey Murphy III, Kyshawn George, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker, Simone Fontecchio",47900,3.952966285464153
26,"Victor Wembanyama, Anthony Davis, Kyshawn George, PJ Washington, Isaiah Stewart, Jaime Jaquez Jr., Miles McBride, Nickeil Alexander-Walker",50000,3.891321591339918
27,"Victor Wembanyama, Zion Williamson, Stephon Castle, Kyshawn George, Isaiah Stewart, Nickeil Alexander-Walker, Goga Bitadze, Cedric Coward",49900,3.9574023014395827
28,"Victor Wembanyama, Stephon Castle, Michael Porter Jr., Kyshawn George, PJ Washington, Isaiah Stewart, Jaime Jaquez Jr., Nickeil Alexander-Walker",49400,3.9109732386812066
