Lineup,Players,Salary,Score
1,"Giannis Antetokounmpo, Derrick White, Keyonte George, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Jonas Valanciunas",49900,4.330621260346911
2,"Giannis Antetokounmpo, Derrick White, Keyonte George, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Tyrese Martin",49600,4.303494035879763
3,"Giannis Antetokounmpo, Keyonte George, Russell Westbrook, Ryan Rollins, Josh Minott, Jusuf Nurkic, Quenton Jackson, Tari Eason",49600,4.282106638684336
4,"Cade Cunningham, Karl-Anthony Towns, Keyonte George, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Jonas Valanciunas",49400,4.2193999190917335
5,"Giannis Antetokounmpo, Cade Cunningham, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Isaiah Jackson, Jonas Valanciunas",49900,4.2252357327773336
6,"Giannis Antetokounmpo, Karl-Anthony Towns, Russell Westbrook, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Tyrese Martin",49800,4.266335280917205
7,"Giannis Antetokounmpo, Keyonte George, Russell Westbrook, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Jonas Valanciunas",48700,4.321759983643538
8,"Giannis Antetokounmpo, Karl-Anthony Towns, Keyonte George, Ryan Rollins, Quenton Jackson, Tari Eason, Jonas Valanciunas, Tyrese Martin",50000,4.27036959428254
9,"Giannis Antetokounmpo, Keyonte George, Ausar Thompson, Ryan Rollins, Jusuf Nurkic, Isaiah Stewart, Quenton Jackson, Tari Eason",49500,4.291715488282172
10,"Giannis Antetokounmpo, Keyonte George, Jalen Duren, Ryan Rollins, Jusuf Nurkic, Quenton Jackson, Tari Eason, Jonas Valanciunas",49700,4.294635266826788
11,"Giannis Antetokounmpo, Keyonte George, Ryan Rollins, Cedric Coward, Naz Reid, Jusuf Nurkic, Quenton Jackson, Tari Eason",50000,4.245440939016559
12,"Giannis Antetokounmpo, Karl-Anthony Towns, Russell Westbrook, Ryan Rollins, Isaiah Stewart, Quenton Jackson, Tari Eason, Jonas Valanciunas",50000,4.219129209156083
13,"Giannis Antetokounmpo, Keyonte George, Russell Westbrook, Ryan Rollins, Jusuf Nurkic, Isaiah Stewart, Quenton Jackson, Tari Eason",49500,4.339080195606055
14,"Giannis Antetokounmpo, Karl-Anthony Towns, Keyonte George, Jusuf Nurkic, Quenton Jackson, Tari Eason, Terance Mann, Jonas Valanciunas",49500,4.24012818706611
