Lineup,Players,Salary,Score
1,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace, Nique Clifford",50000,4.532465083265022
2,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, OG Anunoby, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",47800,4.533122473687335
3,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",50000,4.5941527203611034
4,"Giannis Antetokounmpo, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace, Russell Westbrook",50000,4.581667539801965
5,"Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, OG Anunoby, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace",48100,4.553178107772304
6,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, John Collins, Aaron Wiggins, Cason Wallace, Russell Westbrook",49600,4.579309980067334
7,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, Ajay Mitchell, Aaron Wiggins, Cason Wallace",50000,4.5697517989267435
8,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, John Collins, Aaron Wiggins, Gary Trent Jr., Cason Wallace, Russell Westbrook",50000,4.517687895896973
9,"Giannis Antetokounmpo, Kawhi Leonard, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Russell Westbrook",49700,4.5616119057169975
10,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Russell Westbrook",49300,4.534853424548006
11,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, John Collins, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Nique Clifford",49700,4.512409449180054
12,"James Harden, Jalen Brunson, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, Aaron Wiggins, Cason Wallace, Russell Westbrook",49600,4.554909058632974
13,"Giannis Antetokounmpo, Kawhi Leonard, Isaiah Hartenstein, Ryan Rollins, Ajay Mitchell, Aaron Wiggins, Cason Wallace, Russell Westbrook",49700,4.537210984282636
14,"Giannis Antetokounmpo, Jalen Brunson, Isaiah Hartenstein, Ryan Rollins, John Collins, Aaron Wiggins, Cason Wallace, Jordan Clarkson",49700,4.520084033993906
