Lineup,Players,Salary,Score
1,"Tyrese Proctor, Caleb Martin, Jaylon Tyson, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Jett Howard, Thomas Bryant",25300,3.4100103275962215
2,"Tyrese Proctor, Caleb Martin, Jett Howard, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant",24300,3.4093615322495148
3,"Tyrese Proctor, Caleb Martin, Jett Howard, Nae'Qwan Tomlin, Dwight Powell, Jaylon Tyson, Luke Travers, Thomas Bryant",25300,3.3969209287171216
4,"Tyrese Proctor, Caleb Martin, Jaylon Tyson, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant",25300,3.39146933046489
5,"Tyrese Proctor, Caleb Martin, Jalen Johnson, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Jett Howard, Thomas Bryant",29600,3.3849117314561252
6,"Tyrese Proctor, Caleb Martin, Jaylon Tyson, Jalen Johnson, Dwight Powell, Jaden Hardy, Jett Howard, Thomas Bryant",30600,3.3752623838260867
7,"Tyrese Proctor, Caleb Martin, Jett Howard, Jalen Johnson, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant",29600,3.37461358847938
8,"Tyrese Proctor, Caleb Martin, Jalen Johnson, Nae'Qwan Tomlin, Dwight Powell, Jaylon Tyson, Jett Howard, Thomas Bryant",30600,3.372471127923732
9,"Tyrese Proctor, Caleb Martin, Jalen Johnson, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Jaylon Tyson, Thomas Bryant",30600,3.3670195296715004
10,"Tyrese Proctor, Caleb Martin, Jalen Johnson, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant",29600,3.3663707343247937
11,"Tyrese Proctor, Caleb Martin, Jett Howard, Jalen Johnson, Dwight Powell, Jaylon Tyson, Luke Travers, Thomas Bryant",30600,3.362172984946987
12,"Tyrese Proctor, Caleb Martin, Jett Howard, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Landry Shamet, Thomas Bryant",24500,3.3617826747756183
13,"Tyrese Proctor, Caleb Martin, Jett Howard, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Josh Minott, Thomas Bryant",24400,3.3616776196044813
14,"Tyrese Proctor, Caleb Martin, Jaden Springer, Nae'Qwan Tomlin, Dwight Powell, Jaden Hardy, Jett Howard, Thomas Bryant",24300,3.358106281257879
