Lineup,Players,Salary,Score
1,"Davion Mitchell, VJ Edgecombe, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",49300,4.797299662798582
2,"Davion Mitchell, Brice Sensabaugh, Saddiq Bey, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Scottie Barnes, Victor Wembanyama",49700,4.7899111094586555
3,"Davion Mitchell, Brice Sensabaugh, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., OG Anunoby, Victor Wembanyama",49200,4.7833066749119935
4,"Davion Mitchell, Mikal Bridges, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",49600,4.775028231558636
5,"Stephon Castle, Brice Sensabaugh, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",50000,4.77375685426527
6,"Davion Mitchell, VJ Edgecombe, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",48800,4.7731681201879015
7,"Davion Mitchell, Brice Sensabaugh, DeMar DeRozan, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",49700,4.768490268321326
8,"Davion Mitchell, Brice Sensabaugh, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, VJ Edgecombe, Ryan Dunn, Victor Wembanyama",50000,4.7592760752893035
9,"Scottie Barnes, Brice Sensabaugh, Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Saddiq Bey, Victor Wembanyama",49500,4.756929657193123
10,"Davion Mitchell, Norman Powell, Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Saddiq Bey, Victor Wembanyama",49300,4.755157249923023
11,"Davion Mitchell, Brice Sensabaugh, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",48000,4.75416352359383
12,"Davion Mitchell, Herbert Jones, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Ryan Dunn, Victor Wembanyama",50000,4.753564089884771
13,"Davion Mitchell, Stephon Castle, Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Saddiq Bey, Victor Wembanyama",48900,4.753010898317304
14,"Davion Mitchell, Brice Sensabaugh, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Matas Buzelis, Victor Wembanyama",49600,4.752841199056977
15,"Davion Mitchell, Walter Clayton Jr., Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Scottie Barnes, Kobe Brown, Victor Wembanyama",49700,4.7525693736046914
16,"Davion Mitchell, Norman Powell, Saddiq Bey, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., VJ Edgecombe, Victor Wembanyama",50000,4.751612974935242
17,"Davion Mitchell, Walter Clayton Jr., PJ Washington, Giannis Antetokounmpo, Isaiah Stewart, Scottie Barnes, Ryan Dunn, Victor Wembanyama",49700,4.75089685201605
18,"Davion Mitchell, Brice Sensabaugh, OG Anunoby, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., VJ Edgecombe, Victor Wembanyama",48700,4.750619248606048
19,"Davion Mitchell, Stephon Castle, Saddiq Bey, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., VJ Edgecombe, Victor Wembanyama",49600,4.749466623329522
20,"Davion Mitchell, VJ Edgecombe, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., John Collins, Victor Wembanyama",50000,4.748393575019675
21,"Walter Clayton Jr., Brice Sensabaugh, Kyshawn George, Giannis Antetokounmpo, Isaiah Stewart, VJ Edgecombe, OG Anunoby, Victor Wembanyama",49700,4.74678094765868
22,"Davion Mitchell, Mikal Bridges, Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Matas Buzelis, Victor Wembanyama",50000,4.744562755703621
23,"Cole Anthony, Davion Mitchell, Saddiq Bey, Giannis Antetokounmpo, Isaiah Stewart, Walter Clayton Jr., Scottie Barnes, Victor Wembanyama",49900,4.744326542257033
24,"Walter Clayton Jr., Brice Sensabaugh, Ryan Dunn, Giannis Antetokounmpo, Isaiah Stewart, Norman Powell, VJ Edgecombe, Victor Wembanyama",49900,4.743215779565045
