Lineup,Players,Salary,Score
1,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
2,"Paolo Banchero, Jonathan Kuminga, Wendell Carter Jr., Will Richard, Brandin Podziemski, Miles Bridges, Franz Wagner, Tre Mann",48200,3.91477096484023
3,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
4,"Paolo Banchero, Jonathan Kuminga, Wendell Carter Jr., Will Richard, Brandin Podziemski, Miles Bridges, Franz Wagner, Tre Mann",48200,3.91477096484023
5,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
6,"Paolo Banchero, Jonathan Kuminga, Wendell Carter Jr., Will Richard, Brandin Podziemski, Miles Bridges, Franz Wagner, Tre Mann",48200,3.91477096484023
7,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
8,"Paolo Banchero, Jonathan Kuminga, Wendell Carter Jr., Will Richard, Brandin Podziemski, Miles Bridges, Franz Wagner, Tre Mann",48200,3.91477096484023
9,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
10,"Paolo Banchero, Jonathan Kuminga, Wendell Carter Jr., Will Richard, Brandin Podziemski, Miles Bridges, Franz Wagner, Tre Mann",48200,3.91477096484023
11,"Quenton Jackson, Ryan Kalkbrenner, Jabari Smith Jr., Anthony Black, Jaden McDaniels, Rudy Gobert, Amen Thompson, Julius Randle",45600,4.762815146853901
