Lineup,Players,Salary,Score
1,"Nikola Jokic, Luka Doncic, Zion Williamson, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin, Spencer Jones",47800,3.532003106767612
2,"Nikola Jokic, Zion Williamson, Lauri Markkanen, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin",48500,3.4705226951197634
3,"Nikola Jokic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Cam Christie, Spencer Jones",43500,3.4692176646736623
4,"Nikola Jokic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Khaman Maluach, Cam Christie",43500,3.449527461814409
5,"Nikola Jokic, Luka Doncic, Zion Williamson, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin, Garrett Temple",47800,3.549376776082835
6,"Nikola Jokic, Luka Doncic, Zion Williamson, Julian Strawther, PJ Hall, Hansen Yang, Cam Christie, Garrett Temple",47800,3.512403683907774
7,"Nikola Jokic, Luka Doncic, Zion Williamson, Julian Strawther, PJ Hall, Hansen Yang, Cam Christie, Spencer Jones",47800,3.495030014592551
8,"Luka Doncic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Jamison Battle, Garrett Temple",43000,3.430309285944355
9,"Nikola Jokic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin, Garrett Temple",43500,3.5235644261639467
10,"Luka Doncic, Tyrese Maxey, Zion Williamson, Jrue Holiday, Julian Strawther, Hansen Yang, Jordan Goodwin, Spencer Jones",49800,3.394621613953365
11,"Luka Doncic, Zion Williamson, Jrue Holiday, Charles Bassey, Julian Strawther, PJ Hall, Hansen Yang, Khaman Maluach",43200,3.3942813641189393
12,"Luka Doncic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin, Spencer Jones",43000,3.4807324532672004
13,"Nikola Jokic, Luka Doncic, Zion Williamson, Cam Spencer, Julian Strawther, Hansen Yang, Jordan Goodwin, Spencer Jones",48200,3.4430696571617503
14,"Nikola Jokic, Zion Williamson, Jrue Holiday, Julian Strawther, PJ Hall, Hansen Yang, Jordan Goodwin, Kevin Love",43500,3.4685829786748563
