Lineup,Players,Salary,Score
1,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49500,4.564217150961982
2,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49500,4.5567249376392684
3,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Cedric Coward, Luka Doncic",50000,4.556368836041054
4,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Cedric Coward, Luka Doncic",50000,4.548876622718341
5,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Lonzo Ball, Cedric Coward, Luka Doncic",49900,4.535266080911349
6,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Cedric Coward, Luka Doncic",49500,4.524804979431686
7,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Cedric Coward, Luka Doncic",49500,4.517312766108972
8,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Collin Gillespie, Kawhi Leonard, Luka Doncic",49600,4.514851165022966
9,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Kawhi Leonard, Luka Doncic",48700,4.513138377204286
10,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Lonzo Ball, Kawhi Leonard, Luka Doncic",50000,4.512888227698503
11,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49000,4.512300141943499
12,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Collin Gillespie, Kawhi Leonard, Luka Doncic",49600,4.507358951700253
13,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Cedric Coward, Luka Doncic",49200,4.505290062283358
14,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Cedric Coward, Luka Doncic",49500,4.504451827022571
15,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Ayo Dosunmu, Luka Doncic",49900,4.503959615389211
16,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Walker Kessler, Craig Porter Jr., Cedric Coward, Luka Doncic",49900,4.5029128493834545
17,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Kawhi Leonard, Luka Doncic",48900,4.501680712801303
18,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Kevin Huerter, Luka Doncic",50000,4.50150308509247
19,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Luka Doncic, Kawhi Leonard, Larry Nance Jr.",49400,4.4974930719927055
20,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Luka Doncic, Kawhi Leonard, Jusuf Nurkic",49700,4.496654836731919
21,"Collin Gillespie, Ayo Dosunmu, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Lonzo Ball, Kawhi Leonard, Luka Doncic",50000,4.496503062472721
22,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Ayo Dosunmu, Luka Doncic",49900,4.4964674020664965
23,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Kevin Huerter, Luka Doncic",50000,4.494010871769756
24,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Cedric Coward, Luka Doncic",49400,4.493832397880375
25,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Lauri Markkanen, Luka Doncic",49700,4.493611353917467
26,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Andre Drummond, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49800,4.492184059112517
27,"Collin Gillespie, Keyonte George, Kawhi Leonard, Evan Mobley, Jalen Smith, Craig Porter Jr., Larry Nance Jr., Luka Doncic",49700,4.490729829426312
28,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Kawhi Leonard, Larry Nance Jr.",49400,4.490000858669992
29,"Collin Gillespie, Cedric Coward, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Keyonte George, Larry Nance Jr., Luka Doncic",49900,4.489644757071778
30,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Luka Doncic, Kawhi Leonard, Jonas Valanciunas",49700,4.489162623409205
31,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Lauri Markkanen, Luka Doncic",49700,4.486119140594753
32,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Luka Doncic, Kawhi Leonard, Sandro Mamukelashvili",49600,4.486035407589722
33,"Collin Gillespie, Cam Spencer, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Kawhi Leonard, Luka Doncic",48900,4.484875146394976
34,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Kawhi Leonard, Luka Doncic",49300,4.482912209070513
35,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Jamal Shead, Kawhi Leonard, Luka Doncic",49700,4.482229157464427
36,"Collin Gillespie, Cedric Coward, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Keyonte George, Larry Nance Jr., Luka Doncic",49900,4.482152543749064
37,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49600,4.482073973809726
38,"Collin Gillespie, Keyonte George, Kawhi Leonard, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Larry Nance Jr., Luka Doncic",49600,4.480110400284116
39,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Kawhi Leonard, Sandro Mamukelashvili",49600,4.478543194267009
40,"Collin Gillespie, Cam Spencer, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Kawhi Leonard, Luka Doncic",48900,4.4773829330722625
41,"Cam Spencer, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jusuf Nurkic, Collin Gillespie, Cedric Coward, Luka Doncic",49600,4.47543899349267
42,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Jamal Shead, Kawhi Leonard, Luka Doncic",49700,4.474736944141713
43,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Ayo Dosunmu, Luka Doncic",49200,4.4739835967612205
44,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Cedric Coward, Luka Doncic",48700,4.473726205673989
45,"Collin Gillespie, Jeremiah Fears, Cedric Coward, Evan Mobley, Larry Nance Jr., Lonzo Ball, Kawhi Leonard, Luka Doncic",50000,4.473476056168206
46,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jalen Smith, Craig Porter Jr., Cedric Coward, Luka Doncic",49000,4.472887970413202
47,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Kevin Huerter, Luka Doncic",49300,4.47152706646448
48,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49500,4.471454544667529
49,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Jalen Johnson, Luka Doncic",49500,4.470468608876159
50,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Jalen Johnson, Luka Doncic",49800,4.469630373615372
51,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Ryan Dunn, Luka Doncic",49700,4.468544298562531
52,"Cam Spencer, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jonas Valanciunas, Collin Gillespie, Cedric Coward, Luka Doncic",49600,4.467946780169956
53,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Luka Doncic, Kawhi Leonard, Larry Nance Jr.",50000,4.467266903858932
54,"Collin Gillespie, Ayo Dosunmu, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Kawhi Leonard, Luka Doncic",49300,4.4665270438447315
55,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Ayo Dosunmu, Luka Doncic",49200,4.466491383438507
56,"Collin Gillespie, Ayo Dosunmu, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49600,4.465688808583945
57,"Collin Gillespie, Keyonte George, Ayo Dosunmu, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Cedric Coward, Luka Doncic",49900,4.464547443858914
58,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Jaylon Tyson, Luka Doncic",49500,4.464457467490059
59,"Collin Gillespie, Lonzo Ball, Jerami Grant, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49900,4.464378165009869
60,"Collin Gillespie, Kevin Huerter, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Kawhi Leonard, Luka Doncic",49400,4.464070513547991
61,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Kevin Huerter, Luka Doncic",49300,4.464034853141767
62,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Collin Gillespie, Kawhi Leonard, Luka Doncic",48800,4.46377239126527
63,"Collin Gillespie, Kevin Huerter, De'Andre Hunter, Evan Mobley, Jalen Smith, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49700,4.4632322782872045
64,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Collin Gillespie, Kawhi Leonard, Luka Doncic",49100,4.462934156004483
65,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Cedric Coward, Luka Doncic",48900,4.462268541271007
66,"Collin Gillespie, Keyonte George, Cedric Coward, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Kevin Huerter, Luka Doncic",50000,4.462090913562173
67,"Collin Gillespie, Cam Spencer, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Kawhi Leonard, Jusuf Nurkic",49600,4.461737627860682
68,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Luka Doncic, Kawhi Leonard, Ryan Dunn",49800,4.46108774564604
69,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Ryan Dunn, Luka Doncic",49700,4.4610520852398166
70,"Collin Gillespie, Jeremiah Fears, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Kawhi Leonard, Larry Nance Jr.",50000,4.459774690536218
71,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Jalen Johnson, Luka Doncic",49700,4.459010944473176
72,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Jalen Johnson, Jusuf Nurkic, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49400,4.458932180721893
73,"Collin Gillespie, Keyonte George, De'Andre Hunter, Larry Nance Jr., Walker Kessler, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49700,4.458139506484603
74,"Collin Gillespie, Cedric Coward, Kawhi Leonard, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Larry Nance Jr., Luka Doncic",49400,4.458080900462409
75,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jalen Smith, Luka Doncic, Cedric Coward, Jusuf Nurkic",49700,4.457242665201623
76,"Collin Gillespie, Ayo Dosunmu, Cedric Coward, Evan Mobley, Larry Nance Jr., Lonzo Ball, Kawhi Leonard, Luka Doncic",50000,4.457090890942425
77,"Collin Gillespie, Keyonte George, Ayo Dosunmu, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Cedric Coward, Luka Doncic",49900,4.4570552305362
78,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Luka Doncic, Jaylon Tyson, Kawhi Leonard",49600,4.457000914573568
79,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Jaylon Tyson, Luka Doncic",49500,4.456965254167344
80,"Collin Gillespie, Lonzo Ball, Jerami Grant, Evan Mobley, Jonas Valanciunas, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49900,4.4568859516871555
81,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jalen Smith, Luka Doncic, Jaylon Tyson, Kawhi Leonard",49900,4.456162679312781
82,"Cam Spencer, Keyonte George, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Collin Gillespie, Cedric Coward, Luka Doncic",49300,4.455924076344342
83,"Cam Spencer, Keyonte George, De'Andre Hunter, Evan Mobley, Jalen Smith, Collin Gillespie, Cedric Coward, Luka Doncic",49600,4.455085841083555
84,"Collin Gillespie, Ayo Dosunmu, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49500,4.455069379441747
85,"Collin Gillespie, Keyonte George, Cedric Coward, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Kevin Huerter, Luka Doncic",50000,4.45459870023946
86,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Luka Doncic, Kawhi Leonard, Quenton Jackson",50000,4.454512560212937
87,"Collin Gillespie, Lonzo Ball, Lauri Markkanen, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Cedric Coward, Luka Doncic",49700,4.454199182387169
88,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Larry Nance Jr., Luka Doncic",48500,4.4538708511515
89,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Walker Kessler, Collin Gillespie, Cedric Coward, Luka Doncic",50000,4.453546863444439
90,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Lonzo Ball, Ayo Dosunmu, Luka Doncic",49100,4.452880841631515
91,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Andre Drummond, Craig Porter Jr., Cedric Coward, Luka Doncic",49800,4.4527718875822195
92,"Collin Gillespie, Kevin Huerter, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49600,4.452612849145007
93,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Lonzo Ball, Josh Minott, Luka Doncic",49800,4.452487143032197
94,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Luka Garza, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49500,4.452431518742432
95,"Cam Spencer, Lonzo Ball, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Collin Gillespie, Kawhi Leonard, Luka Doncic",49000,4.452314726862287
96,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jalen Smith, Lonzo Ball, Ayo Dosunmu, Luka Doncic",49400,4.452042606370728
97,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Josh Giddey, Larry Nance Jr., Luka Doncic",50000,4.451597797058027
98,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Larry Nance Jr., Jusuf Nurkic, Josh Giddey, Kawhi Leonard, Luka Doncic",49700,4.451519033306745
99,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Jalen Johnson, Jonas Valanciunas, Craig Porter Jr., Kawhi Leonard, Luka Doncic",49400,4.45143996739918
100,"Collin Gillespie, Keyonte George, De'Andre Hunter, Jalen Johnson, Jusuf Nurkic, Craig Porter Jr., Cedric Coward, Luka Doncic",49900,4.451083865800966
101,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Onyeka Okongwu, Craig Porter Jr., Cedric Coward, Luka Doncic",49700,4.451081281105517
102,"Collin Gillespie, Keyonte George, Kawhi Leonard, Evan Mobley, Jusuf Nurkic, Craig Porter Jr., Olivier-Maxence Prosper, Luka Doncic",50000,4.45089014541267
103,"Collin Gillespie, Ayo Dosunmu, De'Andre Hunter, Evan Mobley, Jusuf Nurkic, Luka Doncic, Kawhi Leonard, Larry Nance Jr.",50000,4.45088173863315
104,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Ayo Dosunmu, Jusuf Nurkic",49900,4.450846078226926
105,"Collin Gillespie, Cedric Coward, Kawhi Leonard, Evan Mobley, Jonas Valanciunas, Lonzo Ball, Larry Nance Jr., Luka Doncic",49400,4.450588687139696
106,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Larry Nance Jr., Lonzo Ball, Kevin Huerter, Luka Doncic",49200,4.450424311334775
107,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Grayson Allen, Luka Doncic",49700,4.450011315277825
108,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jalen Smith, Luka Doncic, Cedric Coward, Jonas Valanciunas",49700,4.449750451878908
109,"Collin Gillespie, Lonzo Ball, De'Andre Hunter, Evan Mobley, Sandro Mamukelashvili, Luka Doncic, Kawhi Leonard, Ryan Dunn",50000,4.449630081243058
110,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jalen Smith, Lonzo Ball, Kevin Huerter, Luka Doncic",49500,4.449586076073988
111,"Collin Gillespie, Lonzo Ball, Kawhi Leonard, Evan Mobley, Jalen Smith, Craig Porter Jr., Grayson Allen, Luka Doncic",50000,4.449173080017038
112,"Collin Gillespie, Keyonte George, Kawhi Leonard, Evan Mobley, Larry Nance Jr., Craig Porter Jr., Quenton Jackson, Luka Doncic",50000,4.44858755290733
113,"Collin Gillespie, Keyonte George, De'Andre Hunter, Evan Mobley, Jonas Valanciunas, Luka Doncic, Kevin Huerter, Jusuf Nurkic",50000,4.448389547930185
