Lineup,Players,Salary,Score
1,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Walker Kessler, Keyonte George, Royce O'Neale, Collin Gillespie, Nick Richards",49800,4.422486575990607
2,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Dylan Harper, Royce O'Neale, Jonas Valanciunas, Collin Gillespie",49300,4.4669477503096955
3,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Tre Jones, Reed Sheppard, Royce O'Neale, Collin Gillespie",49700,4.459255331657577
4,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Tre Jones, Kevin Huerter, Royce O'Neale, Collin Gillespie",49800,4.492484013332314
5,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Keyonte George, Tre Jones, Ajay Mitchell, Royce O'Neale, Collin Gillespie",50000,4.485725252608228
6,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Dylan Harper, Royce O'Neale, Andre Drummond, Collin Gillespie",49600,4.465500013405416
7,"Victor Wembanyama, Jamal Murray, Walker Kessler, Keyonte George, Donte DiVincenzo, Tre Jones, Royce O'Neale, Collin Gillespie",49900,4.418551434185116
8,"Victor Wembanyama, Julius Randle, Jamal Murray, VJ Edgecombe, Tre Jones, Royce O'Neale, Jonas Valanciunas, Collin Gillespie",49900,4.367101406966434
9,"Victor Wembanyama, Lauri Markkanen, Walker Kessler, Keyonte George, Matas Buzelis, Tre Jones, Royce O'Neale, Collin Gillespie",49500,4.440652789035301
10,"Victor Wembanyama, Julius Randle, Jamal Murray, Matas Buzelis, Dylan Harper, Tre Jones, Royce O'Neale, Collin Gillespie",49500,4.415336706989525
11,"Victor Wembanyama, Jamal Murray, VJ Edgecombe, Walker Kessler, Tre Jones, Ajay Mitchell, Royce O'Neale, Collin Gillespie",49900,4.4127476444790865
12,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Dylan Harper, Tre Jones, Jusuf Nurkic, Collin Gillespie",49900,4.495027795632247
13,"Victor Wembanyama, Tyrese Maxey, Lauri Markkanen, Dylan Harper, Tre Jones, Royce O'Neale, Jusuf Nurkic, Collin Gillespie",49500,4.4316242053793635
14,"Victor Wembanyama, Lauri Markkanen, Walker Kessler, Keyonte George, Wendell Carter Jr., Tre Jones, Royce O'Neale, Collin Gillespie",49700,4.427128755163428
15,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Tre Jones, Brice Sensabaugh, Royce O'Neale, Collin Gillespie",49900,4.465213456261075
16,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Walker Kessler, Dylan Harper, Tre Jones, Jusuf Nurkic, Collin Gillespie",49900,4.449732744528339
17,"Victor Wembanyama, Kristaps Porzingis, Lauri Markkanen, Walker Kessler, Dylan Harper, Tre Jones, Royce O'Neale, Collin Gillespie",50000,4.455500901760636
18,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Keyonte George, Dylan Harper, Tre Jones, Jusuf Nurkic, Collin Gillespie",49800,4.413252442669159
19,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Donte DiVincenzo, Tre Jones, Jusuf Nurkic, Collin Gillespie",50000,4.456273410423308
20,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Walker Kessler, Dylan Harper, Tre Jones, Jonas Valanciunas, Collin Gillespie",49900,4.442390262017436
21,"Victor Wembanyama, Julius Randle, Jamal Murray, Lauri Markkanen, Tre Jones, Royce O'Neale, Collin Gillespie, Josh Okogie",49600,4.424911175797406
22,"Victor Wembanyama, Lauri Markkanen, Walker Kessler, Keyonte George, Tre Jones, Naz Reid, Royce O'Neale, Collin Gillespie",49200,4.4323226411199705
23,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Keyonte George, Tre Jones, Ajay Mitchell, Royce O'Neale, Collin Gillespie",50000,4.44043020150432
24,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Keyonte George, Royce O'Neale, Collin Gillespie, Nick Richards",49800,4.467781627094515
25,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Dylan Harper, Royce O'Neale, Jusuf Nurkic, Collin Gillespie",49300,4.474290232820598
26,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Walker Kessler, Dylan Harper, Royce O'Neale, Jonas Valanciunas, Collin Gillespie",49300,4.421652699205787
27,"Victor Wembanyama, Jamal Murray, Lauri Markkanen, Walker Kessler, Tre Jones, Ayo Dosunmu, Royce O'Neale, Collin Gillespie",50000,4.465273060880829
28,"Victor Wembanyama, Tyrese Maxey, Walker Kessler, Dylan Harper, Tre Jones, Ajay Mitchell, Royce O'Neale, Collin Gillespie",50000,4.425332849337239
29,"Victor Wembanyama, Julius Randle, Lauri Markkanen, Walker Kessler, Tre Jones, Brice Sensabaugh, Royce O'Neale, Collin Gillespie",49900,4.4199184051571665
30,"Victor Wembanyama, Julius Randle, Jamal Murray, Lauri Markkanen, Donte DiVincenzo, Tre Jones, Collin Gillespie, Nick Richards",50000,4.423748782591417
