Lineup,Players,Salary,Score
1,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Vit Krejci, N'Faly Dante, Zach Collins, Thomas Bryant",47100,3.5303754323166103
2,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., N'Faly Dante, Jett Howard, DaRon Holmes II, Thomas Bryant",46700,3.5609871096055845
3,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Vit Krejci, N'Faly Dante, DaRon Holmes II, Thomas Bryant",47100,3.5428684244851225
4,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Paul Reed, N'Faly Dante, Jett Howard, DaRon Holmes II",47000,3.536274424682931
5,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Paul Reed, N'Faly Dante, Jett Howard, Julian Strawther",47000,3.510418958168885
6,"Nikola Jokic, Tyrese Maxey, Kevin Durant, Michael Porter Jr., N'Faly Dante, Lachlan Olbrich, Zach Collins, DaRon Holmes II",48700,3.447287545145226
7,"Victor Wembanyama, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Paul Reed, N'Faly Dante, Bryce McGowens, DaRon Holmes II",46400,3.4243205575552706
8,"Nikola Jokic, Victor Wembanyama, Cooper Flagg, Michael Porter Jr., Vit Krejci, Paul Reed, N'Faly Dante, DaRon Holmes II",49100,3.4901861733550703
9,"Shai Gilgeous-Alexander, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., Vit Krejci, N'Faly Dante, DaRon Holmes II, Thomas Bryant",46100,3.503577275095649
10,"Nikola Jokic, Shai Gilgeous-Alexander, Cooper Flagg, Michael Porter Jr., Vit Krejci, Paul Reed, N'Faly Dante, Aaron Holiday",48600,3.502974388287111
11,"Nikola Jokic, Shai Gilgeous-Alexander, Cooper Flagg, Michael Porter Jr., N'Faly Dante, Jett Howard, DaRon Holmes II, Thomas Bryant",47900,3.560098163481157
12,"Nikola Jokic, Shai Gilgeous-Alexander, Cooper Flagg, Michael Porter Jr., N'Faly Dante, Jett Howard, Julian Strawther, Thomas Bryant",47900,3.5342426969671115
13,"Nikola Jokic, Shai Gilgeous-Alexander, Cooper Flagg, Michael Porter Jr., Josh Okogie, N'Faly Dante, Zach Collins, DaRon Holmes II",48300,3.500014301452408
14,"Nikola Jokic, Tyrese Maxey, Cooper Flagg, Michael Porter Jr., N'Faly Dante, Jett Howard, Aaron Holiday, Lachlan Olbrich",46700,3.528072196579284
