Lineup,Players,Salary,Score
1,"Nikola Jokic, Shai Gilgeous-Alexander, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Dominick Barlow, Ryan Kalkbrenner, Mouhamed Gueye",49100,5.057870424867554
2,"Shai Gilgeous-Alexander, Pascal Siakam, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Dominick Barlow, Mouhamed Gueye",49200,5.055567805628828
3,"Shai Gilgeous-Alexander, Pascal Siakam, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Ryan Kalkbrenner, Mouhamed Gueye",49100,5.001218717458972
4,"Nikola Jokic, Shai Gilgeous-Alexander, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Cedric Coward, Dominick Barlow, Mouhamed Gueye",50000,5.0570335901626535
5,"Shai Gilgeous-Alexander, Pascal Siakam, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Cedric Coward, Mouhamed Gueye",50000,5.000381882754072
6,"Shai Gilgeous-Alexander, Tyrese Maxey, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Dominick Barlow, Mouhamed Gueye",49900,4.955721765895081
7,"Nikola Jokic, Pascal Siakam, Bennedict Mathurin, VJ Edgecombe, Tre Jones, Nickeil Alexander-Walker, Dominick Barlow, Mouhamed Gueye",47800,5.0004146358131445
8,"Nikola Jokic, Shai Gilgeous-Alexander, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Ryan Kalkbrenner, Jarace Walker, Mouhamed Gueye",48800,4.954969618766728
9,"Nikola Jokic, Shai Gilgeous-Alexander, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Cedric Coward, Jarace Walker, Mouhamed Gueye",49700,4.9541327840618266
10,"Nikola Jokic, Tyrese Maxey, Pascal Siakam, Bennedict Mathurin, Nickeil Alexander-Walker, Dominick Barlow, Ryan Kalkbrenner, Mouhamed Gueye",49700,4.985092345868837
11,"Shai Gilgeous-Alexander, Pascal Siakam, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Jarace Walker, Mouhamed Gueye",48900,4.952666999528001
12,"Nikola Jokic, Shai Gilgeous-Alexander, Aaron Gordon, Bennedict Mathurin, Nickeil Alexander-Walker, Dominick Barlow, Ryan Kalkbrenner, Mouhamed Gueye",50000,4.991782146665013
13,"Shai Gilgeous-Alexander, Pascal Siakam, Aaron Gordon, Bennedict Mathurin, VJ Edgecombe, Dominick Barlow, Ryan Kalkbrenner, Mouhamed Gueye",48300,4.926956781309094
14,"Nikola Jokic, Shai Gilgeous-Alexander, Bennedict Mathurin, VJ Edgecombe, Nickeil Alexander-Walker, Dominick Barlow, Jarace Walker, Mouhamed Gueye",48900,5.0093187069365825
