Lineup,Players,Salary,Score
1,"Victor Wembanyama, Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant, Nae'Qwan Tomlin",32600,3.356309494152839
2,"Jaylon Tyson, Tyrese Proctor, Caleb Martin, Jett Howard, Dwight Powell, Jaden Hardy, Thomas Bryant, Nae'Qwan Tomlin",25300,3.410010327596222
3,"Jalen Johnson, Jaylon Tyson, Tyrese Proctor, Jett Howard, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant",30600,3.3129124255922933
4,"Jaylon Tyson, Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Luke Travers, Thomas Bryant, Nae'Qwan Tomlin",25300,3.39146933046489
5,"Jalen Johnson, Tyrese Proctor, Caleb Martin, Jett Howard, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant",29600,3.3716536761905775
6,"Jaylon Tyson, Tyrese Proctor, Josh Minott, Caleb Martin, Jaden Springer, Dwight Powell, Thomas Bryant, Nae'Qwan Tomlin",25400,3.2794407679491204
7,"Jaylon Tyson, Tyrese Proctor, Caleb Martin, Jett Howard, Dwight Powell, Bismack Biyombo, Thomas Bryant, Nae'Qwan Tomlin",25300,3.3939610164283187
8,"Tyrese Proctor, Caleb Martin, Jett Howard, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant, Nae'Qwan Tomlin",24300,3.406401619960712
9,"Tyrese Proctor, Caleb Martin, Dwight Powell, N'Faly Dante, Bismack Biyombo, Luke Travers, Thomas Bryant, Nae'Qwan Tomlin",24300,3.3318199542347657
10,"Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Bismack Biyombo, Luke Travers, Thomas Bryant, Nae'Qwan Tomlin",24300,3.3878606228293804
11,"Cooper Flagg, Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant, Nae'Qwan Tomlin",28400,3.334120710949851
12,"Jaylon Tyson, Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant, Nae'Qwan Tomlin",25300,3.3885094181760875
13,"Jaylon Tyson, Tyrese Proctor, Josh Minott, Caleb Martin, Dwight Powell, Jaden Hardy, Thomas Bryant, Nae'Qwan Tomlin",25400,3.3437854178198565
14,"Cade Cunningham, Tyrese Proctor, Caleb Martin, Dwight Powell, Jaden Hardy, Bismack Biyombo, Thomas Bryant, Nae'Qwan Tomlin",31300,3.336129994191178
