Lineup,Players,Salary,Score
1,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Nikola Jovic, Anthony Black",50000,4.365696870245635
2,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Wendell Carter Jr., Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49800,4.316486205288234
3,"Victor Wembanyama, Paolo Banchero, Myles Turner, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Anthony Black, Tre Mann",49800,4.257983422216886
4,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49900,4.317518121185356
5,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Wendell Carter Jr., Ryan Kalkbrenner, Anthony Black, Tre Mann",49300,4.251444905715993
6,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49900,4.28190664915857
7,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Wendell Carter Jr., Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49800,4.280874733261447
8,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Ajay Mitchell, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49500,4.3001533456046905
9,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Bobby Portis, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49600,4.268088033695289
10,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Anthony Black, Tre Mann",49500,4.3006555706733955
11,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Anthony Black, Simone Fontecchio",49400,4.242597020618206
12,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Anthony Black, Tre Mann",49400,4.252476821613115
13,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Ajay Mitchell, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49500,4.264541873577905
14,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Dylan Harper, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",50000,4.195121774119588
15,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Bobby Portis, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49600,4.232476561668503
16,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Ajay Mitchell, Ryan Kalkbrenner, Anthony Black, Tre Mann",49000,4.23511204603245
17,"Victor Wembanyama, Paolo Banchero, Myles Turner, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Anthony Black, Simone Fontecchio",49700,4.199924872161696
18,"Victor Wembanyama, Franz Wagner, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Wendell Carter Jr., Ryan Kalkbrenner, Anthony Black",49700,4.210480043804756
19,"Victor Wembanyama, Franz Wagner, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Ryan Kalkbrenner, Nikola Jovic, Anthony Black",48700,4.203719942402918
20,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Wendell Carter Jr., Ryan Kalkbrenner, Anthony Black, Tre Mann",49300,4.215833433689207
21,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Nikola Jovic, Anthony Black, Tre Mann",49300,4.2397304153240984
22,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Anthony Black, Simone Fontecchio",49300,4.194418271557925
23,"Victor Wembanyama, Kyshawn George, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Anthony Black",49200,4.16476028723531
24,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Cole Anthony, Ryan Kalkbrenner, Nikola Jovic, Anthony Black",49300,4.225073576449253
25,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Anthony Black, Tre Mann",49400,4.21686534958633
26,"Victor Wembanyama, Franz Wagner, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Dylan Harper, Ryan Kalkbrenner, Anthony Black",49800,4.211511959701879
27,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Nikola Jovic, Anthony Black, Simone Fontecchio",49200,4.181671865268909
28,"Victor Wembanyama, Paolo Banchero, Ryan Rollins, Jaime Jaquez Jr., Ajay Mitchell, Cole Anthony, Ryan Kalkbrenner, Anthony Black",50000,4.215500818167548
29,"Victor Wembanyama, Paolo Banchero, Aaron Wiggins, Ryan Rollins, Jaime Jaquez Jr., Ajay Mitchell, Anthony Black, Tre Mann",50000,4.230157657042394
30,"Victor Wembanyama, Paolo Banchero, Myles Turner, Aaron Wiggins, Jaime Jaquez Jr., Ryan Kalkbrenner, Anthony Black, Tre Mann",49800,4.2223719501901
