Lineup,Players,Salary,Score
1,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Matas Buzelis, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49000,4.4599318180334
2,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Kristaps Porzingis, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",50000,4.455500901760635
3,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Naz Reid, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",48700,4.45160167011807
4,"Collin Gillespie, Kevin Huerter, Lauri Markkanen, Julius Randle, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49800,4.447188962228406
5,"Collin Gillespie, Dylan Harper, Kevin Huerter, Lauri Markkanen, Victor Wembanyama, Jamal Murray, Royce O'Neale, Walker Kessler",49900,4.444058051594752
6,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Julius Randle, Nick Richards, Jamal Murray, Royce O'Neale, Victor Wembanyama",49300,4.441765604988706
7,"Collin Gillespie, Keyonte George, Lauri Markkanen, Matas Buzelis, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49500,4.4406527890353
8,"Ajay Mitchell, Keyonte George, Lauri Markkanen, Julius Randle, Victor Wembanyama, Collin Gillespie, Royce O'Neale, Tre Jones",50000,4.44043020150432
9,"Collin Gillespie, Dylan Harper, Grayson Allen, Lauri Markkanen, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49700,4.439249636964138
10,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Chet Holmgren, Nick Richards, Jamal Murray, Royce O'Neale, Victor Wembanyama",49700,4.438034518835073
11,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Royce O'Neale, Victor Wembanyama, Tre Jones, VJ Edgecombe, Walker Kessler",49600,4.4347040382601595
12,"Collin Gillespie, Keyonte George, Lauri Markkanen, Naz Reid, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49200,4.4323226411199705
13,"Collin Gillespie, Tyrese Martin, Lauri Markkanen, Julius Randle, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49600,4.425103195746756
14,"Collin Gillespie, Josh Okogie, Lauri Markkanen, Julius Randle, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49600,4.424911175797407
15,"Collin Gillespie, Grayson Allen, Lauri Markkanen, Matas Buzelis, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49900,4.4232965466654175
16,"Collin Gillespie, Tyrese Martin, Lauri Markkanen, Chet Holmgren, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",50000,4.421372109593122
17,"Collin Gillespie, Josh Okogie, Lauri Markkanen, Chet Holmgren, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",50000,4.421180089643772
18,"Collin Gillespie, Donte DiVincenzo, Lauri Markkanen, Matas Buzelis, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49100,4.421177432824462
19,"Collin Gillespie, Ayo Dosunmu, Lauri Markkanen, Julius Randle, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",50000,4.419978009776921
20,"Collin Gillespie, Brice Sensabaugh, Lauri Markkanen, Julius Randle, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49900,4.4199184051571665
21,"Collin Gillespie, Kevin Huerter, Lauri Markkanen, Naz Reid, Victor Wembanyama, Jamal Murray, Royce O'Neale, Walker Kessler",49800,4.419774813380701
22,"Collin Gillespie, VJ Edgecombe, Lauri Markkanen, Matas Buzelis, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49800,4.418750947961438
23,"Collin Gillespie, Dylan Harper, Brice Sensabaugh, Lauri Markkanen, Victor Wembanyama, Jamal Murray, Royce O'Neale, Walker Kessler",50000,4.416787494523511
24,"Collin Gillespie, Dylan Harper, Royce O'Neale, Julius Randle, Victor Wembanyama, Jamal Murray, Matas Buzelis, Tre Jones",49500,4.415336706989525
25,"Collin Gillespie, Grayson Allen, Lauri Markkanen, Naz Reid, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49600,4.414966398750088
26,"Collin Gillespie, Dylan Harper, Lauri Markkanen, Julius Randle, Victor Wembanyama, Tre Jones, Matas Buzelis, Royce O'Neale",49000,4.414636766929491
27,"Collin Gillespie, Reed Sheppard, Lauri Markkanen, Julius Randle, Victor Wembanyama, Tre Jones, Royce O'Neale, Walker Kessler",49700,4.413960280553669
28,"Collin Gillespie, Dylan Harper, Jaden McDaniels, Lauri Markkanen, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",49000,4.413165457875639
29,"Ajay Mitchell, Keyonte George, Lauri Markkanen, Naz Reid, Victor Wembanyama, Collin Gillespie, Royce O'Neale, Jamal Murray",50000,4.413016052656614
30,"Collin Gillespie, Donte DiVincenzo, Lauri Markkanen, Naz Reid, Victor Wembanyama, Jamal Murray, Royce O'Neale, Tre Jones",48800,4.412847284909132
