Lineup,Players,Salary,Score
1,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
2,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
3,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
4,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
5,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
6,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
7,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
8,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
9,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
10,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
11,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
12,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
13,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
14,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
15,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
16,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
17,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
18,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
19,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
20,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
21,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
22,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
23,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
24,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
25,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
26,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
27,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
28,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
29,"Russell Westbrook, Jarace Walker, Pascal Siakam, Tony Bradley, Nique Clifford, RayJ Dennis, Jusuf Nurkic, Matas Buzelis",38100,3.961875388240026
30,"Walker Kessler, Ben Sheppard, Josh Minott, Michael Porter Jr., Keyonte George, Jonas Valanciunas, Jrue Holiday, Dwight Powell",41900,3.44817186333088
