Lineup,Players,Salary,Score
1,"Landry Shamet, Luke Travers, Guerschon Yabusele, Thomas Bryant, Ariel Hukporti, Ja'Kobe Walter, Pat Connaughton, Jevon Carter",25700,3.669903813760035
2,"Sandro Mamukelashvili, Landry Shamet, Ariel Hukporti, Jonathan Mogbo, Ja'Kobe Walter, Pat Connaughton, Jevon Carter, Eric Gordon",25000,3.7518253805381203
3,"Sandro Mamukelashvili, Landry Shamet, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Jevon Carter, Eric Gordon",25300,3.7842971549847046
4,"Sandro Mamukelashvili, Landry Shamet, Luke Travers, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Jevon Carter, Eric Gordon",25500,3.786589936371681
5,"Landry Shamet, Luke Travers, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Ja'Kobe Walter, Jevon Carter, Eric Gordon",25300,3.726358490191796
6,"Josh Giddey, Landry Shamet, Luke Travers, Guerschon Yabusele, Thomas Bryant, Ariel Hukporti, Pat Connaughton, Eric Gordon",31500,3.677673891268988
7,"Tyrese Maxey, Sandro Mamukelashvili, Landry Shamet, Luke Travers, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Eric Gordon",32300,3.7508654852363006
8,"Josh Giddey, Sandro Mamukelashvili, Landry Shamet, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Ja'Kobe Walter, Pat Connaughton",31100,3.7089474491587096
9,"Landry Shamet, Luke Travers, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Jevon Carter, Eric Gordon",25300,3.7798295101731374
10,"Victor Wembanyama, Landry Shamet, Luke Travers, Guerschon Yabusele, Thomas Bryant, Ariel Hukporti, Jevon Carter, Eric Gordon",34500,3.6473628837948864
11,"Josh Giddey, Sandro Mamukelashvili, Landry Shamet, Luke Travers, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Eric Gordon",31300,3.75280012221316
12,"Sandro Mamukelashvili, Landry Shamet, Luke Travers, Ariel Hukporti, Jonathan Mogbo, Pat Connaughton, Jevon Carter, PJ Hall",25500,3.7285811433403335
13,"Landry Shamet, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Ja'Kobe Walter, Pat Connaughton, Jevon Carter, Eric Gordon",24800,3.7450649543395773
14,"Josh Giddey, Landry Shamet, Luke Travers, Thomas Bryant, Ariel Hukporti, Jonathan Mogbo, Ja'Kobe Walter, Eric Gordon",31100,3.692568676033275
