Lineup,Players,Salary,Score
1,"Giannis Antetokounmpo, Tyrese Maxey, Jalen Johnson, Paolo Banchero, Gary Harris, Zach Collins, Hunter Dickinson, Kevon Looney",49100,3.3227935077843123
2,"Cade Cunningham, Jalen Johnson, Cooper Flagg, Paul Reed, Gary Harris, Zach Collins, Hunter Dickinson, Jaden Springer",41600,3.283128625676824
3,"Giannis Antetokounmpo, Cade Cunningham, Jalen Johnson, Garrett Temple, Hunter Dickinson, Kevon Looney, Tolu Smith, Jaden Springer",44800,3.267985550549395
4,"Giannis Antetokounmpo, Tyrese Maxey, Jalen Johnson, Paul Reed, Gary Harris, Zach Collins, Kevon Looney, Jaden Springer",44300,3.3435598063571135
5,"Tyrese Maxey, Jalen Johnson, Paolo Banchero, Cooper Flagg, Zach Collins, Hunter Dickinson, Kevon Looney, Jaden Springer",45300,3.3478262551993505
6,"Cade Cunningham, Jalen Johnson, Paolo Banchero, Cooper Flagg, Zach Collins, Garrett Temple, Hunter Dickinson, Jaden Springer",46300,3.2728076137829234
7,"Cade Cunningham, Tyrese Maxey, Jalen Johnson, Paolo Banchero, Gary Harris, Dalen Terry, Sandro Mamukelashvili, Jaden Springer",48000,3.236626553529536
8,"Giannis Antetokounmpo, Cade Cunningham, Jalen Johnson, Gary Harris, Garrett Temple, Hunter Dickinson, Kevon Looney, Jaden Springer",44900,3.2943223682617084
9,"Tyrese Maxey, Jalen Johnson, Gary Harris, Dalen Terry, Sandro Mamukelashvili, Garrett Temple, Hunter Dickinson, Jaden Springer",35900,3.2376648996339785
10,"Giannis Antetokounmpo, Tyrese Maxey, Jalen Johnson, Paolo Banchero, Zach Collins, Hunter Dickinson, Kevon Looney, Jaden Springer",49000,3.375553326328833
11,"Giannis Antetokounmpo, Tyrese Maxey, Jalen Johnson, Paolo Banchero, Jericho Sims, Zach Collins, Garrett Temple, Jaden Springer",49100,3.315193605437087
12,"Giannis Antetokounmpo, Tyrese Maxey, Jalen Johnson, Gary Harris, Hunter Dickinson, Kevon Looney, Micah Peavy, Jaden Springer",43900,3.320124858938419
13,"James Harden, Jalen Johnson, Paolo Banchero, Jericho Sims, Gary Harris, Dalen Terry, Zach Collins, Kevon Looney",41400,3.192832759781333
14,"Cade Cunningham, Tyrese Maxey, Jalen Johnson, Cooper Flagg, Dalen Terry, Garrett Temple, Kevon Looney, Jaden Springer",47100,3.264885640761445
