Lineup,Players,Salary,Score
1,"Stephon Castle, Cedric Coward, Kyshawn George, Anthony Davis, Isaiah Stewart, Nickeil Alexander-Walker, Simone Fontecchio, Victor Wembanyama",49900,4.012784358257404
2,"Stephon Castle, Nickeil Alexander-Walker, Kyshawn George, Michael Porter Jr., Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49600,4.001260324132876
3,"Stephon Castle, Cedric Coward, Jaime Jaquez Jr., Anthony Davis, Victor Wembanyama, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio",49800,3.9756148977239976
4,"Stephon Castle, Cedric Coward, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Nickeil Alexander-Walker, Zion Williamson, Victor Wembanyama",49400,3.973986962534817
5,"Stephon Castle, Cedric Coward, Jaime Jaquez Jr., Evan Mobley, Isaiah Stewart, Nickeil Alexander-Walker, Kyshawn George, Victor Wembanyama",50000,3.97144367596341
6,"Stephon Castle, Cedric Coward, Kyshawn George, Michael Porter Jr., Isaiah Stewart, Nickeil Alexander-Walker, Trey Murphy III, Victor Wembanyama",50000,3.966051867685414
7,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Victor Wembanyama, Trey Murphy III, Michael Porter Jr., Simone Fontecchio",49500,3.9640908635994694
8,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, Saddiq Bey, Victor Wembanyama",48700,3.957985259294205
9,"Jeremiah Fears, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Stephon Castle, Zion Williamson, Victor Wembanyama",49900,3.9565989630658276
10,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, PJ Washington, Victor Wembanyama",49600,3.9554379581775345
11,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",47900,3.952966285464153
12,"Miles McBride, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Stephon Castle, Zion Williamson, Victor Wembanyama",49800,3.951531578478999
13,"Stephon Castle, Cedric Coward, Kyshawn George, Alperen Sengun, Isaiah Stewart, Nickeil Alexander-Walker, Simone Fontecchio, Victor Wembanyama",49500,3.948363745549963
14,"Jeremiah Fears, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Trey Murphy III, Zion Williamson, Victor Wembanyama",49800,3.947878665655829
