Lineup,Players,Salary,Score
1,"Jevon Carter, Gary Harris, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Pat Connaughton, Kevon Looney",24400,4.619284367829383
2,"Jevon Carter, Eric Gordon, Gary Harris, Jonathan Mogbo, DeAndre Jordan, Jordan Hawkins, Micah Peavy, Kevon Looney",24400,4.595817399437324
3,"LaMelo Ball, Gary Harris, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Pat Connaughton, Kevon Looney",31200,4.594010754638392
4,"Jevon Carter, Gary Harris, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, LaMelo Ball, Micah Peavy, Kevon Looney",31200,4.588114055614234
5,"Jevon Carter, Eric Gordon, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Pat Connaughton, Kevon Looney",24400,4.584499019825902
6,"Jevon Carter, Gary Harris, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Karlo Matkovic, Kevon Looney",24900,4.5773912656584725
7,"Jevon Carter, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, DeAndre Jordan, LaMelo Ball, Pat Connaughton, Kevon Looney",31200,4.576795676002812
8,"Jevon Carter, Amir Coffey, Gary Harris, Jonathan Mogbo, DeAndre Jordan, Jordan Hawkins, Micah Peavy, Kevon Looney",24500,4.572075876225786
9,"LaMelo Ball, Eric Gordon, Gary Harris, Jonathan Mogbo, DeAndre Jordan, Jordan Hawkins, Micah Peavy, Kevon Looney",31200,4.570543786246332
10,"Jevon Carter, Jordan Hawkins, Micah Peavy, Jonathan Mogbo, DeAndre Jordan, Pat Connaughton, Karlo Matkovic, Kevon Looney",24900,4.56607288604705
11,"Jevon Carter, Amir Coffey, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Pat Connaughton, Kevon Looney",24500,4.560757496614363
12,"LaMelo Ball, Eric Gordon, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, Micah Peavy, Pat Connaughton, Kevon Looney",31200,4.5592254066349085
13,"Jevon Carter, Eric Gordon, Gary Harris, Jonathan Mogbo, DeAndre Jordan, Jordan Hawkins, Micah Peavy, Pat Connaughton",24200,4.556935073938025
14,"Jevon Carter, Eric Gordon, Jordan Hawkins, Jonathan Mogbo, DeAndre Jordan, LaMelo Ball, Micah Peavy, Kevon Looney",31200,4.553328707610753
