Lineup,Players,Salary,Score
1,"Stephon Castle, Cedric Coward, Kyshawn George, Anthony Davis, Isaiah Stewart, Nickeil Alexander-Walker, Simone Fontecchio, Victor Wembanyama",49900,4.012784358257404
2,"Stephon Castle, Nickeil Alexander-Walker, Kyshawn George, Michael Porter Jr., Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49600,4.001260324132876
3,"Stephon Castle, Cedric Coward, Jaime Jaquez Jr., Anthony Davis, Victor Wembanyama, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio",49800,3.9756148977239976
4,"Stephon Castle, Cedric Coward, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Nickeil Alexander-Walker, Zion Williamson, Victor Wembanyama",49400,3.973986962534817
5,"Stephon Castle, Cedric Coward, Jaime Jaquez Jr., Evan Mobley, Isaiah Stewart, Nickeil Alexander-Walker, Kyshawn George, Victor Wembanyama",50000,3.97144367596341
6,"Stephon Castle, Cedric Coward, Kyshawn George, Michael Porter Jr., Isaiah Stewart, Nickeil Alexander-Walker, Trey Murphy III, Victor Wembanyama",50000,3.966051867685414
7,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Victor Wembanyama, Trey Murphy III, Michael Porter Jr., Simone Fontecchio",49500,3.9640908635994694
8,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, Saddiq Bey, Victor Wembanyama",48700,3.957985259294205
9,"Jeremiah Fears, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Stephon Castle, Zion Williamson, Victor Wembanyama",49900,3.9565989630658276
10,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, PJ Washington, Victor Wembanyama",49600,3.9554379581775345
11,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",47900,3.952966285464153
12,"Miles McBride, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Stephon Castle, Zion Williamson, Victor Wembanyama",49800,3.951531578478999
13,"Stephon Castle, Cedric Coward, Kyshawn George, Alperen Sengun, Isaiah Stewart, Nickeil Alexander-Walker, Simone Fontecchio, Victor Wembanyama",49500,3.948363745549963
14,"Jeremiah Fears, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Trey Murphy III, Zion Williamson, Victor Wembanyama",49800,3.947878665655829
15,"Stephon Castle, Nickeil Alexander-Walker, Jaime Jaquez Jr., Kyshawn George, Goga Bitadze, Trey Murphy III, Michael Porter Jr., Victor Wembanyama",50000,3.947506202504235
16,"Stephon Castle, Nickeil Alexander-Walker, Kyshawn George, Evan Mobley, Paul Reed, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49600,3.947243604082185
17,"Cam Spencer, Nickeil Alexander-Walker, Kyshawn George, Anthony Davis, Isaiah Stewart, Stephon Castle, Simone Fontecchio, Victor Wembanyama",49600,3.9430455405285487
18,"Miles McBride, Nickeil Alexander-Walker, Kyshawn George, Simone Fontecchio, Isaiah Stewart, Trey Murphy III, Zion Williamson, Victor Wembanyama",49700,3.9428112810690004
19,"Donovan Mitchell, Nickeil Alexander-Walker, Kyshawn George, Saddiq Bey, Isaiah Stewart, Stephon Castle, Simone Fontecchio, Victor Wembanyama",49600,3.9416501406287106
20,"Stephon Castle, Cedric Coward, Nickeil Alexander-Walker, Simone Fontecchio, Isaiah Stewart, Trey Murphy III, Zion Williamson, Victor Wembanyama",50000,3.9405678369245125
21,"Stephon Castle, Cedric Coward, Kyshawn George, Anthony Davis, Victor Wembanyama, Nickeil Alexander-Walker, Saddiq Bey, Simone Fontecchio",49100,3.9405583234406376
22,"Stephon Castle, Nickeil Alexander-Walker, Saddiq Bey, Evan Mobley, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49500,3.938176432517208
23,"Stephon Castle, Cedric Coward, Kyshawn George, Anthony Davis, Victor Wembanyama, Nickeil Alexander-Walker, PJ Washington, Simone Fontecchio",50000,3.9380110223239666
24,"Stephon Castle, Nickeil Alexander-Walker, Kyshawn George, Anthony Davis, Victor Wembanyama, Sam Merrill, Saddiq Bey, Simone Fontecchio",50000,3.937135763097725
25,"Stephon Castle, Cedric Coward, Jaime Jaquez Jr., Kyshawn George, Victor Wembanyama, Nickeil Alexander-Walker, Simone Fontecchio, Zion Williamson",49300,3.93681750200141
26,"Stephon Castle, Nickeil Alexander-Walker, Andrew Wiggins, Kyshawn George, Isaiah Stewart, Trey Murphy III, Saddiq Bey, Victor Wembanyama",49700,3.936635882021243
27,"Stephon Castle, Cedric Coward, Kyshawn George, Evan Mobley, Isaiah Stewart, Nickeil Alexander-Walker, Saddiq Bey, Victor Wembanyama",49300,3.93638710168005
28,"Cam Spencer, Nickeil Alexander-Walker, Kyshawn George, Anthony Davis, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49500,3.9343252431185496
29,"Donovan Mitchell, Nickeil Alexander-Walker, Kyshawn George, Saddiq Bey, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",49500,3.9329298432187114
30,"Stephon Castle, Nickeil Alexander-Walker, Andrew Wiggins, Kyshawn George, Isaiah Stewart, Trey Murphy III, Simone Fontecchio, Victor Wembanyama",48900,3.931616908191191
